Time(Iteration),LinUCB
0,1.62270113977
1,3.26145177255
2,4.36559006269
3,5.29752208592
4,6.25098722368
5,6.88972239189
6,7.6844042278
7,8.53635112994
8,9.2754953415
9,9.88565084354
10,10.1385140212
11,10.4668466222
12,10.8651293167
13,11.3486748827
14,11.7031932846
15,12.0149640225
16,12.3646034121
17,12.7322413805
18,13.19977432
19,13.4320378943
20,13.7898206133
21,14.1789288065
22,14.525095276
23,14.7991044943
24,15.1440176556
25,15.3752501334
26,15.46959832
27,15.6793087368
28,15.9453645134
29,16.0641028662
30,16.3348497766
31,16.4194131981
32,16.4792361796
33,16.5853212167
34,16.6609162831
35,16.8613236736
36,16.9758466037
37,17.1113918251
38,17.1729853352
39,17.279739491
40,17.345110045
41,17.4716479719
42,17.6156577286
43,17.6757740725
44,17.7114855342
45,17.7788436617
46,17.8705120854
47,17.9476737518
48,18.0178001256
49,18.1179530079
50,18.2004401379
51,18.2309046272
52,18.2764993265
53,18.3125616812
54,18.3620553158
55,18.3927700185
56,18.4422995572
57,18.5196691036
58,18.7320163978
59,18.9158379214
60,18.9693233887
61,19.0354357267
62,19.070501292
63,19.1362537041
64,19.1560707577
65,19.1614338114
66,19.1757164071
67,19.2145463772
68,19.2556424246
69,19.2764811626
70,19.3137827689
71,19.324061901
72,19.3387566767
73,19.3775853489
74,19.401352572
75,19.4235960101
76,19.4935771953
77,19.4978624891
78,19.5018836262
79,19.5320107499
80,19.562528596
81,19.5955429497
82,19.6281851661
83,19.6465207715
84,19.6679119053
85,19.6800359834
86,19.68587241
87,19.7475058951
88,19.7988781412
89,19.8153080048
90,19.8513860011
91,19.8656976958
92,19.8656976958
93,19.8656976958
94,19.9153457202
95,19.9204667791
96,19.9432136363
97,19.9526816593
98,19.9647352086
99,19.9647352086
100,19.9917321199
101,20.0048430612
102,20.0124721196
103,20.0324653322
104,20.0474653906
105,20.0525696513
106,20.0541943077
107,20.0877998436
108,20.0899020234
109,20.1076338632
110,20.1079380361
111,20.1178986685
112,20.1453475729
113,20.1677088703
114,20.2049400284
115,20.233830598
116,20.2477162681
117,20.2675117937
118,20.3116651893
119,20.3180898217
120,20.3235696166
121,20.3444578077
122,20.36283807
123,20.36283807
124,20.3659857643
125,20.3755680068
126,20.3879499916
127,20.3973533294
128,20.4027543132
129,20.4128646788
130,20.4367484418
131,20.4579959897
132,20.4621237828
133,20.4642170144
134,20.4778345352
135,20.4792843534
136,20.5169425531
137,20.5285480681
138,20.5333193144
139,20.5509521599
140,20.5581662561
141,20.5626400592
142,20.6221409667
143,20.6450208994
144,20.6460616756
145,20.6544358713
146,20.6904306325
147,20.6987807959
148,20.6995513447
149,20.7143703985
150,20.7371155505
151,20.7578105883
152,20.7705033766
153,20.7841710864
154,20.7936900069
155,20.7973571788
156,20.805984982
157,20.8130765299
158,20.8231112407
159,20.8432275979
160,20.8443996317
161,20.8450389335
162,20.866175555
163,20.8805003307
164,20.8857735123
165,20.8947080912
166,20.9109111382
167,20.9134217697
168,20.9169676343
169,20.9261202876
170,20.9285290432
171,20.9391469751
172,20.9501269031
173,20.9566835856
174,20.965191981
175,20.970281326
176,20.986641599
177,21.0024244579
178,21.0123763851
179,21.0123763851
180,21.0156159794
181,21.0202422612
182,21.0202422612
183,21.0202422612
184,21.0260063484
185,21.0280020636
186,21.0332053586
187,21.0343487331
188,21.0468414374
189,21.0817270791
190,21.1028612893
191,21.1203297172
192,21.1331648338
193,21.1349190321
194,21.1703239552
195,21.1832579842
196,21.207216222
197,21.2131429341
198,21.2228047771
199,21.2258621716
200,21.2276465323
201,21.2282984162
202,21.2289056884
203,21.2455275656
204,21.2495108739
205,21.2615156554
206,21.2631017345
207,21.2631017345
208,21.2631017345
209,21.2678844911
210,21.2701162348
211,21.2781428477
212,21.285493849
213,21.285493849
214,21.2860592067
215,21.2860592067
216,21.2957013885
217,21.3012545996
218,21.308495057
219,21.3121982041
220,21.3204680871
221,21.3335870409
222,21.3488217022
223,21.353387538
224,21.353387538
225,21.3802915874
226,21.382475826
227,21.3929502028
228,21.4100389783
229,21.4228711257
230,21.4322496094
231,21.4417513997
232,21.4419384014
233,21.4545346816
234,21.4576184674
235,21.4760231668
236,21.4760231668
237,21.4787357416
238,21.4787357416
239,21.4901740874
240,21.4948944784
241,21.5194754936
242,21.5375052753
243,21.5433011042
244,21.5433011042
245,21.5433011042
246,21.5464851298
247,21.5513969657
248,21.5513969657
249,21.5513969657
250,21.5828383256
251,21.5854656808
252,21.5875426786
253,21.5893507988
254,21.5932203411
255,21.6051372745
256,21.613286891
257,21.613286891
258,21.613286891
259,21.6134391954
260,21.6215606865
261,21.6241933365
262,21.6297800738
263,21.6400619364
264,21.6416346183
265,21.643638713
266,21.6741802879
267,21.6801602868
268,21.6801602868
269,21.6806555783
270,21.69650958
271,21.69650958
272,21.6982655847
273,21.7013986852
274,21.7052625323
275,21.7181107435
276,21.7239599372
277,21.7239599372
278,21.7239599372
279,21.7287778993
280,21.73049619
281,21.73049619
282,21.7338349882
283,21.7338349882
284,21.7378305693
285,21.7421308523
286,21.7421308523
287,21.7421308523
288,21.7421308523
289,21.7473324782
290,21.7485068365
291,21.7485068365
292,21.7514024099
293,21.7523743283
294,21.7560772669
295,21.7560772669
296,21.7560772669
297,21.7560772669
298,21.7616997244
299,21.7657133015
300,21.7865618087
301,21.7871715661
302,21.7918799727
303,21.7918799727
304,21.7918799727
305,21.7961047896
306,21.8039632124
307,21.8039632124
308,21.8119650654
309,21.8119650654
310,21.8212612079
311,21.8229044582
312,21.8234968538
313,21.8234968538
314,21.8354424152
315,21.8402187599
316,21.8464762097
317,21.8576539968
318,21.8639467878
319,21.8659360325
320,21.8688772993
321,21.8688772993
322,21.8688772993
323,21.8720883266
324,21.8720883266
325,21.8863103071
326,21.8903906098
327,21.8925211126
328,21.8925211126
329,21.8930632432
330,21.8934127924
331,21.8934333449
332,21.8938251359
333,21.8938251359
334,21.8978122759
335,21.9022321399
336,21.9022321399
337,21.903012415
338,21.903012415
339,21.9152143071
340,21.918483265
341,21.9250216746
342,21.9250216746
343,21.9281062021
344,21.9355345939
345,21.9382150884
346,21.9382150884
347,21.9426811081
348,21.9426811081
349,21.9521223332
350,21.9593535169
351,21.9596625851
352,21.9598281993
353,21.9598281993
354,21.9603631176
355,21.9624102791
356,21.9624102791
357,21.9691271297
358,21.9723277455
359,21.9765089248
360,21.9765089248
361,21.9765089248
362,21.9785117012
363,21.9789565112
364,21.9836987129
365,21.9846721733
366,21.9846721733
367,21.98671066
368,22.0047940726
369,22.0047940726
370,22.0047940726
371,22.0068881629
372,22.009228467
373,22.0141793761
374,22.0243809399
375,22.0255513439
376,22.0286092533
377,22.0405902478
378,22.0467287036
379,22.0510666119
380,22.0510666119
381,22.0519648325
382,22.0519695016
383,22.0519695016
384,22.0557287682
385,22.0557287682
386,22.0557959526
387,22.0557959526
388,22.0557959526
389,22.0587164129
390,22.0591636338
391,22.0591636338
392,22.0591636338
393,22.0626741091
394,22.0679452782
395,22.0709320502
396,22.0709320502
397,22.0765537862
398,22.0786311394
399,22.0830050308
400,22.0840902903
401,22.0840902903
402,22.0878011006
403,22.0888917163
404,22.0888917163
405,22.0895502652
406,22.0943314607
407,22.0943314607
408,22.0945837756
409,22.0945837756
410,22.1007399487
411,22.1037280249
412,22.1037280249
413,22.1037280249
414,22.1055017094
415,22.1065579207
416,22.1125020136
417,22.1130197372
418,22.114121078
419,22.116257253
420,22.1188542268
421,22.1233707145
422,22.1243746831
423,22.1279973862
424,22.1285785569
425,22.1307075488
426,22.1307075488
427,22.1334705184
428,22.1334705184
429,22.1383581441
430,22.1457581804
431,22.1471591733
432,22.1555767329
433,22.1603248579
434,22.1619066924
435,22.1623112392
436,22.1659195713
437,22.1659195713
438,22.1659195713
439,22.1692410332
440,22.175010362
441,22.1824344521
442,22.1824344521
443,22.1824344521
444,22.1834610562
445,22.1902940104
446,22.1902940104
447,22.1902940104
448,22.1902940104
449,22.1966285938
450,22.1966285938
451,22.1989761872
452,22.1989761872
453,22.207625813
454,22.2157826366
455,22.2173503178
456,22.2184968242
457,22.224646779
458,22.2269045493
459,22.2273858122
460,22.2273858122
461,22.2273858122
462,22.2273858122
463,22.2371950779
464,22.2371950779
465,22.2371950779
466,22.2406719757
467,22.2442007727
468,22.2442007727
469,22.2442007727
470,22.2453580978
471,22.2453580978
472,22.2500270539
473,22.2512497312
474,22.254303138
475,22.254303138
476,22.254303138
477,22.255435719
478,22.257128249
479,22.2623326008
480,22.2709276678
481,22.2715651857
482,22.2715651857
483,22.2718980132
484,22.2718980132
485,22.2806797978
486,22.2906910145
487,22.2906910145
488,22.2954532764
489,22.2967513713
490,22.2978075826
491,22.3002435197
492,22.30263867
493,22.3050679355
494,22.3083184814
495,22.3083184814
496,22.310648467
497,22.310648467
498,22.3186977103
499,22.3266783826
