Time(Iteration),CAB_originalCoTheta,LinUCBCoTheta,,,,,,
0,0.979917133206,0.981476739885,,,,,,
1,0.95253683014,0.958759399262,,,,,,
2,0.928329791699,0.936658240989,,,,,,
3,0.907113874689,0.907997875243,,,,,,
4,0.89373611284,0.889914520825,,,,,,
5,0.866183956845,0.868740149134,,,,,,
6,0.847244548693,0.851643794994,,,,,,
7,0.82904020841,0.826289526907,,,,,,
8,0.815793582075,0.812457664319,,,,,,
9,0.790448045411,0.798992063688,,,,,,
10,0.765037669135,0.781351786618,,,,,,
11,0.75121346815,0.770841037741,,,,,,
12,0.742635389293,0.752066888802,,,,,,
13,0.721753902079,0.732830262487,,,,,,
14,0.704788007966,0.718880739411,,,,,,
15,0.690828170867,0.700959384286,,,,,,
16,0.673760397695,0.68454317515,,,,,,
17,0.660144130688,0.670381006565,,,,,,
18,0.643746872713,0.656651569654,,,,,,
19,0.627076777081,0.639734258633,,,,,,
20,0.616059234757,0.634447008582,,,,,,
21,0.596122196899,0.623431248734,,,,,,
22,0.587884203236,0.61726291595,,,,,,
23,0.573856262281,0.606118520534,,,,,,
24,0.55890661744,0.59794518853,,,,,,
25,0.552145691421,0.589430555938,,,,,,
26,0.53423334076,0.580113482455,,,,,,
27,0.525825032158,0.573165478522,,,,,,
28,0.518671187255,0.566456269646,,,,,,
29,0.508228710028,0.555130562611,,,,,,
30,0.502505064031,0.548869802052,,,,,,
31,0.494525018743,0.543755760856,,,,,,
32,0.484073666764,0.534305127296,,,,,,
33,0.478581686603,0.516414797758,,,,,,
34,0.470616579,0.504685075109,,,,,,
35,0.46807756266,0.501634558826,,,,,,
36,0.465295812372,0.500046487787,,,,,,
37,0.463295371309,0.49821640142,,,,,,
38,0.457881098046,0.491994312277,,,,,,
39,0.451131352986,0.483478506527,,,,,,
40,0.448351694016,0.474373547079,,,,,,
41,0.443567526168,0.467976527544,,,,,,
42,0.438246916679,0.462594154257,,,,,,
43,0.431871907889,0.455416918608,,,,,,
44,0.429415748856,0.450403822844,,,,,,
45,0.42682306302,0.446269521205,,,,,,
46,0.423005885968,0.44117213597,,,,,,
47,0.419043906853,0.437871292553,,,,,,
48,0.416416868475,0.435537256908,,,,,,
49,0.414227271951,0.434242665559,,,,,,
50,0.412686346537,0.429444916005,,,,,,
51,0.410733300725,0.427808354371,,,,,,
52,0.406905181188,0.423972390923,,,,,,
53,0.404302247452,0.421600537836,,,,,,
54,0.400198703287,0.41402250756,,,,,,
55,0.397677132198,0.413104817986,,,,,,
56,0.395848870322,0.410803661602,,,,,,
57,0.393952360341,0.408573192342,,,,,,
58,0.392576830519,0.406547186166,,,,,,
59,0.390477278914,0.404917270523,,,,,,
60,0.389300807931,0.401337811494,,,,,,
61,0.387813022908,0.398555539924,,,,,,
62,0.386140223918,0.397466922942,,,,,,
63,0.382301382619,0.39467588326,,,,,,
64,0.380709762253,0.393715239472,,,,,,
65,0.378824702211,0.391817848801,,,,,,
66,0.375468740827,0.389557956281,,,,,,
67,0.372914042082,0.38836656932,,,,,,
68,0.371128859493,0.386154889004,,,,,,
69,0.370187578685,0.384761204172,,,,,,
70,0.368431379254,0.383509616168,,,,,,
71,0.366937860131,0.380745583469,,,,,,
72,0.365484139297,0.380354008786,,,,,,
73,0.364511089577,0.379120612701,,,,,,
74,0.362679396243,0.376687601774,,,,,,
75,0.357866437499,0.372072941621,,,,,,
76,0.356575344573,0.368806083006,,,,,,
77,0.355583103394,0.367970260551,,,,,,
78,0.351485873135,0.358530729973,,,,,,
79,0.350742037039,0.357783485777,,,,,,
80,0.349667690736,0.356870347702,,,,,,
81,0.347344443356,0.354788545117,,,,,,
82,0.34206675501,0.351346883683,,,,,,
83,0.339927949601,0.349010857504,,,,,,
84,0.33830329549,0.347480891773,,,,,,
85,0.337945774699,0.346256290385,,,,,,
86,0.33748127663,0.345600267501,,,,,,
87,0.336928674957,0.344988474315,,,,,,
88,0.33571424624,0.344069270684,,,,,,
89,0.333811432453,0.341730263053,,,,,,
90,0.333075289933,0.341211286185,,,,,,
91,0.33159822365,0.339418790437,,,,,,
92,0.331136483758,0.338562959386,,,,,,
93,0.330003281608,0.338108583398,,,,,,
94,0.327991190832,0.334883588658,,,,,,
95,0.32716316953,0.333041051303,,,,,,
96,0.3266813106,0.33270311767,,,,,,
97,0.325252325962,0.332048250343,,,,,,
98,0.323591670772,0.331280924097,,,,,,
99,0.322090449028,0.326944596286,,,,,,
100,0.319996616472,0.325764358294,,,,,,
101,0.31252331411,0.31380605416,,,,,,
102,0.30972360746,0.311664574074,,,,,,
103,0.308887837736,0.31051398282,,,,,,
104,0.306555042794,0.309081103189,,,,,,
105,0.306139999056,0.308650132257,,,,,,
106,0.303003270335,0.307390712256,,,,,,
107,0.30246444883,0.305187859605,,,,,,
108,0.300897471559,0.304569891865,,,,,,
109,0.300650239025,0.303839911401,,,,,,
110,0.298693200431,0.303144011818,,,,,,
111,0.294186799809,0.302047843798,,,,,,
112,0.293897709425,0.30171946307,,,,,,
113,0.290857764618,0.300006186839,,,,,,
114,0.288793160739,0.297841183995,,,,,,
115,0.28863505294,0.297711433429,,,,,,
116,0.287887459702,0.296148484821,,,,,,
117,0.287415742996,0.29516198972,,,,,,
118,0.286632182229,0.293995764992,,,,,,
119,0.286073323443,0.292978430472,,,,,,
120,0.285523127519,0.292543468709,,,,,,
121,0.285235463067,0.292248708848,,,,,,
122,0.284737661207,0.291648708162,,,,,,
123,0.282549296035,0.287596654355,,,,,,
124,0.281926657969,0.284393588818,,,,,,
125,0.281887279925,0.283693412061,,,,,,
126,0.281643931838,0.283349531779,,,,,,
127,0.281530382771,0.282722306939,,,,,,
128,0.280894364718,0.282093771854,,,,,,
129,0.27896791688,0.281559888105,,,,,,
130,0.278590763362,0.281366501867,,,,,,
131,0.276491472918,0.280128938094,,,,,,
132,0.275080646091,0.277634678859,,,,,,
133,0.273528335309,0.276988070062,,,,,,
134,0.272470310108,0.276581791718,,,,,,
135,0.27204881666,0.276093228608,,,,,,
136,0.270981267677,0.275222368773,,,,,,
137,0.270979444068,0.275097393608,,,,,,
138,0.270610540639,0.274553813393,,,,,,
139,0.270392729705,0.274310279403,,,,,,
140,0.270043540885,0.273537789723,,,,,,
141,0.269368826666,0.272866158507,,,,,,
142,0.269400225903,0.269840451909,,,,,,
143,0.2686790453,0.269256367733,,,,,,
144,0.268206428394,0.267752596142,,,,,,
145,0.267396635993,0.266455487639,,,,,,
146,0.267084690894,0.266117087585,,,,,,
147,0.266770507949,0.26563846203,,,,,,
148,0.266696100457,0.265589482926,,,,,,
149,0.266348632519,0.265314089862,,,,,,
150,0.265724996449,0.264622826156,,,,,,
151,0.264760688884,0.263809528272,,,,,,
152,0.264242735876,0.263440275115,,,,,,
153,0.264126302195,0.263102412223,,,,,,
154,0.263609455893,0.262739617161,,,,,,
155,0.263693869257,0.262786596458,,,,,,
156,0.26320175338,0.262193917611,,,,,,
157,0.262162682684,0.261662644679,,,,,,
158,0.257877448872,0.25837250198,,,,,,
159,0.257286547747,0.257463631935,,,,,,
160,0.256059740328,0.256802606629,,,,,,
161,0.255684462057,0.256647505647,,,,,,
162,0.255740087356,0.25528146613,,,,,,
163,0.255709192055,0.255210478943,,,,,,
164,0.255505374222,0.255031599103,,,,,,
165,0.254093816198,0.25453164685,,,,,,
166,0.25359356476,0.253640401904,,,,,,
167,0.253437546211,0.253420237209,,,,,,
168,0.252942664976,0.253223325941,,,,,,
169,0.252890612696,0.251635246554,,,,,,
170,0.25138579831,0.250024032634,,,,,,
171,0.251192520713,0.24964008144,,,,,,
172,0.249727435948,0.24875305648,,,,,,
173,0.249500553265,0.248688447037,,,,,,
174,0.248833194129,0.246490471454,,,,,,
175,0.248721951808,0.245975888115,,,,,,
176,0.248540518667,0.24578633696,,,,,,
177,0.248247423354,0.24470360332,,,,,,
178,0.247666121446,0.244034331529,,,,,,
179,0.2473858946,0.243168697801,,,,,,
180,0.247087164791,0.242826761097,,,,,,
181,0.246957068457,0.242574151293,,,,,,
182,0.24655434523,0.242195583319,,,,,,
183,0.245895934886,0.241378803382,,,,,,
184,0.245622727279,0.241153421853,,,,,,
185,0.244773058693,0.239892337981,,,,,,
186,0.244408843763,0.239574828442,,,,,,
187,0.243792247775,0.239317047568,,,,,,
188,0.243666292198,0.239047263159,,,,,,
189,0.242368326094,0.238377166883,,,,,,
190,0.242003902667,0.238373641384,,,,,,
191,0.240747461765,0.237904235395,,,,,,
192,0.240276100529,0.23782344451,,,,,,
193,0.240138604557,0.237701005207,,,,,,
194,0.239957931077,0.237253011219,,,,,,
195,0.239766159207,0.23706427666,,,,,,
196,0.239698716552,0.23702688916,,,,,,
197,0.239757106118,0.23697707338,,,,,,
198,0.23949516232,0.234983631677,,,,,,
199,0.239338496205,0.234749691574,,,,,,
200,0.239225866232,0.234718833484,,,,,,
201,0.239161856686,0.234068969267,,,,,,
202,0.238707138008,0.233836552335,,,,,,
203,0.238513369393,0.233631943165,,,,,,
204,0.238474034004,0.233603385539,,,,,,
205,0.238254361587,0.232296144845,,,,,,
