Time(Iteration),CABCoTheta,,,,,,
134,0.36061016715,,,,,,
135,0.360480719259,,,,,,
136,0.35525630951,,,,,,
137,0.354916844617,,,,,,
138,0.354675113382,,,,,,
139,0.354558272165,,,,,,
140,0.354130616064,,,,,,
141,0.351904878749,,,,,,
142,0.351541429486,,,,,,
143,0.351478222137,,,,,,
144,0.351335538527,,,,,,
145,0.351159680279,,,,,,
146,0.345911657085,,,,,,
147,0.345539365377,,,,,,
148,0.345400275591,,,,,,
149,0.344506338958,,,,,,
150,0.343681971811,,,,,,
151,0.342671492664,,,,,,
152,0.341626938755,,,,,,
153,0.341801645045,,,,,,
154,0.340555195331,,,,,,
155,0.340476522671,,,,,,
156,0.339835327807,,,,,,
157,0.339623027212,,,,,,
158,0.339499904522,,,,,,
159,0.338428812291,,,,,,
160,0.338155151729,,,,,,
161,0.33801137467,,,,,,
162,0.336248545564,,,,,,
163,0.334434557052,,,,,,
164,0.333926606934,,,,,,
165,0.334053093351,,,,,,
166,0.333919115751,,,,,,
167,0.333489402463,,,,,,
168,0.334330770579,,,,,,
169,0.33139338244,,,,,,
170,0.331426099732,,,,,,
171,0.33091058234,,,,,,
172,0.330745277907,,,,,,
173,0.330378521769,,,,,,
174,0.330253675806,,,,,,
175,0.330189712424,,,,,,
176,0.329865335506,,,,,,
177,0.329234370868,,,,,,
178,0.330227452258,,,,,,
179,0.330022553654,,,,,,
180,0.329126398935,,,,,,
181,0.328472149991,,,,,,
182,0.328363953056,,,,,,
183,0.328342492803,,,,,,
184,0.328241466029,,,,,,
185,0.3280810339,,,,,,
186,0.327972378164,,,,,,
187,0.327978725508,,,,,,
188,0.327703804318,,,,,,
189,0.327593952798,,,,,,
190,0.327545892887,,,,,,
191,0.327072627004,,,,,,
192,0.326483131981,,,,,,
193,0.326339306311,,,,,,
194,0.326220355455,,,,,,
195,0.326272877086,,,,,,
196,0.326035400641,,,,,,
197,0.325812337755,,,,,,
198,0.32562911976,,,,,,
199,0.32524433928,,,,,,
200,0.325206363432,,,,,,
201,0.325088652977,,,,,,
202,0.32507784275,,,,,,
203,0.324914921044,,,,,,
204,0.324780496964,,,,,,
205,0.324234000266,,,,,,
206,0.323832944437,,,,,,
207,0.323732671823,,,,,,
208,0.323540480474,,,,,,
209,0.323494081645,,,,,,
210,0.323352465096,,,,,,
211,0.323295696791,,,,,,
212,0.322384621965,,,,,,
213,0.32240144241,,,,,,
214,0.322331805376,,,,,,
215,0.321953183063,,,,,,
216,0.321939774121,,,,,,
217,0.321933653912,,,,,,
218,0.321698725432,,,,,,
219,0.321464537152,,,,,,
220,0.321320772131,,,,,,
221,0.321209818804,,,,,,
222,0.321209728012,,,,,,
223,0.320964151959,,,,,,
224,0.320550534216,,,,,,
225,0.320179836614,,,,,,
226,0.32018191906,,,,,,
227,0.319886353907,,,,,,
228,0.319476691135,,,,,,
229,0.319161157049,,,,,,
230,0.319139954196,,,,,,
231,0.318632120428,,,,,,
232,0.318413491514,,,,,,
233,0.318162852096,,,,,,
234,0.317946691709,,,,,,
235,0.317810690904,,,,,,
236,0.317768682958,,,,,,
237,0.317633826402,,,,,,
238,0.31750277727,,,,,,
239,0.317396336695,,,,,,
240,0.317307002402,,,,,,
241,0.31724796915,,,,,,
242,0.317171744864,,,,,,
243,0.316873774441,,,,,,
244,0.316604627468,,,,,,
245,0.316450809279,,,,,,
246,0.316434978868,,,,,,
247,0.316464518383,,,,,,
248,0.316326147727,,,,,,
249,0.316367994517,,,,,,
250,0.316211560701,,,,,,
251,0.316170242143,,,,,,
252,0.316085766232,,,,,,
253,0.315958545214,,,,,,
254,0.315883783089,,,,,,
255,0.315138577288,,,,,,
256,0.314723850678,,,,,,
257,0.314229471858,,,,,,
258,0.314101157359,,,,,,
259,0.313999498375,,,,,,
260,0.313940253677,,,,,,
261,0.313908950377,,,,,,
262,0.313875684861,,,,,,
263,0.313657302227,,,,,,
264,0.313691762165,,,,,,
265,0.313621551954,,,,,,
266,0.313570636121,,,,,,
267,0.313443771802,,,,,,
268,0.313064239098,,,,,,
269,0.312810559903,,,,,,
270,0.312707319707,,,,,,
271,0.312688115858,,,,,,
272,0.312540688615,,,,,,
273,0.312447312991,,,,,,
274,0.312696365808,,,,,,
275,0.312658101382,,,,,,
276,0.312630172119,,,,,,
277,0.312622492994,,,,,,
278,0.312617948839,,,,,,
279,0.312527948365,,,,,,
280,0.312536822722,,,,,,
281,0.312552141989,,,,,,
282,0.312581081347,,,,,,
283,0.312518906877,,,,,,
284,0.312470288147,,,,,,
285,0.312437796336,,,,,,
286,0.312303092214,,,,,,
287,0.312250132376,,,,,,
288,0.312044588704,,,,,,
289,0.311974706646,,,,,,
290,0.311930855867,,,,,,
291,0.309583722011,,,,,,
292,0.309505075884,,,,,,
293,0.309442544038,,,,,,
294,0.309450588058,,,,,,
295,0.30943176328,,,,,,
296,0.309395137,,,,,,
297,0.308963483032,,,,,,
298,0.308885849875,,,,,,
299,0.308664319402,,,,,,
