Time(Iteration),CAB_User,CAB,CAB_original,LinUCB
37,33.4653718892,49.3096786272,33.4653718892,54.1962969549
38,33.8727003483,49.7747268258,33.8727003483,54.6839732258
39,34.1127746673,50.7916447617,34.1127746673,55.0202369117
40,34.2652296273,51.4828819171,34.2652296273,55.1280340603
41,34.5750206231,52.0832465077,34.5750206231,55.3391673331
42,34.7980761372,52.9503229277,34.7980761372,55.558527839
43,34.8848690831,53.9044329287,34.8848690831,55.638943204
44,35.0020327639,54.1090567431,35.0020327639,55.905018643
45,35.0609808637,54.9491294139,35.0609808637,56.3608270583
46,35.1244438349,55.4213427588,35.28357417,56.4861144315
47,35.2250237347,56.0131890518,35.3675175215,56.6039631321
48,35.3484318179,56.4476121276,35.5260154452,56.8465643765
49,35.3883373356,56.7240055148,35.565920963,56.9953567814
50,35.4316611602,57.2338698493,35.6092447876,57.0320569121
51,35.529854795,57.4897873653,35.7074384224,57.0320569121
52,35.583350039,57.8841181819,35.8006853396,57.174528976
53,35.9452551726,58.4895512233,36.1625904732,57.3099558698
54,36.219612156,59.1429521437,36.4369474565,57.4111308327
55,36.2247843257,59.4274582819,36.4421196262,57.5246745388
56,36.3213240563,59.8398543758,36.5426745908,57.6417389301
57,36.420951348,60.1572216508,36.6423018825,57.6499065051
58,36.6201064287,60.6272429171,36.8414569632,57.8509969266
59,36.6517767202,60.8608275755,36.8731272547,58.0694196145
60,36.9960252033,61.4392324367,37.2173757378,58.2813068205
61,37.1438417378,61.6623360978,37.2864361963,58.4253268352
62,37.2498331229,61.8482766455,37.3924275814,58.5313182203
63,37.343690741,61.8829328095,37.4862851995,58.6711281605
64,37.456361555,62.1490400787,37.6048915313,58.8145220564
65,37.8042621735,62.9621821626,37.9527921498,58.9752309979
66,37.8288876289,63.469772276,37.9774176052,59.0034061021
67,37.9507554766,63.6628565167,38.0992854529,59.0105662357
68,38.1244605726,64.0018900947,38.272990549,59.1849046583
69,38.2434030624,64.6513159368,38.3919330388,59.2180434358
70,38.2518829369,65.0260165927,38.4004129132,59.3123953354
71,38.2978687089,65.0765265161,38.4861812662,59.3313401435
72,38.4204998595,65.4826647221,38.6478442479,59.4763323439
73,38.5112983329,65.8974356841,38.7386427213,59.6747104704
74,38.5112983329,66.1531793771,38.7386427213,59.7591825016
75,38.6604948044,66.1987948368,38.8878391927,60.015497797
76,38.6752024099,66.4603170372,38.9150713933,60.2829576033
77,38.6795776316,67.2837961364,38.919446615,60.5694182813
78,38.7136953112,67.3766880884,38.9535642947,60.7387869488
79,38.7591279131,67.684622628,38.9989968966,60.9168842416
80,38.8937163356,67.9982903424,39.1330760607,61.0125335634
81,38.9592881336,68.0587902219,39.1935759403,61.0125335634
82,38.9959895369,68.3170502766,39.2320297375,61.0492349666
83,39.0420471902,68.4796132591,39.2806412509,61.1017867581
84,39.2535194357,68.8430922605,39.4881277591,61.2974693334
85,39.2789736378,69.0193958028,39.5143228429,61.4196900059
86,39.3269862037,69.3409298844,39.5623354087,61.7280012975
87,39.3458475353,69.3558334177,39.5772197462,61.8265747456
88,39.5658487779,69.7400721709,39.7503219389,61.8973215228
89,39.6247381692,70.0518233393,39.8092113302,62.1909337428
90,39.693799038,70.270166792,39.8782721989,62.3227479095
91,39.9317660029,70.5105193669,40.1162391638,62.4791742101
92,40.1223416755,70.7669323446,40.2220966911,62.5563356337
93,40.1472173122,70.8523080578,40.2469723278,62.5563356337
94,40.152500801,71.0001947135,40.333054866,62.5768215881
95,40.1654331323,71.0709752819,40.3459871973,62.5880126513
96,40.1958422791,71.2702044723,40.3763963441,62.8476973267
