Time(Iteration),CAB,LinUCB
0,5.29945935338,5.77149593788
1,10.0806888424,11.5816956333
2,13.0861489168,15.7409420709
3,14.8428522098,18.9091832588
4,17.3241758532,21.9318193876
5,19.2476701298,24.2957676003
6,21.5390119645,26.5563607888
7,23.4217143286,29.3772228251
8,25.1561137194,31.4396065069
9,26.1318568958,32.0716033938
10,27.0195339693,33.0223611093
11,28.1619803929,33.7631926414
12,29.1006763737,34.6573419335
13,29.8501716593,35.6987113178
14,30.1767276329,36.2470429151
15,30.5254940572,37.0181919803
16,30.7903420832,37.4064459947
17,31.4139524304,38.2701504248
18,32.2022388976,38.8350748317
19,32.7086865186,39.1884282428
20,33.1968622718,39.6482275241
21,33.3945126475,40.0352913505
22,33.9975624139,40.8451235178
23,34.3097317435,41.1385957951
24,34.9771683349,41.7542766076
25,35.320070205,41.8746012246
26,36.0314093338,42.8379128723
27,36.6423163665,43.292398751
28,37.0056744869,43.4898872437
29,37.2286075054,43.6091303493
30,37.6461946621,43.9120231751
31,37.8616667189,44.3482601155
32,37.9442618116,44.5046852322
33,38.3326184597,45.0754398716
34,38.5085904276,45.3496287597
35,38.741317396,45.7722995866
36,38.8218002056,45.8799986415
37,39.1798336637,46.3281185459
38,39.3973678648,46.6255792565
39,39.7103398937,46.9198119913
40,39.8071719984,47.0445036927
41,39.9975043986,47.2750390014
42,40.039040575,47.4980493485
43,40.2390277086,47.5211766593
44,40.3855218541,47.5771103697
45,40.8307711779,48.0363850168
46,40.905298906,48.2806800161
47,41.2092751976,48.5131352116
48,41.3831034842,48.6869634982
49,41.5178017274,48.7990814307
50,41.877282797,49.179703509
51,42.0623567435,49.6232020309
52,42.0881477411,49.6489930285
53,42.1914931588,49.8711581348
54,42.2354017475,49.9127384239
55,42.3938268909,50.0722769464
56,42.5792576112,50.2198479446
57,42.6436190142,50.2792611464
58,42.7632203416,50.386920532
59,42.9077933387,50.5195321628
60,43.0047609702,50.7507500113
61,43.1346512667,50.8187505651
62,43.1735391884,50.8464991581
63,43.2094187826,50.8985106948
64,43.2295639287,51.0917468499
65,43.3542592268,51.3449031731
66,43.5806849756,51.4971684158
67,43.7574886031,51.6081965155
68,43.9639757874,51.8094902285
69,43.9767124407,51.8222268818
70,44.1618259371,51.9064824036
71,44.2470810556,51.9768112711
72,44.5167035377,52.2726676752
73,44.6390335554,52.3709412876
74,44.7218383258,52.3831565077
75,45.0179558305,52.6765695157
76,45.0706581514,52.7181354877
77,45.1161801516,52.8449113107
78,45.1414758706,52.8712092921
79,45.2433267297,53.0863060278
80,45.3898956926,53.121963698
81,45.4022539178,53.1246466969
82,45.5335873618,53.2559801408
83,45.5777934157,53.394862862
84,45.5829667563,53.4142223953
85,45.5880321004,53.4192877394
86,45.7922582897,53.4842292097
87,45.8094990016,53.6286977615
88,45.8797999546,53.6471811787
89,46.0645423653,53.6702047499
90,46.0738957532,53.6887880817
91,46.0848426929,53.6997350213
92,46.1980665994,53.846100134
93,46.2463211802,53.9304996129
94,46.3695015814,54.0155824876
95,46.4111583583,54.0572392644
96,46.5020008123,54.1480817185
97,46.5074408984,54.1616451886
98,46.5635486236,54.2204163345
99,46.7176853641,54.296793482
100,46.7924255249,54.3935367664
101,46.8241537937,54.4090258928
102,46.8241537937,54.4090258928
103,46.8241537937,54.4090258928
104,46.8245862846,54.4094583837
105,46.8345249819,54.5074035251
106,46.841786982,54.5146655252
107,46.8613073751,54.5631927924
108,46.9302163474,54.6321017647
109,46.9828386819,54.7414554052
110,47.0573246528,54.7551732901
111,47.0573246528,54.7551732901
112,47.0573246528,54.9307701134
113,47.1569232013,55.0303686619
114,47.1682671991,55.0437042953
115,47.1682671991,55.0437042953
116,47.215052207,55.097630961
117,47.2214195146,55.1039982686
118,47.2214195146,55.1975641057
119,47.2317259777,55.2078705687
120,47.2396145041,55.2157590951
121,47.2396145041,55.2707706937
122,47.3298494918,55.3920407557
123,47.3298494918,55.4067832504
124,47.3298494918,55.4946293799
125,47.4641495652,55.6289294533
126,47.5458226574,55.6911505758
127,47.5463962478,55.6955890772
128,47.5589360443,55.7223130602
129,47.5589360443,55.7336153194
130,47.5864966001,55.7651676511
131,47.6681087235,55.8467797745
132,47.6950117212,55.8467797745
133,47.6950117212,55.9699133422
134,47.6957835084,55.9699133422
135,47.8512701942,56.125400028
136,47.8512701942,56.125400028
137,47.9333697284,56.1715666304
138,48.0028585073,56.2314307528
139,48.0366783977,56.2652506431
140,48.0799169375,56.3709207978
141,48.0913241335,56.3748362935
142,48.1398762794,56.3748362935
143,48.1642809577,56.3748362935
144,48.1677258699,56.3782812056
145,48.397379674,56.6079350097
146,48.515453199,56.631015944
147,48.5234946567,56.6390574017
148,48.5234946567,56.6491805116
149,48.5234946567,56.6695158957
150,48.5517069635,56.7171184265
151,48.5517069635,56.7171184265
152,48.5721533465,56.7171184265
153,48.5853252211,56.7302903012
154,48.5916186289,56.7365837089
155,48.6164442886,56.7614093686
156,48.6195695444,56.7645346245
157,48.6575706402,56.8025357202
158,48.6610071432,56.8059722233
159,48.6610071432,56.9017258949
160,48.6760017806,56.9167205323
161,48.6781099806,56.9420697579
162,48.6876654362,56.9511538032
163,48.7081812807,56.9716696478
164,48.7084320387,56.9716696478
165,48.7084320387,56.9716696478
166,48.7084320387,56.9716696478
167,48.7113555256,56.9786426145
168,48.732189438,57.152252558
169,48.7623984127,57.1862325186
170,48.7623984127,57.1862325186
171,48.7687780143,57.1926121202
172,48.7687780143,57.1926121202
173,48.8066144248,57.1984502352
174,48.8224191563,57.2142549666
175,48.9246711836,57.2142549666
176,48.9297670587,57.2171312978
177,48.953176662,57.240540901
178,48.9721693433,57.2595335824
179,49.0035902444,57.2909544834
180,49.0595773969,57.2974333761
181,49.0669677578,57.3073973358
182,49.0669677578,57.3073973358
183,49.0967450686,57.3371746466
184,49.1064995162,57.3469290942
185,49.1077440771,57.3619925445
186,49.1111962178,57.3619925445
187,49.11214359,57.3734361429
188,49.11214359,57.4111559652
189,49.11214359,57.4111559652
190,49.1271662228,57.426178598
191,49.1348325009,57.426178598
192,49.1348325009,57.446576917
193,49.1354289001,57.4471733163
194,49.1504638107,57.4584257854
195,49.1627744513,57.470736426
196,49.1706795785,57.504079156
197,49.1706795785,57.5599550434
198,49.2071030586,57.6135684332
199,49.3154316568,57.7218970314
200,49.3502537279,57.7567191024
201,49.3508170501,57.7572824247
202,49.3764568222,57.7745480371
203,49.3764568222,57.7745480371
204,49.3862297311,57.7775565913
205,49.3862297311,57.7775565913
206,49.3955253968,57.819286628
207,49.3955253968,57.819286628
208,49.3997397895,57.8218462626
209,49.4322947705,57.8646340361
210,49.4343787681,57.8667180337
211,49.4343787681,57.8667180337
212,49.4343787681,57.8814225836
213,49.4343787681,57.8852565193
214,49.453881753,57.9154328814
215,49.453881753,57.9154328814
216,49.4878132892,57.9563636946
217,49.4878132892,57.9563636946
218,49.4878132892,57.9790960072
219,49.4878132892,57.9813069228
220,49.4878132892,57.9813069228
221,49.4882594338,57.9817530674
222,49.536151399,58.0296450326
223,49.536151399,58.0296450326
224,49.536151399,58.0296450326
225,49.5648681807,58.0583618142
226,49.5655781493,58.0583618142
227,49.5655781493,58.0583618142
228,49.5725699653,58.0653536303
229,49.5725699653,58.0653536303
230,49.5725699653,58.0653536303
231,49.5902209339,58.0653536303
232,49.6497426542,58.1752197729
233,49.6731627176,58.2119953907
234,49.7696533485,58.3084860216
235,49.7775153562,58.3084860216
236,49.7775153562,58.3084860216
237,49.7775153562,58.3084860216
238,49.792545838,58.3285181135
239,49.798798475,58.3438997549
240,49.8072850097,58.3499920587
241,49.8133629729,58.3560700219
242,49.8198037139,58.3625107629
243,49.8198037139,58.3625107629
244,49.8359379225,58.3634971501
245,49.8359379225,58.3634971501
246,49.8466333586,58.3741925862
247,49.8482640054,58.375823233
248,49.8608336643,58.3804824056
249,49.8857582634,58.3804824056
250,49.8857582634,58.3808011695
251,49.985445535,58.3808011695
252,49.9983168217,58.3827385588
253,50.0034520098,58.3878737468
254,50.0507723007,58.396640272
255,50.0507723007,58.396640272
256,50.1209179656,58.4667859369
257,50.1268512825,58.4730220518
258,50.1268512825,58.4730220518
259,50.1436226185,58.4761184447
260,50.1436226185,58.4761184447
261,50.1466728282,58.4791686544
262,50.1466728282,58.4791686544
263,50.1613564527,58.4791686544
264,50.2193638417,58.489560112
265,50.2279811901,58.5006841095
266,50.2279811901,58.5006841095
267,50.2302630157,58.5028155111
