Time(Iteration),CAB,CAB_original,LinUCB
0,1.06481183573,1.06481183573,1.06481183573
1,2.10057877937,2.10057877937,2.10057877937
2,3.51611779768,3.51611779768,3.51611779768
3,5.12463196578,5.12463196578,5.12463196578
4,5.81871020469,5.81871020469,5.81871020469
5,6.67198203104,6.67198203104,6.67198203104
6,7.61627913685,7.61627913685,7.61627913685
7,8.45744218909,8.45744218909,8.45744218909
8,9.08769593302,9.08769593302,9.08769593302
9,9.33127954128,9.33127954128,9.33127954128
10,9.9199651011,9.9199651011,9.9199651011
11,10.1555650895,10.1555650895,10.1555650895
12,10.8067630659,10.5614447874,10.8067630659
13,11.2338770726,10.9885587941,11.2338770726
14,11.314193241,11.0595678861,11.314193241
15,11.7048489801,11.3404967912,11.7048489801
16,11.8969648384,11.6006703671,11.8969648384
17,11.9292827815,11.6329883102,11.9292827815
18,12.0351663428,11.7388718716,12.0351663428
19,12.0946224997,11.7983280284,12.0946224997
20,12.198797674,12.0070984642,12.198797674
21,12.3656294675,12.1739302578,12.3656294675
22,12.5518742125,12.3601750027,12.5518742125
23,12.735493972,12.5358684351,12.735493972
24,12.735493972,12.5487332374,12.735493972
25,12.7993332297,12.6125724951,12.7993332297
26,12.8367731608,12.6500124262,12.8367731608
27,12.9794396104,12.7926788758,12.9794396104
28,13.2286766416,13.041915907,13.2286766416
29,13.29333247,13.1065717354,13.29333247
30,13.3301398833,13.1433791487,13.3301398833
31,13.3833928896,13.196632155,13.3833928896
32,13.4287519915,13.2419912569,13.4287519915
33,13.4686596986,13.281898964,13.4686596986
34,13.5142769901,13.3275162555,13.5142769901
35,13.5774226145,13.3906618799,13.5774226145
36,13.5774226145,13.3906618799,13.5774226145
37,13.5774226145,13.3906618799,13.5774226145
38,13.5783281188,13.3915673842,13.5783281188
39,13.5883833565,13.4016226219,13.5883833565
40,13.5943308276,13.407570093,13.5943308276
41,13.6670578068,13.4802970722,13.6670578068
42,13.6833893291,13.4966285944,13.6670578068
43,13.7172527723,13.5304920377,13.7009212501
44,13.825596809,13.6388360744,13.8092652867
45,13.8760914393,13.6893307047,13.8641192184
46,13.882720187,13.6959594524,13.8707479661
47,13.882720187,13.6959594524,13.8707479661
48,13.8904264688,13.7465293224,13.8784542478
49,13.9059018991,13.7620047527,13.8790556551
50,13.9317323495,13.7878352031,13.9048861055
51,13.9317323495,13.8205089293,13.9048861055
52,13.9325894135,13.8213659934,13.9057431696
53,13.9325894135,13.8213659934,13.9057431696
54,13.9559614115,13.8447379913,13.9291151675
55,13.9877087223,13.8764853021,13.955361784
56,13.9877087223,13.8764853021,13.955361784
57,13.9922359449,13.8810125247,13.9598890066
58,14.0145527499,13.9033293298,13.9822058116
59,14.0450471685,13.9338237484,14.0127002303
60,14.0450471685,13.9338237484,14.0127002303
61,14.048610893,13.9373874729,14.0162639547
62,14.0669130957,13.9556896756,14.0345661575
63,14.0669130957,13.9556896756,14.0345661575
64,14.0669130957,13.9556896756,14.0345661575
65,14.0726523833,13.9614289632,14.040305445
66,14.0726523833,13.9614289632,14.040305445
67,14.1290855493,14.0178621292,14.096738611
68,14.1290855493,14.0178621292,14.096738611
69,14.1441771884,14.0329537683,14.1118302502
70,14.1441771884,14.0329537683,14.1118302502
71,14.1441771884,14.0329537683,14.1118302502
72,14.2071330328,14.0959096127,14.1747860946
73,14.2071330328,14.0959096127,14.1747860946
74,14.2071330328,14.0959096127,14.1747860946
75,14.2071330328,14.0959096127,14.1747860946
76,14.2071330328,14.0959096127,14.1747860946
77,14.2071330328,14.0959096127,14.1747860946
78,14.2121027867,14.1008793666,14.1797558485
79,14.2121027867,14.1008793666,14.1797558485
80,14.2259151392,14.1146917191,14.1935682009
81,14.2259151392,14.1146917191,14.1935682009
82,14.2259151392,14.1146917191,14.1935682009
83,14.2259151392,14.1146917191,14.1935682009
84,14.2259151392,14.1146917191,14.1935682009
85,14.2259151392,14.1146917191,14.1935682009
86,14.2335293512,14.1223059311,14.201182413
87,14.2335293512,14.1223059311,14.201182413
88,14.2335293512,14.1223059311,14.201182413
89,14.2335293512,14.1223059311,14.201182413
90,14.242381948,14.124534392,14.2034108739
91,14.242381948,14.124534392,14.2034108739
92,14.3829767639,14.2651292079,14.3440056898
93,14.3829767639,14.2651292079,14.3440056898
94,14.3829767639,14.2651292079,14.3440056898
95,14.3829767639,14.2651292079,14.3440056898
96,14.3829767639,14.2651292079,14.3440056898
97,14.3939333777,14.2651292079,14.3549623036
98,14.399760224,14.2709560541,14.3607891498
99,14.399760224,14.2709560541,14.3607891498
100,14.399760224,14.2709560541,14.3607891498
101,14.399760224,14.2709560541,14.3607891498
102,14.4000265541,14.2712223843,14.36105548
103,14.4079212615,14.2791170916,14.36105548
104,14.4079212615,14.2791170916,14.36105548
105,14.4079212615,14.2791170916,14.36105548
106,14.4147389301,14.2859347603,14.3678731487
107,14.4147389301,14.2859347603,14.3678731487
108,14.4147389301,14.2859347603,14.3678731487
109,14.4636756561,14.3348714863,14.4168098747
110,14.4654546509,14.336650481,14.4185888694
111,14.4793997016,14.3505955317,14.4185888694
112,14.4949946861,14.3661905163,14.434183854
113,14.5107740608,14.3819698909,14.4499632286
114,14.5107740608,14.3819698909,14.4499632286
115,14.5107740608,14.3819698909,14.4499632286
116,14.5107740608,14.3819698909,14.4499632286
117,14.5182170871,14.3894129172,14.457406255
118,14.5182170871,14.3894129172,14.457406255
119,14.5182170871,14.3947646428,14.4627579805
120,14.5182170871,14.3947646428,14.4627579805
121,14.5247367843,14.40128434,14.4692776777
122,14.5257297784,14.4022773341,14.4702706718
123,14.5257297784,14.4022773341,14.4702706718
124,14.5257297784,14.4022773341,14.4702706718
125,14.5257297784,14.4022773341,14.4702706718
126,14.5560567039,14.4326042596,14.5005975973
127,14.5560567039,14.4326042596,14.5005975973
128,14.5560567039,14.4326042596,14.5005975973
129,14.5560567039,14.4326042596,14.5005975973
130,14.5560567039,14.4326042596,14.5005975973
131,14.5560567039,14.4326042596,14.5005975973
132,14.5808394135,14.4573869692,14.5253803069
