Time(Iteration),CAB,CAB_original
0,5.32316673823,5.32316673823
1,10.5590054449,10.5590054449
2,15.9320177322,15.9320177322
3,21.2730640454,21.2730640454
4,26.1188637412,26.1188637412
5,31.098901702,31.098901702
6,35.3725003289,35.3725003289
7,40.0571007504,40.0571007504
8,44.5518912694,44.5518912694
9,48.145396183,48.145396183
10,51.9813526009,51.9813526009
11,54.8564034185,54.8564034185
12,58.5763613346,58.5763613346
13,61.0720869446,61.0720869446
14,63.6642819776,63.6642819776
15,66.0373357909,66.0373357909
16,67.7996441322,67.7996441322
17,69.6333471702,69.6333471702
18,71.410947293,71.410947293
19,72.5294266289,72.5294266289
20,74.2433846452,74.2433846452
21,76.0226857198,76.0226857198
22,77.4596366343,77.4596366343
23,78.6169581802,78.6169581802
24,79.1602832685,79.1602832685
25,79.9537987256,79.9537987256
26,81.7373255904,81.9222477667
27,82.9040134294,83.0889356056
28,83.8925237619,84.0774459381
29,84.9106273287,85.0955495049
30,85.9059777097,86.0483917014
31,87.2401182257,87.4012065875
32,88.6038629972,89.0061785588
33,89.8718485323,90.2670076092
34,90.5029236281,91.0609447051
35,90.9953998911,91.5959484039
36,92.4344318637,93.0349803765
37,93.2634751247,94.041660426
38,94.0707707447,94.8837248602
39,95.0258041903,95.8387583057
40,95.9840747275,96.8822704333
41,96.7494691183,97.6331493587
42,97.9560112031,98.9130025242
43,99.1993374604,100.226682077
44,100.203785785,101.449378084
45,100.721197666,102.024577143
46,101.449233671,102.889702445
47,103.141551212,104.661286499
48,103.69503732,105.298756886
49,104.525924231,106.146951161
50,105.200962854,106.737039774
51,105.905817186,107.37094036
52,106.367185474,107.819929133
53,107.423680403,109.002133889
54,108.076204134,109.697337357
55,109.180787219,110.719413451
56,109.958109038,111.452329576
57,110.774483065,112.200074316
58,111.862215699,113.236557449
59,112.344797505,113.765576879
60,112.860897391,114.245885026
61,113.636277307,115.177495027
62,114.22659675,115.870537672
63,115.059369351,116.822534831
64,115.720488896,117.545865774
65,116.814763289,118.739179957
66,117.569185931,119.491290834
67,118.483900323,120.443616702
68,119.615153417,121.630414817
69,120.141403922,122.197582982
70,120.845831742,122.901823005
71,121.650024771,123.667540283
72,122.760396175,124.790230946
73,123.684551818,125.914119348
74,124.438462493,126.780420068
75,125.269799312,127.620297112
76,125.876342662,128.220283365
77,126.640980394,129.036273024
78,127.55527334,129.983994448
79,128.090087817,130.695211661
80,128.696509393,131.371727887
81,129.087284681,131.792852529
82,129.966337494,132.708269717
83,130.650063508,133.460849223
84,131.168392093,133.979177808
85,132.028240319,134.902791124
86,132.849686467,135.873697492
87,133.191684641,136.262830494
88,133.975625272,137.082671882
89,134.528858072,137.761903519
90,135.437264286,138.725633174
91,136.180771796,139.503082486
92,136.966307382,140.29666272
93,137.501678033,140.843676028
94,138.5553617,141.865180991
