Time(Iteration),CAB,CAB_original,LinUCB
0,1.5010673322,1.5010673322,1.5010673322
1,3.581140771,3.581140771,3.581140771
2,4.73035698978,4.73035698978,4.73035698978
3,5.64231914186,5.64231914186,5.64231914186
4,6.46684295393,6.46684295393,6.46684295393
5,7.04540550435,7.04540550435,7.04540550435
6,7.90428311579,7.90428311579,7.90428311579
7,8.63358619146,8.63358619146,8.63358619146
8,9.43862878342,9.43862878342,9.43862878342
9,10.1412836574,10.1412836574,10.1412836574
10,10.3835051892,10.3835051892,10.3835051892
11,11.0438989076,10.9637294899,11.0438989076
12,11.1721913642,11.2591168561,11.1721913642
13,11.7811364872,11.5806171427,11.7811364872
14,12.2049136201,12.0043942756,12.2049136201
15,12.340401296,12.1398819516,12.340401296
16,12.6289212752,12.3314265347,12.6289212752
17,12.9069572275,12.609462487,12.9069572275
18,12.9719094629,12.752234641,12.9719094629
19,13.0586405914,12.8389657695,13.0586405914
20,13.1562564431,12.9863015331,13.1562564431
21,13.3805924898,13.2106375797,13.3805924898
22,13.6638905166,13.4939356065,13.6638905166
23,13.7822591535,13.6123042434,13.7822591535
24,13.8174242742,13.6474693641,13.8174242742
25,13.9146341452,13.7446792351,13.9146341452
26,13.978117739,13.808162829,13.978117739
27,13.9837510598,13.8137961498,13.9837510598
28,14.0972295009,13.9272745908,14.0972295009
29,14.1730344549,13.9272745908,14.1730344549
30,14.1730344549,13.9272745908,14.1730344549
31,14.1888414189,13.9430815549,14.1888414189
32,14.3346793516,14.0889194876,14.3346793516
33,14.3346793516,14.0889194876,14.3346793516
34,14.3346793516,14.0889194876,14.3346793516
35,14.4732268379,14.2274669739,14.4732268379
36,14.474091408,14.228331544,14.474091408
37,14.5323231647,14.2865633007,14.5323231647
38,14.5491425602,14.3033826962,14.5491425602
39,14.6133537972,14.3896331333,14.6133537972
40,14.7397762645,14.5160556005,14.7397762645
41,14.7858152177,14.6156583036,14.7858152177
42,14.8365105611,14.6978648239,14.8365105611
43,15.0460921723,14.9710986813,15.0460921723
44,15.1523430672,15.0773495763,15.1523430672
45,15.2628103623,15.1878168713,15.2628103623
46,15.2848603458,15.2098668548,15.2848603458
47,15.2848603458,15.2098668548,15.2848603458
48,15.2848603458,15.2098668548,15.2848603458
49,15.3084108469,15.233417356,15.3084108469
50,15.3377864006,15.2627929096,15.3377864006
51,15.3398524993,15.2648590083,15.3398524993
52,15.3398524993,15.2648590083,15.3398524993
53,15.3398524993,15.2648590083,15.3398524993
54,15.3398524993,15.2648590083,15.3398524993
55,15.3398524993,15.2648590083,15.3398524993
56,15.3398524993,15.2648590083,15.3398524993
57,15.4596792075,15.3846857166,15.4596792075
58,15.5010806035,15.3846857166,15.5010806035
59,15.5903932816,15.4807627209,15.5903932816
60,15.6421998304,15.5325692697,15.6421998304
61,15.664981913,15.5325692697,15.664981913
62,15.7192170727,15.5868044295,15.7192170727
63,15.7192170727,15.5868044295,15.7192170727
64,15.7192170727,15.5868044295,15.7192170727
65,15.7585410878,15.6261284446,15.7585410878
66,15.7585410878,15.6261284446,15.7585410878
67,15.8076848176,15.6752721743,15.8076848176
68,15.8274683028,15.6950556596,15.8274683028
69,15.8274683028,15.6950556596,15.8274683028
70,15.8274683028,15.6950556596,15.8274683028
71,15.8274683028,15.6950556596,15.8274683028
72,15.8274683028,15.6969442666,15.8274683028
73,15.8841770209,15.7536529847,15.8841770209
74,15.9197613168,15.7892372805,15.9197613168
75,15.9197613168,15.7892372805,15.9197613168
76,16.0037187064,15.8731946702,16.0037187064
77,16.0503698844,15.9198458482,16.0503698844
78,16.0786361427,15.9481121065,16.0786361427
