Time(Iteration),CAB,LinUCB
0,7.46733041074,7.64444825189
1,12.5529570204,12.9665282711
2,16.8392516438,17.4831451253
3,19.4082886602,20.3770782464
4,22.8146452432,24.2225121013
5,24.7129810868,26.2129372691
6,26.7563149006,28.3320352688
7,29.2991937758,30.9358595318
8,30.4718678053,32.1479558653
9,31.4130292267,33.0585711316
10,32.5905440733,34.4830206529
11,34.482628821,36.4613032022
12,35.5191124566,37.3985354456
13,36.672397137,38.568746707
14,37.5776644449,39.5275792238
15,38.4678064267,40.2675903249
16,39.3907692834,41.1905531816
17,40.157700097,41.8815328796
18,40.6978427497,42.4609261566
19,41.1524068375,42.9154902443
20,41.721497625,43.5748485645
21,42.4916185638,44.3439897065
22,43.2602821942,45.2135275207
23,44.0896248014,46.0664686005
24,44.7176839661,46.654592391
25,45.3953683035,47.384392739
26,45.9652706858,48.0288597407
27,46.4319088214,48.4138292621
28,46.7836805484,48.765600989
29,47.0631735706,49.0450940113
30,47.4333901681,49.3884960702
31,47.8236734284,49.7787793306
32,48.255172851,50.2576490844
33,48.4490525261,50.4515287595
34,48.5814385501,50.5839147835
35,48.7944470262,50.7980441127
36,49.0829281213,51.0865252078
37,49.4916074118,51.5275854539
38,50.0205439064,52.1307975163
39,50.1869535666,52.2972071766
40,50.3103120486,52.4205656585
41,50.416291986,52.5353751073
42,51.0402437457,53.0878310098
43,51.1322427362,53.1798300003
44,51.3396944642,53.3872817283
45,51.6218136372,53.6703683206
46,51.7898384939,53.889472817
47,51.9450518689,54.0446861919
48,51.98946766,54.0891019831
49,52.1307620826,54.2338512653
50,52.2243406201,54.3274298028
51,52.4039242596,54.5070134423
52,52.6395173443,54.7296166473
53,52.6887498374,54.8654662827
54,52.9159459288,55.0467433786
55,53.0311471627,55.1414330847
56,53.1927108473,55.3343221297
57,53.2532690436,55.394880326
58,53.412339885,55.5539511673
59,53.5208399342,55.6915027206
60,53.5631072498,55.7310570137
61,53.6012007346,55.7691504985
62,53.6315486367,55.7994984005
63,53.7729589717,55.9409087355
64,53.8276900754,55.9956398393
65,53.8833304925,56.0512802564
66,53.9762130636,56.1695151842
67,54.3497101767,56.5430122974
68,54.4659498729,56.6592519936
69,54.5242142187,56.7175163393
70,54.6143615591,56.8076636797
71,54.6861388204,56.934240518
72,54.7980552539,57.0461569515
73,54.8467505001,57.0948521977
74,54.8986349952,57.1467366928
75,54.9371193286,57.4111368335
76,54.9461448713,57.4201623762
77,54.9872906057,57.4613081106
78,55.1021538728,57.5872619816
79,55.2230542897,57.7081623984
80,55.2334628695,57.7185709782
81,55.2601079027,57.7452160114
82,55.3376059997,57.8227141085
83,55.4233736836,57.9358343126
84,55.6214574858,58.1339181148
85,55.8965885274,58.4090491564
86,56.0387358212,58.5511964502
87,56.0686648084,58.5811254374
88,56.0686648084,58.5811254374
89,56.2084442595,58.7209048885
90,56.3466143648,58.8328471103
91,56.3606222941,58.8569442431
92,56.4070008958,58.8979442094
93,56.4283900028,58.9193333164
94,56.4286856972,58.9196290108
95,56.448807601,58.9794173236
96,56.4772825957,59.022826879
97,56.5872081005,59.1327523838
98,56.6008277435,59.1463720268
99,56.6109512276,59.1564955109
100,56.6199121174,59.1654564007
101,56.6556019332,59.2022553689
102,56.6773412102,59.275632925
103,56.7112388662,59.3053112081
104,56.7388961549,59.3329684968
105,56.7523450298,59.3464173718
106,56.8348002435,59.4288725854
107,56.913915256,59.5079875979
108,57.0760857853,59.6701581272
109,57.0917168457,59.6857891876
110,57.1053743168,59.6914727683
111,57.1968896865,59.7789868945
112,57.2315851143,59.8136823223
113,57.2336604739,59.8244136561
114,57.2822950721,59.8730482544
115,57.2899977292,59.8807509114
116,57.2932639171,59.8840170993
117,57.3055467582,59.8962999404
118,57.3562081781,59.9469613604
119,57.3884708879,59.9792240702
120,57.3972604192,59.9880136015
121,57.4038570909,59.9946102731
122,57.5662368828,60.156990065
123,57.6375807096,60.2154786201
124,57.6428369457,60.2207348562
125,57.7852145675,60.3937109592
126,57.8210361104,60.4594950181
127,57.832452548,60.5082398712
128,57.8446383385,60.5204256617
129,57.9103519664,60.5861392896
130,57.9103519664,60.5861392896
131,57.9560375894,60.6251576477
132,57.9962172886,60.6653373469
133,58.00708543,60.6762054883
134,58.0177768978,60.6868969561
135,58.0276294567,60.696749515
136,58.1201519636,60.7892720219
137,58.1201519636,60.7892720219
138,58.1522708698,60.8213909281
139,58.2047611194,60.8738811777
140,58.2567654066,60.9258854649
141,58.345718967,61.0148390253
142,58.3583423702,61.0337533574
143,58.3583423702,61.0434616736
144,58.3722546023,61.0573739057
145,58.3752448319,61.0603641352
146,58.4085328763,61.0936521797
147,58.4253483851,61.1104676884
148,58.6054291868,61.2905484902
149,58.6054291868,61.2905484902
150,58.6180495954,61.3031688988
151,58.744047088,61.3537969526
152,58.752082873,61.3618327375
153,58.8557354373,61.5216512509
154,58.8695018688,61.5354176824
