Time(Iteration),CAB_true_decreaseCoTheta,,,,,,
0,0.975750885426,,,,,,
1,0.939944269724,,,,,,
2,0.914089773269,,,,,,
3,0.885466733544,,,,,,
4,0.865255800435,,,,,,
