Time(Iteration),CABCoTheta,CAB_originalCoTheta,LinUCBCoTheta,,,,,,
0,0.949257082175,0.949257082175,0.949257082175,,,,,,
1,0.92503842969,0.92503842969,0.92503842969,,,,,,
2,0.906738195485,0.906738195485,0.906738195485,,,,,,
3,0.887492596432,0.887492596432,0.887492596432,,,,,,
4,0.870197332414,0.870197332414,0.870197332414,,,,,,
5,0.845563187882,0.845563187882,0.845563187882,,,,,,
6,0.820715667518,0.820498751869,0.820715667518,,,,,,
7,0.796257061658,0.798648335024,0.796257061658,,,,,,
8,0.779347338752,0.781408417149,0.779347338752,,,,,,
9,0.767185178525,0.769418889699,0.767185178525,,,,,,
10,0.754885159568,0.757230915985,0.754885159568,,,,,,
11,0.737099198716,0.741313289632,0.737199674901,,,,,,
12,0.714232770202,0.723159020993,0.714617312329,,,,,,
13,0.700403860628,0.709848764104,0.700459835107,,,,,,
14,0.687857743907,0.69559591969,0.687016799552,,,,,,
15,0.679193285991,0.683151353583,0.678696492574,,,,,,
16,0.671100131184,0.673778036828,0.665278518898,,,,,,
17,0.654411202041,0.66105302259,0.649477836039,,,,,,
18,0.644651863654,0.651356881141,0.642333201021,,,,,,
19,0.633232739425,0.638716768642,0.629589933631,,,,,,
20,0.620731927211,0.625117460396,0.618750478282,,,,,,
21,0.61084477384,0.615225886969,0.609456800276,,,,,,
22,0.605392974784,0.607240576828,0.604680477241,,,,,,
23,0.59568823403,0.599643136785,0.595441318133,,,,,,
24,0.58582263485,0.590530367513,0.585638080715,,,,,,
25,0.579318804683,0.584146365327,0.578661744036,,,,,,
26,0.574316218893,0.577443322238,0.574087125697,,,,,,
27,0.567220517747,0.570391391556,0.56781999288,,,,,,
28,0.556662786863,0.556882149008,0.55733409625,,,,,,
29,0.549251099634,0.550642090842,0.549879727879,,,,,,
30,0.543224228118,0.54552940617,0.543882359476,,,,,,
31,0.537676879085,0.540264041711,0.538341570946,,,,,,
32,0.528735905757,0.532452196663,0.529760896434,,,,,,
33,0.524972348164,0.528205935125,0.525917815958,,,,,,
34,0.51982877429,0.522811636496,0.520642106847,,,,,,
35,0.513312805059,0.516178945137,0.513956140329,,,,,,
36,0.50846953625,0.511541255397,0.50907659865,,,,,,
37,0.501768727716,0.50547318533,0.502442605333,,,,,,
38,0.498726805585,0.50234350506,0.499369739689,,,,,,
39,0.49592085924,0.497751744789,0.496551018026,,,,,,
40,0.490860947048,0.492204720657,0.491427206955,,,,,,
41,0.487741137245,0.488781439628,0.488331308292,,,,,,
42,0.485091806772,0.487123679178,0.485689355023,,,,,,
43,0.479058833531,0.485092049143,0.479661664654,,,,,,
