Time(Iteration),CAB_originalCoTheta,,,,,,
0,0.960557071312,,,,,,
1,0.934958682179,,,,,,
2,0.916762473448,,,,,,
3,0.905600307831,,,,,,
4,0.882093227988,,,,,,
5,0.868904473688,,,,,,
6,0.841590242086,,,,,,
7,0.826337412465,,,,,,
8,0.799570443007,,,,,,
9,0.777255578614,,,,,,
10,0.763216317283,,,,,,
11,0.748159601609,,,,,,
12,0.729541615651,,,,,,
13,0.712009218572,,,,,,
14,0.7036826442,,,,,,
15,0.689025786787,,,,,,
16,0.670219132796,,,,,,
17,0.65718272394,,,,,,
18,0.648521980651,,,,,,
19,0.638370567687,,,,,,
20,0.624953625294,,,,,,
21,0.61937127407,,,,,,
22,0.611345903709,,,,,,
23,0.603776853255,,,,,,
24,0.596414106272,,,,,,
25,0.585815796881,,,,,,
26,0.575198913182,,,,,,
27,0.568967513874,,,,,,
28,0.563919281799,,,,,,
29,0.559162217487,,,,,,
30,0.551640145722,,,,,,
31,0.545126842471,,,,,,
32,0.538452422587,,,,,,
33,0.534394765742,,,,,,
34,0.52522709603,,,,,,
35,0.518973556289,,,,,,
36,0.512304046108,,,,,,
37,0.506115208144,,,,,,
38,0.503691262303,,,,,,
39,0.499153180208,,,,,,
40,0.497187691709,,,,,,
41,0.493765434958,,,,,,
42,0.491357758651,,,,,,
43,0.488462622836,,,,,,
44,0.479193399235,,,,,,
45,0.474764108517,,,,,,
46,0.470698152988,,,,,,
47,0.465432106215,,,,,,
48,0.459727481131,,,,,,
49,0.455393937943,,,,,,
50,0.447654710763,,,,,,
51,0.446378102769,,,,,,
52,0.438518417903,,,,,,
53,0.435473458795,,,,,,
54,0.431506218275,,,,,,
55,0.427493685088,,,,,,
56,0.42541226874,,,,,,
57,0.421411264484,,,,,,
58,0.419778624328,,,,,,
59,0.41777482641,,,,,,
60,0.414003686924,,,,,,
61,0.410785215631,,,,,,
62,0.408779989926,,,,,,
63,0.405122568247,,,,,,
64,0.403885463553,,,,,,
65,0.401364796168,,,,,,
66,0.399899552377,,,,,,
67,0.39886724831,,,,,,
68,0.394208403488,,,,,,
69,0.39181579913,,,,,,
70,0.389273079252,,,,,,
71,0.387296388136,,,,,,
72,0.385254137312,,,,,,
73,0.383702056041,,,,,,
74,0.381971797149,,,,,,
75,0.376029625132,,,,,,
76,0.374180748845,,,,,,
77,0.370611550844,,,,,,
78,0.369186736661,,,,,,
79,0.365938045592,,,,,,
80,0.365448827739,,,,,,
81,0.363014917669,,,,,,
82,0.362122346331,,,,,,
83,0.359839803023,,,,,,
84,0.357591250652,,,,,,
85,0.342325008984,,,,,,
86,0.339919617731,,,,,,
87,0.337867270448,,,,,,
88,0.336397067133,,,,,,
89,0.334644056673,,,,,,
90,0.333442945331,,,,,,
91,0.331212056395,,,,,,
92,0.330347108019,,,,,,
93,0.329236420074,,,,,,
94,0.328630491455,,,,,,
95,0.32812804448,,,,,,
96,0.326830382383,,,,,,
97,0.32623137023,,,,,,
98,0.324635359249,,,,,,
99,0.321717505895,,,,,,
100,0.321036527559,,,,,,
101,0.319406913943,,,,,,
102,0.318915627891,,,,,,
103,0.317658871763,,,,,,
104,0.31673801088,,,,,,
105,0.315438954294,,,,,,
106,0.314090897154,,,,,,
107,0.313349659089,,,,,,
108,0.311872065928,,,,,,
109,0.310792457725,,,,,,
110,0.310126460559,,,,,,
111,0.308808383078,,,,,,
112,0.307503691524,,,,,,
113,0.306245301607,,,,,,
114,0.304974933632,,,,,,
115,0.302938636698,,,,,,
116,0.301570938603,,,,,,
117,0.300467012176,,,,,,
118,0.300032106185,,,,,,
119,0.298045061894,,,,,,
120,0.297003727039,,,,,,
121,0.296330611937,,,,,,
122,0.296053376677,,,,,,
123,0.29525586837,,,,,,
124,0.294828434724,,,,,,
125,0.29405517971,,,,,,
126,0.293634019067,,,,,,
127,0.291796570915,,,,,,
128,0.291648303363,,,,,,
129,0.291305877194,,,,,,
130,0.290495541712,,,,,,
131,0.289609254413,,,,,,
132,0.288938653207,,,,,,
133,0.288327824198,,,,,,
134,0.287896959949,,,,,,
135,0.287575493263,,,,,,
136,0.28678320041,,,,,,
137,0.28612474826,,,,,,
138,0.285914795246,,,,,,
139,0.282406441126,,,,,,
140,0.282058652776,,,,,,
141,0.282060921458,,,,,,
142,0.282042051418,,,,,,
143,0.281658233932,,,,,,
144,0.281414618953,,,,,,
145,0.280857525082,,,,,,
146,0.280043522113,,,,,,
147,0.279500000364,,,,,,
148,0.277470367926,,,,,,
149,0.277297306076,,,,,,
150,0.277026683039,,,,,,
151,0.27648388921,,,,,,
152,0.275419993019,,,,,,
153,0.275254902367,,,,,,
154,0.274921882157,,,,,,
155,0.273959460988,,,,,,
156,0.273369263843,,,,,,
157,0.272380616205,,,,,,
158,0.271578264188,,,,,,
159,0.270627686324,,,,,,
160,0.269998827681,,,,,,
161,0.269555159423,,,,,,
162,0.269156053646,,,,,,
163,0.268565160276,,,,,,
164,0.268408389385,,,,,,
165,0.267696613579,,,,,,
