Time(Iteration),LinUCBCoTheta,CAB_fullCoTheta,CAB_cbjCoTheta,CAB_originalCoTheta,CAB_cbijCoTheta,,,,,,
0,0.987560920588,0.987603835812,0.987603835812,0.986544815557,0.987603835812,,,,,,
1,0.96216064521,0.967528916194,0.966551596282,0.961417860121,0.959738966966,,,,,,
2,0.935492800678,0.946416131654,0.944264315725,0.938130973791,0.9367422404,,,,,,
3,0.907693223149,0.92514943922,0.917743732526,0.915166528693,0.911408590035,,,,,,
4,0.887921695135,0.905020862232,0.898477463449,0.898913552091,0.895299320941,,,,,,
5,0.866249443922,0.885530049882,0.877518881397,0.88369270737,0.874811805416,,,,,,
6,0.853576904596,0.861318313774,0.85759472018,0.867404741497,0.862903101618,,,,,,
7,0.838959173124,0.844869900928,0.84693860245,0.853994500501,0.849091179597,,,,,,
8,0.820234603969,0.820938589604,0.827180811463,0.830421236906,0.830158134133,,,,,,
9,0.798012887227,0.803698648795,0.816410396804,0.814720470064,0.815994432906,,,,,,
10,0.78352454669,0.780989836638,0.789789300718,0.796462280304,0.796118440356,,,,,,
11,0.775992846978,0.767374876921,0.774666522049,0.780591120263,0.782153490518,,,,,,
12,0.756931323081,0.753256753532,0.756548396098,0.755596345829,0.767545344163,,,,,,
13,0.743315279237,0.745128926807,0.742335006767,0.747116951698,0.751924840408,,,,,,
14,0.727817989161,0.727582222549,0.726439942714,0.734276106811,0.734374845799,,,,,,
15,0.705738420005,0.7133302559,0.708111146053,0.71718088846,0.717405813024,,,,,,
16,0.683551834738,0.696190627304,0.693876674894,0.702225246191,0.701325354427,,,,,,
17,0.666142477001,0.675678092809,0.679220304043,0.690529919397,0.679965037954,,,,,,
18,0.651403685449,0.660814129673,0.65943969938,0.672087695103,0.655431430056,,,,,,
19,0.644436165162,0.651784251202,0.655393219235,0.665766708344,0.653084455275,,,,,,
20,0.633547048053,0.642529115063,0.649946629115,0.658768376377,0.646423896949,,,,,,
21,0.627228882802,0.630179020616,0.642886506995,0.651011278807,0.634374008263,,,,,,
22,0.618062642553,0.619574160121,0.629593639482,0.63646590463,0.622653223101,,,,,,
23,0.610887351759,0.614015602706,0.620725252043,0.626052068356,0.612776969441,,,,,,
24,0.606755312756,0.603003768192,0.613597498203,0.618575561577,0.605322586191,,,,,,
25,0.598770041043,0.593237681238,0.604703457095,0.606870795842,0.597932649269,,,,,,
26,0.591444329965,0.580192361744,0.597142070061,0.599542108741,0.590591191788,,,,,,
27,0.585717832186,0.574645087188,0.593098779366,0.596065074705,0.585689325203,,,,,,
28,0.577489042165,0.569489907444,0.589909346082,0.588426246747,0.582343316914,,,,,,
29,0.566827159345,0.555161505787,0.575707299487,0.581462380055,0.56851120132,,,,,,
30,0.557790179181,0.548188841176,0.570878477108,0.577833045178,0.561997192494,,,,,,
31,0.550790881707,0.542075345762,0.554892286357,0.567001652731,0.546560288231,,,,,,
32,0.548121751889,0.538918661663,0.551913147136,0.561624397798,0.545986399354,,,,,,
33,0.544746602065,0.533661909509,0.547602830122,0.558655609113,0.543107539582,,,,,,
34,0.533526938533,0.529814616852,0.538869498022,0.544133785326,0.536193017956,,,,,,
35,0.527371390087,0.526102066519,0.535042718635,0.538850913243,0.532341736236,,,,,,
36,0.522229253774,0.515699062311,0.523573557247,0.535337084199,0.525943269552,,,,,,
37,0.517328854144,0.514321889446,0.519658087405,0.532999633083,0.521186776794,,,,,,
38,0.50934241604,0.511206901511,0.513705126282,0.529780506462,0.515622441674,,,,,,
39,0.50597689313,0.504075591589,0.509660583752,0.522826145505,0.50973558001,,,,,,
40,0.499286638235,0.496800483769,0.495077767527,0.513600224089,0.496849295288,,,,,,
41,0.495194572842,0.494627980746,0.493008358412,0.508472514814,0.495530135697,,,,,,
42,0.490105862507,0.489680984626,0.488981876962,0.504581554945,0.486055776201,,,,,,
43,0.486387521909,0.484330203363,0.486380143976,0.501951335872,0.480154887647,,,,,,
44,0.480803117172,0.479401776966,0.482398957328,0.499026909508,0.476132581038,,,,,,
45,0.476319202461,0.473842176363,0.479883644735,0.491105194777,0.47466277538,,,,,,
46,0.472930596047,0.467839015526,0.47119575611,0.485518814054,0.462194717766,,,,,,
47,0.469870469379,0.462364016532,0.463362128275,0.483797682868,0.460221143278,,,,,,
48,0.467137582586,0.453933072225,0.45954602986,0.480279807538,0.455470364248,,,,,,
49,0.465106116935,0.450703321419,0.457551689853,0.473019255812,0.454481191554,,,,,,
50,0.460349823916,0.447893226087,0.454278320924,0.469785017631,0.449134609604,,,,,,
51,0.456783995077,0.446114442161,0.452235373472,0.468145850816,0.447408708695,,,,,,
52,0.454329925369,0.442374978819,0.446984854269,0.466286943576,0.443281388414,,,,,,
53,0.451386655722,0.439466163978,0.444363792547,0.463768714601,0.440076391469,,,,,,
54,0.447001386231,0.432178922467,0.441901783294,0.461034073298,0.437932458457,,,,,,
55,0.440963798983,0.426051079547,0.437121364026,0.457037353355,0.432746171142,,,,,,
56,0.438571787993,0.423726762391,0.428433772286,0.454288257691,0.425217786387,,,,,,
57,0.431566873065,0.420987246917,0.418435203467,0.452334933096,0.420741925217,,,,,,
58,0.430724692495,0.419757541188,0.417689250262,0.451204003558,0.420227306091,,,,,,
59,0.428173702609,0.414910134383,0.413897274367,0.446147995776,0.416578183156,,,,,,
60,0.424246769121,0.411213177548,0.406310728008,0.443264738581,0.410523472424,,,,,,
61,0.42271951644,0.410013438165,0.403472537304,0.442073629747,0.409024164751,,,,,,
62,0.419221036659,0.405364241024,0.400118014438,0.439314410551,0.402734626148,,,,,,
63,0.413654839663,0.403153542484,0.394057095957,0.432295327028,0.400086024033,,,,,,
64,0.411443826235,0.400876638618,0.392604111689,0.430033325263,0.398543410109,,,,,,
65,0.404316160088,0.391374005859,0.38957006164,0.423067833699,0.395765928305,,,,,,
66,0.403012670972,0.390609754962,0.38790077117,0.420197083036,0.392120313326,,,,,,
67,0.400361614906,0.387896022989,0.382389006413,0.41607923793,0.384717283933,,,,,,
68,0.397465885881,0.385267768259,0.380157000072,0.414024885286,0.381974951067,,,,,,
69,0.3960845801,0.38359686473,0.378033706923,0.412793474309,0.380544793909,,,,,,
70,0.394243959774,0.379791609603,0.375107210573,0.408970692962,0.377928728577,,,,,,
71,0.391190230105,0.375005285953,0.373340429751,0.40741705111,0.376033702107,,,,,,
72,0.38915668921,0.373609322328,0.371179512809,0.404348403895,0.374307820244,,,,,,
73,0.384916312465,0.372300551782,0.368452550143,0.40042187254,0.372125066777,,,,,,
74,0.383589313103,0.37063139859,0.366874477727,0.397328645746,0.369700013729,,,,,,
75,0.380688902245,0.363562595229,0.356245794774,0.389918975491,0.365432574797,,,,,,
76,0.379937056599,0.358088896213,0.353544729184,0.386500169698,0.362690029225,,,,,,
77,0.37373545573,0.356555032213,0.349818405899,0.382064437838,0.360530562768,,,,,,
78,0.372087344422,0.355381185046,0.347390277897,0.381383891566,0.357788647604,,,,,,
79,0.368026788909,0.352922350516,0.345062408525,0.3802317378,0.35439624404,,,,,,
80,0.366611143976,0.352365357116,0.343597213319,0.37881849423,0.353298489143,,,,,,
81,0.360315073062,0.346102649854,0.338541777639,0.372522067267,0.346578341601,,,,,,
82,0.360299927416,0.344335149686,0.337045183882,0.371506734913,0.34505114953,,,,,,
83,0.358154277149,0.341257827788,0.332711038183,0.366489098117,0.342786000534,,,,,,
84,0.355700665938,0.336088789404,0.332048686365,0.364858981146,0.341932535547,,,,,,
85,0.352439546462,0.334223847907,0.3269224345,0.361015384696,0.338747162914,,,,,,
86,0.350592939477,0.333120932201,0.324730608875,0.358689453734,0.337481682683,,,,,,
87,0.347965415961,0.329841635756,0.322006119142,0.35399305402,0.334004283388,,,,,,
88,0.345191923462,0.325000923335,0.31923658842,0.347678777432,0.331779789836,,,,,,
89,0.344487425623,0.320760175865,0.315471192936,0.345231315728,0.326534290668,,,,,,
90,0.343630510535,0.320168973046,0.314639080568,0.344611689497,0.326233312319,,,,,,
91,0.342570261805,0.320035811172,0.314285436736,0.34415225552,0.322586440364,,,,,,
92,0.342035390576,0.319199430967,0.314012008378,0.342277564966,0.322065203848,,,,,,
93,0.337239425886,0.314002890049,0.313168532229,0.338172086334,0.314988324304,,,,,,
94,0.335122256713,0.312985489435,0.308050647671,0.335424059291,0.307263644316,,,,,,
95,0.333618809802,0.31073124422,0.307146582227,0.331418773446,0.307123129888,,,,,,
96,0.332457288302,0.309366760031,0.305389651605,0.32960006764,0.305101396349,,,,,,
