Time(Iteration),CABCoTheta,CAB_originalCoTheta,LinUCBCoTheta,,,,,,
0,0.310037444213,0.310037444213,0.310037444213,,,,,,
1,0.301281808159,0.301281808159,0.301281808159,,,,,,
2,0.289350635799,0.289350635799,0.289350635799,,,,,,
3,0.284533761041,0.284533761041,0.284533761041,,,,,,
4,0.281030977393,0.281030977393,0.281030977393,,,,,,
5,0.275014910054,0.275014910054,0.275014910054,,,,,,
6,0.269245967389,0.269245967389,0.269245967389,,,,,,
7,0.264075587489,0.264075587489,0.264075587489,,,,,,
8,0.261428609085,0.261428609085,0.261428609085,,,,,,
9,0.257359535294,0.257359535294,0.257359535294,,,,,,
10,0.253783277667,0.253783277667,0.253783277667,,,,,,
11,0.247444571752,0.247444571752,0.247444571752,,,,,,
12,0.242335627733,0.242335627733,0.242335627733,,,,,,
13,0.238320232569,0.238320232569,0.238320232569,,,,,,
14,0.23625802608,0.23625802608,0.23625802608,,,,,,
15,0.231928591522,0.231928591522,0.231928591522,,,,,,
16,0.230153447495,0.230153447495,0.230153447495,,,,,,
17,0.227776334625,0.227776334625,0.227776334625,,,,,,
18,0.225300718772,0.225300718772,0.225300718772,,,,,,
19,0.221267003704,0.221267003704,0.221267003704,,,,,,
20,0.219372485888,0.219372485888,0.219372485888,,,,,,
21,0.218550892206,0.218550892206,0.218550892206,,,,,,
22,0.215080326468,0.215080326468,0.215080326468,,,,,,
23,0.211358552153,0.211358552153,0.211358552153,,,,,,
24,0.210461100458,0.210461100458,0.210461100458,,,,,,
25,0.207799595376,0.207799595376,0.207799595376,,,,,,
26,0.206366317358,0.206366317358,0.205075932916,,,,,,
27,0.203899667221,0.203899667221,0.202738109525,,,,,,
28,0.201071649124,0.201071649124,0.200357564568,,,,,,
29,0.198195264294,0.198202941144,0.196819972368,,,,,,
30,0.195686227041,0.195372341838,0.195029455294,,,,,,
31,0.193901671287,0.193596475251,0.193030250729,,,,,,
32,0.191238964666,0.19198460772,0.191615736091,,,,,,
33,0.189578679253,0.19038461328,0.190022397576,,,,,,
34,0.18801270719,0.188900856266,0.189268599651,,,,,,
35,0.185586488779,0.18656459358,0.186895114455,,,,,,
36,0.184901722299,0.185713191244,0.18614674564,,,,,,
37,0.183986306788,0.185138426569,0.184925049391,,,,,,
38,0.179834428757,0.180999184164,0.183515797275,,,,,,
39,0.177242166685,0.178292416951,0.180677890729,,,,,,
40,0.17456341261,0.174107223732,0.179207400781,,,,,,
41,0.174222862944,0.174117580404,0.179155503022,,,,,,
42,0.173495360197,0.173341905195,0.179013549672,,,,,,
43,0.172585847225,0.17295523473,0.178114410925,,,,,,
44,0.171946342817,0.172367916621,0.176919186513,,,,,,
45,0.168783963608,0.169718408846,0.175745743308,,,,,,
46,0.165808382363,0.16936725703,0.174204784748,,,,,,
47,0.164626611833,0.168606052749,0.173328054745,,,,,,
48,0.163456798092,0.167261672838,0.172926294354,,,,,,
49,0.163010992567,0.166792871357,0.172347666274,,,,,,
50,0.160558990655,0.163851126791,0.171897516317,,,,,,
51,0.160015291647,0.16315164206,0.171311351267,,,,,,
52,0.157470718559,0.160365615135,0.171073876609,,,,,,
53,0.156872851028,0.159063759141,0.169787621209,,,,,,
54,0.156608321107,0.158219370913,0.169294642547,,,,,,
55,0.154924033547,0.156780839397,0.168319278574,,,,,,
56,0.154514450609,0.156486019595,0.167972063308,,,,,,
57,0.154242858559,0.155876723044,0.167816005017,,,,,,
58,0.153436373427,0.154518757642,0.167594603073,,,,,,
