Time(Iteration),CAB,CAB_original,LinUCB
0,6.17844332915,7.01744266521,6.34901829506
1,11.0260914122,12.085335595,12.7996216243
2,15.4566284595,16.2714745689,17.5646166905
3,19.697752806,19.3443483851,22.1553415823
4,23.6592822993,21.1906241436,24.8407107722
5,26.6104983723,23.3480835544,27.3995418181
6,28.7770368858,25.9560411641,29.7009529149
7,30.5726544453,27.9574255665,32.0412704474
8,32.1578695534,29.6047067483,33.7164617087
9,33.5676925013,30.8386903792,35.5012520338
10,34.987292078,32.3677786966,36.6227745542
11,36.3330834821,33.964545786,37.9247805987
12,37.7712718563,35.8665160289,39.2217670593
13,38.7350548713,36.8541939376,40.2793264239
14,39.3343480831,37.8256027187,40.9122561215
15,40.3316680551,38.6880245724,41.8470843247
16,41.0310365323,39.2372421944,42.5992994411
17,41.551608653,39.7824045697,43.3668258947
18,42.50193753,40.536083133,44.317721126
19,42.9521476755,41.0332702118,44.9352392
20,43.9840587192,41.9154742684,46.0001542065
21,44.5936756985,42.5120752408,46.4566551307
22,45.0292729796,42.9057146949,47.1211481211
23,45.5575706617,43.4430540838,47.6542887934
24,46.2897558588,44.0395796381,48.7732488019
25,46.8809435577,44.434987423,49.3482231693
26,47.2137513054,44.7649895651,49.9673901559
27,47.7654649257,45.2326770344,50.5447821854
28,47.9724503147,45.5745060144,50.7915100158
29,48.5483284298,45.8700495654,51.2547307819
30,48.5485875889,46.0376815419,51.3836518313
31,49.3158203749,46.3722774331,51.6186807924
32,49.4386901117,46.4996117952,52.031438359
33,49.8675810228,47.1139708705,52.270947816
34,50.1804016948,47.2847492693,52.4701418315
35,50.3543008195,47.7014568809,52.7769169393
36,50.4073182761,47.9847286122,53.1465576336
37,50.7181611669,48.4322434165,53.3964428816
38,50.8200756372,48.692145882,53.721400282
39,50.9504353158,48.9065432367,53.8894763531
40,51.1137053921,49.0696237276,54.0216161736
41,51.3449058759,49.3776643388,54.2638445303
42,51.6758239581,49.9361563499,54.417659193
43,51.8380247496,50.1038450326,54.5288921503
44,51.9565134264,50.3404065491,54.7938036182
45,52.2562648523,50.458307594,55.1059569737
46,52.6165078923,50.7046377395,55.3924729003
47,53.027813645,51.1831408953,55.7858455262
48,53.0992345562,51.4130783815,55.9616681135
49,53.1595523768,51.4717605734,56.0994519963
50,53.4036891774,51.7986483477,56.3904067031
51,53.554096217,51.9903286852,56.7543651926
52,53.7982316854,52.1856906546,56.9085600722
53,54.0020039529,52.3740891205,57.0642180452
54,54.0879420995,52.673993436,57.2157060313
55,54.3335487563,52.9252910259,57.2157060313
56,54.421056697,53.1596955029,57.4501105083
57,54.5547431156,53.2449475081,57.6742143963
58,54.7286136319,53.4475320803,57.7572261799
59,54.757754369,53.5409046471,57.8298342287
60,54.7913015666,53.7590623303,57.8824018408
61,54.9712390895,54.136839812,58.2710760002
62,55.0368477756,54.2075364163,58.3366846862
63,55.0876708933,54.2609840028,58.469499358
64,55.2110325057,54.3476210707,58.5365169483
65,55.2570455109,54.3853226195,58.5448284047
66,55.3045408956,54.5180503579,58.7656450847
67,55.4585655673,54.7364440345,59.1041321065
68,55.4961417338,54.7934523706,59.2731564943
69,55.5380312019,54.9452789347,59.4829602846
70,55.5731794233,54.9873689204,59.518108506
71,55.6466829165,55.0904361755,59.5748945781
72,55.7543340511,55.240992849,59.7183215816
73,55.7951971578,55.3197187249,59.7798370423
74,55.7951971578,55.3957234757,59.8558417931
75,55.8192939075,55.4311004911,59.8939000839
76,55.8722722416,55.5394288209,59.929881604
77,56.0452149384,55.6425096964,60.1441717667
78,56.0696613213,55.6729182436,60.2325887229
79,56.1124795787,55.7098385354,60.3018109212
80,56.1625348497,55.790627078,60.4296953037
81,56.2593842455,55.8118617338,60.4509299595
82,56.2608821746,55.8303469811,60.5573515398
83,56.2941363021,55.9086597511,60.6880470685
84,56.3675622481,55.9874692689,60.9351525037
85,56.3696222704,56.010038986,60.9732196534
86,56.4740876357,56.0891748412,61.0015128581
87,56.4868058398,56.1566601468,61.1483970462
88,56.549522977,56.2459832356,61.2544441189
89,56.6618332854,56.3897536974,61.3503581042
90,56.6814422122,56.4093626242,61.3699670309
91,56.6853370167,56.4883990961,61.3738618354
92,56.7587112154,56.5199200506,61.3738618354
93,56.8253684661,56.5473129738,61.476175754
94,56.8601531163,56.6965760009,61.5650764016
95,56.881123164,56.729448168,61.5693652122
96,56.8938358564,56.7548131018,61.6074428384
97,57.0410939438,56.8823646004,61.7046964801
98,57.089348581,56.9079846333,61.7046964801
99,57.0913790371,56.9079846333,61.7067269362
100,57.1529776505,56.9987596703,61.7683255496
101,57.1713562553,57.1105940701,61.875873249
102,57.1806401054,57.1198779202,61.8778262574
103,57.2788960187,57.2600541816,61.9355112325
104,57.3017250237,57.3613187418,61.9355112325
105,57.3096382412,57.3986768921,61.9530366379
106,57.3725973821,57.3986768921,61.9530366379
107,57.3808886185,57.4768561149,62.0930099227
108,57.4972369896,57.7442740343,62.306880457
109,57.5005809889,57.7676607352,62.306880457
110,57.515624307,57.785768835,62.3249885568
111,57.585010492,57.8551550199,62.4072165931
112,57.5986479557,57.8551550199,62.4072165931
113,57.6292508244,57.921195933,62.4266459222
114,57.6609599084,57.952905017,62.4438499504
115,57.7459596128,58.0310259631,62.4882047089
116,57.8089491751,58.0708438899,62.5965995848
