Time(Iteration),CAB_original
173,86.3311917003
174,86.3612594532
175,86.3974578909
176,86.4025335127
177,86.4790445037
178,86.4790445037
179,86.4821520235
180,86.5171106241
181,86.5564429458
182,86.5564429458
183,86.5564429458
184,86.5566676072
185,86.558540246
186,86.5801340549
187,86.6010472149
188,86.6017163023
189,86.6112249174
190,86.6259810523
191,86.6311293015
192,86.6817071086
193,86.7655922716
194,86.8050399866
195,86.8050399866
196,86.8050399866
197,86.809904336
198,86.8201922202
199,86.8201922202
200,86.8201922202
201,86.8201922202
202,86.8201922202
203,86.8201922202
204,86.8511627601
205,87.0327632193
206,87.0327632193
207,87.0327632193
208,87.0429447834
209,87.0596862303
210,87.0596862303
211,87.0596862303
212,87.0607906792
213,87.1217038531
214,87.1223423501
215,87.1279750719
216,87.1459701136
217,87.1459701136
218,87.1459701136
219,87.1539326234
220,87.2457650979
221,87.2596127641
222,87.2596127641
223,87.2596127641
224,87.2723422811
225,87.2842653345
226,87.2843601394
227,87.2843601394
228,87.3078409038
229,87.3154357641
230,87.3192110758
231,87.3192110758
232,87.3192110758
233,87.3263664133
234,87.3263664133
235,87.3280248908
236,87.3280248908
237,87.3280248908
238,87.3280248908
239,87.3280248908
240,87.3382880568
241,87.3382880568
242,87.3500565798
243,87.3576331579
244,87.357832553
245,87.3680683218
246,87.4083617761
247,87.4186034614
248,87.4257487723
249,87.4265291452
250,87.4265291452
251,87.4265291452
252,87.4267975397
253,87.4267975397
254,87.4298825232
255,87.4446927717
256,87.4569177942
257,87.457223108
258,87.5061696098
259,87.5061696098
260,87.5061696098
261,87.5088205631
262,87.5564207128
263,87.5677839126
264,87.5730871477
265,87.5730871477
266,87.5792193124
267,87.5792193124
268,87.588169187
269,87.588169187
270,87.6264478115
271,87.6264478115
272,87.6373142218
273,87.6373142218
274,87.6373142218
275,87.6442180753
276,87.6442180753
277,87.6830892838
278,87.6830892838
279,87.6895475633
280,87.7141766267
281,87.7194588934
282,87.7241289029
283,87.7326445753
284,87.7376706897
285,87.8404517796
286,87.8411549779
287,87.8517934826
288,87.8517934826
289,87.9118095627
290,87.9292105146
291,87.9292105146
292,87.9292105146
293,87.9398103044
294,87.9457817047
295,87.9486147956
296,87.9486147956
297,87.9486147956
298,87.9486147956
299,87.9526982488
300,87.9526982488
301,87.9526982488
302,87.9578067663
303,87.9578067663
304,87.9578067663
305,87.9688463584
306,87.9706412805
307,87.9706412805
308,87.9737630273
309,87.9737630273
310,87.9843445602
311,87.9864094871
312,88.0016474688
313,88.0016474688
314,88.0035089379
315,88.0035089379
316,88.0059964642
317,88.0059964642
318,88.0097034992
319,88.0124728427
320,88.0124728427
321,88.0124728427
322,88.0223410086
323,88.0223410086
324,88.0233168581
325,88.0454263432
326,88.0562372185
327,88.0623261464
328,88.0623261464
329,88.0623261464
330,88.0623261464
331,88.0623261464
332,88.0628293195
333,88.0633073098
334,88.0633073098
335,88.0673656673
336,88.0717350653
337,88.0730199446
338,88.0730199446
339,88.0730199446
340,88.0730199446
341,88.0740486156
342,88.0740486156
343,88.0740486156
344,88.0740486156
345,88.0740486156
346,88.079734868
347,88.086504571
348,88.086504571
349,88.086504571
350,88.0894442382
351,88.0894442382
352,88.0897379787
353,88.0897379787
354,88.0897379787
355,88.0900820879
356,88.0900820879
357,88.09282022
358,88.1150947638
359,88.1150947638
360,88.1150947638
361,88.1150947638
362,88.1150947638
363,88.1150947638
364,88.115257197
365,88.115257197
366,88.115257197
367,88.123496948
368,88.1265521243
369,88.1265521243
370,88.1265521243
371,88.1265521243
372,88.1276463139
373,88.1276463139
374,88.1293802283
375,88.1293802283
376,88.1293802283
377,88.1618270017
378,88.1623203555
379,88.1651598082
380,88.1651598082
381,88.1677965805
382,88.1677965805
383,88.1791186118
384,88.1806373401
385,88.1806373401
386,88.1927388054
387,88.1927388054
388,88.1970726336
389,88.207256391
390,88.2080361744
391,88.2080361744
392,88.2091674991
393,88.2096088734
394,88.2096088734
395,88.2096088734
396,88.2108347693
397,88.2133994181
398,88.2133994181
399,88.2220384944
400,88.2220384944
401,88.2220384944
402,88.2292955364
403,88.2292955364
404,88.2292955364
405,88.2292955364
406,88.2292955364
407,88.2292955364
408,88.2481942888
409,88.2481942888
410,88.250477881
411,88.250477881
412,88.250477881
413,88.2512626769
414,88.2512626769
415,88.2598582356
416,88.2661373959
417,88.2661373959
418,88.2661373959
419,88.2661373959
420,88.2661373959
421,88.2950172633
422,88.2950172633
423,88.2977639041
424,88.2977639041
425,88.2977639041
426,88.2995773449
427,88.2995773449
428,88.2995773449
429,88.2995773449
430,88.2995773449
431,88.2995773449
432,88.3000430534
433,88.3009071175
434,88.3009071175
435,88.3009071175
436,88.3009071175
437,88.3009071175
438,88.3117646924
439,88.3117646924
440,88.3117646924
441,88.3117646924
442,88.3197670966
443,88.3299160729
444,88.3299160729
445,88.3319040675
446,88.3426703413
447,88.3528184515
448,88.3528184515
449,88.3567460913
450,88.3567460913
451,88.3567460913
452,88.3607475797
453,88.3607475797
454,88.3613963608
455,88.3613963608
456,88.3613963608
457,88.3613963608
458,88.3630427604
459,88.3630427604
460,88.3655565146
461,88.3655565146
462,88.3661375666
463,88.3661375666
464,88.3661375666
465,88.3680160046
466,88.3680160046
467,88.3680160046
468,88.3680160046
469,88.3680160046
470,88.3838479427
471,88.3838479427
472,88.3838479427
473,88.3929335348
474,88.3984737681
475,88.3984737681
476,88.3984737681
477,88.3984737681
478,88.3984737681
479,88.4013512507
480,88.4013512507
481,88.4013512507
482,88.4013512507
483,88.4013512507
484,88.4013512507
485,88.4013512507
486,88.4017793393
487,88.4017793393
488,88.4017793393
489,88.4241407104
490,88.4284624019
491,88.4398372872
492,88.4398372872
493,88.4398372872
494,88.4398372872
495,88.4439061238
496,88.4439061238
497,88.4439061238
498,88.4439061238
499,88.4464121569
