Time(Iteration),CAB,CAB_original,LinUCB
0,6.42228608157,8.85297111397,8.6652014163
1,11.0963746405,13.5125073302,13.1781404771
2,15.0769317599,18.6868893333,18.1447485998
3,18.2752738749,23.0050422901,22.0315646562
4,20.4380983681,27.27980139,25.8615936239
5,22.5509479614,30.8741521233,29.3676310237
6,25.0925279515,33.8524720072,32.5957015941
7,26.9701954609,36.7536470139,34.8624704635
8,28.0610964988,39.2941692957,36.9780088545
9,28.896746581,41.6680516902,38.7892485616
10,30.4005591674,44.267592779,40.9897040292
11,31.3514067992,46.4710589136,42.7328943126
12,32.0103717472,48.8123098966,44.4138462237
13,32.940215441,51.3881738636,46.2509865403
14,34.0680784647,54.0691052283,47.9020855612
15,34.6457772945,56.6191823181,49.8215889553
16,35.5433685298,58.6559766804,51.5170064528
17,35.9573225273,60.1976572833,52.519273267
18,36.2883299771,61.4534828852,53.9530490864
19,36.6540749221,62.7782722907,55.1455721792
20,37.241773208,64.6910944892,56.4516876238
21,37.3192365195,65.2903968398,57.1124152548
22,38.0408270964,66.1692049929,58.1255810414
23,38.2109140445,66.7184558194,58.5464619982
24,38.4694543458,67.7478412208,59.4162344169
25,38.7112874119,68.3274636964,60.0073644007
26,39.1866738,68.9077607546,60.6007242665
27,39.2602925795,69.5936883989,61.099428618
28,39.3338363943,70.4272723871,61.8056971613
29,39.658057559,70.9905524024,62.4424018171
30,39.7647168991,71.2701394483,62.8541476887
31,40.2412232162,72.3230684926,63.577418948
32,40.3389451289,72.6376295873,64.1293395365
33,40.7977171241,73.5182156898,64.8727701654
34,41.0835973229,73.9814143775,65.3411671799
35,41.3139157471,74.4620431925,66.1303418593
36,41.4098433745,75.0736073979,66.6627436534
37,41.4456099032,75.3211543779,67.0684984473
38,41.7832689318,75.8495133119,67.6207943495
39,42.0543087988,76.1609293002,68.0173674546
40,42.3244973299,77.0157168949,68.7088943809
41,42.7265683598,77.6378595027,69.1243630358
42,43.0746933642,78.0600726116,69.3129726134
43,43.1988256339,78.3581480482,69.5556593114
44,43.3993163957,78.8885434067,69.97818342
45,43.5456936343,79.2257786072,70.1459189979
46,43.5779431359,79.4956952856,70.1751625252
47,43.7369063474,79.8000200852,70.575294546
48,43.8026271826,79.9647919314,70.7449592054
49,44.1662996903,80.4729990048,71.3145752934
50,44.1975760082,80.9055244836,71.3699887458
51,44.3256088772,80.9087740974,71.4236961874
52,44.4901496453,81.1464465941,71.659531
53,44.5731869248,81.3694662062,71.7964202361
54,44.7101477865,81.7463329473,72.1126202529
55,44.754108083,81.8267833762,72.2660534108
56,44.754108083,82.004297543,72.343197527
57,44.8817588322,82.3972060673,72.5179880819
58,44.9085010476,82.525501427,72.6445459258
59,44.9747423818,82.6532398574,72.8409216817
60,45.0732922122,82.7517896878,72.9394715121
61,45.2759709436,82.9978177543,72.9580772126
62,45.3978466894,83.1374806381,73.0977400964
63,45.4559443309,83.4261435693,73.5328589123
64,45.4559443309,83.6687596451,73.5545139639
65,45.535254326,84.003441122,73.7115824743
66,45.587600431,84.0859199292,73.7514207329
67,45.6027276978,84.1366577125,73.8506907401
68,45.6027276978,84.1654900006,73.8506907401
69,45.7828942216,84.3922383111,73.9890115049
70,45.7828942216,84.464460435,74.082175737
71,45.8687037396,84.8433569292,74.1859965709
72,45.9226928176,85.0755086931,74.2618687151
