Time(Iteration),CAB_original,CAB_cbj+cbij,CAB_optimal,LinUCB
92,83.7267405135,75.3960616625,43.1872133367,76.1597961064
93,83.7557663693,75.4484400234,43.2705785716,76.1879833388
94,83.796164843,75.4484400234,43.2705785716,76.1879833388
95,83.8587103893,75.510776422,43.281264597,76.2244693726
96,83.9027517689,75.5533865482,43.3090192418,76.2500226889
97,83.912961637,75.6020773938,43.3293449947,76.2532151649
98,83.9722287199,75.6250262963,43.4700777007,76.3920512361
99,83.9903494049,75.6416890057,43.491604292,76.4213918425
100,84.0326802219,75.6649927148,43.4991858203,76.4618606831
101,84.1001192571,75.7243387322,43.5417111898,76.5528709324
102,84.1278099803,75.7275606528,43.5449331103,76.6208326177
103,84.1364253836,75.7275606528,43.5603354396,76.6462559793
104,84.1674109944,75.7799290775,43.5612050326,76.7877852805
105,84.1775173476,75.7827831004,43.5612050326,76.8324771237
106,84.2290007847,75.80500192,43.5911767003,76.8830386743
107,84.2346379684,75.8108774436,43.5911767003,77.0089779015
108,84.2420561071,75.8182955822,43.5911767003,77.0089779015
109,84.2826813629,75.8298369164,43.6027180344,77.1612629216
110,84.2961314844,75.8487140004,43.616168156,77.179065017
111,84.3619575384,75.9229241775,43.6629279584,77.2326721809
112,84.3973673926,75.9296544879,43.6696582688,77.2326721809
113,84.4433522668,75.9946026474,43.6709447956,77.2513266749
114,84.4569021205,76.0388700808,43.6709447956,77.2838054932
115,84.4812371314,76.0632050917,43.6740735538,77.3017462028
116,84.5368532457,76.0803256589,43.6897072041,77.3598787078
117,84.5406690424,76.1051784614,43.7145600066,77.385472855
118,84.5406690424,76.1051784614,43.7145600066,77.385472855
119,84.6505066675,76.1233233453,43.851204285,77.4821880011
120,84.6698972846,76.1606134817,43.8855947566,77.5107710016
121,84.7574993632,76.4314326032,43.9036635816,77.5876402321
122,84.8962787829,76.45726208,43.9294930583,77.6875604966
123,84.954744854,76.4741653701,43.9462159276,77.7189364304
124,84.9692223101,76.4886428262,43.9552869887,77.7395315888
125,85.0267092897,76.5280249124,44.0048023354,77.8565361552
126,85.0267092897,76.5280249124,44.0048023354,77.8663618475
127,85.0328518808,76.5280249124,44.0048023354,77.8851874357
128,85.0716819754,76.5988758048,44.0829484693,77.9612265313
129,85.1316387312,76.6316970264,44.0941208169,77.9626722922
130,85.197822535,76.768338316,44.216695487,77.9903953057
131,85.2204993499,76.7809304076,44.2398509456,78.0184617612
132,85.2405969451,76.8010280028,44.2599485408,78.0385593564
133,85.2456667873,76.8137765684,44.26157349,78.0452541477
134,85.3587662286,76.8414652375,44.2811805732,78.1382924153
135,85.3592764361,76.9020365366,44.2811805732,78.1786085351
136,85.3664863035,76.9071202946,44.2862643312,78.187945804
137,85.3925533073,76.9088527298,44.3135155247,78.2296439985
138,85.4336271019,76.9432770751,44.3322713879,78.256064359
139,85.4430622777,76.9974428764,44.3390244449,78.2644080341
140,85.4848578578,77.0257277534,44.348948202,78.2757850364
141,85.5549655828,77.0314275748,44.355780146,78.329630424
142,85.5842619948,77.0964567343,44.355780146,78.3429360113
143,85.6632481041,77.1429655913,44.4230241355,78.3678056464
144,85.7510638364,77.1707931642,44.4240116227,78.4440298457
145,85.7562332535,77.1759625813,44.4291810398,78.4558034106
146,85.818875538,77.2386048658,44.4291810398,78.4558034106
147,85.8501751555,77.2432261382,44.4338023121,78.4604246829
148,85.8530116658,77.2772488002,44.435329407,78.4736738385
149,85.8530116658,77.2832002937,44.4603286407,78.4757502844
150,85.8846821668,77.2900535416,44.4657488121,78.5537749284
151,85.9395971036,77.3525071405,44.4657488121,78.5564365607
152,85.9556244029,77.3640764068,44.4817761114,78.5847497152
153,86.0418319849,77.4290839702,44.5467836748,78.6582569712
154,86.0641373582,77.4559324811,44.5527660994,78.6738188568
155,86.1257762392,77.4984291384,44.5544076563,78.6951190846
156,86.1263454396,77.5564579819,44.5544076563,78.6951190846
157,86.1263454396,77.5746335484,44.5544076563,78.6978317955
158,86.323888926,77.5861502561,44.5544076563,78.7948478497
159,86.4916606632,77.589370999,44.7182273137,79.0260816409
160,86.5768125013,77.6966668101,44.7710902593,79.1082982641
161,86.5882151146,77.6967582458,44.8123883625,79.1642067196
162,86.5882151146,77.6967582458,44.8237818239,79.1675357452
163,86.6079573862,77.7378140718,44.8745253516,79.1997297038
164,86.6218494819,77.7924366972,44.8745253516,79.2041240002
165,86.6455352304,77.8149434811,44.8927380219,79.2223366705
166,86.6709279344,77.8241911123,44.9220445296,79.2473810327
167,86.6934825505,77.8314791108,44.9293325281,79.2546690313
168,86.7068914319,77.8485929736,44.9336836773,79.2662268404
169,86.7200119505,77.8686526531,44.9406162539,79.2677122311
170,86.7590161216,77.9076568242,44.9925835783,79.3003248258
171,86.7823471803,77.930987883,45.0159146371,79.3850453945
172,86.8027102468,77.9337230611,45.0186498152,79.3877805726
173,86.8328113591,77.9337230611,45.0577506698,79.4362129068
174,86.8762180931,77.9693140185,45.0701990062,79.4362129068
175,86.9545916186,78.1145165676,45.1131217365,79.5233844733
176,86.9595079599,78.1379196874,45.2230080779,79.6517575931
177,86.9712569123,78.1496686398,45.2347570303,79.6669892773
178,87.0341904092,78.1643997666,45.2405139327,79.6727461797
179,87.0552871154,78.2409392896,45.2405139327,79.6780281128
180,87.0687744195,78.2537862036,45.2411543229,79.6844414121
181,87.1014598556,78.2588617225,45.2462298418,79.7051336397
182,87.1201606,78.2805933541,45.2554095175,79.7143133153
183,87.1259749147,78.2870614434,45.2554095175,79.7219626728
184,87.1271858212,78.2882723499,45.2566204239,79.7447623837
185,87.1525059224,78.3173815376,45.2645960487,79.7763715913
186,87.1572263942,78.3173815376,45.3210080284,79.8375040427
187,87.1632735125,78.3234286559,45.3210080284,79.8375040427
188,87.194582251,78.3234286559,45.3243175896,79.8729805168
189,87.2045479289,78.3539675809,45.3354560567,79.8741533059
190,87.2062266878,78.3556463398,45.3371348155,79.8758320648
191,87.4080621125,78.3666733469,45.3481618226,79.9842480983
192,87.666556438,78.3870794254,45.3685679011,80.1118453203
193,87.7450497748,78.4133166118,45.4089237266,80.1994326993
194,87.7821781551,78.4198309326,45.4089237266,80.2038452945
195,87.7920856955,78.4297384729,45.4096006732,80.2073529729
196,87.9024915557,78.5401443331,45.5895930551,80.2173739872
197,88.0012330425,78.5910076056,45.659091696,80.2173739872
198,88.0717591761,78.5910076056,45.6684228703,80.2423808747
199,88.1298702063,78.6191924174,45.672683252,80.2579878789
