Time(Iteration),CAB_User,CAB,CAB_original,LinUCB
478,53.5940424611,115.427849368,53.5294187585,65.7694807846
479,53.5940424611,115.526757663,53.5294187585,65.7694807846
480,53.5940424611,115.711121561,53.5294187585,65.7778163213
481,53.5940424611,115.74097557,53.5294187585,65.7778163213
482,53.594386782,115.798120607,53.5297630794,65.7781606422
483,53.6000118175,115.844721198,53.5364326935,65.7837856778
484,53.6000118175,115.944961794,53.5364326935,65.7837856778
485,53.6001910505,116.000689553,53.5366119265,65.7839649108
486,53.604436027,116.000689553,53.540856903,65.7882098872
487,53.6078411957,116.213168264,53.5466259371,65.791615056
488,53.6078411957,116.247420336,53.5466259371,65.791615056
489,53.6078411957,116.367037396,53.5466259371,65.791615056
490,53.6078411957,116.390038062,53.5466259371,65.7960594513
491,53.6078411957,116.398612635,53.5466259371,65.7960594513
492,53.6078411957,116.412832638,53.5466259371,65.7960594513
493,53.6078411957,116.441035598,53.5466259371,65.7960594513
494,53.6078411957,116.472804876,53.5466259371,65.7987190777
495,53.6092551864,116.529992641,53.5466259371,65.7987190777
496,53.6092551864,116.546327276,53.5490426434,65.7987190777
497,53.6221648387,116.644560545,53.5619522957,65.8158432988
498,53.6579400776,116.679390523,53.5970403405,65.8165304928
499,53.6579400776,116.686007373,53.5970403405,65.8165304928
