Time(Iteration),CAB,LinUCB
0,6.15114785114,6.49718367523
1,11.6149197897,11.4180886557
2,15.1273286428,15.2168632765
3,18.1219519069,19.4211209256
4,22.2316271461,23.8762947157
5,24.4041122278,25.7716347933
6,26.8291182398,28.2643037689
7,28.3976742342,31.1091656609
8,29.5939367155,32.1483685275
9,32.1074996272,34.3000925937
10,33.8620807702,36.4288810574
11,35.6797599304,37.8636300692
12,37.143172974,39.9368891906
13,38.1804196585,41.3044638767
14,39.044843541,42.6421104248
15,39.8841634173,43.975380804
16,40.8734334104,45.6208546653
17,41.501634087,46.6427445098
18,42.3167116172,47.691084343
19,43.8482786295,48.8739576612
20,44.5776322923,49.7143144441
21,45.5146374297,50.2923781691
22,45.9828743463,50.816926881
23,46.8520757605,51.301519609
24,47.4093260214,51.8872832367
25,47.9938215836,52.7978602815
26,48.6212107932,53.0761744621
27,49.0566920225,53.2894087152
28,49.1862603359,53.4195064248
29,49.4162202555,54.0956749079
30,49.9756019174,54.3969360176
31,50.1065772818,54.4920451411
32,50.4959219872,54.885136334
33,51.2284506356,55.197144865
34,51.5199049585,55.492728254
35,51.6761532704,55.7120701685
36,51.974852989,55.8554881534
37,52.114260316,55.8866575441
38,52.6784602008,56.2604100997
39,52.8881299988,56.489039234
40,53.2484535957,56.7368126147
41,53.462694554,56.9497029127
42,53.8517996514,57.2953364606
43,54.1402227764,57.4056886818
44,54.5005159616,57.6403034889
45,54.8312539731,57.8672944416
46,55.2281125319,58.2841597214
47,55.5527404219,58.559633655
48,55.8437853106,58.8174301442
49,56.0273946296,58.9725691789
50,56.3771557549,59.3553748845
51,56.5327478019,59.4668662449
52,56.5948139465,59.68168071
53,56.849846546,60.0732985782
54,56.9301405077,60.3118155262
55,57.0929662922,60.5159750146
56,57.3797038248,60.7892742155
57,57.5214970155,60.9192461538
58,57.9589031387,61.3159389745
59,58.3413775402,61.6172521049
60,58.5273118797,61.8113590168
61,58.7576233362,62.0375297528
62,59.1689093316,62.3498025764
63,59.5107907253,62.6755932838
64,59.7278904503,62.9892958275
65,60.0093614298,63.1787268382
