Time(Iteration),CAB,LinUCB
0,3.39405432946,3.36483555275
1,7.53683154258,7.46760358434
2,11.247944225,10.9998134514
3,14.7383685349,14.4214861738
4,17.8466803865,17.7527417455
5,19.5548459359,19.6108599452
6,21.4980206273,21.3949048216
7,24.6663108433,24.4112385925
8,26.0911773249,25.8819131499
9,27.6660329423,27.4857483827
10,29.0052686157,28.8086780122
11,30.7973172685,31.0413884733
12,31.5834994968,31.8746271543
13,32.8621782686,33.157749119
14,34.2032090888,34.6529662015
15,34.7630704809,35.3132485576
16,35.7749208423,36.325098919
17,36.6801296774,37.3275672186
18,38.0689393835,38.943310114
19,39.0258915907,39.8980961817
20,40.0429686331,40.8278700461
21,41.2152774064,42.1066176274
22,42.1468891923,42.9979748868
23,42.9458426602,43.894615351
24,43.507748129,44.4565208199
25,44.612274682,45.6709926363
26,44.9324456706,46.1317416902
27,45.3956438615,46.6124384216
28,46.0359128942,47.2712594464
29,46.7523005351,47.9833493052
30,47.5549953757,48.74903743
31,48.2422331874,49.4362752416
32,48.7478802083,50.0813832863
33,49.1958877638,50.6010026704
34,49.9416534142,51.2955126245
35,50.6487679907,52.0989188441
36,51.5818982039,53.0320490573
37,51.9827501825,53.5158610871
38,52.9608803745,54.55073975
39,53.8235768203,55.4134361958
40,54.4160739843,56.1049278727
41,54.8373280586,56.5614591463
42,55.1003303105,57.1629493086
43,55.5405731904,57.5543778542
44,56.0298929967,58.1006579338
45,56.3938191882,58.5498863178
46,56.5317941289,58.8019816279
47,56.8907390259,59.2713650156
48,57.1830637521,59.6111855496
49,57.2633755577,59.6676921659
50,57.3726583895,59.7229441826
51,57.7906858729,60.140971666
52,57.8513479485,60.2016337416
53,58.1022834847,60.3937206202
54,58.5834833995,60.860538864
55,58.6764511983,61.0471026564
56,59.2527222388,61.6478677043
57,59.6391796527,62.0729217958
58,59.9338864201,62.37031351
59,60.2540938331,62.690520923
60,60.48111998,62.9670033484
61,60.5828833265,63.0687666949
62,60.7967572731,63.5028521761
63,61.0942403258,63.8155666851
64,61.2767123877,64.0478828605
65,61.4026204771,64.2251281951
66,61.6959226897,64.658539271
67,61.8760561873,64.8386727686
68,61.9590039676,64.9646786724
69,62.1387179484,65.1443926532
70,62.2834655528,65.2891402576
71,62.4774624389,65.5274770994
72,62.7330335559,65.751776767
73,62.8847207019,65.922055452
74,63.0154406081,66.3481927453
75,63.0773245276,66.5493092972
76,63.1565814705,66.62856624
77,63.1893587313,66.6613435008
78,63.3565585626,66.8285433322
79,63.5563301976,67.0283149671
80,63.7159074836,67.16469773
81,63.933471882,67.411603454
82,64.1572467747,67.6621627972
83,64.2335185784,67.8173263159
84,64.4640539874,68.047861725
85,64.4640539874,68.2359851573
86,64.5002305772,68.2741623723
87,64.5874239558,68.3613557509
88,64.6142607242,68.3881925194
89,64.6513532114,68.4313781173
90,64.7168895422,68.4969144481
91,64.8322685541,68.6337037971
92,64.8711697077,68.6798336522
93,64.8759733889,68.6846373334
94,64.9069538021,68.7560425394
95,64.9649608553,68.8286509262
96,65.01850007,68.8794730603
97,65.0959662471,68.9569392374
98,65.2385729944,69.1988260319
99,65.3049552415,69.265208279
100,65.3049552415,69.265208279
101,65.3418116792,69.3020647167
102,65.3944308233,69.3464838342
103,65.4180206634,69.3700736743
104,65.4289392345,69.3809922454
105,65.4372309886,69.3892839995
106,65.4937514879,69.4458044989
107,65.5778487691,69.5344794503
108,65.6452466522,69.6018773334
109,65.6662276194,69.6228583006
110,65.7117994311,69.6684301122
111,65.7286743801,69.6853050613
112,65.7478308741,69.7044615553
113,65.7643441026,69.7209747838
114,65.7872497757,69.7438804569
115,65.7942498683,69.7508805495
116,65.8195027447,69.7761334259
117,65.852470902,69.924383872
118,65.863325012,69.9352379819
119,66.0787196918,70.1506326618
120,66.0913235059,70.1879530023
121,66.1044566219,70.2163601318
122,66.1581715176,70.2700750275
123,66.2927603368,70.411233002
124,66.3023691473,70.4208418125
125,66.3238561074,70.4406277537
126,66.3238561074,70.4406277537
127,66.3848112605,70.5015829069
128,66.4341815976,70.5509532439
129,66.5680177375,70.7060298981
130,66.6705041569,70.7989465228
131,66.7771595667,70.909439081
132,66.8287946859,70.9172560395
133,66.8349207613,70.9233821149
134,66.9428067751,71.0312681287
135,66.9674398462,71.0559011998
136,66.9796492494,71.068110603
137,66.9796492494,71.068110603
138,66.9890123142,71.0774736678
139,67.008141875,71.0966032286
140,67.0274274531,71.1158888067
141,67.0274274531,71.1158888067
142,67.0505523089,71.2149925608
143,67.1094288672,71.3146399988
144,67.1094288672,71.3146399988
145,67.1247030725,71.3381817577
146,67.1247030725,71.4036956418
147,67.1248191154,71.4038116847
148,67.1248191154,71.4038116847
149,67.2448534619,71.5238460312
150,67.2571848084,71.5361773777
151,67.2677685169,71.5500356132
152,67.3011573681,71.7062906769
153,67.3023412967,71.7074746055
154,67.3258949049,71.7310282138
155,67.3258949049,71.7310282138
156,67.3258949049,71.7978740666
157,67.3662727194,71.8382518811
158,67.379148889,71.8500232512
159,67.3982524054,71.8691267676
160,67.3983674794,71.9035503439
161,67.4108471904,71.9219203406
162,67.4108471904,71.9219203406
163,67.4172956495,71.9283687998
164,67.4172956495,71.9283687998
165,67.4179911523,71.9395460372
166,67.4190670386,71.9406219235
167,67.4573670678,71.9789219527
168,67.5482977009,72.0698525858
169,67.5482977009,72.127090412
170,67.5530933585,72.1318860697
171,67.5590906122,72.1607098419
172,67.5697804926,72.1713997223
173,67.5921754657,72.1937946954
174,67.6034376283,72.2288572345
175,67.6106581382,72.2360777444
176,67.6452292354,72.2896911223
177,67.6452292354,72.2986021763
178,67.6452292354,72.2986021763
179,67.6584355351,72.3223916695
180,67.6659906195,72.3223916695
181,67.6659906195,72.3223916695
182,67.6803367505,72.3367378005
183,67.6803367505,72.3367378005
184,67.6843760375,72.3367378005
185,67.6956023767,72.3458607307
186,67.7006224845,72.3508808385
187,67.7006224845,72.3508808385
188,67.7515743323,72.4234720083
189,67.7515743323,72.4339554359
190,67.7676746921,72.4363771526
191,67.8448051569,72.5263728258
192,67.8538553758,72.5354230447
193,67.8538553758,72.6623417794
194,67.8538553758,72.6753204632
195,67.8851765474,72.687265421
196,67.9042249617,72.7063138353
197,67.9225892979,72.7292968755
198,67.9351241114,72.7297844197
199,67.9386012491,72.7453035852
200,67.94166567,72.7483680061
201,67.9487355508,72.7554378869
202,67.9847237143,72.7914260504
203,67.9898972638,72.7965995999
204,67.9898972638,72.7965995999
205,67.9981587856,72.8048611217
206,67.9981587856,72.8048611217
207,67.9981587856,72.8055649859
208,68.0088518923,72.8162580926
209,68.0098653098,72.8162580926
210,68.0098653098,72.8162580926
211,68.0217840456,72.8281768284
212,68.0217840456,72.8462233029
213,68.0222547891,72.8526880926
214,68.0339437555,72.864377059
215,68.045050353,72.8754836565
216,68.0450542212,72.8754875247
217,68.0541112115,72.884544515
218,68.0541112115,72.884544515
219,68.0654910365,72.89592434
220,68.0767021704,72.907135474
221,68.0767021704,72.9342121
222,68.0775573288,72.9350672584
223,68.0775573288,72.9350672584
224,68.0775573288,72.9555161718
225,68.0950408717,72.9729997148
226,68.0950408717,72.9729997148
227,68.1298055026,73.0077643456
228,68.1627894131,73.0407482561
229,68.1627894131,73.0407482561
230,68.1644017948,73.0423606379
231,68.1644017948,73.0423606379
232,68.1725712711,73.0505301141
233,68.2026757012,73.0806345443
234,68.2026757012,73.144350418
235,68.2234598558,73.1651345725
236,68.2234598558,73.1651345725
237,68.2234598558,73.1651345725
238,68.2234598558,73.1771679076
239,68.2528568151,73.2065648669
240,68.2556704598,73.2303609222
241,68.2629314291,73.2376218915
242,68.2697878489,73.2515618572
243,68.2739418649,73.2599917933
244,68.294063897,73.2801138254
245,68.294063897,73.2801138254
