Time(Iteration),CAB_originalCoTheta,CAB_cbj+cbijCoTheta,CAB_optimalCoTheta,LinUCBCoTheta,,,,,,
0,0.982660956081,0.972476285114,0.972476285114,0.970976828739,,,,,,
1,0.961943033766,0.950385709084,0.948438980454,0.94469336025,,,,,,
2,0.942007214759,0.92844775626,0.926219768134,0.932335731524,,,,,,
3,0.923307543736,0.916421974702,0.911759993046,0.917421686983,,,,,,
4,0.90426506007,0.897765066588,0.892601613698,0.902517917858,,,,,,
5,0.888194638251,0.873754732001,0.879510853944,0.884706363034,,,,,,
6,0.872852447289,0.857044923778,0.858867529786,0.863394282259,,,,,,
7,0.855332597254,0.842577023814,0.828572547863,0.849397594872,,,,,,
8,0.8402525129,0.824766970606,0.805094273366,0.836333604033,,,,,,
9,0.830629361167,0.812168154093,0.791297453204,0.822478004241,,,,,,
10,0.811426937358,0.793242555144,0.775034258524,0.805348302296,,,,,,
11,0.792162393363,0.772821950391,0.759631748974,0.787475729032,,,,,,
12,0.768564909079,0.759104794254,0.738450979618,0.775658488796,,,,,,
13,0.756301591488,0.738050152511,0.716592773745,0.763685629973,,,,,,
14,0.742961920569,0.71742810353,0.701483658498,0.745129914433,,,,,,
15,0.730817214067,0.704452765282,0.697652101349,0.733332169532,,,,,,
16,0.72001043138,0.69168402048,0.688979947122,0.724745985963,,,,,,
17,0.712118286624,0.670700915588,0.680256410382,0.709365917387,,,,,,
18,0.704251014687,0.660900444715,0.672802807455,0.702278519917,,,,,,
19,0.696995693504,0.646399175576,0.665770355404,0.687622806872,,,,,,
20,0.693769329362,0.640287196006,0.65308855315,0.676888273095,,,,,,
21,0.688075022484,0.63306241255,0.647401852947,0.669071550244,,,,,,
22,0.67523110885,0.619240795311,0.639420189382,0.660433920383,,,,,,
23,0.668370225634,0.612230922365,0.635302852153,0.651442272653,,,,,,
24,0.660977179993,0.606220001608,0.630166616448,0.64486963414,,,,,,
25,0.654468269356,0.598477436531,0.626584715083,0.627631092767,,,,,,
26,0.647239467327,0.590038255701,0.618262268896,0.620697814879,,,,,,
27,0.642759285722,0.581699748222,0.609219601626,0.617315623215,,,,,,
28,0.640067644139,0.573655304122,0.597175677076,0.609086025324,,,,,,
29,0.634593109541,0.56238849458,0.594314024011,0.603096668409,,,,,,
30,0.626657086287,0.558864355904,0.589276306238,0.599557992773,,,,,,
31,0.618728944124,0.555199586763,0.584862080213,0.587559776444,,,,,,
32,0.613524819106,0.55137357068,0.579339971963,0.581368609973,,,,,,
33,0.607847909944,0.541502738986,0.575157518865,0.57821302137,,,,,,
34,0.596309878404,0.53313667969,0.568675055665,0.572934742893,,,,,,
35,0.591913564796,0.529092407895,0.564990516772,0.570942103271,,,,,,
36,0.583935459342,0.522026926998,0.557962761461,0.563023901404,,,,,,
37,0.581816199066,0.51862214253,0.544025030733,0.55795947761,,,,,,
38,0.577220792859,0.510104894938,0.534798474036,0.548792489026,,,,,,
39,0.571870996537,0.501501269744,0.529068821776,0.544825087564,,,,,,
40,0.568684805639,0.4980995396,0.527038332238,0.540447208047,,,,,,
41,0.567025718535,0.493064146528,0.524486511624,0.535853987787,,,,,,
42,0.562088024363,0.484621219076,0.519692659181,0.530556871492,,,,,,
43,0.560845872584,0.482820770671,0.516835305129,0.524092331674,,,,,,
44,0.555196921859,0.477368371231,0.51238139785,0.519351340825,,,,,,
45,0.550584644288,0.473999836088,0.510667252025,0.518220750295,,,,,,
46,0.547075886671,0.470504479705,0.509637023794,0.514415115492,,,,,,
47,0.537428290356,0.469395536994,0.508218316808,0.510981891653,,,,,,
48,0.531091057398,0.465122632194,0.505540419765,0.505578312228,,,,,,
