Time(Iteration),CAB,LinUCB
0,4.41569308875,5.35961356397
1,8.43485656608,9.17382750012
2,11.1185161443,12.6105389703
3,14.5807973171,16.9054971871
4,18.34650716,20.4729943864
5,20.9711557663,22.5079029434
6,23.0794821903,24.3978441536
7,25.8456854118,26.6687949669
8,28.4350109328,28.6034137581
9,31.5418118924,31.3520011926
10,35.9820388239,33.8970557581
11,38.2883221311,35.226349158
12,40.2633164932,35.8837845129
13,43.7738086357,37.0851896431
14,47.4475323227,38.9516329998
15,49.2963260669,40.2521522042
16,51.9002986148,42.1754910675
17,54.3513379735,43.0883437017
18,56.9556059463,44.1892193838
19,58.9086043755,45.0098513843
20,61.1454685443,46.0223877291
21,62.9248483827,47.040016381
22,64.6684618698,47.8025503446
23,66.6847343713,48.7877938334
24,68.351273993,49.1335810319
25,70.4522500196,49.7532395344
26,72.2188823976,50.1765088516
27,73.5019048668,51.0269753776
28,75.6621450876,51.6307515097
29,78.6361704691,51.9171160233
30,80.1219239152,52.2643964675
31,82.3283171516,52.559182171
32,84.1749293783,52.8275600719
33,86.9419043223,52.9899628892
34,88.1199583392,53.0163580635
35,89.69083099,53.2670834002
36,91.4721550404,53.751260745
37,93.6104517634,54.0124364948
38,94.6065925698,54.343141051
39,96.8522682222,54.5309948115
40,98.3167445958,54.5493498684
41,99.0401176635,55.3208874567
42,100.054235206,55.4281266379
43,101.465552437,55.6022655166
44,103.435957179,55.7978653885
45,104.988687851,56.0063161051
46,106.651400041,56.1099403224
47,108.133026547,56.2906855781
48,109.61161571,56.385139357
49,111.810598379,56.5967797627
50,113.417857195,56.747643282
51,115.397081295,56.9883756338
52,116.94242677,57.1423886372
53,118.90827404,57.6478036171
54,120.001414685,57.7204878072
55,121.206957839,57.7986077169
56,122.229419915,57.9376448558
57,123.584995867,58.382456359
58,124.866042015,58.5193433798
59,126.880641991,58.5592599706
60,128.573001481,58.6690139387
61,130.172620896,58.8211005566
62,131.61308774,58.9269465189
63,133.291827132,59.0560125789
64,134.465454119,59.2025916474
65,136.239229282,59.5973289
66,137.591513782,59.7016816194
67,138.295041076,59.8231937619
68,140.061291647,59.9520301049
69,141.070529713,60.0407981342
70,142.877646876,60.1745075452
71,144.504269036,60.2057467205
72,145.609317786,60.2853327107
73,147.632636923,60.5032318188
74,149.249483705,60.599731111
75,150.6967844,60.6908296971
76,151.808275558,60.7589894943
77,152.954832525,61.1539014195
78,154.201668531,61.2854349187
79,155.063354266,61.3686198513
80,155.924320322,61.4755925894
81,157.172923696,61.6063055928
82,158.755843834,61.66289132
83,159.965826893,61.7134695211
84,161.013762048,61.7178677868
85,161.954741745,61.7424578443
86,163.512857934,61.8086662726
87,164.92206607,61.849932481
88,165.666156456,61.9737461266
89,167.146436031,62.1949219073
90,168.329281957,62.2256338562
91,169.177916252,62.4804810852
92,169.767843263,62.5473372316
93,171.088312843,62.7624331557
94,171.90643373,62.8288357787
95,173.418111962,62.8288357787
96,174.245111824,62.8526031585
97,175.724634777,62.8677823341
98,177.414237618,62.9566009754
99,178.703666129,63.0181329666
100,179.14144671,63.1186844408
101,180.434600603,63.2904748199
102,181.359931835,63.3198714509
103,182.82632389,63.3896695557
104,184.190789171,63.467592644
105,185.073932378,63.467592644
106,186.949996747,63.5334454522
107,188.65373023,63.5446859476
108,189.822097723,63.6798079942
109,190.684320324,63.727407062
110,192.118445012,63.7630810804
111,193.177504077,63.7640299451
112,193.738471801,63.7640299451
113,194.527110556,63.7982491464
114,195.855456233,63.8832780186
115,197.585576431,63.9538622673
116,198.790505479,64.0169292981
117,199.593548783,64.0169292981
118,200.362757258,64.0872456814
119,201.603674188,64.1698238843
120,203.005367144,64.1833152727
