Time(Iteration),CAB_original,CAB_cbj+cbij,CAB_optimal,LinUCB,CAB_cbj,CAB_cbij
38,48.6432775585,46.6952410264,32.3668722826,48.7994466647,38.6732907506,41.8517189413
39,49.0020079343,47.0937854256,32.5888265072,49.1457423158,38.9498130543,42.0810986893
40,49.1395476057,47.301822821,32.7296870545,49.3162671235,39.0873527257,42.2186383607
41,49.1937980807,47.6073724671,32.7654656678,49.4099164108,39.1449256966,42.2544169741
42,49.3403166224,47.8538139772,33.0012073051,49.6218643426,39.2197794422,42.4755732379
43,49.5407192888,48.0042021362,33.0780627949,49.7439998611,39.3188198447,42.5913767417
44,49.5884623474,48.152905601,33.0979246096,49.9799313929,39.3360989429,42.7303283437
45,49.716102596,48.2686714753,33.1405230414,50.0550317908,39.4522189827,42.8091604246
46,49.8489021302,48.3304400001,33.2052910934,50.2089220845,39.4903416613,42.8514258369
47,49.9024547472,48.4992909952,33.2278541503,50.2329741938,39.5129047182,42.8739888938
48,50.1688460517,48.6164794042,33.432912151,50.3940646425,39.8213672743,43.1443446443
49,50.3132391918,48.760008509,33.5417128766,50.7466820303,39.9224288027,43.2942557503
50,50.3439280246,48.9007959526,33.5724017095,50.8934657523,40.0597654091,43.3214937459
51,50.5272883061,48.9330918608,33.5796969526,50.9007609955,40.0811217727,43.3428501096
52,50.5272883061,49.0034337103,33.5933480458,51.0389444381,40.1116922428,43.3702412793
53,50.5754458093,49.0807692046,33.641505549,51.1694546558,40.1890277371,43.4183987825
54,50.6477470026,49.1489763387,33.6895478584,51.2308664766,40.2558901633,43.4852612087
55,50.746494598,49.2780648206,33.7973802572,51.3377091579,40.4468192058,43.6555628385
56,50.800115624,49.4574021577,33.8784377939,51.4286007051,40.5315919142,43.7028573768
57,50.9644417027,49.5540009207,33.9911073946,51.7106101832,40.6281906772,43.7994561398
58,51.0461967072,49.6221749091,34.0540159537,51.7825831535,40.6910992363,43.831978594
59,51.1307499417,49.7016679138,34.1455646788,51.9324907159,40.7826479614,43.9235273191
60,51.1648803175,49.7326379674,34.1796950546,51.9666210917,40.8167783372,43.9576576949
61,51.361542969,49.9373770228,34.4341339247,52.2213516684,41.0442039178,44.2185779235
62,51.4798662849,50.0937229287,34.5013204628,52.3300995426,41.1067861182,44.3657098348
63,51.6937297598,50.3245067348,34.6372813105,52.5911627828,41.1717257678,44.5730806003
64,51.7788169184,50.4009227157,34.7001139681,52.5911627828,41.2859262063,44.6359132579
65,51.9449363793,50.5498717464,34.7889455556,52.6932732151,41.4440692753,44.7940563269
66,51.9816857224,50.788457821,34.8795192553,52.8245280755,41.534642975,44.8846300266
67,52.1214043149,50.9352581043,34.9163302261,52.9528217612,41.610377816,44.9325042857
68,52.1759813374,51.0152772483,34.9623479122,52.9952505894,41.6618619102,44.9761878333
69,52.2330962071,51.0576224989,34.9707070956,53.0523654591,41.7042071608,44.9845470168
70,52.4930744467,51.1215884614,35.0739088984,53.1014024823,41.7632591943,45.0314339717
71,52.6418696294,51.2703836441,35.2080941483,53.3096889933,41.9572752634,45.2035209521
72,52.833027002,51.3498497145,35.2660546321,53.5939251923,42.0152357473,45.279838916
73,52.913183315,51.5407733032,35.4342930976,53.7621636578,42.1834742128,45.4530693207
74,52.9754007308,51.6029411192,35.4964609137,53.8583163831,42.2461032498,45.5152371367
75,53.2156534589,51.6029411192,35.4964609137,53.96563959,42.2461032498,45.5152371367
76,53.4583056651,51.6708123678,35.5511234315,54.1009330693,42.2581292981,45.5874818439
77,53.6032294416,51.7917652247,35.6224473289,54.2890403728,42.3747502955,45.742040095
78,53.6943250342,51.9221119752,35.7018334144,54.4559813044,42.4933875389,45.8177377827
79,54.0146428549,52.2424297959,35.7875964721,54.7789578008,42.7765139562,46.0853535034
80,54.0557708213,52.2835577624,35.7942809986,54.8448831986,42.8176419226,46.1264814698
81,54.198814459,52.4892128263,35.8955669437,54.9190996563,42.9679726835,46.398244677
82,54.2686205812,52.5809147776,35.9602176045,54.9485447772,43.0306403833,46.4628953377
83,54.3101786251,52.6251746605,36.0280982129,54.9978903824,43.1012228306,46.526794766
84,54.3107597678,52.6586705331,36.0286793556,54.9984715252,43.1018039734,46.5273759087
85,54.3107597678,52.690271042,36.0286793556,55.0087442674,43.1018039734,46.6218224734
86,54.4025266078,52.6997567669,36.0381650806,55.0087442674,43.1112896983,46.6313081983
87,54.5049191893,52.7140953008,36.0479016546,55.0415951884,43.1210262724,46.6553833062
88,54.5192036835,52.7192024287,36.048817938,55.0520356347,43.1210262724,46.6553833062
89,54.5607092995,52.8425103766,36.1121883809,55.1376417422,43.1843967153,46.7187537491
90,54.602157467,52.8839585441,36.1434597932,55.3336813942,43.208815778,46.7602019166
91,54.6070825164,52.8888835935,36.1483848426,55.3386064436,43.2137408274,46.765126966
92,54.7011806765,53.051574109,36.3318424104,55.4860051702,43.3764313429,46.8592251261
93,54.8663395464,53.2174835028,36.4828283346,55.6573761305,43.5415902128,47.0102110503
94,54.8780064144,53.2261300813,36.4944952027,55.666022709,43.5502367912,47.0188576287
95,54.9765520168,53.3768188945,36.5930408051,55.7618596993,43.6487823936,47.1051174843
96,54.9850434444,53.4199390213,36.5960022601,55.7648211543,43.6525451978,47.1088802884
97,55.0647875132,53.4958531147,36.6847724991,55.8871157172,43.7284592911,47.2082008299
98,55.1285141501,53.5572397898,36.6945040563,55.8948943637,43.7917988769,47.2179323871
99,55.3146138185,53.7371829951,36.8336553576,56.047168862,43.9717420821,47.3978755923
100,55.3254512979,53.7480204745,36.8378810685,56.0641210632,43.9806780431,47.4001997847
101,55.4304178121,53.8892130102,36.8378810685,56.1690875774,44.1218705787,47.5413923203
102,55.4628837866,53.9071015495,36.8557696078,56.1968146987,44.1397591181,47.5592808597
103,55.5007755128,53.9449932757,36.9024519727,56.2434970635,44.1864414829,47.6059632245
104,55.548845924,54.0058800298,36.9581976587,56.269228286,44.242187169,47.6735936886
105,55.6009607202,54.0624545146,36.9680421364,56.269228286,44.2586562983,47.6900628179
106,55.6037038784,54.0651976729,36.9792010894,56.269228286,44.2613994566,47.696684769
107,55.6066866766,54.0681804711,36.9838308091,56.2796974508,44.2630463782,47.7013144887
108,55.6066866766,54.0681804711,37.0116358826,56.3216367379,44.2908514517,47.7013144887
109,55.7842989865,54.1782041166,37.0123514878,56.3227367559,44.4323121652,47.8427752023
110,55.7976874084,54.2429081868,37.0257399096,56.3227367559,44.4457005871,47.8561636242
111,55.8643959387,54.2570804103,37.0399121331,56.3369089794,44.4598728106,47.8703358476
112,56.1224224844,54.5103710377,37.1995240402,56.6342699545,44.6716361379,48.0248711947
113,56.2809412422,54.7098325236,37.2992810899,56.6759365165,44.7713931875,48.1246282444
114,56.4106698443,54.8454225788,37.3073822147,56.6781761882,44.8681429441,48.221378001
115,56.4297017894,54.9218968792,37.3264141599,56.729354415,44.8871748892,48.2404099461
116,56.4662596523,55.0095846899,37.353717704,56.7766386779,44.8871748892,48.2404099461
117,56.4662596523,55.0095846899,37.353717704,56.8566686994,44.8871748892,48.2404099461
118,56.4662596523,55.1330468419,37.353717704,56.8566686994,44.8871748892,48.2404099461
119,56.5148779647,55.1330468419,37.3895286797,56.8924796751,44.9229858649,48.2762209218
120,56.5691682471,55.1581445122,37.4099680378,56.9341867539,44.9517997195,48.301318592
121,56.5804279521,55.1613805723,37.4099680378,56.9341867539,44.9517997195,48.301318592
122,56.5804279521,55.1613805723,37.4099680378,56.9510749731,44.9517997195,48.301318592
123,56.5875951433,55.1685477635,37.417135229,56.9628626513,44.9589669107,48.3084857832
124,56.5971769788,55.178129599,37.4439473572,57.0012772139,44.9685487462,48.3239037227
125,56.670850913,55.2351443997,37.5009621579,57.064849645,45.0356650499,48.3910200265
126,56.670850913,55.2351443997,37.5009621579,57.074083283,45.0356650499,48.4353230777
127,56.6907955229,55.2550890096,37.5355420248,57.1025804737,45.0556096598,48.4552676876
128,56.7040952599,55.3621893223,37.5557470517,57.2566744506,45.2903810155,48.6969443331
129,56.8435509939,55.4676546201,37.6521667106,57.3530941095,45.3868006744,48.793363992
130,56.8860179461,55.527294547,37.6946336628,57.4645941728,45.4337591862,48.8403225039
131,56.911542361,55.5395341081,37.7201580777,57.4901185877,45.4592836011,48.8658469187
132,56.9626432855,55.5805874328,37.7472516648,57.5554391496,45.5051759399,48.9016916578
133,56.9801395024,55.6795438423,37.7589652243,57.6053604535,45.6216285663,48.9016916578
134,57.0925751707,55.691618058,37.7589652243,57.6537786141,45.6396984825,48.9016916578
135,57.1518584085,55.7750056408,37.7921381717,57.6560133335,45.7370227903,48.945717933
136,57.1753087076,55.7846776955,37.7995973454,57.6891356874,45.7436398293,48.952334972
137,57.1753087076,55.7846776955,37.7995973454,57.7612528114,45.7436398293,48.952334972
138,57.2234381359,55.8463206823,37.8615979226,57.8140039861,45.7917692576,49.0004644002
139,57.2275684138,55.8504509603,37.8657282006,57.8366726855,45.7958995355,49.0122569048
140,57.2796368634,55.9025194098,37.9177966502,57.888741135,45.8479679851,49.0643253543
141,57.28230955,55.9025194098,37.9204770892,57.8887488875,45.8479679851,49.0643253543
142,57.2867578887,55.9287621061,37.9204770892,57.8887488875,45.8479679851,49.0643253543
143,57.2926882811,55.94342442,37.9264074816,57.9034112015,45.8626302991,49.0789876683
144,57.3023191908,55.9530553298,37.9360383914,58.0725114059,45.8722612088,49.088618578
145,57.3185743233,55.9961687295,37.9898608835,58.1206970908,45.9710363227,49.1317319778
146,57.3217576666,56.0222055987,37.9930442267,58.1418720926,45.9742196659,49.134915321
147,57.3217576666,56.0402253217,37.9930442267,58.1485702098,45.9742196659,49.134915321
148,57.3309492929,56.0806743081,37.9930442267,58.1571709533,45.9920120358,49.1527076909
149,57.4224523859,56.0806743081,37.9930442267,58.1571709533,45.9920120358,49.1527076909
150,57.4713298983,56.1295518205,38.0627821279,58.2060484658,46.061749937,49.2224455921
151,57.5977595935,56.1432947112,38.1967991132,58.3331603727,46.0754928277,49.347318744
152,57.5977595935,56.1524353248,38.1967991132,58.3414047596,46.1133159422,49.3564593576
153,57.6082554567,56.1682911592,38.2552184893,58.3811812437,46.1196450626,49.4053520197
154,57.6890081015,56.2563641184,38.4586176821,58.5845804365,46.3230442554,49.6087512125
155,57.6905580922,56.2579141091,38.4601676727,58.6216295781,46.3358278903,49.6103012032
156,57.6905580922,56.2579141091,38.4736089537,58.6288896693,46.3492691712,49.6237424841
157,57.8132223164,56.354426509,38.5638033528,58.7513287816,46.4370562485,49.7115295614
158,57.8132223164,56.3569388908,38.5638033528,58.7513287816,46.4395686302,49.7115295614
159,57.8332501337,56.3700667119,38.5671201353,58.81733883,46.4487339124,49.7206948435
160,57.8332501337,56.3700667119,38.5671201353,58.8506258422,46.4731884922,49.7403358514
161,57.8435630965,56.4000822544,38.5971356778,58.8806413847,46.5032040347,49.7703513939
162,57.8435630965,56.4000822544,38.5971356778,58.8806413847,46.5032040347,49.7703513939
163,57.8516947589,56.4082139167,38.6052673402,58.9067240721,46.5113356971,49.7784830563
164,57.8632625737,56.4211957029,38.6058512231,58.9472603893,46.5243174833,49.7914648424
165,57.863727428,56.4216605573,38.6214263395,58.9506503214,46.5247823376,49.7919296968
166,57.863727428,56.4216605573,38.6214263395,58.9506503214,46.5247823376,49.7919296968
167,57.8700072726,56.4279404018,38.627706184,58.956930166,46.5310621822,49.7982095413
168,57.8700072726,56.4279404018,38.627706184,58.956930166,46.5310621822,49.7982095413
169,57.9019190681,56.4493758109,38.6429065224,58.9843520884,46.5570669956,49.8304494255
170,57.943370546,56.5115198776,38.7050505891,59.0258035664,46.5985184736,49.8925934922
171,57.9965089193,56.5115198776,38.7050505891,59.0604912671,46.5985184736,49.8925934922
172,58.0425324603,56.5520681357,38.7148246965,59.0702653745,46.6390667316,49.9023675997
173,58.0809014681,56.6013978555,38.7531937043,59.1086343823,46.6774357394,49.9407366074
174,58.1728368927,56.6560694197,38.8078652685,59.160648162,46.7666983501,49.9954081716
175,58.2047172113,56.6879497382,38.839745587,59.1925284805,46.7985727651,50.0272825866
176,58.2164843515,56.6891756024,38.8594688758,59.2051808724,46.8077547779,50.0458009249
177,58.2164843515,56.6891756024,38.8594688758,59.2051808724,46.8077547779,50.0458009249
178,58.2581537668,56.7453229973,38.8889239336,59.2346359302,46.8371686697,50.0752148168
179,58.2692025543,56.7563717849,38.8892866668,59.2373804531,46.8482174573,50.0862636043
180,58.3051659342,56.7923351648,38.9252500467,59.273343833,46.8482174573,50.1222269843
181,58.3117584224,56.7989276529,38.9252500467,59.2799363212,46.8482174573,50.1222269843
182,58.3117584224,56.7989276529,38.9252500467,59.2799363212,46.8482174573,50.1222269843
183,58.390328532,56.9055455932,38.9340581245,59.3865542614,46.9548353975,50.2288449245
184,58.3944060785,56.9096231397,38.9397482181,59.396594137,46.9605254911,50.2345350181
185,58.4054451787,56.9096231397,38.9397482181,59.405691482,46.9605254911,50.2345350181
186,58.4218987717,56.9518243274,38.9562018111,59.425839438,47.0027266789,50.2509886111
187,58.4226593654,56.9535240668,38.9579015504,59.4433877018,47.0034872726,50.2526883505
188,58.4524695262,56.9535240668,38.9675794279,59.4433877018,47.0034872726,50.2526883505
189,58.4563377671,56.9573923077,38.9675794279,59.4821209806,47.0073555136,50.2526883505
190,58.4563377671,56.9699352498,38.9675794279,59.4821209806,47.0073555136,50.2526883505
191,58.4747613221,56.9699352498,38.9860029828,59.5005445356,47.0257790686,50.2711119054
192,58.4751522597,56.9725216062,38.9885893392,59.5005445356,47.028365425,50.2736982618
193,58.4889156286,56.986284975,39.002352708,59.5092834855,47.0421287938,50.2874616307
194,58.5155307475,56.9929622147,39.0155633497,59.5293652025,47.0488060335,50.3006722723
195,58.5374872911,57.0876493232,39.0375198933,59.5678966001,47.1245148797,50.3226288159
196,58.5838731214,57.0953009066,39.0451714766,59.6022505157,47.1321664631,50.3302803992
197,58.6464675014,57.1616143367,39.0657525855,59.6800094148,47.2099253621,50.4080392982
198,58.6589226802,57.2228284009,39.0657525855,59.7287683001,47.2099253621,50.4080392982
199,58.6898855751,57.2537912958,39.0967154804,59.759731195,47.240888257,50.4390021931
