Time(Iteration),CAB_original,CAB_cbj+cbij,CAB_optimal,LinUCB
106,61.6642347617,61.7665446468,42.1986885893,53.8804020507
107,61.7093602088,61.8250031433,42.2571470858,54.0415165296
108,61.7602475823,61.8875564357,42.2924789431,54.0428725629
109,61.7852153056,61.8987393583,42.3036618657,54.0967826156
110,61.9118501049,61.9618177215,42.3721437499,54.173326079
111,62.0044231354,62.3080276396,42.4314094648,54.3468017716
112,62.1163916633,62.4008115664,42.4869882242,54.4220782404
113,62.264822867,62.4361751003,42.5263225214,54.4307064275
114,62.3184060206,62.4391585417,42.5952500877,54.4336898689
115,62.3807567872,62.4881774668,42.658296756,54.486536588
116,62.5051990921,62.6302799355,42.7827390609,54.6360741022
117,62.6581420685,62.8599299284,42.8232895627,54.7415412564
118,62.6834421286,62.9028823334,42.8485896228,54.773869928
119,62.6847976554,62.9028823334,42.8485896228,54.773869928
120,62.7483517338,62.9578216496,42.8572043852,54.7824846903
121,62.7959196184,62.9719285472,42.8841443642,54.8272495201
122,62.8034509669,63.0484568266,42.8916757127,54.8684144669
123,62.8467971488,63.0675883462,42.8960808862,54.9211677035
124,62.8755502562,63.0963414535,42.9049693266,54.9300561439
125,62.892963175,63.1445334559,42.9244062457,54.949493063
126,62.904647486,63.2384467943,42.9244062457,55.0292893186
127,62.904647486,63.2384467943,42.9244062457,55.067773898
128,62.9557451877,63.2840881305,42.9332217137,55.1043842839
129,63.0155353255,63.3150480151,42.9332217137,55.1521224642
130,63.0322500037,63.3150480151,42.9332217137,55.1649278196
131,63.0384384865,63.3787377002,42.9332217137,55.1711163024
132,63.0601512486,63.4194685233,42.9472135674,55.1998778229
133,63.1589984173,63.5168140646,42.9472135674,55.2987249916
134,63.1652569964,63.5325636358,42.9658911408,55.3414108663
135,63.1868662694,63.5459146779,42.9792421828,55.40172762
136,63.1888138525,63.6332326759,43.068507764,55.489045618
137,63.2260732105,63.6743910531,43.1205750183,55.5521641596
138,63.2740239713,63.7636760612,43.1851704598,55.6167596011
139,63.2958870599,63.8652871213,43.2060761711,55.6452674256
140,63.3480147364,63.9639083801,43.2060761711,55.6973951021
141,63.3811485268,64.0293374801,43.2083189029,55.7316852414
142,63.3811485268,64.0293374801,43.2083189029,55.7942382267
143,63.4729324619,64.1560081401,43.285584742,55.8623277735
144,63.5068585834,64.2202897323,43.285584742,55.8964427959
145,63.5518496574,64.2895859568,43.2945756407,55.9427634296
146,63.5597083256,64.2895859568,43.2945756407,55.9427634296
147,63.5747028421,64.2895859568,43.2945756407,55.9577579461
148,63.5773770157,64.4017435173,43.2945756407,55.9731579779
149,63.6297176769,64.5036153946,43.3250347062,56.0037487756
150,63.7072132989,64.5636507927,43.3299810349,56.032419592
151,63.7640178469,64.6696530227,43.336972803,56.0599128946
152,63.7656233066,64.6712584824,43.3479970804,56.0754632528
153,63.829031976,64.7320453224,43.3730139777,56.2346381616
154,63.8431489115,64.7551909877,43.3871309133,56.2543128992
155,63.8446310251,64.818591003,43.3871309133,56.2673964349
156,63.8819530624,64.8978106505,43.3980872523,56.3719525168
157,63.8872591152,64.911619754,43.3980872523,56.3804555675
158,63.8973084082,64.955165362,43.4081365453,56.3924501256
159,63.8973084082,65.0109308005,43.4081365453,56.4287820287
160,63.9327594076,65.0619521884,43.432519709,56.4479046463
161,64.022230206,65.0939112018,43.5219905074,56.5695868644
162,64.0910211299,65.1515192031,43.5261123552,56.6363125253
163,64.0910211299,65.1515192031,43.5261123552,56.6424204824
164,64.1151087599,65.1806936008,43.5409053512,56.6554236775
165,64.1896606367,65.3148665758,43.5536945552,56.6939504186
166,64.1896606367,65.3148665758,43.5536945552,56.6939504186
167,64.195641577,65.3208475161,43.5536945552,56.6969491149
168,64.195641577,65.3389270666,43.5536945552,56.6969491149
169,64.2438368821,65.4358187255,43.5536945552,56.7451505652
170,64.2850589069,65.5052509626,43.5802075324,56.7451505652
171,64.2923621381,65.6128190395,43.5994120625,56.7524537964
172,64.3827777836,65.6273834632,43.6076532693,56.7554377299
173,64.4138448796,65.6584505591,43.6131840728,56.7786062608
174,64.4329628501,65.6925773455,43.6296295039,56.7800428759
175,64.4329628501,65.8676263749,43.6466882891,56.7800428759
176,64.4329628501,65.873309291,43.6500408206,56.7800428759
177,64.4516273874,65.8919738284,43.6687053579,56.7813796323
178,64.461028201,65.8919738284,43.6888216843,56.7860175857
179,64.5215425162,65.9503016102,43.7493359995,56.8677718369
180,64.574090877,66.0045090631,43.7568138805,56.9219792898
181,64.574090877,66.0078713025,43.7568138805,56.9253415292
182,64.574090877,66.0257564941,43.7766775541,56.9253415292
183,64.5986249725,66.0894041128,43.7766775541,56.9498756247
184,64.5986249725,66.1310785407,43.7766775541,56.9498756247
185,64.5986249725,66.1310785407,43.7766775541,56.9498756247
186,64.6253416123,66.1590483075,43.7766775541,56.9498756247
187,64.6547015356,66.1884082308,43.7766775541,56.979235548
188,64.665782227,66.2008435663,43.7766775541,56.979235548
189,64.665782227,66.2407582446,43.7766775541,56.9966792208
190,64.7195805828,66.2945566004,43.7853587432,57.0189923505
191,64.7635549505,66.347208922,43.8106229129,57.0189923505
192,64.7706888986,66.3645376914,43.8106229129,57.0261262986
193,64.8040518437,66.4234553501,43.8106229129,57.0493608415
194,64.8254563109,66.4801406547,43.8399418321,57.0716790611
195,64.825504272,66.5645338243,43.8399897933,57.1254390386
196,64.9123415843,66.6637185709,43.8447842546,57.1494051815
197,64.9899409893,66.7134476807,43.8705365884,57.1933602941
198,65.0287461556,66.764461947,43.9235132444,57.2503842067
199,65.0907278249,66.832660803,43.9593327156,57.3446019437
