Time(Iteration),CAB_idealNewCoTheta,CAB_originalCoTheta,CAB_optimalCoTheta,LinUCBCoTheta,,,,,,
0,0.976466995011,0.980030671406,0.976466995011,0.976091490262,,,,,,
1,0.960080112402,0.977221368124,0.961976903088,0.959890436741,,,,,,
2,0.93945788547,0.960149194902,0.946324865124,0.939265945795,,,,,,
3,0.916672334645,0.939702461446,0.926218360558,0.913720759352,,,,,,
4,0.906478156523,0.931029237749,0.900585825291,0.904015556333,,,,,,
5,0.88866018437,0.917571830406,0.877963963019,0.884459787952,,,,,,
6,0.884091870916,0.910781856511,0.873131083553,0.878591951242,,,,,,
7,0.878906039732,0.902182778701,0.855868490927,0.878193641585,,,,,,
8,0.869085871075,0.882468079486,0.84995688283,0.870113697146,,,,,,
9,0.861140282667,0.87318531265,0.841172935608,0.862072470621,,,,,,
10,0.843135529996,0.861899068828,0.815588160331,0.847188952246,,,,,,
11,0.819614249165,0.849515584257,0.790792739459,0.819481903,,,,,,
12,0.812056599619,0.82818012811,0.775253630963,0.818830901615,,,,,,
13,0.812752011774,0.824890278771,0.774376284009,0.823077415328,,,,,,
14,0.799978456094,0.794549771729,0.768610385837,0.820348462878,,,,,,
15,0.792544405586,0.80102719627,0.77073541433,0.806184280389,,,,,,
16,0.779591443357,0.795347199218,0.771050877109,0.789921723891,,,,,,
17,0.775932164316,0.795128983869,0.761395193095,0.78966511804,,,,,,
18,0.761005929651,0.781462212467,0.740484883547,0.767130365022,,,,,,
19,0.760277611646,0.768223395784,0.725417057636,0.759400351921,,,,,,
20,0.731153360947,0.750519012397,0.717574767523,0.73961757981,,,,,,
21,0.715550908578,0.742230464268,0.714977539435,0.733271468075,,,,,,
22,0.702871144683,0.732702350062,0.707801841631,0.712138577129,,,,,,
23,0.70148744508,0.730070717892,0.710078058281,0.71042673486,,,,,,
24,0.694137318768,0.724573941076,0.708770946338,0.706422416836,,,,,,
25,0.690427376211,0.709423831179,0.698321546524,0.694734190644,,,,,,
26,0.688635283685,0.707103666114,0.695371753396,0.695745457769,,,,,,
27,0.676104660917,0.706614489712,0.698029233482,0.680516874459,,,,,,
28,0.677984297733,0.709162600091,0.699498922585,0.684772061275,,,,,,
29,0.666379275026,0.691418310908,0.688310606953,0.675985744832,,,,,,
30,0.654416501553,0.67967133539,0.683800543126,0.661205107072,,,,,,
31,0.652019268271,0.678501910223,0.674627437851,0.656511598932,,,,,,
32,0.654892367757,0.675008651873,0.674200629261,0.659570109089,,,,,,
33,0.649372609997,0.67659710377,0.671512101819,0.655649912251,,,,,,
34,0.644996269126,0.671860907251,0.663104348298,0.652502440265,,,,,,
35,0.62859363213,0.666580678656,0.655351435476,0.645754900072,,,,,,
36,0.622806366829,0.654377435832,0.645364680099,0.637408046323,,,,,,
37,0.610286058485,0.651737222551,0.637216588836,0.635261013189,,,,,,
38,0.606214386601,0.644900794604,0.633796695715,0.630695900502,,,,,,
39,0.600086796852,0.640286229548,0.626324100915,0.625932780284,,,,,,
40,0.603107559103,0.633662498001,0.625627759524,0.62650456201,,,,,,
41,0.600894552211,0.628251802683,0.626423420799,0.621039733207,,,,,,
42,0.596681349934,0.620625486127,0.621629200197,0.615356061681,,,,,,
43,0.591666250992,0.61451028652,0.618409574711,0.606585309059,,,,,,
44,0.59181918165,0.616781849393,0.613975901485,0.606135346289,,,,,,
45,0.578101397456,0.612629655903,0.603616238633,0.597080898249,,,,,,
46,0.580806660877,0.600545335499,0.603530968585,0.598477010821,,,,,,
47,0.576346706542,0.598202437714,0.597818283508,0.598909273029,,,,,,
48,0.56588092996,0.597926287622,0.590413981622,0.596173562247,,,,,,
49,0.556379433316,0.597550312596,0.593098415353,0.596138670209,,,,,,
50,0.553401202443,0.593702838258,0.590510802957,0.575556171437,,,,,,
51,0.541991441131,0.589263050603,0.583516972544,0.56517286564,,,,,,
52,0.538826201283,0.584985784407,0.579227684546,0.559502742271,,,,,,
53,0.534408029238,0.578708260423,0.573526819046,0.553582152199,,,,,,
54,0.532341756654,0.576922315662,0.566418886779,0.550577841595,,,,,,
55,0.53075377121,0.573472398198,0.562585885911,0.547492499706,,,,,,
56,0.52866384736,0.570100768495,0.556049280439,0.542732703216,,,,,,
57,0.527489251206,0.567637669076,0.552681358688,0.540651451,,,,,,
58,0.523385162816,0.559831696961,0.545334438889,0.538243938766,,,,,,
59,0.524218296629,0.560557276458,0.545933490575,0.536371032428,,,,,,
60,0.520145905049,0.556198664107,0.540930139296,0.533681158001,,,,,,
61,0.516470722709,0.554528035186,0.535536946188,0.528615553603,,,,,,
62,0.510760730837,0.554566834159,0.529079401113,0.523149358626,,,,,,
63,0.506242311159,0.55120195745,0.528335515723,0.519786746742,,,,,,
64,0.501620260913,0.548482353639,0.527680411143,0.511635165284,,,,,,
65,0.495727853743,0.541954931094,0.527169605398,0.505618157388,,,,,,
66,0.494085498813,0.540962280287,0.524877756138,0.504764645018,,,,,,
67,0.487593099748,0.533705111592,0.516336178735,0.499138585221,,,,,,
68,0.486280140599,0.531429137438,0.510368853936,0.496842440225,,,,,,
69,0.486491625481,0.530148313918,0.510463000703,0.494894899608,,,,,,
70,0.486264652388,0.528471923219,0.508523265039,0.494631244748,,,,,,
71,0.481008231383,0.521536142333,0.508022969284,0.487645705268,,,,,,
72,0.480771137292,0.51905458889,0.505648127958,0.485844023655,,,,,,
73,0.477380600447,0.517329812894,0.497192232298,0.484458421933,,,,,,
74,0.472170111608,0.517001357629,0.492688666843,0.482965941405,,,,,,
75,0.470989768872,0.511894322,0.490872858758,0.477409922999,,,,,,
76,0.464143101168,0.511129961351,0.487517777661,0.474117395457,,,,,,
77,0.460569810954,0.505830544073,0.480709093975,0.467608734706,,,,,,
78,0.465673247273,0.507661942723,0.475715212232,0.469187241734,,,,,,
79,0.462893107924,0.503596881775,0.472897632302,0.465460097566,,,,,,
80,0.46093597292,0.503264834353,0.473313100729,0.4636441274,,,,,,
81,0.461641980254,0.499636233457,0.475598663962,0.46450740975,,,,,,
82,0.461638353505,0.496538518293,0.471058269427,0.460631030679,,,,,,
83,0.46435750551,0.49930635267,0.473940214313,0.461761434185,,,,,,
84,0.463979775334,0.495951446134,0.469183119413,0.459698117523,,,,,,
85,0.46202233242,0.493680514311,0.46936207971,0.459356797566,,,,,,
86,0.456276456859,0.486651280951,0.466199536138,0.456162783621,,,,,,
87,0.454727700446,0.482586320856,0.468165939163,0.459723473045,,,,,,
88,0.452580389125,0.474658261696,0.465051011599,0.456168534907,,,,,,
89,0.451309900877,0.476406100322,0.46437390297,0.456856707737,,,,,,
90,0.453385725837,0.475899007731,0.466213617568,0.452761293882,,,,,,
91,0.454620413354,0.47587520605,0.464866548764,0.452194730182,,,,,,
92,0.455746559723,0.4780575089,0.466568805574,0.450569386192,,,,,,
93,0.45718379722,0.47714438707,0.466868251784,0.448535181613,,,,,,
94,0.457433635605,0.476024513584,0.466686489575,0.447366093009,,,,,,
95,0.455884839086,0.470516869377,0.461534313434,0.447990689038,,,,,,
96,0.452013784403,0.470130775547,0.464927638647,0.449230885613,,,,,,
97,0.451388591417,0.470775672495,0.465659801455,0.448589272138,,,,,,
98,0.454217628321,0.472353068519,0.469566908714,0.449085092661,,,,,,
99,0.449101360924,0.471638092049,0.468343126023,0.449007475562,,,,,,
100,0.448573259761,0.470554273128,0.46864708526,0.446937555198,,,,,,
101,0.447852694386,0.467981345234,0.468233367942,0.444836672252,,,,,,
102,0.44949807484,0.470290764381,0.471222170691,0.444095758907,,,,,,
103,0.447126667909,0.467710889503,0.467627640073,0.439805441244,,,,,,
104,0.449551910246,0.46813352207,0.470172239407,0.442623425578,,,,,,
105,0.449552853923,0.467901015354,0.467009660907,0.439385395604,,,,,,
106,0.441544443818,0.465460681367,0.459568029444,0.431603441906,,,,,,
107,0.439659050595,0.464065011944,0.456506988073,0.43203553746,,,,,,
108,0.440869628677,0.465985985356,0.457935920742,0.429348914552,,,,,,
109,0.439177493431,0.464901379635,0.452296056777,0.426966543612,,,,,,
110,0.439415536431,0.462145504855,0.452126058017,0.427832236084,,,,,,
111,0.439736221265,0.464347009518,0.451561701253,0.428665956994,,,,,,
112,0.438210583081,0.464488587488,0.453755771945,0.429820762308,,,,,,
113,0.436310618364,0.458381892163,0.451272809657,0.428302942901,,,,,,
114,0.435587384096,0.454533886275,0.450727057534,0.424572944209,,,,,,
115,0.435457087447,0.454007212426,0.450238095352,0.423133873673,,,,,,
116,0.434925291202,0.453372222098,0.44570187159,0.423619111219,,,,,,
117,0.437090106935,0.455470550409,0.449197580009,0.428478577079,,,,,,
118,0.435452312435,0.453306857189,0.447777942737,0.427426437341,,,,,,
119,0.432316639878,0.452672330796,0.444238389741,0.426953055084,,,,,,
120,0.430791806769,0.450500279776,0.443243748512,0.426758875194,,,,,,
121,0.426941470847,0.450247081194,0.439502615221,0.422787803319,,,,,,
122,0.423857909781,0.449258168765,0.435615991924,0.419960456191,,,,,,
123,0.420616780299,0.445020578001,0.432357254188,0.417275920259,,,,,,
124,0.420374273363,0.443299580196,0.429902393418,0.414816140705,,,,,,
125,0.418712852372,0.441857391745,0.425365023768,0.410929009312,,,,,,
126,0.421094297261,0.444832558467,0.42503842896,0.411043071582,,,,,,
127,0.421335612022,0.444082098447,0.42275987051,0.40992120108,,,,,,
128,0.417782253959,0.442533022719,0.417975982255,0.40634372915,,,,,,
129,0.414552057248,0.440609336728,0.414087216077,0.405491006301,,,,,,
130,0.416026255223,0.441247850683,0.413086674514,0.405951518575,,,,,,
131,0.413945220599,0.437853618315,0.412180009633,0.404182786001,,,,,,
132,0.415850052724,0.438130274966,0.412082706238,0.395630559101,,,,,,
133,0.4158464732,0.438453783183,0.412120373269,0.395812046135,,,,,,
134,0.414937694563,0.436857165658,0.409443954863,0.394771771085,,,,,,
135,0.412061131213,0.43525803093,0.407924310771,0.390601508342,,,,,,
136,0.41011694064,0.433328597966,0.407904237979,0.391468718447,,,,,,
137,0.412628778393,0.433770465133,0.407774177803,0.394093364541,,,,,,
138,0.410418318093,0.431363844504,0.401988997398,0.392308927026,,,,,,
139,0.411937968527,0.432940315014,0.403593001483,0.392038956192,,,,,,
140,0.412065314837,0.434225665284,0.402982174529,0.391302533483,,,,,,
141,0.412811475063,0.432065701537,0.401438482238,0.391036374485,,,,,,
142,0.412026464808,0.431616394391,0.400439931505,0.39040031245,,,,,,
143,0.412546328744,0.428589730385,0.397572682316,0.388737243106,,,,,,
144,0.410184585535,0.427078464695,0.397075695268,0.387654557225,,,,,,
145,0.411488487562,0.425170266165,0.392739558712,0.388414095213,,,,,,
146,0.412246912981,0.426710731273,0.392727645572,0.388903886359,,,,,,
147,0.411411935772,0.427188833512,0.391134541682,0.386426625253,,,,,,
148,0.408773241476,0.427164564544,0.389761107019,0.385919219232,,,,,,
149,0.407487629963,0.427521559954,0.388903464618,0.390062183801,,,,,,
150,0.408397518431,0.42648356013,0.389242859019,0.390215813613,,,,,,
151,0.406884190569,0.425757961477,0.38727545917,0.389826830392,,,,,,
152,0.406534117344,0.426389250357,0.388461529836,0.389799060724,,,,,,
153,0.403442265589,0.424473865819,0.387254111929,0.389211345381,,,,,,
154,0.402167532256,0.423216207016,0.382594176309,0.388655678793,,,,,,
155,0.402192732956,0.422631415574,0.381695459289,0.388500809024,,,,,,
156,0.401545548369,0.420321895525,0.380188509003,0.387345861457,,,,,,
157,0.402459109788,0.418031558414,0.379270260344,0.387917190657,,,,,,
158,0.402149990345,0.417252855583,0.379154709444,0.389077730959,,,,,,
159,0.401611588945,0.417180485586,0.379528635238,0.386340870949,,,,,,
160,0.400230249668,0.418230154615,0.379824334339,0.386602304196,,,,,,
161,0.398033550823,0.418002720298,0.378443964331,0.384349370742,,,,,,
162,0.399663243222,0.417149012876,0.37789260155,0.384770122546,,,,,,
163,0.395584718592,0.413452411324,0.375141035522,0.381740250207,,,,,,
164,0.394970559988,0.413174700761,0.375611402625,0.379085842622,,,,,,
165,0.39777549701,0.413960472408,0.379439890783,0.380669658748,,,,,,
166,0.396760361533,0.412582007955,0.378952374819,0.380662227819,,,,,,
167,0.397220400071,0.412515751146,0.379902574516,0.381262015592,,,,,,
