Time(Iteration),CABCoTheta,LinUCBCoTheta,,,,,,
0,0.339808453443,0.341226260932,,,,,,
1,0.332349374066,0.333917132787,,,,,,
2,0.324273288339,0.328643099398,,,,,,
3,0.316829625503,0.324225717785,,,,,,
4,0.308385853763,0.316615596122,,,,,,
5,0.303354255491,0.308793375348,,,,,,
6,0.296688028601,0.297043720411,,,,,,
7,0.289831873898,0.291035043934,,,,,,
8,0.286355603913,0.285461951792,,,,,,
9,0.280070894283,0.280122901637,,,,,,
10,0.274900935498,0.272412957914,,,,,,
11,0.270583189676,0.266480059031,,,,,,
12,0.26669317168,0.262464363634,,,,,,
13,0.263327709252,0.256515333086,,,,,,
14,0.25931809747,0.251810193401,,,,,,
15,0.256681839788,0.249639622834,,,,,,
16,0.249922183436,0.244294223444,,,,,,
17,0.246768632994,0.23988981283,,,,,,
18,0.243976780825,0.23554374886,,,,,,
19,0.241133396503,0.23250334371,,,,,,
20,0.237555207297,0.228045842927,,,,,,
21,0.234718077752,0.225290974298,,,,,,
22,0.23043493485,0.222475695579,,,,,,
23,0.228475066454,0.219199829626,,,,,,
24,0.222450311809,0.215765980472,,,,,,
25,0.221045983415,0.213472357078,,,,,,
26,0.219570750928,0.211963645015,,,,,,
27,0.219211038884,0.21019811965,,,,,,
28,0.217335820915,0.209393039018,,,,,,
29,0.213513410803,0.208109997735,,,,,,
30,0.21167571303,0.205404647923,,,,,,
31,0.21051257229,0.203603595435,,,,,,
32,0.202113978317,0.199927186361,,,,,,
33,0.198369575915,0.19706210804,,,,,,
34,0.197472918412,0.195643458248,,,,,,
35,0.195652689691,0.194409361432,,,,,,
36,0.194744984973,0.193075193215,,,,,,
37,0.192189392222,0.188667933581,,,,,,
38,0.190906615583,0.187028149028,,,,,,
39,0.189006525174,0.185567480211,,,,,,
40,0.186808352007,0.184650929398,,,,,,
41,0.184173381506,0.182821022964,,,,,,
42,0.183516608506,0.182331073044,,,,,,
43,0.18256960449,0.181358560754,,,,,,
44,0.179708625576,0.178398095573,,,,,,
45,0.176631511835,0.174811867192,,,,,,
46,0.173247561915,0.173147544709,,,,,,
47,0.170296998726,0.170859681411,,,,,,
48,0.170105110013,0.170504726216,,,,,,
49,0.169916382699,0.169208488826,,,,,,
50,0.169287435052,0.168049383937,,,,,,
51,0.168586638684,0.165856464324,,,,,,
52,0.166994361593,0.162443428616,,,,,,
53,0.166248024709,0.16163150673,,,,,,
54,0.165659711993,0.160949869424,,,,,,
55,0.165078856331,0.159278969173,,,,,,
56,0.16498447889,0.158866813157,,,,,,
57,0.163902196981,0.156501683243,,,,,,
58,0.162178612814,0.155218343265,,,,,,
59,0.161968338304,0.154278582107,,,,,,
60,0.160382256899,0.152450665642,,,,,,
61,0.159403358268,0.150895802466,,,,,,
62,0.157463407971,0.149780384245,,,,,,
63,0.156611028893,0.148750720043,,,,,,
64,0.155237040493,0.147409283663,,,,,,
65,0.154389159954,0.146582506762,,,,,,
66,0.153452136499,0.146005237415,,,,,,
67,0.152796380288,0.145663325948,,,,,,
68,0.152365745187,0.144738658511,,,,,,
69,0.150971980808,0.142496616054,,,,,,
70,0.15076132514,0.142086531949,,,,,,
71,0.149228456917,0.140124238502,,,,,,
72,0.148599864725,0.13951754062,,,,,,
73,0.148369755879,0.138848849196,,,,,,
74,0.147387892661,0.138399927577,,,,,,
75,0.14702557919,0.138292572964,,,,,,
76,0.146506689195,0.136332470455,,,,,,
