Time(Iteration),CABCoTheta,CAB_originalCoTheta,,,,,,
0,0.96767930926,0.966027528951,,,,,,
1,0.950107355188,0.947515339927,,,,,,
2,0.925710065328,0.919050612289,,,,,,
3,0.903874243676,0.898868350939,,,,,,
4,0.886480850646,0.885899627711,,,,,,
5,0.865447945721,0.871290583482,,,,,,
6,0.837750134378,0.845041518696,,,,,,
7,0.823050912815,0.829019184415,,,,,,
8,0.8098116133,0.812998046343,,,,,,
9,0.789963508313,0.794898674831,,,,,,
10,0.779236930728,0.781821560552,,,,,,
11,0.764261896489,0.767801021268,,,,,,
12,0.752123346745,0.749131824402,,,,,,
13,0.734291606364,0.738727983349,,,,,,
14,0.722521803004,0.727996966992,,,,,,
15,0.703695514821,0.713791393541,,,,,,
16,0.69175357649,0.701546901777,,,,,,
17,0.681762980508,0.693650817647,,,,,,
18,0.675952590214,0.686299490937,,,,,,
19,0.662545399173,0.676352015852,,,,,,
20,0.653733106564,0.664934221396,,,,,,
21,0.649023130861,0.660979072023,,,,,,
22,0.642790519731,0.651847272448,,,,,,
23,0.638808201793,0.647139647871,,,,,,
24,0.633069450852,0.63844433016,,,,,,
25,0.619579439794,0.630657728536,,,,,,
26,0.612066048668,0.626400337311,,,,,,
27,0.603367527868,0.620442989302,,,,,,
28,0.596946375347,0.614068711302,,,,,,
29,0.587997554646,0.609590250705,,,,,,
30,0.575253777236,0.606648241569,,,,,,
31,0.566486332105,0.603396915545,,,,,,
32,0.557245332674,0.596988203658,,,,,,
33,0.546777019139,0.593405051564,,,,,,
34,0.540681009092,0.582751173689,,,,,,
35,0.538148820914,0.577875074672,,,,,,
36,0.531583163717,0.57571596717,,,,,,
37,0.526905975257,0.569702654664,,,,,,
38,0.522483847762,0.561098742112,,,,,,
39,0.514781688769,0.551574359426,,,,,,
40,0.507858280272,0.547332033787,,,,,,
41,0.502767793889,0.542876360673,,,,,,
42,0.499716059203,0.540600797134,,,,,,
43,0.493517131597,0.537427881937,,,,,,
44,0.490698020595,0.536137184197,,,,,,
45,0.486799617314,0.534469721542,,,,,,
46,0.484544150869,0.528922294515,,,,,,
47,0.480297567642,0.522249255709,,,,,,
48,0.47795663838,0.519829345474,,,,,,
49,0.474024659561,0.515978473878,,,,,,
50,0.471144123745,0.51340818795,,,,,,
51,0.469132227217,0.512620821182,,,,,,
52,0.468340898103,0.505834546163,,,,,,
53,0.465849580636,0.502104023119,,,,,,
54,0.463589999653,0.500232660931,,,,,,
55,0.461135210774,0.496198425683,,,,,,
56,0.456372723464,0.49238590237,,,,,,
57,0.453235995855,0.489279465462,,,,,,
58,0.451326212389,0.487747073637,,,,,,
59,0.449287200626,0.484359368532,,,,,,
60,0.445128461054,0.480818617556,,,,,,
61,0.441167838078,0.476740720382,,,,,,
62,0.438737866223,0.474944698984,,,,,,
63,0.437819169747,0.470990852291,,,,,,
64,0.436870468511,0.469425356434,,,,,,
65,0.433963187684,0.466453886882,,,,,,
66,0.428506786885,0.462324548608,,,,,,
67,0.427200755485,0.460774320266,,,,,,
68,0.422379522117,0.45891857511,,,,,,
69,0.420692587549,0.457171777551,,,,,,
70,0.419965388647,0.455989941359,,,,,,
71,0.419099962882,0.454710771648,,,,,,
72,0.418246221577,0.453538319484,,,,,,
73,0.414880043439,0.451037218222,,,,,,
74,0.409258623316,0.444957538953,,,,,,
75,0.405307645253,0.442126235018,,,,,,
76,0.396617184461,0.436701701599,,,,,,
77,0.394220874123,0.433245634719,,,,,,
78,0.394227182991,0.433047313934,,,,,,
79,0.392866086883,0.431177727292,,,,,,
80,0.390509126467,0.429736364561,,,,,,
81,0.390278967076,0.428825772338,,,,,,
82,0.388940981262,0.426828026092,,,,,,
83,0.387269854623,0.425357778574,,,,,,
84,0.386241450993,0.424156888441,,,,,,
85,0.38341683939,0.422249076009,,,,,,
86,0.382313227432,0.420228374309,,,,,,
87,0.380570982521,0.418226608531,,,,,,
88,0.37971479426,0.417232255792,,,,,,
89,0.378680307289,0.416274778959,,,,,,
90,0.377888352924,0.415844759508,,,,,,
91,0.376384189441,0.413068633411,,,,,,
92,0.369767629329,0.410096142605,,,,,,
93,0.368996073717,0.408982602703,,,,,,
94,0.367753260129,0.407258686312,,,,,,
95,0.367181827087,0.406716736234,,,,,,
96,0.366283617756,0.406025609287,,,,,,
97,0.364234530773,0.403023745837,,,,,,
98,0.362517803039,0.401345522036,,,,,,
99,0.360630385527,0.400095838243,,,,,,
100,0.359707578228,0.399598623695,,,,,,
101,0.355973276255,0.398134380629,,,,,,
102,0.354987410821,0.39701394048,,,,,,
103,0.349918957567,0.390530312818,,,,,,
104,0.346865038155,0.388286360222,,,,,,
105,0.346255880099,0.387630329822,,,,,,
106,0.346010346868,0.386787184581,,,,,,
107,0.345403729985,0.385204477711,,,,,,
108,0.345347543859,0.383991594501,,,,,,
109,0.339246440174,0.375366534112,,,,,,
110,0.337777577424,0.372546050692,,,,,,
111,0.335497634173,0.370446882152,,,,,,
112,0.333664405759,0.368145908569,,,,,,
113,0.333437124414,0.36788892826,,,,,,
114,0.331961962611,0.367131113371,,,,,,
115,0.325419546699,0.365563089412,,,,,,
116,0.324484829105,0.361115330174,,,,,,
117,0.323326683372,0.360227797326,,,,,,
118,0.322781246692,0.355385234287,,,,,,
119,0.321779932214,0.354205426642,,,,,,
120,0.3209022976,0.351928716551,,,,,,
121,0.320309238021,0.351125543992,,,,,,
122,0.320052085239,0.350621264928,,,,,,
123,0.319204184494,0.349755904415,,,,,,
