Time(Iteration),CAB,LinUCB
0,5.51742446193,5.20086434072
1,11.00302333,11.1140174214
2,15.8261458105,15.5543797879
3,19.4944800472,17.7917427239
4,22.0615831551,21.3229941854
5,25.5327213544,24.3477817903
6,28.4855267106,26.741997808
7,29.4832287339,28.7503906173
8,31.8412307616,30.3083742294
9,34.2044261967,32.1470421058
10,35.8064175974,33.7807453118
11,37.4079650212,35.4628315045
12,38.831156778,37.8167970644
13,39.8797923675,38.5601427075
14,40.7723535799,39.6313503332
15,42.0237108703,40.7265079614
16,43.1496133746,42.3885208423
17,44.1628891618,43.122858959
18,45.3120522384,43.9942046786
19,45.6923443721,45.0639692123
20,46.8144105169,45.6200380811
21,47.2706619448,46.5165077223
22,47.8089455776,47.1806734843
23,48.3714524819,47.8411612529
24,48.6027837033,48.3872957948
25,49.305959902,49.0389872204
26,49.7540926218,49.2100235247
27,50.0416837176,49.5487493281
28,50.3962654036,49.842502657
29,50.8847248626,50.3593047679
30,51.288321778,50.7795859786
31,52.0050982324,51.2588293261
32,52.2250260281,51.5350201342
33,52.2489856805,51.7788737233
34,52.7404115079,52.0785991588
35,53.4765065007,52.4939877827
36,53.7466836193,52.7954752132
37,54.1726677577,53.0990330941
38,54.2344220969,53.3282379152
39,54.4417694227,53.5017394766
40,55.1864734735,53.9448935304
41,55.2891862127,54.3488297749
42,55.454019611,54.4443531347
43,55.5452061602,54.7302736987
44,55.8534184599,54.8699673057
45,56.0380605018,55.06849487
46,56.4488385921,55.4467471376
47,56.5836490051,55.5355480432
48,56.87109635,55.8779993265
49,57.1447773519,55.9203014062
50,57.190541169,55.9759653239
51,57.5836933012,56.324407552
52,57.8476284901,56.5042632973
53,57.9639210255,56.761951393
54,58.0705986287,56.8889148377
55,58.1639764056,57.0848231301
56,58.3574981723,57.374208775
57,58.7079013722,57.4777077961
58,58.7079013722,57.5494170589
59,58.8301147288,57.9131155792
60,58.9491147473,57.9592500314
61,59.0929902064,58.0825583737
62,59.2177449751,58.2677986267
63,59.4160429375,58.2867687895
64,59.7294643243,58.4505455175
65,59.7533002728,58.4556260258
66,59.7644868738,58.4734481991
67,59.9544900992,58.4734481991
68,60.0201295649,58.4770744556
69,60.0811362872,58.5462195059
70,60.2077580963,58.6877417821
71,60.3607226349,58.82726622
72,60.5299579998,58.9339370245
73,60.5386032476,59.0836143628
74,60.7559327761,59.1214960652
75,60.8441330889,59.2070989143
76,60.9897223149,59.288768232
77,61.029388738,59.3678591677
78,61.2227985267,59.6155694928
79,61.2242667725,59.6170377385
80,61.2464454457,59.6626615811
81,61.4159230681,59.7069507444
82,61.4187702099,59.7584633477
83,61.5420011135,59.7606113711
84,61.5625143108,59.7606113711
85,61.5826640741,59.7839015578
86,61.5972910697,59.8731233812
87,61.714619622,59.8956720968
88,61.7644963239,59.9529998536
89,61.8498816921,60.017365777
90,62.0673988783,60.3170970356
91,62.1578419774,60.545892973
92,62.3204955135,60.5676597477
93,62.3573514384,60.5676597477
94,62.4862909432,60.7102656602
95,62.5210053766,60.7369925705
96,62.5272491093,60.7408228999
97,62.5594429588,60.8271800845
98,62.5710829529,60.8383175139
99,62.6220539655,60.8843421407
100,62.7251386079,60.8950477205
101,62.7440326855,60.9076187152
102,62.77839935,60.9206875839
103,62.7857109609,60.9458098778
104,62.9114396894,61.0715386063
105,63.1104794078,61.0773381256
106,63.1178546286,61.0972194239
107,63.2032358389,61.1156188741
108,63.2735850321,61.1232920516
109,63.2735850321,61.1232920516
110,63.2735850321,61.125688991
111,63.2880046304,61.2355363183
112,63.3438580874,61.461311495
113,63.4729117028,61.4754088169
114,63.4729117028,61.4754088169
115,63.5098143057,61.5563672338
116,63.6099786659,61.6701838754
117,63.625506152,61.6824218442
118,63.7343223827,61.8424263174
119,63.747257317,62.0015750922
120,63.7594370816,62.0180410933
121,63.8748765761,62.0331019678
122,63.9597896867,62.0637599604
123,63.9614143866,62.0653846603
124,63.9924329125,62.085588069
125,63.9941666467,62.0927567111
126,63.9945067095,62.1044995531
127,64.1130089401,62.1044995531
128,64.1389735063,62.1428153182
129,64.1389735063,62.1448190107
130,64.2010940217,62.2152775298
131,64.2587086434,62.2213997606
132,64.2927810217,62.2302961511
133,64.3322231856,62.269738315
134,64.3470528189,62.2807093002
135,64.4183953818,62.285222939
136,64.4183953818,62.285222939
137,64.4183953818,62.285222939
138,64.4374331672,62.3042607244
139,64.4374331672,62.3256689946
140,64.453866401,62.3504667027
141,64.465514955,62.3621152568
142,64.5335162166,62.4103692912
143,64.5567253682,62.4145650814
144,64.6556905817,62.4811658907
145,64.6570541619,62.4890873717
146,64.6766965223,62.508729732
147,64.6766965223,62.5114804665
148,64.711535836,62.517570477
149,64.7294285846,62.517570477
150,64.731668725,62.5198106174
151,64.7590823146,62.5564200066
152,64.7973975346,62.5564200066
153,64.7976448124,62.5820697131
154,64.8800082698,62.6644331705
155,64.9475197945,62.67606214
156,65.0262380974,62.6802269738
157,65.1066603476,62.681741111
158,65.1503245868,62.7022241528
159,65.2292235285,62.7084287645
160,65.2336082154,62.7601996181
161,65.24973638,62.7616537186
162,65.3559918976,62.8294416416
163,65.3652030733,62.8386528173
164,65.4537733829,62.8753137197
165,65.4537733829,62.8753137197
166,65.4587922103,62.8848461858
167,65.4702185647,62.9184011639
168,65.4702185647,62.9415195362
169,65.4702185647,62.9510160614
170,65.4843200897,62.9651175863
171,65.4843200897,62.9651175863
172,65.4843200897,62.9902326885
173,65.5445170198,63.0129188285
174,65.5513479208,63.0304902826
175,65.5726065882,63.0982916655
176,65.5726065882,63.0982916655
177,65.5745180336,63.1002031109
178,65.5862976916,63.1119827688
179,65.5862976916,63.1119827688
180,65.5930817812,63.1181448713
181,65.6661521422,63.1912152324
182,65.6744345355,63.2090172755
183,65.6744345355,63.2090172755
184,65.6754030343,63.2099857743
185,65.6861653475,63.2207480875
186,65.6921214276,63.2267041676
187,65.7298242804,63.2293498971
188,65.7298242804,63.2293498971
189,65.7474074761,63.2293498971
190,65.748638708,63.2293498971
191,65.748638708,63.2603620753
192,65.7501210066,63.2603620753
193,65.7668011175,63.2770421862
194,65.7683982528,63.2779454129
195,65.7752620796,63.290861852
196,65.7929655295,63.3085653019
197,65.7971592847,63.3121196938
198,65.7971592847,63.3141081603
199,65.8196799445,63.3233420611
200,65.8248735487,63.3502743913
201,65.8248735487,63.3502743913
202,65.831759776,63.3658844619
203,65.8560799176,63.3699977827
204,65.8560799176,63.3699977827
205,65.8810494207,63.3864374125
206,65.8810494207,63.4097675458
207,65.8925394116,63.4212575366
208,65.936800912,63.4484633284
209,65.9398902467,63.4510404616
210,65.9426123396,63.4631711606
211,65.9452092009,63.4631711606
212,65.9452092009,63.4631711606
213,65.9452092009,63.4809660332
214,65.9469133879,63.4820483296
215,65.9469133879,63.4820483296
216,66.0108487826,63.5367136774
217,66.0823050354,63.6074729922
218,66.132271191,63.6705806067
219,66.1377631066,63.6760725224
220,66.1514416112,63.689751027
221,66.1514416112,63.6986247456
222,66.1971025875,63.7442857218
223,66.1971025875,63.7442857218
224,66.1971025875,63.8098570282
225,66.2142398808,63.8412359443
226,66.2296482882,63.8831554138
227,66.2296482882,63.8938978117
228,66.2296482882,63.9154532401
229,66.2328446704,63.9231622527
230,66.2448901978,63.9352077802
231,66.2448901978,63.9395266257
232,66.2584831256,63.9431876971
233,66.2584831256,63.9431876971
234,66.2676591523,63.9510177899
235,66.2676591523,63.9510177899
236,66.2676591523,63.9510177899
237,66.2676591523,63.9510177899
238,66.2676591523,63.978684766
239,66.2685145121,63.978684766
240,66.2714786464,64.0008218133
241,66.2714786464,64.0080990659
242,66.2811043726,64.017724792
243,66.3297174509,64.0663378703
244,66.331272836,64.0663378703
245,66.3601353426,64.0949585679
246,66.3601353426,64.0949585679
247,66.3601353426,64.1007543311
248,66.3916872071,64.1540364759
249,66.3943774952,64.1540364759
250,66.4067971344,64.1653346888
251,66.4162768404,64.1748143948
252,66.4162768404,64.1748143948
253,66.4173631357,64.1759006901
254,66.4173631357,64.1759006901
255,66.4173631357,64.1759006901
256,66.4173751802,64.1823917115
257,66.4238519921,64.1846578656
258,66.4238519921,64.1846578656
259,66.4336860148,64.4173384226
260,66.4344555844,64.4181079923
261,66.4344555844,64.4181079923
262,66.4388104027,64.4224628106
263,66.4461767121,64.42982912
264,66.4516466726,64.4352990805
265,66.4560729095,64.4397253173
266,66.4560729095,64.4712219209
267,66.4560729095,64.4712219209
268,66.4560729095,64.4783834146
269,66.4565459638,64.4783834146
270,66.4573563399,64.4791937908
271,66.4691156831,64.4851947171
272,66.4719285914,64.4949403992
273,66.4719285914,64.4949403992
274,66.4782214117,64.5012332194
275,66.4782214117,64.5012332194
276,66.5320140861,64.6279535998
277,66.5320140861,64.6279535998
278,66.5666022381,64.6279535998
279,66.5666022381,64.6279535998
280,66.573982241,64.6353336027
281,66.573982241,64.6353336027
282,66.5740014499,64.6353528117
283,66.5759563353,64.637307697
284,66.5797720061,64.6554806765
285,66.5797720061,64.6554806765
286,66.5797720061,64.6554806765
287,66.5797924021,64.6555010724
288,66.5819820219,64.6555010724
289,66.584112286,64.6576313364
290,66.5841363866,64.6576313364
291,66.5919362881,64.6654312379
292,66.5919362881,64.7665351955
293,66.5919362881,64.7665351955
294,66.6000050964,64.7694088839
295,66.6036678276,64.7694088839
296,66.6036678276,64.7694088839
297,66.6036678276,64.7694088839
298,66.6036678276,64.7694088839
299,66.6036678276,64.7694088839
300,66.6036678276,64.7694088839
301,66.6081923082,64.7790875715
302,66.6081923082,64.7790875715
303,66.6132437715,64.7841390348
304,66.6443906867,64.7888954756
305,66.6443906867,64.7888954756
306,66.6443906867,64.7888954756
307,66.6443906867,64.7888954756
308,66.6443906867,64.7888954756
309,66.6443906867,64.7888954756
310,66.6453112582,64.7888954756
311,66.650974644,64.7888954756
312,66.650974644,64.7919349442
313,66.650974644,64.8327350484
314,66.6533200326,64.835080437
315,66.6533200326,64.8388387545
316,66.6533200326,64.8388387545
317,66.6533200326,64.8388387545
318,66.6638435635,64.8388387545
319,66.6638435635,64.8388387545
320,66.6652542656,64.8388387545
321,66.6704641304,64.8623773355
322,66.6704641304,64.8623773355
323,66.6957777191,64.904060216
324,66.6957777191,64.904060216
325,66.7020386953,64.9272483737
326,66.7020386953,64.9272483737
327,66.7027610939,64.934091868
328,66.7249284575,64.9700936914
329,66.7249284575,64.9700936914
330,66.7249284575,64.9700936914
331,66.7303025461,64.9728017109
332,66.7304557689,64.9729549337
333,66.7304557689,64.9729549337
334,66.7304557689,64.9729549337
335,66.7329219559,64.9754164009
336,66.7329219559,64.9754164009
337,66.7329219559,64.9910780591
338,66.7329219559,64.9910780591
339,66.7329219559,64.9910780591
340,66.7329219559,64.9910780591
341,66.7329219559,64.9910780591
342,66.7329219559,64.9910780591
343,66.7359939624,64.9941500657
344,66.736148621,64.9941500657
345,66.736148621,65.0448446213
346,66.736148621,65.0448446213
347,66.736148621,65.0448446213
348,66.738511477,65.0460742228
349,66.7399395839,65.0475023296
350,66.7399395839,65.0491558882
351,66.7425555821,65.0517718865
352,66.7451484778,65.0543647822
353,66.7451484778,65.0543647822
354,66.7453935092,65.0546098135
355,66.7469976,65.0562139043
356,66.7469976,65.0562139043
357,66.7469976,65.0562139043
358,66.7469976,65.0562139043
359,66.7469976,65.0562139043
360,66.7610553889,65.0766609994
361,66.7610553889,65.0766609994
362,66.7610553889,65.0766609994
363,66.7610553889,65.0766609994
364,66.7610553889,65.0766609994
365,66.7610553889,65.0968026846
366,66.7610553889,65.0968026846
367,66.7641229157,65.1053067873
368,66.7686524598,65.1077763036
369,66.7686524598,65.1189841114
370,66.7701243575,65.133863621
371,66.7701243575,65.133863621
372,66.7701243575,65.133863621
373,66.7701243575,65.133863621
374,66.7714386222,65.14492945
375,66.7717423105,65.1452331383
376,66.7722074632,65.145698291
377,66.776774198,65.1502650258
378,66.776774198,65.1502650258
379,66.776774198,65.1502650258
380,66.79099317,65.1580321893
381,66.79099317,65.1580321893
382,66.79099317,65.1580321893
383,66.79099317,65.1735221203
384,66.79099317,65.2174712375
385,66.79099317,65.2174712375
386,66.7920300172,65.2310514217
387,66.795855514,65.2319226911
388,66.795855514,65.2375538803
389,66.795855514,65.2375538803
390,66.7996960667,65.2413944329
391,66.8114233065,65.2531216728
392,66.8114233065,65.2531216728
393,66.8114233065,65.2531216728
394,66.81420574,65.2531216728
395,66.81420574,65.2531216728
396,66.81420574,65.2531216728
397,66.81420574,65.2531216728
398,66.81420574,65.2531216728
399,66.81420574,65.2531216728
400,66.81420574,65.2531216728
401,66.81420574,65.2531216728
402,66.8342788346,65.2682786609
403,66.8342788346,65.2942262976
404,66.8342788346,65.2942262976
405,66.8342788346,65.2942262976
406,66.8342788346,65.2985107643
407,66.8355464619,65.2997783917
408,66.8355464619,65.2997783917
409,66.8355464619,65.2997783917
410,66.8355464619,65.3000266562
411,66.8420771044,65.3065572987
412,66.8420771044,65.3065572987
413,66.8420771044,65.3065572987
414,66.8450680301,65.3095482245
415,66.8450680301,65.3095482245
416,66.8450680301,65.3095482245
417,66.8450680301,65.3190578239
418,66.8450680301,65.3190578239
419,66.8450680301,65.3340688944
420,66.8450680301,65.3375921559
421,66.8450680301,65.3375921559
422,66.8450680301,65.3375921559
423,66.8450680301,65.3417342062
424,66.8471599864,65.3438261624
425,66.8471599864,65.3453101657
426,66.8471599864,65.3453101657
427,66.8471599864,65.3453101657
428,66.8558194732,65.3453101657
429,66.8567820843,65.3462727768
430,66.8575512105,65.3462727768
431,66.8575512105,65.3462727768
432,66.8661756094,65.3478648883
433,66.8661756094,65.3478648883
434,66.8700851236,65.3478648883
435,66.8745458765,65.3478648883
436,66.8745458765,65.3478648883
437,66.8795043294,65.3492144533
438,66.8795043294,65.3553918079
439,66.885423369,65.3817913998
440,66.885423369,65.3817913998
441,66.89038085,65.3867488808
442,66.89038085,65.3867488808
443,66.89038085,65.3867488808
444,66.89038085,65.3867488808
445,66.89038085,65.3867488808
446,66.8942485658,65.3906165966
447,66.8942485658,65.3906165966
448,66.8942485658,65.3906165966
449,66.9259485979,65.4223166287
450,66.9259485979,65.4223166287
451,66.980698429,65.4223166287
452,66.9828880488,65.4245062485
453,66.9871586626,65.4287768623
454,66.9871586626,65.42889278
455,66.9871586626,65.42889278
456,66.9871586626,65.42889278
457,66.9871586626,65.4331630689
458,66.9871586626,65.4331630689
459,66.988408403,65.4344128093
460,66.988408403,65.4344128093
461,66.988408403,65.4344128093
462,66.988408403,65.4344128093
463,66.988408403,65.4344128093
464,66.988408403,65.4369564612
465,66.988408403,65.4369564612
466,66.988408403,65.4462620998
467,66.9944775904,65.4523312872
468,66.9996998014,65.4523312872
