Time(Iteration),CAB_originalCoTheta,CAB_cbj+cbijCoTheta,CAB_optimalCoTheta,LinUCBCoTheta,,,,,,
0,0.939929767692,0.939929767692,0.939929767692,0.939929767692,,,,,,
1,0.909924776007,0.912807587861,0.88943448422,0.909826452318,,,,,,
2,0.887221535632,0.887458048829,0.867157618226,0.888559072422,,,,,,
3,0.857055932987,0.855753572148,0.840169308256,0.861307988346,,,,,,
4,0.83108318609,0.829253712395,0.818421833678,0.830634698875,,,,,,
5,0.815917957523,0.81020430421,0.796353706475,0.815377396521,,,,,,
6,0.798694616879,0.799678292216,0.778689453649,0.792200215746,,,,,,
7,0.78566853161,0.777235669499,0.759225406122,0.781534358327,,,,,,
8,0.770869996462,0.756595591614,0.740185730898,0.764322424851,,,,,,
9,0.757226998011,0.736243830525,0.722104257412,0.754971359575,,,,,,
10,0.736227549931,0.718049165821,0.700439972013,0.736886066078,,,,,,
11,0.719292772066,0.699580684766,0.685659268768,0.722895432917,,,,,,
12,0.708062602902,0.684916504229,0.673865743063,0.716345145324,,,,,,
13,0.695219912534,0.669894009887,0.661865038761,0.703095360984,,,,,,
14,0.679335564237,0.659936234421,0.655358641844,0.686199241461,,,,,,
15,0.669781615374,0.645294455447,0.645823819644,0.678471230551,,,,,,
16,0.661563070599,0.629314346928,0.631487140938,0.669246207736,,,,,,
17,0.65557895195,0.622743352277,0.616949299898,0.661909606108,,,,,,
18,0.64935596859,0.617212252706,0.602508650415,0.653485331492,,,,,,
19,0.639970924432,0.609673379951,0.596022150246,0.646139718364,,,,,,
20,0.635666179412,0.607238230173,0.589456310764,0.638786038359,,,,,,
21,0.63079656832,0.597856642136,0.582038083069,0.633248105408,,,,,,
22,0.618002287307,0.580846886825,0.572716901003,0.621214576913,,,,,,
23,0.609952133832,0.566752091843,0.562383828589,0.61187365546,,,,,,
24,0.601486439703,0.562747870107,0.558892341802,0.603036991465,,,,,,
25,0.599151866809,0.560008123108,0.551852234669,0.596086897233,,,,,,
26,0.592526959085,0.555284481246,0.54275866114,0.591390238085,,,,,,
27,0.587016190118,0.551567508619,0.535406388847,0.584561033108,,,,,,
28,0.579183959609,0.5449921339,0.528989373907,0.577076534569,,,,,,
29,0.572162996237,0.540664873709,0.525029101569,0.569305438754,,,,,,
30,0.569384541711,0.534985316446,0.519125579097,0.562166609641,,,,,,
31,0.559398079454,0.526480551012,0.516945141444,0.557436765277,,,,,,
32,0.546217638315,0.52218445402,0.511150858463,0.547358350306,,,,,,
33,0.538276727075,0.515131456818,0.502348162278,0.539986946807,,,,,,
34,0.534542167251,0.513983035943,0.499274417301,0.537396929014,,,,,,
35,0.524686419931,0.501898747977,0.49258845606,0.528425581844,,,,,,
36,0.522003780696,0.501072183891,0.490793336297,0.52312834419,,,,,,
37,0.515888076676,0.49473105859,0.482776784881,0.509935015389,,,,,,
38,0.513600439663,0.493177485659,0.47373786819,0.508079717612,,,,,,
39,0.506574889063,0.487363671328,0.470767624571,0.494593993086,,,,,,
40,0.503348603021,0.48304292494,0.468830992206,0.491807448912,,,,,,
41,0.499147427553,0.480650977106,0.462061313385,0.487125998497,,,,,,
42,0.491496780411,0.477608374077,0.458304245833,0.483672830905,,,,,,
43,0.488384526059,0.469000528599,0.451173434974,0.474406426304,,,,,,
44,0.47581799781,0.45981501685,0.440154153959,0.465453898072,,,,,,
45,0.474692384217,0.458208406218,0.43565732173,0.463087666615,,,,,,
46,0.473281128394,0.455880830034,0.4324322906,0.460516664022,,,,,,
47,0.470923327259,0.454409537346,0.430498013676,0.456993859525,,,,,,
48,0.468250070151,0.447350378605,0.427564553615,0.453864864366,,,,,,
49,0.463522858214,0.44588816834,0.426407561143,0.446484297334,,,,,,
50,0.4560242437,0.439854305495,0.424182938837,0.436002886655,,,,,,
51,0.45410908758,0.435715843031,0.421620780789,0.43083690936,,,,,,
52,0.452408382308,0.432307617791,0.413618586312,0.428235967943,,,,,,
53,0.448763742314,0.429554459985,0.412296537788,0.421488184523,,,,,,
54,0.447341864208,0.426930487207,0.409934544995,0.419400158212,,,,,,
55,0.445642410489,0.42271079101,0.40869538779,0.418306306502,,,,,,
56,0.437622602092,0.421365440995,0.406940176081,0.414906163079,,,,,,
57,0.436492685795,0.419588397493,0.404483319601,0.41332759532,,,,,,
58,0.427121798614,0.410701850421,0.399300608801,0.404065712356,,,,,,
59,0.420728987753,0.408181570035,0.395841198503,0.401723514916,,,,,,
