Time(Iteration),CAB,CAB_original
0,5.88941331422,5.88941331422
1,11.7782772262,11.7782772262
2,17.0239885866,17.0239885866
3,22.5108259609,22.5108259609
4,27.3939753686,27.3939753686
5,32.3324628422,32.3324628422
6,36.4654176956,36.4654176956
7,40.6212716064,40.6212716064
8,45.0974381065,45.0974381065
9,48.9035327824,48.9035327824
10,52.9803980465,52.9803980465
11,56.5661076224,56.5661076224
12,59.5089556674,59.5089556674
13,62.3145059669,62.3145059669
14,65.615648096,65.615648096
15,67.89562361,67.89562361
16,70.6073745561,70.6073745561
17,72.9742460103,73.1025435858
18,75.1156733686,75.2507824172
19,77.4030122118,77.6134117622
20,79.7796480402,79.972458565
21,82.3161483338,82.5103646078
22,84.9846042853,85.1344578486
23,86.266934907,86.4366748528
24,88.1600085962,88.3555269538
25,89.7423201393,89.9067103054
26,91.249255886,91.8180867414
27,92.4156630207,93.2332343274
28,94.342529672,95.4044462623
29,95.4622042779,96.651019013
30,96.3011148591,97.8150158976
31,97.4046316537,99.0608751495
32,98.5178697667,100.300495437
33,99.5928600932,101.256324367
34,100.374993676,101.898962482
35,101.303370648,102.967882672
36,102.744472423,104.448948911
37,103.433359077,105.299586159
38,104.195226151,106.20312083
39,104.740506163,106.768335289
40,105.373566546,107.40263618
41,106.021519995,107.987308653
42,106.817574688,108.615622455
43,107.725518692,109.442513502
44,108.859588119,110.589990957
45,109.70775291,111.357181514
46,110.797623325,112.450701343
47,111.514140034,113.167218051
48,112.422579282,114.129182976
49,112.933990484,114.659818352
50,113.671104668,115.396932536
51,114.131431851,115.857259719
52,114.849894158,116.59165994
53,115.530608901,117.26862268
54,116.302243682,118.118502469
55,117.104427243,118.94176267
56,117.671614347,119.480891287
57,118.220698905,120.091581787
58,118.758448476,120.624770287
59,119.137502433,121.003824243
60,119.73822748,121.56555978
61,120.123109588,122.020647948
62,120.485308771,122.382847131
63,120.932706253,122.954289274
64,121.331418484,123.353001505
65,122.154309907,124.151783874
66,122.547719813,124.545193779
67,122.814378475,124.912659219
68,123.4735526,125.465272605
69,123.91799672,125.920496202
70,124.385404892,126.551980711
71,124.967229936,127.037182104
72,125.520024787,127.587291507
73,125.913609836,127.980876556
74,126.436346437,128.537917779
75,127.245997585,129.347568926
76,127.70902848,129.810599822
77,128.273122827,130.36967195
78,128.846295211,130.971306565
79,129.188821409,131.312684
80,129.63942929,131.762449164
81,130.155647326,132.253656275
82,130.968026414,133.08242531
83,131.1439725,133.258371397
84,131.41741932,133.562970649
85,132.199047591,134.314186763
86,132.788102743,134.903241915
87,133.35036603,135.461958696
88,133.874797924,135.986390591
89,134.38207398,136.493666647
90,134.694594678,136.806187345
91,135.040572894,137.152165561
92,135.460587878,137.572180545
93,135.886367114,137.993606105
94,136.458435983,138.542146026
95,137.072620707,139.159731548
96,137.535734442,139.582731165
97,137.891692074,139.842871064
98,138.179518415,140.130697405
99,138.605377529,140.556179637
