Time(Iteration),CAB_original,CAB_cbj+cbij,CAB_optimal,LinUCB
0,5.24194782771,5.24194782771,5.24194782771,5.24194782771
1,10.5088644756,11.3875037216,8.32912002711,10.6228157609
2,14.9914965424,16.3435297457,11.1167031651,15.1194213011
3,18.103124896,19.7545570893,13.3596029805,18.7268419938
4,21.8984411205,23.1834188243,15.4836774446,22.9407824756
5,24.129797748,25.4687229977,17.3662592037,25.9630039383
6,25.7243524085,28.0278815022,18.7503770804,27.7277096874
7,28.041243722,30.2974560696,20.140145496,30.3034289258
8,29.3369241767,32.5068420536,20.9328813134,31.5059813666
9,30.928194171,34.5047508769,21.5812246593,33.4783196686
10,32.4193283485,36.3710836956,22.8241304145,35.6106377996
11,34.3021311759,37.2370643892,23.1314831159,37.3152098232
12,35.5144766165,38.6205195985,23.9497833217,39.2988403023
13,36.8174969173,39.92968197,24.4013976062,40.9020232494
14,37.6669047448,41.4140820121,24.5990216953,42.2467118309
15,38.8618105247,42.4144623308,25.2465004539,43.5543525396
16,39.5803609537,43.2292792291,25.6082913715,44.8782636929
17,40.7430107963,44.6548070188,26.0544656323,46.2821776242
18,41.8836706693,45.8724688165,26.4247261135,47.8670499631
19,43.0150834295,46.4013221896,26.8005031247,49.2016146696
20,43.911754352,47.4186237557,26.9707558621,50.0127834326
21,44.8816187789,48.1494345214,26.9844209389,51.0817276551
22,46.1042276191,49.1782597385,27.2703472189,52.3463193333
23,47.036312953,49.6467187276,27.7732144412,53.1770579026
24,48.0031419953,49.9831996506,27.9763757317,54.463369309
25,48.6372913039,50.6805444935,28.298333085,55.4244271977
26,49.0870669325,51.3747917598,28.4207078245,56.0462412896
27,49.6800724088,51.6291861684,28.565809034,56.4063268791
28,50.215535353,52.4505378373,28.6454092237,57.2236751262
29,50.781581749,53.0294616032,28.7039075508,57.9323922943
30,51.3224248828,53.9677101835,28.8727699633,58.4077155164
31,51.9180272585,54.2940233573,29.0212204318,59.0761712784
32,52.2762910938,55.0590204945,29.1950927618,59.4110529549
33,52.6682870086,55.7672597699,29.3295500641,60.1732973083
34,52.7122356825,55.8983554209,29.4681029599,60.1996993898
35,53.4354707205,56.382707556,29.7281841457,60.8590181762
36,53.5671489888,56.5320164631,29.7908841893,61.1595876799
37,54.0565284666,57.3628180887,30.0467828335,61.4566207845
