Time(Iteration),CAB_originalCoTheta,CAB_cbj+cbijCoTheta,CAB_optimalCoTheta,LinUCBCoTheta,,,,,,
0,0.973857906308,0.965676377485,0.965676377485,0.966008686943,,,,,,
1,0.946814474923,0.938436015002,0.925706788069,0.943194397566,,,,,,
2,0.918503996629,0.911054332296,0.889070192656,0.918571389884,,,,,,
3,0.895363809484,0.892543917345,0.870307061151,0.898653285483,,,,,,
4,0.865495772814,0.8663540828,0.84998890442,0.872722596366,,,,,,
5,0.841293889789,0.842889533835,0.834234301128,0.861031143133,,,,,,
6,0.825014453017,0.818624398922,0.816120494062,0.840959095556,,,,,,
7,0.812298892821,0.805136076589,0.796433246023,0.817807541307,,,,,,
8,0.792692789712,0.78734753517,0.779071673169,0.799638477986,,,,,,
9,0.776862861075,0.769127003347,0.760193832977,0.776253607739,,,,,,
10,0.765348577829,0.750796481614,0.738497721664,0.763575441461,,,,,,
11,0.739184341098,0.723045564467,0.715396543085,0.740517093978,,,,,,
12,0.72535422677,0.706633527488,0.696098988993,0.73139560562,,,,,,
13,0.714394462365,0.69310415096,0.67608358477,0.721723666629,,,,,,
14,0.701616757484,0.674652564729,0.660990813334,0.712063037135,,,,,,
15,0.682809131879,0.66218178403,0.640803556089,0.703453202595,,,,,,
16,0.667744909813,0.648291329212,0.628763220048,0.696206674528,,,,,,
17,0.656199472133,0.637272889249,0.620084397813,0.685268193769,,,,,,
18,0.650705718918,0.631774662034,0.615978649338,0.674855403208,,,,,,
19,0.632378993342,0.612222280202,0.602885423618,0.663278777361,,,,,,
20,0.617810782813,0.595641943064,0.593805847101,0.651218135041,,,,,,
21,0.603151523656,0.585271232576,0.588111098132,0.647288092627,,,,,,
22,0.592550414683,0.578718123435,0.572534368165,0.638380653047,,,,,,
23,0.579670112383,0.568906366959,0.559876499594,0.630534569407,,,,,,
24,0.570165344325,0.553308056228,0.551636828779,0.626781248885,,,,,,
25,0.562255678889,0.545503098716,0.547850606404,0.616663761095,,,,,,
26,0.555382257847,0.539863319405,0.541687027747,0.605306024571,,,,,,
27,0.546334011236,0.526783633628,0.532287957607,0.596455518979,,,,,,
28,0.53826807901,0.524203567289,0.522484527637,0.588012837221,,,,,,
29,0.533275677271,0.515567042329,0.518169423251,0.5795830101,,,,,,
30,0.52313514868,0.509282614125,0.512095910913,0.564112705496,,,,,,
31,0.510575450143,0.503186287691,0.503722904134,0.5529375057,,,,,,
32,0.504684864194,0.493627106415,0.49777056133,0.546120830629,,,,,,
33,0.493888508589,0.488496635256,0.494544725011,0.539098702978,,,,,,
34,0.491647784474,0.484991853058,0.491808559001,0.536691913133,,,,,,
35,0.486131429078,0.478603775582,0.491140309927,0.529107903758,,,,,,
36,0.48079176925,0.471556324397,0.486797721867,0.524425934322,,,,,,
37,0.474595430233,0.466639813669,0.48202128011,0.521692061512,,,,,,
38,0.470568104708,0.459538299608,0.47768038241,0.517371077537,,,,,,
39,0.467131537144,0.455533355315,0.472768480058,0.511840999568,,,,,,
40,0.461197031408,0.451119732389,0.467072560052,0.508914682585,,,,,,
41,0.457695197207,0.447158754791,0.46426559169,0.507085113944,,,,,,
42,0.452441234356,0.443703966998,0.461132678363,0.504604669957,,,,,,
43,0.448036840346,0.439871922222,0.459147820895,0.499802336083,,,,,,
44,0.446834217928,0.43749914695,0.455694882594,0.492869924903,,,,,,
45,0.444693686187,0.436531917759,0.452106085764,0.489633525581,,,,,,
46,0.441618129968,0.432082742952,0.44982169651,0.486812925182,,,,,,
47,0.439146346812,0.428105183332,0.444164971334,0.482247311618,,,,,,
48,0.435018442412,0.421167650957,0.440991717172,0.477486147761,,,,,,
49,0.429682066309,0.414601579971,0.436916795495,0.475605697552,,,,,,
50,0.426960160761,0.412343121005,0.433598485773,0.472591775804,,,,,,
51,0.423484029891,0.411198531071,0.432000122264,0.469646932724,,,,,,
52,0.420138128504,0.408748515527,0.427210032497,0.465392923777,,,,,,
53,0.416980121414,0.405415957052,0.423463154013,0.463138428293,,,,,,
54,0.415047474137,0.402968820692,0.421693981211,0.461741620137,,,,,,
55,0.413529402147,0.400607009633,0.419908579696,0.461016944959,,,,,,
56,0.410801499052,0.396285363258,0.416668539113,0.45234303742,,,,,,
57,0.405181450734,0.390859472921,0.411169003381,0.446951123365,,,,,,
58,0.403108213372,0.388742758556,0.409938211455,0.444712946532,,,,,,
59,0.400647035207,0.386728104204,0.406628461172,0.441337786989,,,,,,
60,0.399555997362,0.385908416903,0.405547048799,0.439538240242,,,,,,
61,0.397236741595,0.381749951735,0.404110082365,0.43795238865,,,,,,
62,0.393849313042,0.379055188178,0.401353628256,0.434892331314,,,,,,
