Time(Iteration),CAB_original,CAB_cbj+cbij,CAB_optimal,LinUCB,CAB_cbj,CAB_cbij
83,55.6180136276,62.1427587964,43.8874928793,61.5598382085,58.4599616899,56.0509659186
84,55.6752699959,62.2976197867,43.9320629062,61.6250009794,58.480554434,56.0546362729
85,55.7253605574,62.2976197867,43.9320629062,61.6250009794,58.514412349,56.1315762659
86,55.7291720434,62.3248178038,43.9783641191,61.6631768951,58.5680963418,56.1727136896
87,55.780983986,62.3766297464,43.9868394761,61.7149888377,58.6441666728,56.2725078061
88,55.780983986,62.383855872,43.9868394761,61.7687600608,58.7131195517,56.3101766377
89,55.7857106738,62.4101998367,44.003722989,61.7735947255,58.7179542165,56.3150113024
90,55.8087692242,62.4179205263,44.0354345154,61.7813154151,58.7356728037,56.4081835886
91,55.9291382997,62.4220613209,44.03957531,61.7854562097,58.7398135983,56.4604611382
92,55.9802233912,62.5511889289,44.070180789,61.8257815703,58.8020475811,56.4999353439
93,56.0183786631,62.6551981891,44.0932629609,61.8903505253,58.8293728391,56.5272606019
94,56.0183786631,62.7809395858,44.1119962013,61.9118805882,58.8293728391,56.6716773685
95,56.0251731683,62.787734091,44.1192760452,61.9593101554,58.836652683,56.6733357836
96,56.0661458793,62.8153458756,44.1270635497,61.9866611471,58.9325723843,56.7306345807
97,56.0661458793,62.8153458756,44.1270635497,61.9866611471,59.0668404446,56.7306345807
98,56.066598085,62.8157980813,44.1275157554,61.9871133528,59.1001348809,56.7679036224
99,56.066598085,62.8756347978,44.1354315809,61.9871133528,59.2263400302,56.7905056522
