Time(Iteration),CAB_original,LinUCB
0,1.7056708582,1.47589985437
1,3.04397208199,3.57363360963
2,4.22191227204,5.79859716808
3,4.66222850487,7.29890371277
4,5.87214807666,8.01465365182
5,6.45827476594,8.51642017084
6,7.66754155511,9.58235836478
7,8.40496467417,10.4867174147
8,9.24527031666,11.2857134289
9,9.73958308205,11.5937337624
10,10.2432968342,11.9554332403
11,10.9031923603,12.6413543818
12,11.2544629582,12.995769358
13,11.5974476429,13.2335466946
14,11.9148170177,13.6520879846
15,12.3190512282,14.0177467997
16,12.7120060501,14.2075859866
17,12.8192623779,14.3434402244
18,12.9000641823,14.4242420288
19,12.9947144281,14.5911494548
20,13.3154976167,14.8968031807
21,13.7102970468,15.2916026108
22,14.1973235481,15.5667600366
23,14.3794987888,15.7489352773
24,14.4995316996,15.8752570991
25,14.7171776924,16.1245530324
26,15.2900005974,16.6446077454
27,15.6583031641,16.966708122
28,16.026332829,17.3347377868
29,16.1354082326,17.4770376104
30,16.1848898172,17.5265191949
31,16.4239632948,17.7599843824
32,16.5250383322,17.836012282
33,16.8174924073,18.147657642
34,16.8373610052,18.1511632815
35,16.9595571015,18.1511632815
36,16.9762935956,18.2407621693
37,17.1371261447,18.2901325446
38,17.2204670133,18.4272830228
39,17.4844205774,18.4653709818
40,17.5910729523,18.5720233567
41,17.6636811813,18.5720233567
42,17.7124950149,18.5720233567
43,18.041473009,18.6663044788
44,18.0942755651,18.6663044788
45,18.1123755693,18.684404483
46,18.1630828044,18.7720145055
47,18.2670615549,18.8187364195
48,18.3088030963,18.8592939223
49,18.3088030963,18.9132293752
50,18.3991483102,18.9132293752
51,18.4991110986,18.9627657885
52,18.6868544573,19.016145712
53,18.695018497,19.0243097516
54,18.695018497,19.0243097516
55,18.7441012685,19.0243097516
56,18.8328231546,19.0243097516
57,18.9574623518,19.030320183
58,18.9574623518,19.030320183
59,18.9800729483,19.0529307795
60,19.0227329148,19.095590746
61,19.0277010003,19.1234051101
62,19.0558578564,19.1515619661
63,19.1124143288,19.1515619661
64,19.1503595345,19.1597421025
65,19.1572323633,19.1666149313
66,19.174741107,19.182370814
67,19.174741107,19.182370814
68,19.1941869182,19.182370814
69,19.1941869182,19.182370814
70,19.2446486087,19.2328325045
71,19.2446486087,19.2328325045
72,19.3005802578,19.2887641536
73,19.3005802578,19.2887641536
74,19.3058972473,19.3023961248
75,19.3058972473,19.3023961248
76,19.3635218266,19.3113452816
77,19.395522649,19.343346104
78,19.395522649,19.343346104
79,19.4218709434,19.343346104
80,19.4341123704,19.343346104
81,19.4368252419,19.343346104
82,19.4500260866,19.3439166197
83,19.4663373412,19.3602278743
84,19.4767730784,19.3982526764
85,19.4826765997,19.4041561977
86,19.5963416562,19.5178212542
87,19.5963416562,19.5178212542
88,19.5963416562,19.5178212542
89,19.5963416562,19.5178212542
90,19.5966003679,19.518079966
91,19.6416295557,19.518079966
92,19.6416295557,19.518079966
93,19.6416295557,19.518079966
94,19.6416295557,19.518079966
95,19.6483919314,19.5248423416
96,19.6483919314,19.5248423416
97,19.6483919314,19.5248423416
98,19.6711990717,19.547649482
99,19.6711990717,19.547649482
100,19.6932719645,19.547649482
101,19.705420987,19.547649482
102,19.705420987,19.547649482
103,19.705420987,19.547649482
104,19.705420987,19.547649482
105,19.705420987,19.547649482
106,19.7103237182,19.5525522132
107,19.7111966346,19.5573195827
108,19.7240306512,19.5701535993
109,19.7509918341,19.5722948957
110,19.7509918341,19.5722948957
111,19.7725605968,19.5938636584
112,19.7869859437,19.6082890053
113,19.8074666449,19.6287697064
114,19.8407542948,19.6620573564
115,19.8887805106,19.7100835722
116,19.8887805106,19.7100835722
117,19.9318478641,19.7531509257
118,20.0653289556,19.7679549352
119,20.0653289556,19.7679549352
120,20.0653289556,19.7679549352
121,20.0653289556,19.7679549352
122,20.1600239678,19.841082906
123,20.1624114828,19.8434704209
124,20.1624114828,19.8434704209
125,20.1636643404,19.8619533106
126,20.168416419,19.8619533106
127,20.2019628521,19.8658557547
128,20.2019628521,19.8658557547
129,20.2036254707,19.8675183733
130,20.2167428476,19.8806357502
131,20.2463699923,19.9102628949
132,20.2463699923,19.9102628949
133,20.2530256436,19.9169185462
134,20.2530256436,19.9169185462
135,20.2645497477,19.9169185462
136,20.2925960378,19.9239058677
137,20.2925960378,19.9239058677
138,20.3266413621,19.9579511919
139,20.3266413621,19.9579511919
140,20.3750357409,19.9609222865
141,20.4406605863,20.0287986109
142,20.4655244172,20.0536624417
143,20.4655244172,20.0536624417
144,20.4655244172,20.0536624417
145,20.4729314747,20.0536624417
146,20.5723013172,20.0551847937
147,20.5723013172,20.0551847937
148,20.5723013172,20.0551847937
149,20.5853578076,20.0558932026
150,20.5948975825,20.0558932026
151,20.5948975825,20.0558932026
152,20.5948975825,20.0558932026
153,20.603881729,20.0648773491
154,20.6315408021,20.0925364221
155,20.6759466758,20.1369422958
156,20.6759466758,20.1369422958
157,20.7021474333,20.1631430533
158,20.7021474333,20.1631430533
159,20.7161281758,20.1771237958
160,20.7161281758,20.1771237958
161,20.7425936819,20.2035893019
162,20.7425936819,20.2035893019
163,20.7425936819,20.2035893019
164,20.7445910256,20.2035893019
165,20.7599424166,20.2035893019
166,20.7599424166,20.2470696779
167,20.7950685292,20.2777257182
168,20.8405853616,20.2777257182
169,20.8468927436,20.2778971385
170,20.8468927436,20.2778971385
171,20.8574336915,20.2778971385
172,20.9142095303,20.2778971385
173,20.9222671793,20.2859547875
174,20.9522677489,20.3159553571
175,20.9522677489,20.3159553571
176,20.9522677489,20.3159553571
177,20.9522677489,20.3159553571
178,20.9686224991,20.3323101073
179,20.9712720742,20.3349596824
180,20.9712720742,20.3349596824
181,21.0388529945,20.3349596824
182,21.0388529945,20.3349596824
183,21.0388529945,20.3349596824
184,21.0388529945,20.3349596824
185,21.0388529945,20.3349596824
186,21.0388529945,20.3349596824
187,21.0388529945,20.3349596824
188,21.0456597818,20.3417664697
189,21.0479340668,20.3440407547
190,21.0479340668,20.3440407547
191,21.0942831047,20.3788228175
192,21.1534706141,20.4345755599
193,21.1534706141,20.4345755599
194,21.1534706141,20.4345755599
195,21.1539729131,20.4350778589
196,21.1714419692,20.452546915
197,21.1773376041,20.4584425499
198,21.1773376041,20.4584425499
199,21.1795628132,20.460667759
200,21.2522283418,20.5333332877
201,21.2522283418,20.5333332877
202,21.2563374047,20.5392053321
203,21.2789042906,20.5617722179
204,21.2789042906,20.5617722179
205,21.2789042906,20.5617722179
206,21.2789042906,20.5617722179
207,21.2789042906,20.5617722179
208,21.2789042906,20.5617722179
209,21.2925865758,20.5617722179
210,21.2925865758,20.5617722179
211,21.2925865758,20.5617722179
212,21.2925865758,20.5617722179
213,21.2925865758,20.5617722179
214,21.2925865758,20.5617722179
215,21.2925865758,20.5617722179
216,21.2925865758,20.5621539807
217,21.3296291062,20.5991965111
218,21.3427658837,20.6123332886
219,21.3427658837,20.6123332886
220,21.3427658837,20.6367622455
221,21.3427658837,20.6367622455
222,21.3427658837,20.6367622455
223,21.3427658837,20.6367622455
224,21.363554225,20.6575505867
225,21.363554225,20.6575505867
226,21.3929035949,20.6868999566
227,21.3929035949,20.6868999566
228,21.3929035949,20.6868999566
229,21.3929035949,20.6868999566
230,21.3957615134,20.6905395737
231,21.3957615134,20.6905395737
232,21.4146850262,20.7094630866
233,21.4146850262,20.7094630866
234,21.4228043828,20.7175824432
235,21.4228043828,20.7175824432
236,21.4228043828,20.7175824432
237,21.4453207292,20.7388160168
238,21.4453207292,20.7388160168
239,21.4453207292,20.7388160168
240,21.4580921987,20.7515874863
241,21.4580921987,20.7551545595
242,21.4798047899,20.7768671507
243,21.4948826223,20.7768671507
244,21.4956240482,20.7840727335
245,21.4956240482,20.7840727335
246,21.4956240482,20.7840727335
247,21.4956240482,20.7840727335
248,21.53894704,20.7945226755
249,21.5493861725,20.804961808
250,21.5493861725,20.8290914254
251,21.5537263219,20.8334315748
252,21.5605183078,20.8402235608
253,21.5605183078,20.8402235608
254,21.5886666467,20.8683718997
255,21.5918500846,20.8715553376
256,21.5918500846,20.8715553376
257,21.5918500846,20.8715553376
258,21.6202980911,20.9000033441
259,21.6202980911,20.9000033441
260,21.6202980911,20.9000033441
261,21.6354813944,20.9000033441
262,21.6354813944,20.9000033441
263,21.6354813944,20.9000033441
264,21.6354813944,20.9000033441
265,21.6354813944,20.9198628254
266,21.6380483705,20.9276449853
267,21.6414327193,20.9310293341
268,21.6414327193,20.9310293341
269,21.6414327193,20.9310293341
270,21.6414327193,20.9310293341
271,21.6414327193,20.9310293341
272,21.6414327193,20.9310293341
273,21.6874583029,20.9770549176
274,21.7484514383,21.038048053
275,21.7484514383,21.038048053
276,21.7484514383,21.038048053
277,21.7582201969,21.038048053
278,21.7582201969,21.038048053
279,21.7582201969,21.038048053
280,21.7582201969,21.038048053
281,21.7634516314,21.0432794875
282,21.7634516314,21.0432794875
283,21.7634516314,21.0432794875
284,21.79819485,21.048131877
285,21.8066740313,21.048131877
286,21.8066740313,21.048131877
287,21.824974675,21.0664325207
288,21.8327558761,21.0664325207
289,21.8327558761,21.0756690982
290,21.8327558761,21.0756690982
291,21.8327558761,21.0756690982
292,21.8511514859,21.0940647079
293,21.8511514859,21.0940647079
294,21.8511514859,21.0940647079
295,21.8571142218,21.0940647079
296,21.8571142218,21.0940647079
297,21.8571142218,21.0940647079
298,21.8742611152,21.1112116013
299,21.8742611152,21.1112116013
