Time(Iteration),CAB_original
0,1.86789329146
1,3.26731275759
2,4.59253694516
3,5.81471506776
4,6.95693144683
5,8.30708686967
6,9.21156685185
7,9.79928586599
8,10.4016725408
9,11.3178852001
10,12.0122948283
11,12.6369005095
12,13.236154844
13,13.7063268965
14,14.322348267
15,14.8039666655
16,15.4018442206
17,16.015283911
18,16.606087537
19,17.032675501
20,17.8080059794
21,18.2063626921
22,18.712482243
23,19.2008628529
24,19.6849351983
25,19.9694673504
26,20.4024434406
27,20.9305536457
28,21.1956889341
29,21.5283531489
30,21.7895541233
31,22.0226184755
32,22.256254176
33,22.5522213072
34,22.7469833792
35,23.0711112129
36,23.1444654892
37,23.4500810377
38,23.6228079637
39,23.8593664123
40,24.0752063177
41,24.3533080415
42,24.5812432196
43,24.7919189015
44,24.9305667394
45,25.0691698213
46,25.2009036185
47,25.3020294072
48,25.4003872718
49,25.5556188529
50,25.7846550134
51,25.9594727776
52,26.0929618957
53,26.1957327916
54,26.2908422969
55,26.4688578553
56,26.6222279279
57,26.7685447558
58,26.8106814998
59,26.9423987104
60,26.9955173596
61,27.0765587505
62,27.1626204802
63,27.255078023
64,27.2921102396
65,27.3842294587
66,27.4013929725
67,27.5273832442
68,27.5999367298
69,27.676026326
70,27.7661619961
71,27.8787384532
72,27.978666848
73,28.0734016036
74,28.1226179761
75,28.2709175002
76,28.317572929
77,28.3807167867
78,28.468659112
79,28.4790340642
80,28.5716433039
81,28.6150098884
82,28.6810262107
83,28.7511501507
84,28.8424415437
85,28.8957040261
86,28.9306939243
87,28.9371832466
88,28.9641752741
89,29.056794332
90,29.1460646129
91,29.1736355154
92,29.19489691
93,29.2719878461
94,29.2902497188
95,29.4370596121
96,29.4533333581
97,29.5092329436
98,29.6033026284
99,29.6454333997
100,29.6832780666
101,29.7945326396
102,29.8433365418
103,29.8683411674
104,29.9337368682
105,29.991104432
106,30.0327811825
107,30.0706625002
108,30.1444872543
109,30.2613760174
110,30.3296873931
111,30.3575035158
112,30.4263139601
113,30.5041648079
114,30.6195617026
115,30.7091808069
116,30.7580533589
117,30.8504153502
118,30.9174842025
119,30.9648660718
120,31.0132937991
121,31.0752659365
122,31.103021247
123,31.136163586
124,31.1627691555
125,31.2468562931
126,31.3327612507
127,31.407467536
128,31.4315058882
129,31.5074654658
130,31.5536476255
131,31.7018962114
132,31.7204065128
133,31.770242378
134,31.8827666024
135,31.9488710917
136,31.9685321336
137,32.0025285853
138,32.0432670316
139,32.1341872834
140,32.2215760546
141,32.2761864743
142,32.2885450637
143,32.3755868351
144,32.3895455282
145,32.4503541643
146,32.5600775046
147,32.5770304051
148,32.6640575738
149,32.7491768673
150,32.7733102378
151,32.7866136796
152,32.8101676808
153,32.8822755988
154,32.9023848135
155,32.9086673851
156,32.9125682104
157,32.956884458
158,32.9926412242
159,33.0272615077
160,33.0675849779
161,33.085794964
162,33.1383573256
163,33.2057328337
164,33.2309346488
165,33.3016565288
166,33.3683701967
167,33.4418727911
168,33.4639281379
169,33.5144044708
170,33.5701175249
171,33.5922942924
172,33.6649524434
173,33.7062740024
174,33.7730709417
175,33.8379355246
176,33.8702120108
177,33.9215431385
178,33.9316115231
179,33.9438769947
180,34.0156818727
181,34.0234941793
182,34.112549975
183,34.164632632
184,34.1907427214
185,34.2229089482
186,34.2901804965
187,34.3683763109
188,34.3890228548
189,34.3957626677
190,34.39880051
191,34.4255084846
192,34.4440421639
193,34.5690460622
194,34.6117202166
195,34.638261622
196,34.7491144026
197,34.7579569032
198,34.8167658985
199,34.8482443394
200,34.863855907
201,34.9045402638
202,34.9641936428
203,35.038895109
204,35.0999902981
205,35.1456609754
206,35.1571599276
207,35.2123277205
208,35.2799994581
209,35.3255999271
210,35.3731435097
211,35.3876565046
212,35.4184423704
213,35.4209785205
214,35.501143266
215,35.5209549057
216,35.5643501092
217,35.5851260713
218,35.5902127241
219,35.5971359694
220,35.6035976978
221,35.6479399993
222,35.6727746741
223,35.7532015074
224,35.8139787739
225,35.8209158015
226,35.8630717474
227,35.9125791416
228,35.9557707139
229,35.9642424094
230,36.0143566317
231,36.0687379575
232,36.081730072
233,36.1288710557
234,36.1381702775
235,36.1967734163
236,36.2415941085
237,36.2833066872
238,36.3490992201
239,36.3636967852
240,36.4231990857
241,36.4685351667
242,36.4787441021
243,36.4974569849
244,36.5108708599
245,36.5210031875
246,36.5815156453
247,36.6289498468
248,36.6618160278
249,36.6973705216
250,36.743183514
251,36.7983445459
252,36.8320363869
253,36.8560707723
254,36.9220367767
255,36.9249474413
256,36.9249474413
257,36.9367779098
258,37.0181248647
259,37.0804141413
260,37.1064199519
261,37.151910621
262,37.1690167042
263,37.1850686499
264,37.2170039832
265,37.2844571359
266,37.2932044066
267,37.3122743357
268,37.3278340105
269,37.3373896595
270,37.3474797809
271,37.3891738293
272,37.4227012259
273,37.4284791686
274,37.4590783731
275,37.4612308183
276,37.4721915076
277,37.5029631211
278,37.5679326899
279,37.6101844728
280,37.6545511352
281,37.6823380461
282,37.7411463401
283,37.7554331906
284,37.8100798052
285,37.8521249009
286,37.8770565583
287,37.9051611269
288,37.9064453659
289,37.9585962542
290,37.9993083675
291,38.0360537914
292,38.1039684481
293,38.151538322
294,38.2016911728
295,38.2016911728
296,38.2077037811
297,38.2637551921
298,38.2950274795
299,38.3541368098
300,38.358313232
301,38.4224910194
302,38.5189449403
303,38.5571848178
304,38.5746263196
305,38.6234605357
306,38.642219073
307,38.6965953038
308,38.7434193654
309,38.7650673385
310,38.7999500448
311,38.8283869766
312,38.829209005
313,38.8925796795
314,38.9226714526
315,38.9633913015
316,38.975136885
317,38.9766719756
318,39.0111396411
319,39.0588278533
320,39.1427904206
321,39.169643361
322,39.1861617259
323,39.2537492704
324,39.3224406847
325,39.3459151108
326,39.368031643
327,39.3917307853
328,39.4181434352
329,39.4210065255
330,39.4210065255
331,39.430179141
332,39.4652499411
333,39.4993885843
334,39.5083701832
335,39.5085403345
336,39.5197196431
337,39.5237714683
338,39.574801924
339,39.5959673011
340,39.6371978154
341,39.6430497343
342,39.6546101037
343,39.698377088
344,39.7164125567
345,39.7301962305
346,39.7618429952
347,39.7687499134
348,39.7761443695
349,39.804490048
350,39.8329325367
351,39.8466926387
352,39.8849566428
353,39.9308710021
354,39.9636495863
355,40.0208137199
356,40.0652765193
357,40.1038559232
358,40.1472065557
359,40.1799720817
360,40.199394277
361,40.3245175898
362,40.3480459819
363,40.3480459819
364,40.3662312559
365,40.4110900025
366,40.4699298064
367,40.5158842631
368,40.5284041924
369,40.5704840286
370,40.5813149882
371,40.6352965805
372,40.6438252309
373,40.7148029633
374,40.7429047342
375,40.7912977363
376,40.8488759851
377,40.850668702
378,40.8954617308
379,40.9069590071
380,40.9426995717
381,40.9688687013
382,41.0182704931
383,41.021799524
384,41.1157374948
385,41.1223026696
386,41.1294070759
387,41.1676279807
388,41.223518167
389,41.231993863
390,41.2940616637
391,41.3356642151
392,41.3414118447
393,41.3767746031
394,41.3884710679
395,41.3884710679
396,41.4351070866
397,41.4984457154
398,41.5266989975
399,41.5615709637
400,41.5886164006
401,41.6066723461
402,41.6361222701
403,41.6688562537
404,41.6922964359
405,41.7067138296
406,41.7190768616
407,41.7622735238
408,41.7692016849
409,41.8068604886
410,41.8710900348
411,41.8733941385
412,41.9055927178
413,41.9167379521
414,41.9167379521
415,41.9680612125
416,42.0132442856
417,42.0404237626
418,42.0540312308
419,42.0637265397
420,42.1154903812
421,42.2196118748
422,42.246368115
423,42.2613539604
424,42.3145438691
425,42.3582366338
426,42.3605504515
427,42.3718537398
428,42.3885707535
429,42.4428367676
430,42.4441580863
431,42.5050895895
432,42.5464934943
433,42.572289985
434,42.6148948845
435,42.6968021329
436,42.7149973253
437,42.7634350624
438,42.7880552717
439,42.8386702057
440,42.9048494645
441,42.9175476626
442,42.99543379
443,43.0307586994
444,43.0472593197
445,43.0574772636
446,43.0825705387
447,43.0833809233
448,43.093353282
449,43.1062244125
450,43.1412874724
451,43.1608604196
452,43.2255723246
453,43.2744946213
454,43.2744946213
455,43.330791303
456,43.330791303
457,43.3963291943
458,43.426611598
459,43.4569307687
460,43.527969953
461,43.5688864337
462,43.5743569727
463,43.6048066845
464,43.6198146708
465,43.6669056546
466,43.6734050826
467,43.6737866715
468,43.7307179357
469,43.7944768384
470,43.8413702479
471,43.8635921402
472,43.9544682285
473,44.0165634386
474,44.0213740148
475,44.0232121375
476,44.0873308149
477,44.092348026
478,44.1131016377
479,44.1461817572
480,44.1846184825
481,44.2254241886
482,44.2619649948
483,44.3035684911
484,44.3604414121
485,44.3854901636
486,44.4227847783
487,44.4579270087
488,44.5188738356
489,44.5489060798
490,44.5950000863
491,44.7046071243
492,44.7845424186
493,44.8072534294
494,44.8528386241
495,44.8577366088
496,44.8990666481
497,44.9483267206
498,44.9760243218
499,44.9872286972
500,45.0113510992
501,45.0404262279
502,45.0727290782
503,45.0748118224
504,45.0786121702
505,45.1033679343
506,45.1095506595
507,45.1376276903
508,45.1566051642
509,45.1793380438
510,45.193098123
511,45.2141094022
512,45.2315213335
513,45.2577519902
514,45.312787029
515,45.362595086
516,45.4054436963
517,45.429968446
518,45.494247493
519,45.5173007804
520,45.5489531644
521,45.5848692399
522,45.5940686051
523,45.6539670915
524,45.659466345
525,45.659466345
526,45.7083101542
527,45.769452694
528,45.769452694
529,45.780217639
530,45.7936109834
531,45.8460829604
532,45.870608439
533,45.881961047
534,45.881961047
535,45.9210765373
536,45.9295331907
537,45.9842908334
538,46.0211705873
539,46.0731158951
540,46.0731158951
541,46.1248022655
542,46.1263926139
543,46.2046002362
544,46.2273033532
545,46.270920858
546,46.2933899163
547,46.3426436898
548,46.383670616
549,46.417463021
550,46.44076815
551,46.4434393739
552,46.4883271379
553,46.5315207951
554,46.5376364226
555,46.5731345803
556,46.6005900518
557,46.6224913854
558,46.6579710986
559,46.6869947399
560,46.6903369741
561,46.6988311762
562,46.7447042905
563,46.7780748792
564,46.8124410106
565,46.8147266893
566,46.8166371276
567,46.8166371276
568,46.8547263782
569,46.8700256741
570,46.8701216772
571,46.9038460493
572,46.9057362801
573,46.9327683254
574,46.961720744
575,47.0180231914
576,47.0712380554
577,47.0783969589
578,47.136813961
579,47.1488194381
580,47.1488194381
581,47.1535632119
582,47.1843385749
583,47.1911956157
584,47.2132196786
585,47.2159202895
586,47.2749799533
587,47.3133279398
588,47.3341560483
589,47.3470168716
590,47.3754717177
591,47.4395109182
592,47.4879247606
593,47.5196367458
594,47.5223501922
595,47.5242219312
596,47.5374122815
597,47.5747637657
598,47.6075672485
599,47.6322666751
