Time(Iteration),LinUCB_newCoTheta,LinUCBCoTheta,,,,,,
0,0.973760573762,0.972470249501,,,,,,
1,0.950477466848,0.951658070411,,,,,,
2,0.914635420108,0.921458469884,,,,,,
3,0.886679925531,0.896043184882,,,,,,
4,0.864328613839,0.865909963239,,,,,,
5,0.840505587138,0.837834899556,,,,,,
6,0.817504594044,0.818764371518,,,,,,
7,0.790745355467,0.791452918852,,,,,,
8,0.773351226279,0.773199013185,,,,,,
9,0.753707947828,0.750279107969,,,,,,
10,0.732565949274,0.725331134884,,,,,,
11,0.708790279301,0.701670606297,,,,,,
12,0.696158445985,0.683775980869,,,,,,
13,0.68237889888,0.675043780806,,,,,,
14,0.668058415098,0.660266142635,,,,,,
15,0.65803383964,0.651258992997,,,,,,
16,0.644850029901,0.638546188899,,,,,,
17,0.629164860409,0.624558639803,,,,,,
18,0.621251108578,0.613546944624,,,,,,
19,0.606358023603,0.600070774681,,,,,,
20,0.598141450288,0.590623848694,,,,,,
21,0.589205025521,0.583135588694,,,,,,
22,0.580957732761,0.574030878264,,,,,,
23,0.570099656897,0.562722077392,,,,,,
24,0.559320494891,0.555946807376,,,,,,
25,0.552074110135,0.550444070046,,,,,,
26,0.54355199057,0.543315991321,,,,,,
27,0.53211300364,0.532460156524,,,,,,
28,0.526718005238,0.527289123262,,,,,,
29,0.519307493757,0.52316648005,,,,,,
30,0.517395727689,0.521091807718,,,,,,
31,0.509767941767,0.515369709352,,,,,,
32,0.504221678472,0.50860630407,,,,,,
33,0.497582985968,0.503847790552,,,,,,
34,0.491648542006,0.498213510015,,,,,,
35,0.481488882792,0.483172187593,,,,,,
36,0.475093408807,0.477344200383,,,,,,
37,0.470595132448,0.470882325927,,,,,,
38,0.467342355023,0.466822772712,,,,,,
39,0.463360635206,0.461645460175,,,,,,
40,0.460479141501,0.458684677478,,,,,,
41,0.456618430859,0.453233714154,,,,,,
42,0.454410846171,0.450617115543,,,,,,
43,0.450417676728,0.448317834735,,,,,,
44,0.446709339428,0.444560059954,,,,,,
45,0.444979023422,0.442646109,,,,,,
46,0.441893134316,0.439529089475,,,,,,
47,0.439133013482,0.437602191695,,,,,,
48,0.437188098272,0.435339848676,,,,,,
49,0.435950920263,0.434423553221,,,,,,
50,0.43169818127,0.430285752948,,,,,,
51,0.427186430004,0.425202891529,,,,,,
52,0.424065510621,0.422368343943,,,,,,
53,0.421951132524,0.421342447164,,,,,,
54,0.417792475952,0.416593153414,,,,,,
55,0.415528714512,0.413172385436,,,,,,
56,0.413303040529,0.410818812873,,,,,,
57,0.412128993956,0.409229553185,,,,,,
58,0.410307715756,0.407591492432,,,,,,
59,0.406807550996,0.403430904486,,,,,,
60,0.405375357544,0.402188055875,,,,,,
61,0.399376097279,0.39611392398,,,,,,
62,0.397972531355,0.394219630415,,,,,,
63,0.393066258026,0.390343807054,,,,,,
64,0.391186481209,0.388480217847,,,,,,
65,0.389355106074,0.386847494802,,,,,,
66,0.385898398601,0.383666521141,,,,,,
67,0.384595129754,0.38214922185,,,,,,
68,0.380843554999,0.378176143839,,,,,,
69,0.379012711713,0.376159464821,,,,,,
70,0.377408745373,0.374479851164,,,,,,
71,0.375287907389,0.373028293416,,,,,,
72,0.374926242046,0.372342151191,,,,,,
73,0.37241599489,0.368966935337,,,,,,
74,0.371057052752,0.36775817738,,,,,,
75,0.369743427564,0.365922873417,,,,,,
76,0.368661267392,0.364924383362,,,,,,
77,0.366106973866,0.362464844465,,,,,,
78,0.365256279369,0.361489086959,,,,,,
79,0.363812610902,0.360301503997,,,,,,
80,0.361514585092,0.357850722991,,,,,,
81,0.358986656273,0.355470048945,,,,,,
82,0.356868564708,0.353207560088,,,,,,
83,0.352980119595,0.349982780514,,,,,,
84,0.351778722028,0.34904005961,,,,,,
85,0.34984182028,0.346833019037,,,,,,
86,0.349240187863,0.346144387109,,,,,,
87,0.346913725822,0.342797526961,,,,,,
88,0.342703927056,0.339562224278,,,,,,
89,0.341325825454,0.338503994055,,,,,,
90,0.336405644726,0.333853579335,,,,,,
91,0.335879520596,0.332716254349,,,,,,
92,0.334927211474,0.331495305047,,,,,,
93,0.334369133647,0.330886509065,,,,,,
94,0.332714092388,0.329323556124,,,,,,
95,0.332079273714,0.328656128698,,,,,,
96,0.331121391002,0.328045248123,,,,,,
97,0.32838477733,0.326176105747,,,,,,
98,0.326847239141,0.324991821379,,,,,,
99,0.326713203463,0.324519674101,,,,,,
100,0.324613166652,0.322894719296,,,,,,
101,0.323915681612,0.322051758635,,,,,,
102,0.323638687295,0.321610318173,,,,,,
103,0.323187799519,0.32095193877,,,,,,
104,0.322675886365,0.320579538041,,,,,,
105,0.322420966848,0.320219739195,,,,,,
106,0.32140407236,0.318951554232,,,,,,
107,0.319807529776,0.317255181652,,,,,,
108,0.319664377179,0.317195650815,,,,,,
109,0.318402901109,0.316243878833,,,,,,
110,0.317544566989,0.315200514454,,,,,,
111,0.317068220339,0.314764201328,,,,,,
112,0.31525547146,0.314001359632,,,,,,
113,0.314378974135,0.31303017619,,,,,,
114,0.314433780074,0.313137922451,,,,,,
115,0.314103372893,0.312656170672,,,,,,
116,0.313372296789,0.312399590965,,,,,,
117,0.30992920879,0.308896708697,,,,,,
118,0.309085443197,0.308030944991,,,,,,
119,0.30735980119,0.306297285478,,,,,,
120,0.306124812527,0.304952544419,,,,,,
121,0.304771300333,0.303450916176,,,,,,
122,0.304732624651,0.303615340266,,,,,,
123,0.303551450767,0.302869687389,,,,,,
124,0.302369825339,0.301688282086,,,,,,
125,0.301709473894,0.300949697074,,,,,,
126,0.299809916093,0.29937665629,,,,,,
127,0.298858630047,0.29840403259,,,,,,
128,0.298562230347,0.297879641962,,,,,,
129,0.298510906121,0.297643451267,,,,,,
130,0.29838309323,0.297411261302,,,,,,
131,0.296728864001,0.296043030662,,,,,,
132,0.29586001149,0.295924952122,,,,,,
133,0.295320232135,0.295325125036,,,,,,
134,0.295401716905,0.295478053952,,,,,,
135,0.29502817575,0.295144668647,,,,,,
136,0.294028921984,0.294597197311,,,,,,
137,0.293588770952,0.294441473349,,,,,,
138,0.293324044184,0.294321159611,,,,,,
139,0.292806449774,0.293903266692,,,,,,
140,0.292056270605,0.293132303348,,,,,,
141,0.291897056927,0.292949524674,,,,,,
142,0.28829553341,0.289535262518,,,,,,
143,0.28772808809,0.289115545799,,,,,,
144,0.287778781679,0.289082443841,,,,,,
145,0.286711777754,0.288122526641,,,,,,
146,0.285857692448,0.287667395106,,,,,,
147,0.284417429516,0.286454746062,,,,,,
148,0.284382344335,0.286404568423,,,,,,
149,0.28451531822,0.286634815703,,,,,,
150,0.284425955094,0.286560054179,,,,,,
151,0.283804598495,0.285893530355,,,,,,
152,0.282342390876,0.285037939006,,,,,,
153,0.281777093817,0.284626615607,,,,,,
154,0.279568048689,0.284778579612,,,,,,
155,0.279133768723,0.284461847413,,,,,,
156,0.278825875688,0.284089777893,,,,,,
157,0.278370345193,0.283772229251,,,,,,
158,0.27825921656,0.283832576564,,,,,,
159,0.277361604759,0.282916428012,,,,,,
160,0.275175839817,0.282624622668,,,,,,
161,0.275109008979,0.282579888142,,,,,,
162,0.274547379131,0.281977950164,,,,,,
163,0.274083014827,0.281234439304,,,,,,
164,0.273121711887,0.280450241001,,,,,,
165,0.272439526184,0.279789940374,,,,,,
166,0.272185730808,0.278994517747,,,,,,
167,0.271494081495,0.279071595241,,,,,,
168,0.271122408292,0.278704987999,,,,,,
169,0.271166736238,0.278397107488,,,,,,
170,0.270854453792,0.278222041862,,,,,,
171,0.270125119506,0.277778108985,,,,,,
172,0.269534477326,0.27714930872,,,,,,
173,0.269285371899,0.27692715924,,,,,,
174,0.268173265676,0.27571246845,,,,,,
175,0.267885046214,0.275390334971,,,,,,
176,0.267028871321,0.274355272259,,,,,,
177,0.266683706154,0.274058758802,,,,,,
178,0.266796996663,0.274139083446,,,,,,
179,0.26649152336,0.273864272079,,,,,,
180,0.266049408478,0.273874572667,,,,,,
181,0.261068648335,0.268856236981,,,,,,
182,0.261142886056,0.268930131523,,,,,,
183,0.259890050908,0.267705341923,,,,,,
184,0.259355788277,0.266871920464,,,,,,
185,0.258901274505,0.266569000284,,,,,,
186,0.257230294593,0.265279880369,,,,,,
187,0.257179584314,0.265133978893,,,,,,
188,0.256308995031,0.264338840622,,,,,,
189,0.25607774146,0.264234814212,,,,,,
190,0.255207336676,0.264286242637,,,,,,
191,0.25497679639,0.26399364805,,,,,,
192,0.252219975143,0.262752950173,,,,,,
193,0.252161352891,0.262750493959,,,,,,
194,0.251579419206,0.262077326617,,,,,,
195,0.250967157733,0.261471279683,,,,,,
196,0.250871381733,0.261350861426,,,,,,
197,0.250508993867,0.2610119792,,,,,,
198,0.250097510476,0.260636046861,,,,,,
199,0.249951296477,0.260338644394,,,,,,
