Time(Iteration),CAB_original,CAB_cbj+cbij,CAB_optimal,LinUCB
35,51.9952564703,67.177712089,36.4133643981,56.2940426104
36,52.3087734109,67.6730442899,36.67725716,56.6596988987
37,53.0785276049,67.930377057,36.7212874845,57.1497948321
38,53.4800314006,68.2701987626,37.1092045534,57.2336541804
39,54.4842279621,69.0247361085,37.4584348903,57.5730311821
40,54.8479236269,69.1309751175,37.5586961814,57.9174685179
41,54.9388099543,69.2092207542,37.649759242,58.0185157861
42,55.6069200398,69.5049181646,37.774905184,58.2960845531
43,55.9165897138,69.8718009511,38.0275599995,58.5892163785
44,56.1800943853,70.3170350039,38.1327120217,58.8244330654
45,56.4857527322,70.4285079851,38.2466481856,58.9943548189
46,56.9720633609,70.7936686827,38.2554304773,59.042061743
47,57.1285794994,70.9869545036,38.2766626181,59.0632938839
48,57.8169093963,71.531362812,38.4194914309,59.6367782509
49,58.0032179564,71.6475663115,38.5361921339,59.9023643133
50,58.3467110762,71.9777076245,38.7129111185,60.206651569
51,58.4596959046,72.1621322656,38.7541732591,60.4926601158
52,58.9781837082,72.3311023798,38.7892455506,60.690746539
53,59.055217287,72.5213221122,38.8662791295,60.7225574014
54,59.3054271373,72.7259658043,38.992210336,61.0977871083
55,59.5818038406,72.9088836178,39.0263068116,61.2107359585
56,60.0043224767,73.2297009964,39.0584303243,61.2501308156
57,60.0800571543,73.3202070933,39.0643177426,61.3247427431
58,60.2649758682,73.5055179145,39.1344692312,61.3796354092
59,60.3650026692,73.608177756,39.1487913427,61.4852823923
60,60.4786617792,73.8280735955,39.1777707303,61.4852823923
61,60.8466693787,74.1064507026,39.3159305701,61.7162304963
62,60.9847254369,74.1767183859,39.3327808585,61.7739574132
63,61.0888699115,74.5694957229,39.3927941596,62.0456136305
64,61.1890078185,74.6840344529,39.4423842101,62.1930913612
65,61.3222473968,74.938566191,39.5209219161,62.3142841963
66,61.6241329999,75.0007675183,39.562156763,62.4790733082
67,61.7907598219,75.096875194,39.6726414566,62.5371848135
68,61.8992245971,75.2541543315,39.7117008985,62.6447374667
69,62.0766112126,75.3158280188,39.7371957016,62.7290048402
70,62.1190027928,75.343866816,39.7992647473,62.9180059531
71,62.3947722329,75.4936380775,39.8568011919,63.0313935291
72,62.4056940507,75.6467778361,39.8640058021,63.1801012806
73,62.4126488931,75.7177858347,39.8709606445,63.288729791
74,62.5955327582,75.7938662238,39.9339717867,63.3167846964
75,62.6869948283,75.9447123982,39.9980642588,63.3919277528
76,62.8720768206,76.0153509272,40.0542164142,63.4533241663
77,62.9128509045,76.0598080212,40.0889463959,63.6032903362
78,63.0277442807,76.2771455002,40.131459899,63.6685934141
79,63.0749715133,76.3825702254,40.1786871315,63.7384280251
80,63.1997766181,76.4762632448,40.2121262491,63.9740727722
81,63.29964498,76.6454849122,40.2538760844,64.3387213871
82,63.4686091229,76.7412799055,40.3583954745,64.3998975462
83,63.5586359994,76.8363538618,40.415547085,64.4609683071
84,63.6228872563,76.9774021258,40.4268414063,64.5351558762
85,63.7215677087,77.0259117918,40.5170504189,64.5722916398
86,63.8165236073,77.1127609197,40.5269849772,64.6376161457
87,63.8570437211,77.1636596594,40.5269849772,64.6804956462
88,63.8979512891,77.2408279632,40.5697900865,64.7027757337
89,63.912203621,77.3525240579,40.5840424183,64.7579123968
90,64.009715551,77.4533236911,40.5976530056,64.8621421919
91,64.1696645306,77.6665093537,40.6481591018,65.0303697296
92,64.2252717198,77.7138076467,40.6550163395,65.2396954158
93,64.2290265807,77.7430984291,40.6651022118,65.4115661602
94,64.2340872704,77.8663981999,40.6652839473,65.4232927235
95,64.3035684568,77.871599982,40.7059921698,65.4843648244
96,64.3169552015,77.9471819723,40.7193789145,65.681718805
97,64.3453432216,78.0481878777,40.7570330364,65.7188223405
98,64.381798891,78.12665187,40.7897076709,65.7263909791
99,64.4486914303,78.2207370811,40.8100575904,65.7512554647
