Time(Iteration),CAB,CAB_original,LinUCB
0,7.7375827099,7.7375827099,7.7375827099
1,14.7251868354,14.7251868354,14.7251868354
2,20.0696017806,20.0696017806,20.0696017806
3,26.947856606,26.947856606,26.947856606
4,30.9750001123,30.9086980003,30.9750001123
5,34.1252453778,33.7767241427,34.1252453778
6,36.9271441733,37.027120883,36.9271441733
7,39.1433191316,39.421142326,39.1433191316
8,41.5441596457,41.4494563413,41.4634682049
9,43.157406883,42.7642737665,43.0767154422
10,45.1123625574,44.3904670912,45.0316711166
11,46.3109992817,45.4662461181,46.2303078409
12,47.8472901025,46.8536329866,47.7665986616
13,49.8123161729,48.4818656423,49.731624732
14,50.9122376576,49.6860898543,50.8315462167
15,52.0125579045,50.6026970014,51.9320940493
16,53.0033863354,51.8560760291,52.9926147078
17,54.4149892446,52.917442676,54.404217617
18,55.5730426847,53.762315719,55.4618093483
19,56.5887057831,54.8048563329,56.4774724468
20,57.590729748,55.6576678008,57.4794964117
21,58.5798899123,56.6340445444,58.4533079345
22,59.519782434,57.2816174426,59.4826812155
23,60.2789827481,57.920512998,60.2190091197
24,60.798643605,58.2498207058,60.7386699766
25,61.9722051175,59.3334721087,61.9273697219
26,62.9323073527,60.1420141463,62.8142768284
27,63.8229102173,60.8262252385,63.7289027233
28,64.0902094597,60.9835724806,64.0532207193
29,64.8272060018,61.5837279585,64.7902172614
30,65.2259211505,61.7340608479,65.0232440233
31,65.8583436232,62.2301271826,65.655666496
32,66.061766636,62.411839524,65.8437368641
33,66.3469825026,62.7388046273,66.1615232605
34,66.7192720023,63.1550826847,66.5687041957
35,67.2091130151,63.6162640757,67.0585452084
36,67.5294945206,63.9914653167,67.3789267139
37,67.8591111306,64.2840485592,67.6529431953
38,68.2967799162,64.9203004267,68.10308675
39,68.7585635872,65.4061055492,68.5675800563
40,69.4873951729,66.438315327,69.3613556695
41,69.9599857354,66.7631696175,69.833946232
42,70.3096425754,67.1489926286,70.258281885
43,70.5587183656,67.3804153377,70.4897045942
44,70.8958705297,67.5750286419,70.8268567583
45,71.1467211462,67.8258792584,71.0777073748
46,71.693760673,68.3617996037,71.7560267557
47,72.0708090148,68.752683018,72.14691017
48,72.5300452393,69.2825768569,72.7351915298
49,72.6959752059,69.4772706989,72.9048964016
50,72.8614726867,69.621702077,73.0493277798
51,73.0509097375,69.7907178421,73.2387648306
52,73.4547726003,70.194580705,73.6426276935
53,73.7963718517,70.8476911205,74.191556048
54,73.8915710841,71.0489018448,74.2867552804
55,74.1801253032,71.4537244188,74.8480794524
56,74.2833176909,71.5286934506,74.9444799046
57,74.4669566531,71.7123324128,75.0181898323
58,74.6643079622,71.8276029027,75.3142404058
59,74.6778038676,71.8493086876,75.3747504149
60,74.7200164495,71.8574277421,75.4099871896
61,74.9851148721,72.3547451219,75.8641090154
62,75.1417479912,72.4254217355,76.0207421345
63,75.3312318575,72.6149056019,76.2253642336
64,75.4747488411,72.8165094621,76.3688812171
65,75.6255702562,72.9673308772,76.5306317689
66,75.706396711,73.048157332,76.5932348521
67,75.8781365947,73.0860541741,76.7649747358
68,75.8868256456,73.094743225,76.7649747358
69,75.9128010168,73.1589786888,76.790950107
70,75.9552944108,73.2790222973,76.8290442808
71,76.0534959818,73.3823939905,76.9444441547
72,76.3440890763,73.8133729818,77.2104473142
73,76.4953063128,73.9980673835,77.372466519
74,76.5091718741,74.014597477,77.3863320804
75,76.5279095708,74.0333351737,77.4050697771
76,76.5566935933,74.1262022176,77.4869014895
77,76.6187910643,74.3144677704,77.701253676
78,76.6219538138,74.3176305199,77.7016218689
79,76.853930104,74.5496068101,77.9335981591
80,76.9570127905,74.598790093,78.0366808456
81,76.9824808187,74.6242581211,78.0621488738
82,77.0076773108,74.7529746532,78.0764661719
83,77.0076773108,74.7529746532,78.0764661719
84,77.4167765765,75.1570511872,78.4805427059
85,77.4973925887,75.1570511872,78.5611587181
86,77.5451330029,75.1701161391,78.6107015046
87,77.606535221,75.2552897127,78.707727973
88,77.610323049,75.318303575,78.707727973
89,77.610323049,75.318303575,78.707727973
90,77.6155989966,75.3283371811,78.7230375267
91,77.6246376574,75.3382285786,78.7230375267
92,77.6758001747,75.5608885103,78.9411564344
93,77.6938726581,75.6014842471,78.9518529152
94,77.8202189098,75.6210981929,79.078183643
95,77.8387074166,75.6223943448,79.0869711387
96,77.9271481595,75.7908916633,79.2554684571
97,77.9702669474,75.8468022447,79.3082340013
98,78.0017270336,75.8760989921,79.3447415092
99,78.1639629084,76.0383348669,79.5069773841
100,78.1726335457,76.0470055043,79.5156480214
101,78.2375332212,76.0528430013,79.5861465025
102,78.2575100521,76.0666878061,79.6118494914
103,78.2690102979,76.0934825224,79.6118494914
104,78.2690102979,76.0934825224,79.6118494914
105,78.3196407458,76.1520713542,79.6528074112
106,78.385516216,76.3021972686,79.7370545452
