Time(Iteration),CAB_original,LinUCB
0,7.28932290011,7.28932290011
1,11.6989812237,11.6989812237
2,16.2091739616,16.2091739616
3,18.7125840669,18.7125840669
4,20.9446650472,20.9446650472
5,22.5572768475,22.5572768475
6,25.3274012241,25.3274012241
7,27.2359605289,27.2359605289
8,29.0005974096,29.0005974096
9,30.0584244319,30.0584244319
10,31.6103121169,31.6103121169
11,32.4760608824,32.4760608824
12,34.0122563274,34.0122563274
13,34.9980545939,34.9980545939
14,35.9734428957,35.9734428957
15,36.4421249809,36.4421249809
16,37.3123200963,37.3123200963
17,38.1279506628,38.1279506628
18,39.1894387525,39.1894387525
19,39.5670070808,39.5670070808
20,40.1087501344,40.1087501344
21,40.4993150097,40.4993150097
22,41.0884725831,41.0884725831
23,41.2621679287,41.2621679287
24,41.4291711559,41.4291711559
25,41.5116571942,41.5116571942
26,42.1752056764,42.1752056764
27,42.4057690557,42.4057690557
28,42.7306121343,42.7306121343
29,42.8730184763,42.8730184763
30,42.966126755,42.966126755
31,43.2676348141,43.2676348141
32,43.4616586783,43.4616586783
33,43.6060124726,43.6060124726
34,43.7060854622,43.7060854622
35,44.1902680017,44.1902680017
36,44.6628493929,44.6628493929
37,44.900252065,44.900252065
38,45.1201999413,45.1201999413
39,45.2751909809,45.2751909809
40,45.5951970883,45.5951970883
41,45.7182228998,45.7182228998
42,46.3581095223,46.3581095223
43,46.6922508413,46.6922508413
44,46.9768393159,46.9768393159
45,47.1143136029,47.1143136029
46,47.1600978518,47.1600978518
47,47.4063031235,47.4063031235
48,47.6011992529,47.6011992529
49,47.6825820265,47.6825820265
50,47.7943539888,47.7943539888
51,47.979579518,47.979579518
52,48.1311936732,48.1311936732
53,48.3083579093,48.3083579093
54,48.3894083128,48.3894083128
55,48.4302651068,48.4302651068
56,48.6188253204,48.6188253204
57,48.6292391084,48.6292391084
58,48.6842858089,48.6842858089
59,48.6888346548,48.6888346548
60,48.7985992251,48.7985992251
61,48.8177655933,48.8177655933
62,48.9451864417,48.9451864417
63,48.9738422468,48.9738422468
64,48.9821291308,48.9821291308
65,49.0489748125,49.0489748125
66,49.0793087555,49.0793087555
67,49.1697297403,49.1697297403
68,49.1881096863,49.1881096863
69,49.1881096863,49.1881096863
70,49.3969701647,49.3969701647
71,49.4291529407,49.4291529407
72,49.4556253052,49.4556253052
73,49.4806687777,49.4806687777
74,49.4982389844,49.4982389844
75,49.5077126312,49.5077126312
76,49.6903544401,49.6903544401
77,49.7553280098,49.7553280098
78,49.7591130225,49.7591130225
79,49.7992617628,49.7992617628
80,49.7992617628,49.7992617628
81,49.8159455745,49.8159455745
82,49.8420471434,49.8420471434
83,49.9051325293,49.9051325293
84,49.9476636706,49.9476636706
85,50.0747423125,50.0747423125
86,50.0761664533,50.0761664533
87,50.0761664533,50.0761664533
88,50.1419536155,50.1419536155
89,50.1514839583,50.1514839583
90,50.1514839583,50.1514839583
91,50.156512894,50.156512894
92,50.2314282192,50.2314282192
93,50.2669939662,50.2669939662
94,50.3511211658,50.3511211658
95,50.3739619681,50.3739619681
96,50.3739619681,50.3739619681
97,50.3933528957,50.3933528957
98,50.4237194224,50.4237194224
99,50.4237194224,50.4237194224
100,50.4237194224,50.4237194224
101,50.4469779684,50.4469779684
102,50.4523878438,50.4523878438
103,50.4791257864,50.4791257864
104,50.5005649181,50.5005649181
105,50.5831335595,50.5831335595
