Time(Iteration),CAB_UserCoTheta,CABCoTheta,LinUCBCoTheta,,,,,,
39,0.499851393932,0.499746148043,0.49824384549,,,,,,
40,0.49645403796,0.496350102962,0.496063648887,,,,,,
41,0.494317030129,0.494464642976,0.493091055143,,,,,,
42,0.490943004232,0.491102766621,0.483464622401,,,,,,
43,0.485182453489,0.48541594833,0.473465071083,,,,,,
44,0.478551819484,0.478775160043,0.470161841318,,,,,,
45,0.475828284593,0.476079970179,0.464589865512,,,,,,
46,0.474064859522,0.474376389451,0.459610433476,,,,,,
47,0.471591753605,0.471950306552,0.456679840948,,,,,,
48,0.469136822546,0.46899568546,0.453598652068,,,,,,
49,0.466691532045,0.466511537701,0.450069102183,,,,,,
50,0.460714816601,0.460492267769,0.445966035194,,,,,,
51,0.458292724232,0.458076612741,0.440963123701,,,,,,
52,0.456126045181,0.455943757194,0.43690857751,,,,,,
53,0.452956376616,0.452929569419,0.431152321015,,,,,,
54,0.450655403262,0.450116473119,0.43009449817,,,,,,
55,0.446173091456,0.445547762656,0.425321979968,,,,,,
56,0.444052038494,0.443496948736,0.423241372812,,,,,,
57,0.442828666538,0.442316069606,0.421557518466,,,,,,
58,0.441565209647,0.44094073624,0.416865825506,,,,,,
59,0.440699869173,0.439863271684,0.414155652488,,,,,,
60,0.437731850349,0.436866434293,0.412550839099,,,,,,
61,0.433657182629,0.432794168168,0.407200367554,,,,,,
62,0.43024082761,0.428714296148,0.403876746282,,,,,,
63,0.428729607082,0.427163411834,0.401002980963,,,,,,
64,0.424207852209,0.422561513964,0.387569203575,,,,,,
65,0.421461328568,0.419847628928,0.382836667739,,,,,,
66,0.418561473386,0.417028039862,0.381241704733,,,,,,
67,0.410930967833,0.409768075239,0.371431882766,,,,,,
68,0.406245304389,0.404906105735,0.366494296673,,,,,,
69,0.403951362607,0.402577630219,0.362799415797,,,,,,
70,0.400236661592,0.398764135461,0.361646601488,,,,,,
71,0.395372409759,0.393794549596,0.357996165646,,,,,,
72,0.394804795898,0.393367365746,0.355126545338,,,,,,
73,0.393191936339,0.391618940148,0.354477129351,,,,,,
74,0.392840976651,0.391358267326,0.35248227296,,,,,,
75,0.391531728409,0.389989942524,0.35149593165,,,,,,
76,0.38652312619,0.384798774739,0.349685908115,,,,,,
77,0.384013382894,0.382253279971,0.343352190382,,,,,,
78,0.383687695115,0.381904982263,0.342311533422,,,,,,
79,0.383147476584,0.381334442831,0.340327790876,,,,,,
80,0.381571669314,0.379790070868,0.339645581595,,,,,,
81,0.376182082107,0.374622995073,0.337085358501,,,,,,
82,0.370345119705,0.368785101384,0.330984952802,,,,,,
83,0.370135294921,0.368654157197,0.329564064013,,,,,,
84,0.368052568502,0.366670873425,0.329105613903,,,,,,
85,0.367036972001,0.365742728627,0.327920053198,,,,,,
86,0.366575002993,0.365285689162,0.327341763855,,,,,,
87,0.365311293939,0.364062384557,0.326061307785,,,,,,
88,0.362740570776,0.361472815034,0.322787726081,,,,,,
89,0.361045470768,0.359805392521,0.320986442729,,,,,,
90,0.36015243162,0.35884862997,0.320201671283,,,,,,
91,0.359646458365,0.358198833487,0.319832290227,,,,,,
92,0.357278044159,0.353594217401,0.317429700303,,,,,,
93,0.354384625114,0.35129641741,0.315300142197,,,,,,
94,0.352374943681,0.349335026758,0.313778682732,,,,,,
95,0.351983670904,0.348946601678,0.312975552064,,,,,,
96,0.350139276747,0.347098860234,0.309657109406,,,,,,
97,0.347910762729,0.345019665299,0.308905188785,,,,,,
98,0.346240566801,0.34347350048,0.307553857624,,,,,,
99,0.344420712672,0.341586755164,0.303605551938,,,,,,
100,0.343822437436,0.341123009858,0.302487163272,,,,,,
101,0.341031432461,0.337549069908,0.300589483204,,,,,,
102,0.340599160246,0.337113967817,0.299433050116,,,,,,
103,0.339596625038,0.33590832261,0.29849035697,,,,,,
104,0.339749382159,0.336214283961,0.297834892401,,,,,,
105,0.339511719094,0.335846471144,0.297544272833,,,,,,
106,0.334986027079,0.330849783386,0.296949961692,,,,,,
107,0.334779611693,0.330664409544,0.296580606882,,,,,,
108,0.334637982668,0.330483122388,0.296237148813,,,,,,
109,0.333942225844,0.329741304024,0.293440763324,,,,,,
110,0.334072898302,0.329750045573,0.292418313657,,,,,,
111,0.333184165335,0.328888320787,0.290869237239,,,,,,
112,0.331214727902,0.32691502801,0.288984238999,,,,,,
113,0.328299866644,0.324474414494,0.28827437449,,,,,,
114,0.326007738067,0.322280987185,0.287732363425,,,,,,
115,0.325245040655,0.321410726633,0.286622461564,,,,,,
116,0.324411988842,0.320540175486,0.285443061913,,,,,,
117,0.323951859479,0.320111991966,0.284891588928,,,,,,
118,0.323223376187,0.319217900238,0.284627967981,,,,,,
119,0.322940111172,0.318737397951,0.284248281855,,,,,,
120,0.322433911976,0.317991849227,0.2834630287,,,,,,
121,0.322204957079,0.31776991833,0.282302539611,,,,,,
122,0.321802803171,0.317421425774,0.281442732242,,,,,,
123,0.319103089731,0.315887152521,0.280546694406,,,,,,
124,0.318154294265,0.314747799205,0.280050695399,,,,,,
125,0.317634766481,0.314232236066,0.279495980488,,,,,,
126,0.317603547,0.31418310811,0.278862304535,,,,,,
127,0.316743444636,0.31326841078,0.278963495099,,,,,,
128,0.313903594056,0.310520585833,0.276242425576,,,,,,
129,0.312246612222,0.308804204522,0.275264949169,,,,,,
130,0.311276273838,0.307859260537,0.274672570202,,,,,,
131,0.310935429439,0.307543181471,0.273966824159,,,,,,
132,0.309401603915,0.306005897219,0.273003805894,,,,,,
133,0.308884150212,0.305400303067,0.272646491593,,,,,,
134,0.308675017972,0.305236890302,0.271530315564,,,,,,
135,0.308409973996,0.305048840367,0.271245905992,,,,,,
136,0.307859087274,0.304470935645,0.270312608243,,,,,,
137,0.307759140493,0.304315969574,0.270148018468,,,,,,
138,0.306384227004,0.30284630661,0.269102461117,,,,,,
139,0.305693953799,0.302148301912,0.26794867385,,,,,,
140,0.305598558038,0.302026768513,0.26752625222,,,,,,
141,0.305342307013,0.301661219651,0.266927444126,,,,,,
142,0.304538537172,0.300921121849,0.266211112276,,,,,,
143,0.304260673731,0.300603950921,0.265946645768,,,,,,
144,0.304259108109,0.300682200164,0.265790539989,,,,,,
145,0.294885999333,0.291485133251,0.257928200377,,,,,,
146,0.289518637925,0.286293149525,0.257596633259,,,,,,
147,0.289300642127,0.285990228024,0.257406000169,,,,,,
148,0.289010726543,0.285787582912,0.255857157921,,,,,,
149,0.288675242564,0.285656769097,0.255623945403,,,,,,
150,0.288263154548,0.28529518152,0.255102859823,,,,,,
151,0.28762466415,0.284580203733,0.255035041223,,,,,,
152,0.287092889378,0.284081381208,0.25397005539,,,,,,
153,0.286540512427,0.283529190597,0.253396814903,,,,,,
154,0.286149329901,0.28312845929,0.252825410753,,,,,,
155,0.285715662463,0.28283562915,0.252463116548,,,,,,
156,0.285168422611,0.282254497613,0.251661635515,,,,,,
157,0.284952080446,0.282006123919,0.25129050642,,,,,,
158,0.284918857906,0.28195642736,0.251096701418,,,,,,
159,0.283284592456,0.280501870012,0.250967391421,,,,,,
160,0.283222194639,0.280394714954,0.250751909204,,,,,,
161,0.281564423191,0.278739495222,0.25003612546,,,,,,
162,0.280968427145,0.278098590235,0.249273182796,,,,,,
163,0.280579982124,0.277635308808,0.248549444006,,,,,,
164,0.280603026401,0.27716909103,0.248171002881,,,,,,
165,0.2805102566,0.277087569326,0.247061640569,,,,,,
166,0.280486769872,0.277086894474,0.245668274264,,,,,,
167,0.279512811028,0.276038328658,0.245109954272,,,,,,
168,0.27941444639,0.275960989428,0.244757921302,,,,,,
169,0.279035423916,0.275533824811,0.244629406846,,,,,,
170,0.278927696374,0.275387013701,0.243052129361,,,,,,
171,0.278395449548,0.274858314953,0.242567917126,,,,,,
172,0.277909537798,0.274356140755,0.241678716857,,,,,,
173,0.277070535044,0.273544879875,0.241217309755,,,,,,
174,0.276736280886,0.273214899656,0.240356052861,,,,,,
175,0.276750834475,0.273201982899,0.240229789053,,,,,,
176,0.276045051834,0.272504096335,0.239493729129,,,,,,
177,0.275487019033,0.271977530604,0.23894540705,,,,,,
178,0.274824772726,0.271367699868,0.238177502339,,,,,,
179,0.274491739062,0.27112368185,0.237067025303,,,,,,
180,0.27417529016,0.270899887746,0.236961598915,,,,,,
181,0.27367164053,0.270310109265,0.23673501655,,,,,,
182,0.273477348418,0.270090885039,0.23642139852,,,,,,
183,0.272896732192,0.269575050018,0.2351051721,,,,,,
184,0.272785154102,0.269456139242,0.234842556048,,,,,,
185,0.27213156389,0.269002358448,0.234100568731,,,,,,
186,0.271952881964,0.268906167099,0.233637283675,,,,,,
187,0.27176091987,0.268592006903,0.233492599494,,,,,,
188,0.271595091738,0.268429271279,0.233241716393,,,,,,
189,0.270945411019,0.267790720584,0.232731632663,,,,,,
190,0.270650089977,0.267506563641,0.232261476226,,,,,,
191,0.269904696246,0.266795290778,0.232226148221,,,,,,
192,0.269783793492,0.26674265624,0.231944732687,,,,,,
193,0.26960748186,0.266570294604,0.231440611567,,,,,,
194,0.269062623247,0.266152587308,0.231044399158,,,,,,
195,0.268668075929,0.265990331599,0.230891495858,,,,,,
196,0.268439680856,0.265669716155,0.230531811292,,,,,,
197,0.267894538236,0.265086627508,0.228382621528,,,,,,
198,0.266924663311,0.264209914403,0.2275502763,,,,,,
199,0.266835590388,0.264150984871,0.22113699584,,,,,,
200,0.266526680903,0.263845759489,0.220113989596,,,,,,
201,0.266259571528,0.263627863923,0.219615311655,,,,,,
202,0.265864737071,0.263214845951,0.218972759253,,,,,,
203,0.265720629338,0.263035857923,0.218864976625,,,,,,
204,0.26559582086,0.262497897026,0.21826207737,,,,,,
205,0.265213795597,0.262072983085,0.218041182418,,,,,,
206,0.265103748062,0.262072579808,0.217842773583,,,,,,
207,0.265054924229,0.262060194504,0.21775045071,,,,,,
208,0.264731896479,0.261747810465,0.217447997493,,,,,,
209,0.264576838431,0.26165972832,0.217187756856,,,,,,
210,0.264378434629,0.261470119742,0.216644088128,,,,,,
211,0.264066875281,0.261164831255,0.21654624342,,,,,,
212,0.263020397269,0.260105031137,0.216075915312,,,,,,
213,0.262989901722,0.260090815058,0.215924777404,,,,,,
214,0.26295829106,0.260006275171,0.215551612993,,,,,,
215,0.262652259609,0.259810047594,0.215426592796,,,,,,
216,0.262540425748,0.259792701603,0.213234304181,,,,,,
217,0.257774511873,0.254897501039,0.212923728794,,,,,,
218,0.257539717949,0.254712281464,0.212604177647,,,,,,
219,0.257289385651,0.25444006895,0.212425858777,,,,,,
220,0.256024665129,0.25311038173,0.212001780871,,,,,,
221,0.255814140892,0.252913148206,0.212077091948,,,,,,
222,0.255729135907,0.252450137018,0.211804034348,,,,,,
223,0.255496195723,0.252198908676,0.211622091028,,,,,,
224,0.255388438528,0.252143853683,0.210964395199,,,,,,
225,0.25515456571,0.251951819956,0.210669025004,,,,,,
226,0.254591901636,0.251489897394,0.20918034441,,,,,,
227,0.254539329682,0.251424489303,0.209038927747,,,,,,
228,0.253136621948,0.249968784115,0.208842141963,,,,,,
229,0.252842187461,0.249699885949,0.208753514667,,,,,,
230,0.252822626071,0.249734526335,0.206642896301,,,,,,
231,0.252355552663,0.249180651691,0.206334791575,,,,,,
232,0.252193818089,0.249048901957,0.206164634872,,,,,,
233,0.252016474965,0.248869761272,0.206048134697,,,,,,
234,0.251952246651,0.248807716783,0.205967940154,,,,,,
235,0.251616519033,0.248910962945,0.205857487109,,,,,,
236,0.251155971794,0.248471013622,0.205631986971,,,,,,
237,0.251085673064,0.248375403244,0.205548599823,,,,,,
238,0.250876946844,0.248230500645,0.205219987025,,,,,,
239,0.25074549928,0.248143781683,0.20495662237,,,,,,
240,0.248636124914,0.246052572852,0.204308866091,,,,,,
241,0.24851259863,0.245860575834,0.204064479741,,,,,,
242,0.24832563884,0.245655727065,0.204131234152,,,,,,
243,0.248233107884,0.245576319462,0.203924021941,,,,,,
244,0.248296790867,0.24510484932,0.204114258924,,,,,,
245,0.248132972582,0.244991031808,0.203942219834,,,,,,
246,0.247906371355,0.244776972971,0.203511720198,,,,,,
247,0.247966633931,0.244694673824,0.203211744629,,,,,,
248,0.247890212354,0.244609766159,0.203032689449,,,,,,
249,0.247871884778,0.244546981363,0.202810529052,,,,,,
250,0.245644369034,0.242362324169,0.202732221545,,,,,,
251,0.24556488151,0.242297551975,0.202380933385,,,,,,
252,0.245536818034,0.242290410353,0.202414340157,,,,,,
253,0.24529101552,0.242078653576,0.202077177978,,,,,,
254,0.24496594735,0.241774223403,0.20209845599,,,,,,
255,0.24469778326,0.241568793495,0.201882918006,,,,,,
256,0.244528517158,0.240835433278,0.201591616905,,,,,,
257,0.244235493191,0.24053628642,0.20139429223,,,,,,
258,0.242309857618,0.238601685599,0.194924396093,,,,,,
259,0.240540253331,0.236853545822,0.194590863077,,,,,,
260,0.240451373103,0.23676767217,0.194413896187,,,,,,
261,0.240508762558,0.236801117113,0.194261102114,,,,,,
262,0.240193971144,0.236502901262,0.193975372105,,,,,,
263,0.240143544839,0.236458128595,0.193626926763,,,,,,
264,0.240063251777,0.236426327137,0.193596968581,,,,,,
265,0.239974832979,0.236437979387,0.193413683718,,,,,,
266,0.239820907853,0.236295378071,0.193219028085,,,,,,
267,0.239805990711,0.236278912458,0.192597286108,,,,,,
268,0.23962279401,0.236122120871,0.192479768624,,,,,,
269,0.238599964503,0.235100735269,0.190113917789,,,,,,
270,0.238455146581,0.234954943396,0.189845265151,,,,,,
271,0.238155199687,0.234079732002,0.189830180557,,,,,,
272,0.23802417795,0.233950650473,0.189701503221,,,,,,
273,0.237802969692,0.233720267526,0.189294759153,,,,,,
274,0.237764341354,0.233719016105,0.189109826883,,,,,,
275,0.237748704046,0.233682154149,0.189062464241,,,,,,
276,0.237714979406,0.233652178949,0.188947492684,,,,,,
277,0.237030068676,0.233012600558,0.188149044866,,,,,,
278,0.236499525956,0.232507661745,0.187979735743,,,,,,
279,0.23644358649,0.232460240194,0.187503057072,,,,,,
280,0.236363379951,0.232412900044,0.187168196362,,,,,,
281,0.2364970068,0.232516913364,0.187256983229,,,,,,
282,0.235900310612,0.231957021652,0.186011435789,,,,,,
283,0.235854021141,0.231911199041,0.186034800749,,,,,,
284,0.235826861392,0.231874731058,0.185707000701,,,,,,
285,0.234793000164,0.231085975551,0.185597243782,,,,,,
286,0.234002812409,0.230223690656,0.184720351288,,,,,,
287,0.233157268037,0.229307328561,0.184528800164,,,,,,
288,0.228867833173,0.22901369041,0.184371763416,,,,,,
289,0.22841419486,0.22886283262,0.18420240914,,,,,,
290,0.228389616938,0.22886286895,0.184221794254,,,,,,
291,0.228231135741,0.228746134624,0.184175895125,,,,,,
292,0.220207335947,0.220910093593,0.183763202364,,,,,,
293,0.220023735708,0.220763564989,0.183561159729,,,,,,
294,0.219941228923,0.220653543694,0.18342470426,,,,,,
295,0.219896793301,0.220637386254,0.183431400777,,,,,,
296,0.217813079157,0.218744546564,0.179887563937,,,,,,
297,0.217859110234,0.21875836955,0.179933107991,,,,,,
298,0.217671437692,0.218593094067,0.1799356468,,,,,,
299,0.217050464943,0.218148559913,0.179571627866,,,,,,
