Time(Iteration),CAB_original,LinUCB
0,6.12453337861,6.73390132839
1,10.2032984468,10.2828914583
2,12.7417155744,13.0157651281
3,15.9031838386,16.0182945947
4,17.5636372022,18.6212316576
5,20.0871131389,21.4711592501
6,21.2364281682,22.9615942216
7,22.6642170838,24.9136756388
8,24.3839928453,26.3999341768
9,25.6187043735,27.2263219069
10,27.0093929839,28.6343809942
11,27.7536712627,29.4922743604
12,28.5239736104,30.5777722106
13,29.9544221592,31.3785235743
14,30.4359999075,31.9310568003
15,31.1028656099,32.8768894425
16,31.7640247767,33.0607715994
17,32.8222705312,34.3184832551
18,33.5964795993,35.1229639595
19,34.7191420436,35.5940020732
20,35.2383987474,36.3664358695
21,35.7116130871,36.8923195154
22,36.1947793728,37.5956023639
23,36.9166372895,38.0929470086
24,37.1522543538,38.8285315876
25,37.5469891702,39.4482206018
26,37.996761973,40.1406485629
27,38.28048727,40.4203127603
28,38.7421869568,40.9992145257
29,39.187979979,41.5027535267
30,39.6690147886,42.0725573675
31,39.8228562063,42.1711841089
32,40.0532805812,42.401121481
33,40.2785505864,42.4706790933
34,40.521998011,42.852966097
35,40.8395505013,43.0003677429
36,40.9899759668,43.2189233489
37,41.0124427072,43.261134625
38,41.1447049808,43.3884001246
39,41.4291676562,43.5676341758
40,41.7109833616,43.9926019869
41,42.004841495,44.346406165
42,42.1370032207,44.5286661017
43,42.4921507446,44.9235908674
44,42.6887299878,45.265929284
45,42.7798269694,45.3750399094
46,43.0676109589,45.5179752915
47,43.2193767512,45.7396872568
48,43.5711054988,46.0157311553
49,43.6449348028,46.1274872296
50,43.7992813851,46.281833812
51,43.8659256509,46.3789296503
52,44.0011357753,46.5463542865
53,44.0141334907,46.6058953074
54,44.0942318613,46.6437611223
55,44.2254800842,46.7276512256
56,44.4126888744,46.9258133602
57,44.4676110835,46.9554687532
58,44.6520592108,47.1963909319
59,44.679905449,47.2788658502
60,44.8829170389,47.5231965854
61,44.8829170389,47.5250259907
62,44.9394473532,47.6034966557
63,44.9961154664,47.6739871227
64,45.0610730322,47.7860969511
65,45.2176912469,47.9427151658
66,45.2203053151,47.9453292339
67,45.4226162868,48.0634024529
68,45.5085523499,48.2776782875
69,45.7481715004,48.3136339614
70,45.7481715004,48.3136339614
71,45.7595083049,48.3136339614
72,45.8149818795,48.369107536
73,46.1750779849,48.7159287014
74,46.3691006555,48.935937816
75,46.5175360953,49.0785921318
76,46.5736937998,49.1091897469
77,46.7042697635,49.1137938602
78,46.7259676206,49.1354917173
79,46.8047407444,49.2270545754
80,46.8922540475,49.4151615129
81,46.9215520595,49.4444595249
82,46.9254284191,49.4862752569
83,47.0664537722,49.6207944964
84,47.2049701723,49.8398167719
85,47.5801706681,50.2110671962
86,47.6060239623,50.2563159533
87,47.6446354415,50.3201456241
88,47.6870289359,50.4162454469
89,47.7417518257,50.4831595241
90,47.7847648729,50.5261725713
91,47.8792182674,50.6206259658
92,47.8881987137,50.6296064121
93,47.9177878155,50.69241361
94,48.1211006261,50.773602569
95,48.1664012855,50.8499256435
96,48.2429292375,50.9264535955
97,48.3423799723,51.0356040347
98,48.3987654727,51.0597045589
99,48.409668316,51.0706074022
100,48.4152806446,51.1197125017
101,48.5560327364,51.2604645934
102,48.7823819346,51.4868137916
103,48.8189087219,51.5074001851
104,48.8593415129,51.5380531842
105,48.961014049,51.6397257203
106,48.9624095963,51.6665180761
107,49.0224922808,51.6844182718
108,49.0411859093,51.7031119003
109,49.0676500281,51.7227467202
110,49.0715952644,51.7266919565
111,49.113770173,51.8226314762
112,49.1537725609,51.862633864
113,49.1727552143,51.8816165174
114,49.3256649818,51.9598267854
115,49.3642283082,52.1599694372
116,49.3851522041,52.1752302928
117,49.3920015631,52.1820796518
118,49.3968415413,52.18691963
119,49.5718430578,52.3553788793
120,49.6011745684,52.4703770876
121,49.8176201374,52.6868226567
122,49.8419977463,52.7112002655
123,49.8508895169,52.7608410578
124,49.8653443595,52.8072844122
125,49.8653443595,52.818604188
126,49.8874732131,52.8407330417
127,49.8874732131,52.8407330417
128,49.9791113722,53.1182109181
129,49.9791113722,53.1182109181
130,49.9824877413,53.1264929832
131,49.9847830092,53.1266573913
132,50.2534412623,53.4629471464
133,50.4908024145,53.5130753026
134,50.506958638,53.5250482067
135,50.537045606,53.5551351746
136,50.5398357398,53.5579253085
137,50.6950891865,53.6119883161
138,50.7141703403,53.6168817848
139,50.7141703403,53.6730396414
140,50.7216315626,53.6790874715
141,50.7530696988,53.7105256076
142,50.7559910892,53.713446998
143,50.9157707266,53.8717233634
144,51.0534159946,54.0049166045
145,51.2159248123,54.1674254222
