Time(Iteration),LinUCBCoTheta,CAB_fullCoTheta,CAB_cbjCoTheta,CAB_originalCoTheta,CAB_cbijCoTheta,,,,,,
22,0.625454723595,0.620210131708,0.603443663724,0.641012089967,0.605337288812,,,,,,
23,0.619321251655,0.613046216375,0.591460174575,0.628943323564,0.593564409016,,,,,,
24,0.611182110168,0.607410226977,0.585314598135,0.623992082712,0.586524331276,,,,,,
25,0.601706705625,0.594864599991,0.573820272749,0.609226641034,0.577907112761,,,,,,
26,0.596406321666,0.585937742779,0.566781756568,0.603215060225,0.573281504561,,,,,,
27,0.592089269816,0.578209479801,0.56056292731,0.599476572681,0.569562197062,,,,,,
28,0.5785300113,0.570960030549,0.553653735165,0.590045463397,0.562816412883,,,,,,
29,0.570977413988,0.566971709757,0.550847658752,0.585773213655,0.558209802421,,,,,,
30,0.567097975143,0.559242867539,0.548061103288,0.578347414872,0.551404695475,,,,,,
31,0.558182035859,0.553289938482,0.538797496111,0.571525668718,0.543074310302,,,,,,
32,0.55265426406,0.54553817977,0.53151240047,0.565832785517,0.537576996309,,,,,,
33,0.550206680887,0.537595140714,0.521938004005,0.554751083889,0.527722011687,,,,,,
34,0.544120236157,0.53140728572,0.516670519604,0.549568133644,0.519579988232,,,,,,
35,0.541180323832,0.529769090426,0.514169674765,0.546329614946,0.5151487753,,,,,,
36,0.537942132576,0.523815023764,0.509391119553,0.539801383342,0.505177145769,,,,,,
37,0.534142253032,0.516908985271,0.504362500672,0.534828054712,0.498037740165,,,,,,
38,0.530802942391,0.50937823148,0.498306962589,0.528664785009,0.493940394211,,,,,,
39,0.528329301046,0.502389713267,0.492601163722,0.527210793152,0.491933423475,,,,,,
40,0.526403727461,0.497116673922,0.490691308472,0.521414663837,0.490314182397,,,,,,
41,0.523763607262,0.489233098891,0.487122034597,0.518395490816,0.484409683805,,,,,,
42,0.517006972822,0.482069498394,0.483120314571,0.515053493681,0.48046858909,,,,,,
43,0.515953300892,0.478140777179,0.479402582737,0.512942452251,0.478098482896,,,,,,
44,0.512308435757,0.47249154338,0.476178066567,0.50198924466,0.474566587874,,,,,,
45,0.510512881597,0.469158122002,0.473752506996,0.500190876651,0.471729363749,,,,,,
46,0.508514317309,0.462702717569,0.472473775239,0.499158043473,0.467025036521,,,,,,
47,0.507155444696,0.459636157831,0.470311333821,0.496525062178,0.464689647305,,,,,,
48,0.504832947255,0.457120860223,0.467041503681,0.491190769262,0.462217949227,,,,,,
49,0.502923534027,0.454888752367,0.462316339822,0.486622854513,0.456272178337,,,,,,
50,0.497586591338,0.453207272721,0.459576715309,0.482543867814,0.452639124498,,,,,,
51,0.494550269353,0.449051291006,0.456299517979,0.478994917152,0.448167872061,,,,,,
52,0.482026404617,0.444922193776,0.452882453364,0.468357061975,0.442405634724,,,,,,
53,0.480000028356,0.443892032663,0.451853243866,0.466394992614,0.440949575966,,,,,,
54,0.476316488286,0.435466533696,0.444403673305,0.461596446219,0.433957179295,,,,,,
55,0.474562468671,0.434097477924,0.442055267716,0.459653165248,0.432463854893,,,,,,
56,0.470575841614,0.431063240666,0.440623433168,0.455428939564,0.430626359297,,,,,,
57,0.46704284515,0.429374999198,0.439385462738,0.453987978168,0.429561671983,,,,,,
58,0.464152993491,0.427115430247,0.436478148228,0.451555177986,0.428115702595,,,,,,
59,0.462055034755,0.424292505476,0.434061918043,0.448717777073,0.424972787711,,,,,,
60,0.459907234415,0.423654639214,0.433945991928,0.448716271001,0.424878763028,,,,,,
61,0.458226249339,0.420733877523,0.432581649453,0.447486356816,0.422343695822,,,,,,
62,0.454468673645,0.418834538336,0.431866313051,0.444935107028,0.419524903344,,,,,,
63,0.452825771388,0.416236744045,0.427750797097,0.440890833439,0.417692094791,,,,,,
64,0.451425132906,0.414387914726,0.42706155267,0.438341549189,0.416029932424,,,,,,
65,0.450161958898,0.412797305086,0.425920539002,0.435364120811,0.413851987219,,,,,,
66,0.444769108353,0.409811641835,0.422488885053,0.432983745572,0.411042298284,,,,,,
67,0.442805379343,0.408059259719,0.421658282025,0.431539891858,0.41006084732,,,,,,
68,0.440821287135,0.404276720938,0.419340175429,0.429214159502,0.408375226629,,,,,,
69,0.438271092019,0.402495506819,0.415635348231,0.426683467527,0.406076835202,,,,,,
70,0.435683634188,0.401652989471,0.412147653125,0.425031954052,0.403162113274,,,,,,
71,0.435116384925,0.400229468134,0.4088439847,0.424610104086,0.402266474301,,,,,,
72,0.433336086852,0.399656178834,0.407520925066,0.423560494215,0.401069845001,,,,,,
73,0.43139884555,0.396937810053,0.402499552109,0.420424310034,0.398388256725,,,,,,
74,0.429870812233,0.395079374881,0.401188582092,0.418907372609,0.397104989749,,,,,,
75,0.42610489897,0.394220526098,0.397767681284,0.417716108951,0.389702845231,,,,,,
76,0.419100762604,0.393809742909,0.397158899408,0.416158002658,0.389329522546,,,,,,
77,0.41747775621,0.392770748067,0.395591485737,0.414754305221,0.388665648971,,,,,,
78,0.415054354448,0.391764454541,0.393840284,0.413093243166,0.387185193541,,,,,,
79,0.414170143174,0.390661146544,0.392591805225,0.41165562166,0.386716764842,,,,,,
80,0.411330132629,0.389070727059,0.388222579863,0.409748820186,0.385685012815,,,,,,
81,0.410440275631,0.388672562409,0.388015827278,0.408727039524,0.385843661718,,,,,,
82,0.410072356773,0.386802646295,0.386768588887,0.40780542953,0.383091799174,,,,,,
83,0.40813673738,0.384512512101,0.385115496013,0.406049043597,0.380939648874,,,,,,
84,0.406546164901,0.381861971121,0.382933474352,0.403146197517,0.378668097279,,,,,,
85,0.405745821219,0.380701300314,0.381977730961,0.402354337803,0.377541777035,,,,,,
86,0.404333801062,0.380043492982,0.380143962137,0.401432960465,0.376322924885,,,,,,
87,0.402659024691,0.378378378124,0.378304898118,0.39966795473,0.374104129312,,,,,,
88,0.401463357249,0.377729178908,0.376743561824,0.399193624823,0.372607505797,,,,,,
89,0.398817952161,0.375380043989,0.372757245531,0.394477163874,0.368757906979,,,,,,
90,0.398744904453,0.374853410131,0.36783716522,0.394442328444,0.364379890286,,,,,,
91,0.396896856542,0.373355829993,0.364838425294,0.392176562128,0.363178433672,,,,,,
92,0.395468305281,0.372505606521,0.364482082177,0.390590311285,0.362794881211,,,,,,
93,0.394882613789,0.371520341498,0.36380506023,0.389742792618,0.361811076358,,,,,,
94,0.390857348848,0.367469795551,0.360491821129,0.388180469647,0.358088462786,,,,,,
95,0.390743966512,0.367290517824,0.36029418025,0.388012647149,0.357640655078,,,,,,
96,0.390685712591,0.365826750372,0.359721503242,0.387061926316,0.356250976141,,,,,,
97,0.389504679536,0.36388887591,0.358224873178,0.385272680793,0.355109152856,,,,,,
98,0.389246722822,0.360634954727,0.357828086315,0.383321407669,0.351755712325,,,,,,
99,0.387612631627,0.359551343473,0.356067464261,0.381698632087,0.350905491652,,,,,,
100,0.386619270795,0.358916632376,0.355625626723,0.381346542888,0.350986464313,,,,,,
101,0.385266039399,0.35843181099,0.354366562526,0.380914263847,0.349749397614,,,,,,
102,0.384757850853,0.357802364252,0.35356723852,0.380902152361,0.349288032753,,,,,,
103,0.38377736563,0.356277866679,0.35277038129,0.380086477645,0.347866855803,,,,,,
104,0.382851401639,0.355970848442,0.352367648299,0.379379752597,0.347407171439,,,,,,
105,0.380838284463,0.35475613019,0.351615983754,0.377491401543,0.346243448806,,,,,,
106,0.379859011953,0.353206367156,0.350306047841,0.375786661072,0.344822245575,,,,,,
107,0.379644018618,0.35266596171,0.349709110974,0.374616942377,0.344723414367,,,,,,
108,0.379080104509,0.351902492975,0.349006381501,0.37408495287,0.344095507117,,,,,,
109,0.377935641994,0.348934485958,0.345979441692,0.373395207682,0.342619223263,,,,,,
110,0.378030394323,0.346578844271,0.34375872211,0.372696796985,0.342472192208,,,,,,
111,0.375160900942,0.346694040939,0.344074874256,0.369934482145,0.342257181529,,,,,,
112,0.374550740525,0.345705347626,0.343369333184,0.369474720617,0.341475293603,,,,,,
113,0.373661306416,0.343145872884,0.343233434025,0.368809109661,0.341306668343,,,,,,
114,0.372317122053,0.342387674042,0.342800034042,0.368348887031,0.341092094532,,,,,,
115,0.372070400548,0.341398384394,0.341626929419,0.367787101772,0.339155687476,,,,,,
116,0.371568214448,0.341111009584,0.341327829431,0.367264134659,0.338595659978,,,,,,
117,0.370019174488,0.33993048887,0.339509030662,0.365827307952,0.337446224709,,,,,,
118,0.369845225277,0.336036772093,0.338114931584,0.364923697067,0.33663479584,,,,,,
119,0.369220721049,0.335082981309,0.337796003772,0.36420228685,0.336227632435,,,,,,
120,0.368415796866,0.334453782063,0.337312605505,0.363577616505,0.335916415416,,,,,,
121,0.368152679318,0.334437060829,0.337303393448,0.363340962345,0.334865092743,,,,,,
122,0.366811511732,0.32788746611,0.33702992628,0.361960711273,0.334252645708,,,,,,
123,0.366041648876,0.327000690796,0.333469386821,0.360648891784,0.332244971044,,,,,,
124,0.366002152257,0.326803273404,0.333191365731,0.360542812953,0.332249793896,,,,,,
125,0.366016748716,0.32557770904,0.332552249249,0.360266653896,0.331898827253,,,,,,
126,0.365503619258,0.325080934592,0.330460338647,0.359810992058,0.331318012284,,,,,,
127,0.363710815995,0.323806449376,0.329184629884,0.358562865166,0.33011398226,,,,,,
128,0.363894831397,0.323480419631,0.328575031555,0.358171796099,0.329680555746,,,,,,
129,0.363620326434,0.323016237972,0.328026261499,0.357716022472,0.329245686319,,,,,,
130,0.362016423087,0.322316178819,0.327611739399,0.357133411608,0.328756547986,,,,,,
131,0.361208282881,0.320862044992,0.326939713106,0.356006241,0.327842381794,,,,,,
132,0.359860629957,0.319486335533,0.326202795832,0.353054290573,0.325883916005,,,,,,
133,0.359530962862,0.319270372356,0.325668808448,0.350163531843,0.325543673745,,,,,,
134,0.358143042297,0.317881937597,0.324606286761,0.349589166762,0.32461532274,,,,,,
135,0.357672072636,0.31745403757,0.324219798005,0.349199693618,0.323668976329,,,,,,
136,0.355776435434,0.315458473673,0.323186446143,0.347880650861,0.322198283988,,,,,,
137,0.354728805929,0.31470699753,0.32276978195,0.347146622174,0.32201063356,,,,,,
138,0.354111043052,0.314391520447,0.322450269289,0.347113081976,0.315188038523,,,,,,
139,0.348049850019,0.312183580792,0.315485065054,0.343494955738,0.311519156606,,,,,,
140,0.347525925823,0.311831340234,0.314695744007,0.343044087583,0.310485991174,,,,,,
141,0.342259313288,0.308630209874,0.313068972928,0.341118013592,0.306298172081,,,,,,
142,0.341540399348,0.307848279072,0.312437217136,0.340411005345,0.305577244765,,,,,,
143,0.341293072021,0.308021173599,0.312680811726,0.34035861743,0.305364358263,,,,,,
144,0.340121879016,0.302731397273,0.307797675128,0.340464716305,0.300450441581,,,,,,
145,0.339832463419,0.30064610331,0.307052443742,0.34026867352,0.299600077364,,,,,,
146,0.33961702828,0.300320266305,0.306442052881,0.33995548566,0.299409111106,,,,,,
147,0.338201199411,0.299531182896,0.306085030422,0.339398133868,0.29836254285,,,,,,
148,0.337296266379,0.298930095239,0.304972807336,0.338206321755,0.297550878342,,,,,,
149,0.336792994554,0.298675303064,0.304937269325,0.337762595268,0.297347707243,,,,,,
150,0.336720473752,0.29850906664,0.304713479427,0.337403963608,0.297192398947,,,,,,
151,0.336441347827,0.29798169182,0.304053943183,0.337090532324,0.296411158462,,,,,,
152,0.334945143087,0.297813629401,0.304136264583,0.334883405938,0.296648815794,,,,,,
153,0.331172648261,0.295149282962,0.302624695005,0.330288133746,0.294668046542,,,,,,
154,0.330854197645,0.294574430188,0.301815681824,0.329485156063,0.29374946191,,,,,,
155,0.330337454047,0.29371836599,0.300812342432,0.32489964009,0.292863980656,,,,,,
156,0.329922905691,0.289664666349,0.299591991329,0.323925547985,0.291524552053,,,,,,
157,0.329665452253,0.289279564342,0.299371283699,0.323577737071,0.291253816901,,,,,,
158,0.329117205762,0.288793505118,0.298819115262,0.323421174624,0.290525292278,,,,,,
159,0.329014747876,0.288645012039,0.297381749505,0.323249700187,0.290610751043,,,,,,
160,0.327517847994,0.288261813579,0.296715249616,0.321589133051,0.290348917692,,,,,,
161,0.327363440538,0.287832844894,0.296252134286,0.321282717774,0.2900854082,,,,,,
162,0.327475349346,0.287590932119,0.296203411713,0.321145755071,0.290050610238,,,,,,
163,0.325379391422,0.286868575429,0.294961285443,0.317400946839,0.288897792592,,,,,,
164,0.324866871879,0.280834231159,0.29290590912,0.315323006163,0.288238038926,,,,,,
165,0.324913548274,0.281207839363,0.292975458839,0.315279980246,0.28844266697,,,,,,
166,0.324508217192,0.280557486047,0.292099747481,0.314601627494,0.287440108435,,,,,,
167,0.324259225141,0.280392186113,0.291773526733,0.314288779817,0.287140815585,,,,,,
168,0.323898461298,0.279761515178,0.291247886579,0.313933420974,0.286917612752,,,,,,
169,0.321997381944,0.2794195112,0.289781497433,0.312594998232,0.286616339092,,,,,,
170,0.320919965273,0.278574582989,0.288885887876,0.312088395722,0.285553099431,,,,,,
171,0.320959989559,0.278705211837,0.289000406262,0.312100233697,0.285832697588,,,,,,
172,0.320803167951,0.278522752092,0.28882076917,0.311943156484,0.285737271917,,,,,,
173,0.320313942945,0.277812051224,0.288286337557,0.311251143572,0.285335769723,,,,,,
174,0.319674213525,0.277049452782,0.287601559589,0.310949905624,0.2845934117,,,,,,
175,0.319153999633,0.276761358436,0.287267997473,0.310753078882,0.284237525525,,,,,,
176,0.318595794315,0.276271129268,0.286328735769,0.309970414259,0.283718201227,,,,,,
177,0.318155713114,0.275875906754,0.286035785217,0.309526908399,0.283261170015,,,,,,
178,0.318121868677,0.275619412492,0.285928556659,0.309438507601,0.28336915309,,,,,,
179,0.318075582119,0.27551873686,0.285927022564,0.309237783313,0.283309247068,,,,,,
180,0.31696265065,0.274175814891,0.28480022337,0.308569131246,0.282093961977,,,,,,
181,0.316556668132,0.274253462962,0.284892579455,0.308093149755,0.282169378862,,,,,,
182,0.315964305118,0.274032435247,0.28473948527,0.306999811215,0.281871549334,,,,,,
183,0.315379451603,0.273801433743,0.283847740212,0.306314496893,0.281559018487,,,,,,
184,0.315022758495,0.273583343229,0.28216295255,0.30601790917,0.281457362824,,,,,,
185,0.314697776852,0.273416979357,0.28193326647,0.305762457737,0.281314612393,,,,,,
186,0.314061892776,0.271448188673,0.27989549809,0.304787488098,0.279327548092,,,,,,
187,0.31317055692,0.271278222512,0.279760704436,0.301779860772,0.279220346143,,,,,,
188,0.308878342505,0.26913573545,0.279003214607,0.297270606833,0.275954840999,,,,,,
189,0.306543046858,0.26772852857,0.277931104554,0.295494077001,0.274360964109,,,,,,
190,0.306224543842,0.267624414407,0.277911893659,0.295204185374,0.274270670671,,,,,,
191,0.306361499817,0.267642875249,0.277990269514,0.2953212249,0.274336623763,,,,,,
192,0.305970788199,0.267442899443,0.277685779357,0.29497395353,0.274164996319,,,,,,
193,0.305748768757,0.266944698797,0.277437481134,0.294778335148,0.273832992724,,,,,,
194,0.305051672339,0.266365975146,0.276977167906,0.294231130668,0.273536303121,,,,,,
195,0.30511554965,0.265215341889,0.276840242306,0.294216188985,0.273341070657,,,,,,
196,0.303797526222,0.26368367347,0.275128563951,0.293246211235,0.271607834404,,,,,,
197,0.302962400528,0.262672271415,0.274814377349,0.290534340191,0.27101096119,,,,,,
198,0.301608575952,0.261997507389,0.274302415956,0.288882027314,0.270305494775,,,,,,
199,0.300553450702,0.261661275173,0.270458876953,0.288693062883,0.269811716441,,,,,,
