Time(Iteration),CABCoTheta,CAB_originalCoTheta,,,,,,
0,0.848182054141,0.848182054141,,,,,,
1,0.810583648365,0.810583648365,,,,,,
2,0.792158280836,0.792158280836,,,,,,
3,0.767295875677,0.767295875677,,,,,,
4,0.743586716947,0.743586716947,,,,,,
5,0.712531930609,0.712531930609,,,,,,
6,0.699239816679,0.699239816679,,,,,,
7,0.680308464118,0.680308464118,,,,,,
8,0.659250906891,0.659250906891,,,,,,
9,0.647229290693,0.647229290693,,,,,,
10,0.629395399604,0.629395399604,,,,,,
11,0.617125426343,0.617125426343,,,,,,
12,0.606150557208,0.606150557208,,,,,,
13,0.598648322931,0.598648322931,,,,,,
14,0.590759505096,0.590759505096,,,,,,
15,0.573157138842,0.573157138842,,,,,,
16,0.56984102979,0.56984102979,,,,,,
17,0.561440150103,0.561440150103,,,,,,
18,0.547789728933,0.547740419831,,,,,,
19,0.542481683406,0.53836294888,,,,,,
20,0.536390024857,0.532978813178,,,,,,
21,0.530137723539,0.524223665071,,,,,,
22,0.524359654988,0.513943518758,,,,,,
23,0.517970977792,0.506133022122,,,,,,
24,0.513151966726,0.499389184553,,,,,,
25,0.502921811609,0.488709328732,,,,,,
26,0.493564307654,0.478981707086,,,,,,
27,0.488703285507,0.475954980237,,,,,,
28,0.486918937059,0.472850305556,,,,,,
29,0.482746094345,0.467852117085,,,,,,
30,0.472444885636,0.461135989983,,,,,,
31,0.467557691739,0.45834718332,,,,,,
32,0.466197977157,0.455609565247,,,,,,
33,0.462818012943,0.452519371301,,,,,,
34,0.460553272456,0.450357421794,,,,,,
35,0.451106372404,0.442165484825,,,,,,
36,0.448518675962,0.439264643073,,,,,,
37,0.44611623419,0.432160572695,,,,,,
38,0.441491774281,0.428024398685,,,,,,
39,0.44017447596,0.421784518769,,,,,,
40,0.4378324697,0.418457758671,,,,,,
41,0.435606898452,0.417160527282,,,,,,
42,0.43528883586,0.414861371423,,,,,,
43,0.425072207947,0.411494417447,,,,,,
44,0.418842640188,0.407877248401,,,,,,
45,0.413742628311,0.403589938298,,,,,,
46,0.408147659453,0.400456238102,,,,,,
47,0.403338925711,0.398838628968,,,,,,
48,0.400553632627,0.395752639776,,,,,,
