Time(Iteration),CAB_original,LinUCB
0,3.77117186737,3.77117186737
1,8.40800957437,8.40800957437
2,13.067923492,13.067923492
3,16.230776402,16.230776402
4,19.3388001977,19.3388001977
5,22.4267512422,22.4267512422
6,25.6886577884,25.6886577884
7,28.3657231003,28.3657231003
8,30.005677725,30.005677725
9,32.4291055561,32.4291055561
10,33.8810339896,33.8810339896
11,35.308774866,35.308774866
12,36.0470991564,36.0470991564
13,37.1740516992,37.1740516992
14,39.1601331632,39.1601331632
15,40.1701536477,40.1701536477
16,41.085552865,41.085552865
17,42.267310282,42.267310282
18,43.0468602316,43.0468602316
19,43.9173427656,43.9173427656
20,44.5008817785,44.5008817785
21,45.0777246675,45.0777246675
22,45.7213210029,45.7213210029
23,46.2538131273,46.2538131273
24,46.7286048931,46.7286048931
25,46.8980379629,46.8980379629
26,47.6997233253,47.6997233253
27,47.9343827514,47.9343827514
28,48.4157332732,48.4157332732
29,48.89700287,48.89700287
30,49.2867630187,49.2867630187
31,49.7222304094,49.7222304094
32,50.0779987727,50.0779987727
33,50.3321368335,50.3321368335
34,50.5969232927,50.5969232927
35,50.7057568484,50.7057568484
36,51.1322356571,51.1322356571
37,51.4349553067,51.4349553067
38,51.5074498152,51.5074498152
39,51.7023895959,51.7023895959
40,51.8769114804,51.8769114804
41,52.0396917837,52.0396917837
42,52.4791140857,52.4791140857
43,52.8582451826,52.8582451826
44,53.0140347724,53.0140347724
45,53.2325362269,53.2325362269
46,53.3413287932,53.3413287932
47,53.8116057021,53.8116057021
48,54.0446600724,54.0446600724
49,54.3200327972,54.3200327972
50,54.5336754714,54.5336754714
51,54.7137670666,54.7137670666
52,54.9351222822,54.9351222822
53,54.9763954716,54.9763954716
54,55.0415974732,55.0415974732
55,55.2114144261,55.2114144261
56,55.3260220275,55.3260220275
57,55.4996903524,55.4996903524
58,55.5462253043,55.5462253043
59,55.9202333907,55.9202333907
60,56.0980089561,56.0980089561
61,56.1440917377,56.1440917377
62,56.3439410881,56.3439410881
63,56.7173091917,56.7173091917
64,56.8080936279,56.8080936279
65,56.9914610729,56.9914610729
66,57.1191999534,57.1191999534
67,57.2233871229,57.2233871229
68,57.4586564738,57.4586564738
69,57.5457211838,57.5457211838
70,57.6026199094,57.6026199094
71,57.7809733874,57.7809733874
72,57.8818436141,57.8818436141
73,58.0407299171,58.0407299171
74,58.2131893333,58.2131893333
75,58.3198828969,58.3198828969
76,58.3273012523,58.3273012523
77,58.3534208578,58.3534208578
78,58.3793146032,58.3793146032
79,58.4114684695,58.4114684695
80,58.510582121,58.510582121
81,58.5936357991,58.5936357991
82,58.6579674433,58.6579674433
83,58.6930878713,58.6930878713
84,58.718785295,58.718785295
85,58.7713537121,58.7713537121
86,58.8591137605,58.8591137605
87,59.0461160987,59.0461160987
88,59.2458385727,59.2458385727
89,59.2983590969,59.2983590969
90,59.4435252679,59.4435252679
91,59.6899360992,59.6899360992
