Time(Iteration),CAB_original
0,2.03724002785
1,3.84360583708
2,5.76640806983
3,7.40593124955
4,9.20178484978
5,11.2108783987
6,12.755761947
7,14.1825275516
8,15.4514290673
9,16.7782491128
10,18.1541305763
11,19.552662641
12,20.846760601
13,21.7533154867
14,22.9995456274
15,24.0320393378
16,24.8620130733
17,25.7147919368
18,26.7455154656
19,27.5990615238
20,28.3979385889
21,29.2635316428
22,30.048289431
23,30.8388090891
24,31.647262342
25,32.4020470189
26,33.4571132344
27,34.2609105412
28,34.8457015722
29,35.4328710994
30,36.1770864451
31,36.7538385278
32,37.4909406257
33,38.0036369542
34,38.6780412548
35,39.3506940695
36,39.8866539517
37,40.7275634818
38,41.1842684077
39,41.8351620404
40,42.4104726654
41,42.7798663023
42,43.1439277484
43,43.7562212213
44,44.3748927292
45,44.8662525161
46,45.2611802795
47,45.517570351
48,45.9363170331
49,46.2578182247
50,46.5585601147
51,46.9513120205
52,47.1938295046
53,47.6367295899
54,47.8803693492
55,48.1639285295
56,48.4150918994
57,48.80589394
58,49.1832083729
59,49.4095568518
60,49.6507870768
61,49.8925091984
62,50.1796997902
63,50.4870706363
64,50.710489617
65,50.8183721925
66,51.018332436
67,51.2936309603
68,51.5001906772
69,51.713302605
70,51.9675382612
71,52.1020612992
72,52.2515846965
73,52.3853136584
74,52.5654848161
75,52.7377534203
76,52.8661058517
77,52.9920499382
78,53.1483423231
79,53.2747277935
80,53.4115938282
81,53.5763242671
82,53.6972140949
83,53.8880871148
84,54.0472526607
85,54.2076964809
86,54.3270494767
87,54.5198293687
88,54.6294911448
89,54.7469279565
90,54.9860430423
91,55.2257138006
92,55.2733547251
93,55.4150892662
94,55.5318558362
95,55.6030445177
96,55.8331724163
97,55.9049845309
98,56.0256178217
99,56.2109245624
100,56.3256038097
101,56.455082932
102,56.5093934759
103,56.6364976048
104,56.6692004424
105,56.7701969169
106,56.8529355491
107,56.8744753432
108,56.932191275
109,56.9841386947
110,57.0662000411
111,57.2302132834
112,57.2786216319
113,57.3423721666
114,57.4173170415
115,57.5142483387
116,57.5813952905
117,57.6545718792
118,57.7388724886
119,57.8178998957
120,57.8824173216
121,57.9316331175
122,58.0356842103
123,58.1806759595
124,58.1894212085
125,58.313398208
126,58.3962948559
127,58.4996685373
128,58.6328993096
129,58.7543792643
130,58.861565776
131,58.9563591325
132,59.039408027
133,59.1637686334
134,59.2529270364
135,59.3287740266
136,59.3725376244
137,59.4640416335
138,59.5673680668
139,59.6721266435
140,59.7927318219
141,59.885280657
142,59.9277654311
143,60.0134608809
144,60.0595505292
145,60.1571996782
146,60.2720508596
147,60.3595021597
148,60.4819140947
149,60.5976038188
150,60.7118676229
151,60.8042058978
152,60.8423921213
153,60.881313194
154,60.9670607484
155,61.0210731809
156,61.094490948
157,61.1472273753
158,61.228934366
159,61.2375558017
160,61.3026159422
161,61.3394516899
162,61.4094694807
163,61.468880546
164,61.5390232042
165,61.6015140019
166,61.6125485076
167,61.6326368394
168,61.7488845598
169,61.8659710851
170,61.9355984596
171,61.9896791681
172,62.0644820008
173,62.1691851685
174,62.2215771691
175,62.2552163086
176,62.3168515126
177,62.3780958619
178,62.3807873998
179,62.4063672733
180,62.4555911358
181,62.5195641326
182,62.5652505285
183,62.6130146753
184,62.6360705206
185,62.666363846
186,62.7065970578
187,62.7408792167
188,62.7959113873
189,62.8564052826
190,62.9307544505
191,62.9441579788
192,63.0071754828
193,63.10125037
194,63.1579662721
195,63.2126828272
196,63.2375595693
197,63.2516911919
198,63.3082917721
199,63.4032276305
200,63.4878726777
201,63.5257416501
202,63.5927170644
203,63.6455998045
204,63.6857592281
205,63.7159565145
206,63.7387259302
207,63.785121613
208,63.8604807558
209,63.8871144607
210,63.8932908409
211,63.9407144841
212,63.97814449
213,64.0727652084
214,64.075423247
215,64.1082893784
216,64.2306240557
217,64.2677372074
218,64.2857000699
219,64.3474900778
220,64.3859309424
221,64.3896071176
222,64.44734956
223,64.505487214
224,64.5560720899
225,64.6019861336
226,64.6658955171
227,64.7041142323
228,64.7456005574
229,64.7840645857
230,64.8127077742
231,64.8245341087
232,64.8786941013
233,64.8965546472
234,64.9269726342
235,64.9372354078
236,64.9720328916
237,65.0214667952
238,65.0666068341
239,65.1207757683
240,65.1381033143
241,65.1531794603
242,65.1820588043
243,65.1970096642
244,65.2079132291
245,65.2310262476
246,65.2923665177
247,65.3012285142
248,65.3378647595
249,65.3707829318
250,65.3712422618
251,65.4146338314
252,65.418585301
253,65.4672942002
254,65.4731408413
255,65.5172677683
256,65.5172677683
257,65.5655541831
258,65.5736695159
259,65.5759955652
260,65.6540102431
261,65.6882136386
262,65.6963376018
263,65.6970667407
264,65.7375460644
265,65.7607422242
266,65.8003761177
267,65.8399050325
268,65.877841218
269,65.9097292315
270,65.911960549
271,65.9255421519
272,65.9588815369
273,65.9634544254
274,66.0304723467
275,66.0818608104
276,66.1222288859
277,66.1580063272
278,66.2076452731
279,66.2240751325
280,66.2618860044
281,66.2653375928
282,66.3060620775
283,66.3274867957
284,66.3489724524
285,66.3541260832
286,66.3610392457
287,66.3610733262
288,66.3682070918
289,66.4083516945
290,66.4296659542
291,66.4371339093
292,66.5044105588
293,66.5273416215
294,66.5542235621
295,66.5598688133
296,66.5681885686
297,66.6285544393
298,66.6321737701
299,66.6497011751
300,66.7084962967
301,66.7410218369
302,66.7491019447
303,66.7531897417
304,66.8141693508
305,66.8248035757
306,66.857787815
307,66.8834590665
308,66.9345606231
309,66.960077084
310,67.0110714082
311,67.0586218165
312,67.0846586535
313,67.1013692811
314,67.1250922466
315,67.1889400804
316,67.2199113824
317,67.27682777
318,67.2814662399
319,67.3319880599
320,67.3319880599
321,67.3591293684
322,67.4028184962
323,67.4028184962
324,67.4028184962
325,67.4467066409
326,67.5128653774
327,67.5366068643
328,67.5474993598
329,67.5827285826
330,67.6247087988
331,67.6247087988
332,67.6316310966
333,67.6458242145
334,67.6710966152
335,67.7329715755
336,67.7818951312
337,67.8319835783
338,67.8319835783
339,67.848344772
340,67.8846878469
341,67.9329824105
342,67.9576918366
343,68.0067637333
344,68.0239575762
345,68.0310985247
346,68.0616247726
347,68.0686899405
348,68.1090819225
349,68.1090819225
350,68.152121903
351,68.1739120174
352,68.2090126212
353,68.2590096188
354,68.2760875745
355,68.3182574374
356,68.3570247651
357,68.366148728
358,68.407538799
359,68.4488006499
360,68.4773793463
361,68.5138894572
362,68.5476520559
363,68.5523276572
364,68.5996067748
365,68.6399337025
366,68.6731937782
367,68.6902161051
368,68.7109374978
369,68.7141029809
370,68.7428852957
371,68.7983689413
372,68.8370992904
373,68.8637771389
374,68.9049334803
375,68.9631678692
376,69.0257306184
377,69.0608846123
378,69.0702737657
379,69.0702737657
380,69.0874615743
381,69.1230763232
382,69.1268568722
383,69.1375340734
384,69.1419842496
385,69.1589135088
386,69.2156979975
387,69.2307260388
388,69.2365800688
389,69.2688834945
390,69.2877130508
391,69.2946636919
392,69.3081149159
393,69.3261885937
394,69.352701122
395,69.394214575
396,69.4365229814
397,69.4466736501
398,69.4758660956
399,69.5357901374
400,69.5808298052
401,69.6015347483
402,69.6127405279
403,69.6457612265
404,69.6940161563
405,69.6940161563
406,69.7569279319
407,69.7819661695
408,69.7969829171
409,69.8059607282
410,69.8439057493
411,69.8445988862
412,69.8724842317
413,69.9135228585
414,69.9660662264
415,69.9888496651
416,70.0444933214
417,70.0596717192
418,70.0621486023
419,70.1098787672
420,70.1283730781
421,70.2098635002
422,70.2645002032
423,70.3237390864
424,70.3804464618
425,70.3945051365
426,70.440290829
427,70.4506596316
428,70.4764716602
429,70.4775210325
430,70.5171264038
431,70.5188973353
432,70.5203381093
433,70.5636251631
434,70.5698375846
435,70.5698375846
436,70.6112893908
437,70.6475286735
438,70.7000349885
439,70.7061096858
440,70.7516749438
441,70.8011320454
442,70.8162575299
443,70.847219089
444,70.8861258031
445,70.9105480069
446,70.9476242578
447,70.9862071624
448,70.9989566059
449,71.0021928201
450,71.0324138945
451,71.0487171752
452,71.0901793927
453,71.1038613004
454,71.1590381462
455,71.2242942898
456,71.2671397912
457,71.2749605406
458,71.28496032
459,71.3270587105
460,71.3362389686
461,71.4068769905
462,71.4647131012
463,71.4685230013
464,71.5123256593
465,71.5146224489
466,71.5735435133
467,71.5966951255
468,71.6445592646
469,71.6977069325
470,71.7581586323
471,71.7581586323
472,71.7670305507
473,71.7873635875
474,71.7911193321
475,71.7977975031
476,71.7978166872
477,71.8035552946
478,71.8489495865
479,71.8515185761
480,71.8625728551
481,71.8700161
482,71.8721389682
483,71.881577009
484,71.8853510919
485,71.8871080094
486,71.8929830556
487,71.8966995184
488,71.8966995184
489,71.9012826816
490,71.9064323716
491,71.9099053501
492,71.9141759562
493,71.9188118825
494,71.9188118825
495,71.9188118825
496,71.9257931975
497,71.9331017355
498,71.9345422915
499,71.9422806303
500,71.9433060056
501,71.9479415714
502,71.9536720672
503,71.9539483008
504,71.9562229294
505,71.957639009
506,71.95982981
507,71.9676995591
508,71.9690170164
509,71.9702528826
510,71.9724855104
511,71.9732608046
512,71.9734599386
513,71.974621848
514,71.9880291382
515,71.9906225819
516,71.9939611613
517,71.9986160866
518,72.0114649346
519,72.0114649346
520,72.0114649346
521,72.0190908429
522,72.0190908429
523,72.0265839692
524,72.0284660914
525,72.0284660914
526,72.0284660914
527,72.0284660914
528,72.0288734003
529,72.0326767758
530,72.0393876907
531,72.0468297455
532,72.0516949873
533,72.0516949873
534,72.0635188708
535,72.0644465385
536,72.0768634153
537,72.0768634153
538,72.0895026121
539,72.0919900951
540,72.0934712963
541,72.0998955263
542,72.0998955263
543,72.1031690005
544,72.1242189725
545,72.140645927
546,72.1584508473
547,72.163423625
548,72.163423625
549,72.1642184641
550,72.165785085
551,72.1711720073
552,72.1711720073
553,72.1715271923
554,72.1725319098
555,72.1780300473
556,72.1795224829
557,72.1834107898
558,72.1854838296
559,72.1874453133
560,72.1874453133
561,72.1874453133
562,72.1903819254
563,72.1914294375
564,72.1914294375
565,72.2003262576
566,72.2005723003
567,72.2005723003
568,72.2005723003
569,72.2119662758
570,72.2168659616
571,72.21707533
572,72.2177189532
573,72.2250107369
574,72.2260265223
575,72.2378346546
576,72.2378346546
577,72.2387646287
578,72.2421129835
579,72.2515634168
580,72.2581638146
581,72.2607604942
582,72.2640330095
583,72.2647566069
584,72.2651705736
585,72.2664666916
586,72.2702267828
587,72.277717015
588,72.277717015
589,72.2823696718
590,72.2823696718
591,72.2870831405
592,72.2891428537
593,72.2921469709
