Time(Iteration),CABCoTheta,CAB_originalCoTheta,,,,,,
0,0.980704390224,0.981352561055,,,,,,
1,0.959869751305,0.967386836709,,,,,,
2,0.933793328603,0.942471740929,,,,,,
3,0.908353120485,0.911248800129,,,,,,
4,0.873279662375,0.885660683593,,,,,,
5,0.851135355031,0.868563196988,,,,,,
6,0.818834932969,0.843619108167,,,,,,
7,0.796725426504,0.824864058626,,,,,,
8,0.782454651178,0.80598293834,,,,,,
9,0.763999405169,0.771326042608,,,,,,
10,0.744192497689,0.748056246068,,,,,,
11,0.728655544953,0.731681564138,,,,,,
12,0.706136521532,0.693877687584,,,,,,
13,0.693540479732,0.684252843201,,,,,,
14,0.674568856721,0.666522320812,,,,,,
15,0.665136962012,0.653721200327,,,,,,
16,0.641307602649,0.637204149091,,,,,,
17,0.619386841455,0.627301187419,,,,,,
18,0.608386745731,0.616072447353,,,,,,
19,0.598923655681,0.608048179131,,,,,,
20,0.592279282461,0.60357205601,,,,,,
21,0.575672726039,0.592655678738,,,,,,
22,0.564872116324,0.573100778647,,,,,,
23,0.555577725726,0.564715576698,,,,,,
24,0.549403650123,0.557102357981,,,,,,
25,0.544352017281,0.545293772784,,,,,,
26,0.538560109003,0.537130344531,,,,,,
27,0.53294271374,0.531415982359,,,,,,
28,0.525938011231,0.527895520946,,,,,,
29,0.515890761583,0.521165343044,,,,,,
30,0.505838469061,0.511631064087,,,,,,
31,0.497587390684,0.502737086139,,,,,,
32,0.49059300459,0.49919621173,,,,,,
33,0.484838338677,0.496504699009,,,,,,
34,0.481383757433,0.494226920705,,,,,,
35,0.476845503724,0.488387180648,,,,,,
36,0.471235439072,0.476831697739,,,,,,
37,0.462800257133,0.473838246913,,,,,,
38,0.455220590101,0.466561249831,,,,,,
39,0.449638384401,0.460200557559,,,,,,
40,0.446305827457,0.455613274742,,,,,,
41,0.442135116877,0.451122296597,,,,,,
42,0.438646995956,0.446400439697,,,,,,
43,0.438189431488,0.441832974839,,,,,,
44,0.431605964461,0.437081639555,,,,,,
45,0.427339675521,0.433299765701,,,,,,
46,0.424420395941,0.428912428737,,,,,,
47,0.421562337762,0.424824242658,,,,,,
48,0.420403195153,0.423181902439,,,,,,
49,0.413126702899,0.416195021598,,,,,,
50,0.410326971675,0.411582382287,,,,,,
51,0.408414165219,0.406380733582,,,,,,
52,0.40367443,0.402965723852,,,,,,
53,0.400216890535,0.401847661384,,,,,,
54,0.398090141079,0.399726850835,,,,,,
55,0.396466896924,0.395551887896,,,,,,
56,0.389646547757,0.390843538293,,,,,,
57,0.385189918373,0.389223841923,,,,,,
58,0.384450987246,0.386135275259,,,,,,
59,0.38265735168,0.383117522943,,,,,,
60,0.379987221339,0.375873018977,,,,,,
61,0.379225913118,0.374968710976,,,,,,
62,0.377826374168,0.373713056165,,,,,,
63,0.375996719644,0.372377165381,,,,,,
64,0.374469041762,0.371198428965,,,,,,
65,0.372115791499,0.370070565272,,,,,,
66,0.369840629125,0.368471179133,,,,,,
67,0.3655647028,0.366133775841,,,,,,
68,0.363021207922,0.363588742068,,,,,,
69,0.361001661199,0.361052246956,,,,,,
70,0.360270868205,0.360286794852,,,,,,
71,0.357853223235,0.356195025215,,,,,,
72,0.356879431874,0.353344316888,,,,,,
73,0.351685394413,0.352135613406,,,,,,
74,0.348615436811,0.34839466125,,,,,,
75,0.346036123817,0.347138418105,,,,,,
76,0.345510126045,0.346397306284,,,,,,
77,0.344828484093,0.345386940993,,,,,,
