Time(Iteration),CAB_original
0,5.66069861393
1,9.27941777972
2,12.6829007959
3,14.7689743154
4,16.9315530171
5,19.038919086
6,21.7615135954
7,23.9096410708
8,25.4501605191
9,27.881122793
10,29.598252803
11,30.8050572259
12,32.6502237955
13,33.5465794921
14,34.8521924888
15,36.279696359
16,37.6392642564
17,38.337305666
18,38.9161145394
19,39.3465689588
20,39.8894106959
21,40.5933622024
22,40.7936705145
23,41.6424304475
24,42.0702649281
25,42.545973895
26,43.6153243037
27,44.2034924404
28,44.3903029308
29,44.6029940476
30,45.1172042921
31,45.5360602984
32,45.9220392289
33,46.2061335511
34,46.3503661735
35,46.4734892595
36,46.7332009842
37,46.8577788625
38,47.1090453234
39,47.3843867823
40,47.5148858051
41,47.6441233187
42,47.880757604
43,47.9655952271
44,48.054676367
45,48.2349184017
46,48.39972873
47,48.5703559081
48,49.0713124143
49,49.1860773921
50,49.4896370012
51,49.6702961624
52,49.885795439
53,49.9859883574
54,50.177054698
55,50.3006767255
56,50.4127129946
57,50.6002327134
58,50.6183520775
59,50.7065741254
60,51.1832101781
61,51.221275145
62,51.2534173886
63,51.3371691893
64,51.497025087
65,51.6391624424
66,51.7538692101
67,51.8856228299
68,52.3679278734
69,52.4411259665
70,52.4778359526
71,52.582975117
72,52.6463398495
73,52.7340916207
74,52.8405477625
75,52.9716445788
76,53.0256956184
77,53.1381016228
78,53.2031463347
79,53.2350899821
80,53.3178813383
81,53.3429547789
82,53.4212109237
83,53.4479187009
84,53.5773191829
85,53.6026067731
86,53.6290413211
87,53.6337471616
88,53.6459990036
89,53.6594110542
90,53.6962451248
91,53.7152794245
92,53.8396920817
93,53.8466165363
94,53.8466165363
95,53.8813100526
96,53.9096819103
97,54.0107422283
98,54.0659727319
99,54.0785294332
100,54.1164929256
101,54.1422514637
102,54.1880769565
103,54.2303283974
104,54.2303283974
105,54.2304553841
106,54.2518699342
107,54.2518699342
108,54.3292508052
109,54.3465716208
110,54.3465716208
111,54.3465716208
112,54.3806833817
113,54.3923881476
114,54.3923881476
115,54.4397673439
116,54.4483905319
117,54.4483905319
118,54.4579507728
119,54.598684796
120,54.6025689812
121,54.6063309346
122,54.6063309346
123,54.7189036663
124,54.7189036663
125,54.7279942611
126,54.7327423742
