Time(Iteration),CAB,LinUCB
0,1.58791792385,1.58791792385
1,2.89256889461,2.89256889461
2,4.15469375079,4.15469375079
3,5.69634683023,5.69634683023
4,7.26890518772,7.26890518772
5,8.62184804458,8.62184804458
6,10.2114554126,10.2114554126
7,11.3715890369,11.3715890369
8,12.9790899372,12.9790899372
9,14.6535136818,14.6535136818
10,16.2224232854,16.2224232854
11,17.2254108014,17.2254108014
12,18.4146996566,18.4146996566
13,19.5648222503,19.5648222503
14,20.863065382,20.863065382
15,22.0252002154,22.0252002154
16,23.2177872737,23.2177872737
17,24.1074920527,24.1074920527
18,25.1269234103,25.1269234103
19,26.0135146345,26.0135146345
20,26.8966174857,26.8966174857
21,28.0678194361,28.0678194361
22,28.8499587216,28.8499587216
23,29.8912081284,29.8912081284
24,30.9030611535,30.9030611535
25,31.6412674267,31.6412674267
26,32.3898045701,32.3898045701
27,33.1338160243,33.1338160243
28,33.748509564,33.748509564
29,34.3299765401,34.3299765401
30,35.1299202848,35.1299202848
31,35.5217559645,35.5217559645
32,36.2906984318,36.2906984318
33,36.9212059952,36.9212059952
34,37.440084576,37.440084576
35,37.794906894,37.794906894
36,38.2888950778,38.2888950778
37,38.6188800728,38.6188800728
38,39.0078628352,39.0078628352
39,39.2832343401,39.2832343401
40,40.0260588665,40.0260588665
41,40.459026919,40.459026919
42,40.7770673664,40.7770673664
43,41.179654309,41.179654309
44,41.6161064052,41.6161064052
45,42.1588273826,42.1588273826
46,42.4632091509,42.4632091509
47,42.9747107483,42.9747107483
48,43.2648154468,43.2648154468
49,43.6353142527,43.6353142527
50,44.0000306717,44.0000306717
51,44.3946234088,44.3946234088
52,44.8079969092,44.8079969092
53,45.1564972491,45.1564972491
54,45.5004335515,45.5004335515
55,45.9376779482,45.9376779482
56,46.2519941687,46.2519941687
57,46.756454524,46.756454524
58,47.1515134633,47.1515134633
59,47.4142357511,47.4142357511
60,47.7653934399,47.7653934399
61,48.1373789247,48.1373789247
62,48.3131199144,48.3131199144
63,48.7339707052,48.7339707052
64,49.204732179,49.204732179
65,49.6303495739,49.6303495739
66,50.0080639322,50.0080639322
67,50.2534919847,50.2534919847
68,50.5264596751,50.5264596751
69,50.7751793108,50.7751793108
70,51.0109717154,51.0109717154
71,51.2067748478,51.2067748478
72,51.3332588566,51.3332588566
73,51.6222980136,51.6222980136
74,52.0012636425,52.0012636425
75,52.2240756532,52.2240756532
76,52.5267605027,52.5267605027
77,52.6405836631,52.6405836631
78,52.7662509876,52.7662509876
79,52.993152171,52.993152171
80,53.1404546927,53.1404546927
81,53.3309501578,53.3309501578
82,53.6036205076,53.6036205076
83,53.8085400496,53.8085400496
84,53.9582855194,53.9582855194
85,54.0954129818,54.0954129818
86,54.2922793362,54.2922793362
87,54.5251746778,54.5251746778
88,54.7715566963,54.7715566963
89,54.8866244469,54.8866244469
90,55.0401777952,55.0401777952
91,55.2596979089,55.2596979089
92,55.4480651741,55.4480651741
93,55.7149638018,55.7149638018
94,55.9542425634,55.9542425634
95,56.0941900261,56.0941900261
96,56.2337824238,56.2337824238
97,56.4630681507,56.4630681507
98,56.6253666937,56.6253666937
99,56.9724702915,56.9724702915
