Time(Iteration),CAB_original
0,5.63325657307
1,11.3224299441
2,15.1688385917
3,17.2508210086
4,20.7903282564
5,23.1461043596
6,26.1511069643
7,27.9891675296
8,30.7894489276
9,32.5392304888
10,34.6786929932
11,35.6341104233
12,36.1560619504
13,37.94974824
14,38.9894892022
15,39.3732834173
16,40.0722164255
17,40.3956285444
18,41.3285240396
19,42.6511241599
20,43.4099131981
21,44.2111569581
22,44.5760681504
23,45.253076468
24,45.4779626698
25,45.8768941278
26,46.0558188363
27,46.4015592069
28,46.7043455886
29,47.0952900429
30,47.5348707782
31,47.8584115921
32,47.9254445162
33,48.0311394199
34,48.2709219163
35,48.5913304681
36,49.1466442662
37,49.4913300947
38,49.6994714487
39,49.9113050517
40,50.1852864907
41,50.3368683319
42,50.6177015393
43,50.7577951223
44,50.9085552353
45,51.0276348437
46,51.1056975401
47,51.2018149815
48,51.3458121581
49,51.4176940208
50,51.4754079051
51,51.5064120348
52,51.6207826942
53,51.6519217068
54,51.6617340199
55,51.7524094343
56,51.7524094343
57,51.8038110207
58,51.8744473203
59,51.883665821
60,51.9365714884
61,51.9531516661
62,52.0584730326
63,52.1467428061
64,52.1586293117
65,52.1899607018
66,52.3304560893
67,52.3405129991
68,52.3618834595
69,52.3724267826
70,52.4105879928
71,52.4503735167
72,52.4572687266
73,52.4572687266
74,52.4990479638
75,52.5704439321
76,52.5752069175
77,52.6560610636
78,52.6746659194
79,52.7200939536
80,52.9400315408
81,52.9539703723
82,52.9758262367
83,53.0129824461
84,53.0147559298
85,53.0269817923
86,53.2134490488
87,53.2289603981
88,53.2333646838
89,53.2425943068
90,53.2425943068
91,53.2538064346
92,53.2935236131
93,53.3471079025
94,53.3665064228
95,53.3846762103
96,53.3846762103
97,53.3888977436
98,53.4242475662
99,53.4784865286
100,53.4784865286
101,53.4861351482
102,53.5098424833
103,53.5656785344
104,53.6260148365
105,53.6611230496
106,53.6800132134
107,53.6903895616
108,53.690801472
109,53.7030024757
110,53.7030024757
111,53.7030024757
112,53.7293493907
113,53.7305693578
114,53.7443374796
115,53.7443374796
116,53.756553255
117,53.7765890261
118,53.8657189222
119,53.8778680262
120,53.8778680262
121,53.8946099768
122,53.8967918182
123,53.8967918182
124,53.8967918182
125,53.9050657123
126,53.9219627941
127,53.9657148016
128,53.9703237767
129,53.9731960905
130,54.0480901462
131,54.0480901462
132,54.1141761379
133,54.1268134773
134,54.1268134773
135,54.136090588
136,54.1433098573
137,54.1433098573
138,54.1487758575
139,54.1720955043
140,54.2362192363
141,54.261992932
142,54.2984755857
143,54.2992811389
144,54.2992811389
145,54.2992811389
146,54.3087324477
147,54.3133849157
148,54.3133849157
149,54.341237295
150,54.3617266903
151,54.3617266903
152,54.3617266903
153,54.3760958332
154,54.3760958332
155,54.3857818509
156,54.3896458515
157,54.3978923286
158,54.4135687964
159,54.4446646458
160,54.4487255305
161,54.4487255305
162,54.4487255305
163,54.4487255305
164,54.4487255305
165,54.4542992127
166,54.4555630543
167,54.4555630543
168,54.4725927219
169,54.4850503242
170,54.4959652181
171,54.4983731334
172,54.5199710723
173,54.523271646
174,54.523271646
175,54.5406612498
176,54.5406612498
177,54.5493090886
178,54.5538365938
179,54.5717239365
180,54.5771033836
181,54.5915741527
182,54.5915741527
183,54.6440347468
184,54.6465050793
185,54.6657541631
186,54.6847532335
187,54.6851839596
188,54.687722476
189,54.687722476
190,54.687722476
191,54.687722476
192,54.6921018045
193,54.7126913326
194,54.7126913326
195,54.7214534118
196,54.7214534118
197,54.7264562299
198,54.7345322829
199,54.7346083765
200,54.7355148074
201,54.7355148074
202,54.7396575796
203,54.7396575796
204,54.7750847983
205,54.7750847983
206,54.7899251148
207,54.8010316737
208,54.8260055353
209,54.8612262055
210,54.8637048457
211,54.8637048457
212,54.8637048457
213,54.8637048457
214,54.8656284702
215,54.8754415935
216,54.8754415935
217,54.8777721114
218,54.8826456881
219,54.8913306614
220,54.8913306614
221,54.8921781816
222,54.8921781816
223,54.894550511
224,54.9103233668
225,54.9103233668
226,54.9103233668
227,54.9103233668
228,54.9148675064
229,54.9169244565
230,54.9238758182
231,54.9307407611
232,55.017220427
233,55.0288292819
234,55.0298638403
235,55.0298638403
236,55.0469720547
237,55.0469720547
238,55.048090623
239,55.0511999673
240,55.0511999673
241,55.0537923836
242,55.0651296992
243,55.0676255743
244,55.0774454605
245,55.0780466813
246,55.0780466813
247,55.0780466813
248,55.0780466813
249,55.0780466813
250,55.0781997483
251,55.0781997483
252,55.1019271496
253,55.1019271496
254,55.1019271496
255,55.1019271496
256,55.1024519964
