Time(Iteration),CAB,LinUCB
0,5.0570855391,6.98642964984
1,8.83109900493,13.1113105077
2,12.5198889383,17.8138788938
3,15.8368471492,21.4636901852
4,18.4586297987,24.3367650643
5,20.2170697723,27.108601019
6,21.6044073945,29.143942606
7,23.4803206855,30.4347295831
8,25.3128775072,32.25504809
9,26.761588641,33.5067885926
10,28.0036173875,34.2498643489
11,29.3169947798,35.1171291035
12,30.7812217893,36.2737716757
13,32.0093093368,37.4667438561
14,32.4090393262,37.8853698473
15,33.342431657,38.5061689015
16,34.2866893554,39.3614313806
17,34.8424433691,39.9805234286
18,35.578493423,40.9582516832
19,36.1929324633,41.5440948756
20,36.6066355105,42.4698253692
21,36.8609960236,43.1451579167
22,37.0363976195,43.6864645449
23,37.4255962486,44.6742260362
24,38.0413546978,45.348978756
25,38.3133907838,45.6641250661
26,38.632414679,45.8000335385
27,38.8983089757,46.0730908781
28,39.3198245419,46.2836936325
29,39.716699715,46.5214583638
30,40.2529279391,46.7013609408
31,40.6097083823,47.0816274022
32,40.9224056596,47.2650170881
33,41.1324968555,47.4836954318
34,41.4487809545,47.559584105
35,41.7430205439,47.7498298585
36,41.8598152939,47.9529943326
37,42.0498705619,48.1941596174
38,42.5705952321,48.4470730925
39,42.7216607496,48.5468376177
40,42.9839955309,48.7133447885
41,42.9946490008,48.8821966353
42,43.391596352,49.088049486
43,43.5713403169,49.3311768072
44,43.7226176446,49.5118322999
45,43.8495322289,49.6525144615
46,43.996198207,49.8479049815
47,44.1339145582,50.0427975016
48,44.3518805153,50.270400036
49,44.4390538682,50.5080451998
50,44.5724284663,50.6507477722
51,44.6034930326,50.652648807
52,44.6883621452,50.8143161198
53,44.7228720778,50.8734150147
54,44.8568422327,50.9374871106
55,45.0460373566,51.0397833584
56,45.1099360628,51.0995210225
57,45.2918872046,51.2045366654
58,45.3119287455,51.2400693053
59,45.4987002869,51.4091206211
60,45.5067093772,51.4467069014
61,45.6532243809,51.500240069
62,45.8338090543,51.5339932405
63,46.0073218174,51.7784683318
64,46.2054644589,52.0163488466
65,46.3038782931,52.0361410457
66,46.4188856307,52.1124595693
67,46.5381421255,52.16823938
68,46.5671908167,52.2496400943
69,46.5671908167,52.3946922748
70,46.6333449648,52.5337091915
71,46.6672684056,52.6018450171
72,46.69350096,52.6280775715
73,46.8225373814,52.7208196315
74,46.861644641,52.8201223565
75,46.9420017438,52.8325006843
76,46.9840695902,52.9712027075
77,47.1300868294,53.0231103995
78,47.2485280116,53.1415515818
79,47.3491059644,53.1950654407
80,47.3672305577,53.2131900341
81,47.4173644443,53.2633239206
82,47.441517369,53.2935030901
83,47.5224181374,53.3030801386
84,47.550537725,53.4496948941
85,47.5884177901,53.4757774138
86,47.5988565651,53.4939308948
87,47.6927275317,53.6759256066
88,47.7570488085,53.7336638241
89,47.8114217336,53.7606847603
90,47.8449877427,53.8199253671
91,47.9560616833,53.8232234047
92,47.9560616833,53.8232234047
93,47.9794830555,53.8686845194
94,48.0553732686,53.8686845194
95,48.1643543081,53.914367295
96,48.2573225557,53.9546218721
97,48.2869061931,54.0000483244
98,48.3209024725,54.0739188979
99,48.3566410981,54.1137011001
100,48.3738363436,54.1150315854
101,48.4317458389,54.159235386
102,48.4364303674,54.1639199145
103,48.5751269516,54.18178934
104,48.7397602426,54.3027833505
105,48.7605907646,54.3027833505
106,48.7791105863,54.3045817018
107,48.7890944334,54.3126214052
108,48.8162931288,54.3396528699
109,48.9067176068,54.4248315462
110,48.9544227086,54.4291959021
111,48.9979350903,54.4848633764
112,49.037193648,54.5116106578
113,49.037193648,54.5383048694
114,49.0409008847,54.5849570217
115,49.0425294542,54.6873378152
116,49.0463122619,54.7033666551
117,49.0829919737,54.7568438236
118,49.1564913832,54.8116101021
119,49.1757052926,54.8116101021
120,49.2056751202,54.8606265121
121,49.2259705897,54.9010297315
122,49.2259705897,54.9089039021
123,49.2897673238,54.9442778898
124,49.3375977389,54.9921083048
125,49.3411946687,55.0034281602
126,49.3438380541,55.0060715456
127,49.3907173969,55.0529508883
128,49.3907173969,55.0581563715
129,49.3930724099,55.0627413875
130,49.4422433836,55.1119123613
131,49.4596790844,55.1398556777
132,49.4615434025,55.1470302457
133,49.4615434025,55.1613693474
134,49.4663672881,55.1633605519
135,49.4968685076,55.1814354098
136,49.4968685076,55.1814354098
137,49.4992918633,55.1844983099
138,49.5229478992,55.1844983099
139,49.5229478992,55.1914910137
140,49.5294357345,55.2018192098
141,49.5347203044,55.2273844567
142,49.5508073691,55.2434774352
143,49.5575963858,55.2502664519
144,49.5575963858,55.2502664519
145,49.5645422203,55.2684423584
146,49.5760572642,55.2720058764
147,49.576289734,55.2722383462
148,49.6300824145,55.276822723
149,49.630583953,55.2777537642
150,49.6511149856,55.2777537642
151,49.6511149856,55.2777537642
152,49.6511149856,55.2931436132
153,49.7106101311,55.3526387588
154,49.7140021267,55.3662293692
155,49.7227893685,55.3662293692
156,49.7321276054,55.3883569183
157,49.7502692778,55.55905901
158,49.781239731,55.56806429
159,49.7843023756,55.5680833374
160,49.849426723,55.7184279245
161,49.8520570129,55.7184279245
162,49.852226592,55.7276490801
163,49.852226592,55.753674688
