Time(Iteration),CAB,CAB_original,LinUCB
0,7.16515534204,7.16515534204,7.08847699792
1,13.586913921,13.4441515433,13.0141082513
2,17.9252848517,18.2226360633,17.4832731878
3,22.5075048576,21.7257842575,20.8768590177
4,27.0260611581,26.2951225789,25.5374174688
5,30.4521735874,28.9281192928,28.003795758
6,34.6609882856,31.4159975907,29.9479193988
7,38.0940121202,33.6656941794,32.072277978
8,40.3622036838,35.6190544923,33.852689407
9,42.9238723942,37.3503815581,35.8677805541
10,44.9477772004,38.917619025,37.3939778853
