Time(Iteration),CABCoTheta,LinUCBCoTheta,,,,,,
0,0.958414024064,0.982499747133,,,,,,
1,0.938551496009,0.952882927321,,,,,,
2,0.917011331845,0.934378611527,,,,,,
3,0.894591416556,0.919300014594,,,,,,
4,0.877959372699,0.890278425253,,,,,,
5,0.853783550267,0.854165978907,,,,,,
6,0.840492422128,0.838551625743,,,,,,
7,0.820282031359,0.817911233681,,,,,,
8,0.801165931606,0.800336820984,,,,,,
9,0.786416842511,0.790304425344,,,,,,
10,0.771879676151,0.777444287649,,,,,,
11,0.755071984523,0.761566307507,,,,,,
12,0.743933148907,0.750331926883,,,,,,
13,0.734008119631,0.735845914217,,,,,,
14,0.723093615492,0.719474090786,,,,,,
15,0.708299121026,0.705917649531,,,,,,
16,0.700340800748,0.698092891469,,,,,,
17,0.690639717828,0.682067357897,,,,,,
18,0.681811612481,0.675055913678,,,,,,
19,0.672921627727,0.666355518361,,,,,,
20,0.662379635354,0.65697953707,,,,,,
21,0.653893082742,0.644217572007,,,,,,
22,0.646759752182,0.637540569149,,,,,,
23,0.631385790006,0.623988471084,,,,,,
24,0.625820335532,0.615495940788,,,,,,
25,0.609305284221,0.60846207125,,,,,,
26,0.597449476941,0.595654402205,,,,,,
27,0.589742999153,0.580914850267,,,,,,
28,0.582641329427,0.57194207791,,,,,,
29,0.574014235425,0.565749611203,,,,,,
30,0.566869861914,0.56111431473,,,,,,
31,0.56260790233,0.553743180373,,,,,,
32,0.550710205226,0.537178397413,,,,,,
33,0.547254133548,0.531386499702,,,,,,
34,0.537337943497,0.528579991457,,,,,,
35,0.532471818093,0.525674690911,,,,,,
36,0.523670140608,0.519744765089,,,,,,
37,0.516794760533,0.513956867249,,,,,,
38,0.511969872515,0.510330764983,,,,,,
39,0.505177281513,0.500144858801,,,,,,
40,0.496679898798,0.491889321878,,,,,,
41,0.491990247137,0.48735313745,,,,,,
42,0.488640982648,0.472162743422,,,,,,
43,0.482140879976,0.46203627539,,,,,,
44,0.477603859486,0.457963833898,,,,,,
45,0.474764378273,0.453779519064,,,,,,
46,0.4676743382,0.450759203105,,,,,,
47,0.4623260125,0.444632280703,,,,,,
48,0.455571796584,0.443880751468,,,,,,
49,0.447570167813,0.440094233208,,,,,,
50,0.443820543228,0.438131542693,,,,,,
51,0.441422406826,0.435202200469,,,,,,
52,0.437623049409,0.430082702505,,,,,,
53,0.435230794731,0.425706072516,,,,,,
54,0.43252707221,0.424720486377,,,,,,
