Time(Iteration),CAB,CAB_original,LinUCB
0,8.27239013739,8.61021277607,5.48307356564
1,12.324589932,14.9777484474,11.052800512
2,16.6007361685,19.1490292271,16.8030132741
3,19.940320703,23.0426516992,20.3254973018
4,24.0290977002,26.8611990781,24.4927743921
5,27.141296459,29.465758717,26.6298491016
6,30.1205426342,32.4706086556,28.8611404202
7,33.3939433673,34.3587992479,31.5699938059
8,36.2809552039,35.9135408864,33.200712376
9,37.9902818243,38.1653101919,34.7950527941
10,40.02630625,40.2896637737,36.8257117466
11,41.2330633882,41.0739906778,37.8177643789
12,42.9449606249,42.8082458205,38.9086290567
13,44.3674901861,43.8565877498,40.4726125256
14,45.0208900054,44.4681369702,41.578766621
15,47.0317791265,45.3037288417,42.3066347231
16,49.5018160489,46.4645303883,43.2911548319
17,50.2727116569,46.8847494351,43.8548936333
18,51.4717515914,47.4869860276,44.4421268054
19,52.1210188504,47.9837636331,45.1309224184
20,53.3152738203,48.796698006,45.4827907187
21,54.6369820374,49.8119462226,46.1963031864
22,55.9553086578,50.9671355878,46.6115664046
23,56.7136022695,51.8941801291,47.1027415346
24,57.8220011063,52.5459332333,47.6135784027
25,58.6948304616,53.2946148325,48.0804389088
26,59.603764248,54.1989135641,48.7217081426
27,60.3619641916,54.4997600554,48.9784580518
28,61.0904787319,54.9815999585,49.5048845027
29,62.0862023524,55.5997902494,49.9272198024
30,62.7102521605,56.0876960565,50.4033798303
31,63.8418476469,56.4710191912,50.7684582005
32,63.9217143116,56.5191588147,50.8086654792
33,64.8641914547,56.953598507,51.118837581
34,65.294655436,57.0846033006,51.2665052101
35,65.7501775548,57.2482493118,51.6049101031
36,66.5944333316,57.8680603549,52.0214917057
37,66.7101810704,58.2448419238,52.3703094576
38,67.3820375883,58.5544629624,52.5908952009
39,68.5514917818,58.6468000329,53.1151131545
40,69.3586602851,59.1278209193,53.3393419937
41,69.7007838204,59.4336041878,53.6363947988
42,70.3092923598,59.5380140742,53.8362705136
43,71.2194796695,59.6772093649,54.03467416
44,71.6602863614,60.0522598089,54.2206950009
45,72.229597888,60.2412276196,54.51503395
46,72.8739942045,60.6216492304,54.8743183383
47,73.3281501856,60.8101382991,55.0454619657
48,74.3994281102,61.1010743192,55.4774506946
49,74.808396386,61.4420497391,55.5856683882
50,75.1396216802,61.5925581855,55.6825982124
51,75.6826456573,61.7275412112,55.7783787795
