Time(Iteration),CAB,LinUCB
0,1.6632000285,1.6632000285
1,3.63905170294,3.63905170294
2,5.28802823861,5.34379057467
3,6.81034329511,6.90782153977
4,8.3168997207,8.4354864636
5,9.6856219797,9.77744574381
6,11.2801281561,11.4590706674
7,12.6348302299,12.9619073858
8,13.9547199377,14.277735532
9,15.0505143207,15.3610773575
10,16.1766205916,16.4818873269
11,16.972330692,17.4350834871
12,17.7344242823,18.2962156649
13,18.2688652649,18.9551805686
14,18.9656591663,19.6237713701
15,19.8709799352,20.758469269
16,20.5249702243,21.5643816213
17,21.2116980074,22.3139596256
18,21.8323477042,23.3948824425
19,22.3514539803,24.1342957039
20,22.8439434068,24.7221281491
21,23.3994086754,25.3523514984
22,23.7015052318,25.8854495468
23,24.1990382278,26.5206048873
24,24.6659945949,26.9369869079
25,25.0295125977,27.4191135595
26,25.4777235096,27.9535866058
27,25.9643443405,28.6683463881
28,26.3011369718,29.1264060057
29,26.7694116657,29.6802081839
30,27.0037852671,30.2235285233
31,27.3359246324,30.8333495179
32,27.6091157159,31.1989080946
33,27.9841635473,31.6460612089
34,28.2951846335,32.0552143573
35,28.6778915971,32.622824632
36,29.0784812241,33.1746044236
37,29.2817108017,33.4799622685
38,29.6070966035,33.9666830322
39,29.8829109105,34.5453258975
40,30.1118608195,34.8549893121
41,30.3883481585,35.2893080155
42,30.7145599815,35.6279749642
43,30.8991254135,36.0818556
44,31.1218420245,36.5283789743
45,31.3735258146,37.1306375634
46,31.590353631,37.4438416935
47,31.714860949,37.9537157801
48,31.8769020104,38.3409799907
49,32.0659005528,38.7365771497
50,32.1651318055,39.0980882988
51,32.3987181754,39.4936378336
52,32.4563080864,39.867657948
53,32.6732777602,40.3678730582
54,32.7924909621,40.7926155046
55,33.0143483967,41.1776138601
56,33.1047180326,41.6916150914
57,33.1865941708,42.0122837472
58,33.2979757921,42.4316569231
59,33.4266027719,42.7827316592
60,33.5316728823,43.2419783644
61,33.6391946885,43.5310768242
62,33.7058650365,43.9265542051
63,33.7653144976,44.2720848586
64,33.9959798551,44.7855377685
65,34.1794343668,45.1153385601
66,34.2693243275,45.3728094184
67,34.3643680708,45.7817762299
68,34.5431724016,46.239003606
69,34.6659305472,46.5370562029
70,34.7543468846,46.9354820223
71,34.8983071233,47.1972597794
72,34.9709351198,47.5690981946
73,35.0892523515,47.9879908209
74,35.1432596246,48.4772872702
75,35.2834335374,48.830265418
76,35.3557117804,49.1166969839
77,35.4706149121,49.4497366021
78,35.5626161777,49.6326445373
79,35.6168180723,49.9817210112
80,35.7496917833,50.4345939123
81,35.8235933962,50.7205724469
82,35.9351594067,50.9227834235
83,36.0181282505,51.1564162684
84,36.0271492458,51.4632692361
85,36.0666044779,51.7727885661
86,36.178470015,52.0240110929
87,36.3082225156,52.2469677964
88,36.4090801275,52.5430632095
89,36.472190644,52.7868037152
90,36.5424212143,52.9692112898
91,36.6897407015,53.1917174813
92,36.7104155922,53.3322560155
93,36.7164953084,53.5257456705
94,36.721887571,53.7914195387
95,36.8721669885,54.0855736942
96,36.9459789234,54.2472675501
97,36.9975168966,54.3814629419
98,37.0576388565,54.5238376381
99,37.0688075628,54.7572561702
100,37.1189521118,54.929253326
101,37.1726016278,55.0582220961
102,37.2621599153,55.2887571304
103,37.3257701711,55.3847650626
104,37.3781267696,55.5565004428
105,37.4157339026,55.6799593382
106,37.5164464183,55.9759582774
107,37.6424813492,56.2604998144
108,37.6697412232,56.367483577
109,37.6810254453,56.464140513
110,37.7103135994,56.5905052813
111,37.7967213732,56.7611529708
112,37.8328237281,56.9047663304
113,37.8671762677,57.030850468
114,37.9197948468,57.1640799125
115,38.0192782473,57.3816258315
116,38.0408971456,57.5124003836
117,38.0646741566,57.6311675033
118,38.0657269225,57.7790915422
119,38.114171741,57.8775997877
120,38.1316633837,57.9863723598
121,38.1520278399,58.0764241058
122,38.1536659734,58.1533965833
123,38.2126406696,58.2839561751
124,38.2556084738,58.3734735209
125,38.260934485,58.4436700011
126,38.2652928021,58.574394647
127,38.2702327177,58.7537725736
128,38.3224158245,58.9546757846
129,38.3683599148,59.1254046921
130,38.4053235739,59.2405849418
131,38.4159812712,59.3272722491
132,38.5145033158,59.4686708335
133,38.5751882823,59.6682374464
134,38.6211697567,59.789103007
135,38.638445626,59.8229654519
136,38.6560366486,59.9897526801
137,38.7021448923,60.1144180081
138,38.7143939756,60.1844744817
139,38.786016219,60.2720360136
140,38.8411170968,60.4110542514
141,38.8508115949,60.5133098237
142,38.8674125055,60.6671361851
143,38.8713302769,60.7831846071
144,38.8953377655,60.937548987
145,38.9130217978,61.119542139
146,38.934221334,61.144445116
147,38.9635230997,61.2272033669
148,38.9965697186,61.3001455119
149,39.0209885273,61.4967945759
150,39.0398609303,61.6053015353
151,39.1246850089,61.6872376558
152,39.1854374023,61.7803230356
153,39.1996873196,61.8763540658
154,39.2377065276,61.9840370569
155,39.2481188456,62.1779840999
156,39.2629555876,62.2900557297
157,39.3187425478,62.4760985251
158,39.3354776034,62.534555356
159,39.3950951602,62.6252803145
160,39.4028846875,62.7047808276
161,39.4072012168,62.8479122754
162,39.4461491613,63.0963173722
163,39.4865011366,63.3022746035
164,39.5290455353,63.4987268633
165,39.5763437396,63.691241439
166,39.6079078808,63.7668434894
167,39.6324861275,63.9186512502
168,39.6612828639,64.0192064067
169,39.6639606606,64.1516060211
170,39.7229581442,64.2387833183
171,39.7229581442,64.3388945394
172,39.7302101877,64.4070217153
173,39.7496773216,64.5004568724
174,39.7629568703,64.6264542377
175,39.7796711147,64.7664604559
176,39.79214475,64.844410124
177,39.8442305011,64.9322148526
178,39.8477270396,65.025362405
179,39.8477270396,65.1090197984
180,39.8697086207,65.2160416037
181,39.9167680829,65.3479780736
182,39.9329001006,65.4698438974
183,39.9443668826,65.5515464699
184,39.973875062,65.6153543918
