Time(Iteration),CAB,LinUCB
0,4.36216540803,5.47375123531
1,6.72467005825,10.3558640449
2,10.4537271566,12.8844292738
3,13.4773317403,15.974739949
4,17.0304993748,18.4632357907
5,20.7557285834,21.3400177885
6,23.1439014547,24.2946193282
7,26.2032481676,26.7605643141
8,28.9205281853,29.1256427872
9,31.407879787,30.4640115649
10,32.7035427979,32.1668895511
11,35.6720242237,33.8726369333
12,38.497077342,35.0956371473
13,40.0397088195,36.0163293216
14,42.3770557406,38.2658755735
15,44.3831327043,39.302840535
16,47.5044213001,41.3698354195
17,48.9971955777,42.3139030358
18,50.1960922146,42.7800489888
19,51.907544861,44.102250834
20,53.0699932928,44.5635797206
21,54.7030873405,45.3268039442
22,56.3011122049,45.942156744
23,57.190793629,46.4875142681
24,58.3253606442,47.4920795282
25,59.6289058126,47.8407244977
26,61.2346388667,48.720577561
27,62.8494272789,48.9582931388
28,63.8021338567,49.5671202739
29,65.100025225,49.7040042145
30,67.081632785,49.9619977302
31,67.8787851037,50.5626637716
32,69.4301208914,51.0878576154
33,71.148246323,51.4807891245
34,72.8464464185,51.9926081851
35,74.787084445,52.1180264776
36,76.0964953185,52.5982083965
37,77.8864074717,52.7103499828
38,78.8418179464,53.2420086568
39,80.7109271376,53.3311026558
40,82.0076554011,53.4465114015
41,83.4203560213,53.5634133143
42,84.2167296178,53.7212224801
43,84.5502874931,53.9665631867
44,86.0233832538,54.1215038449
45,87.0981920257,54.3878130354
46,88.5971247952,54.481841333
47,89.9708477945,54.8271677164
48,91.3630356367,54.9458360204
49,92.1909619641,55.0481787421
50,93.8958612888,55.2639125728
51,95.1298023608,55.3972987106
52,96.9169679578,55.514878933
53,97.918545875,55.7173047671
54,98.9078911375,55.8165531621
55,99.7061218135,55.8683407529
56,101.252558863,56.1679695269
57,102.361546567,56.2182396637
58,103.491812749,56.3243569596
59,104.529291477,56.403150369
60,105.534420979,56.5358128761
61,106.873200023,56.7402429168
62,107.71660951,56.9261272449
63,109.093363088,57.04205997
64,110.487853166,57.0711566481
65,111.214206415,57.1832739113
66,112.183890177,57.3246704431
67,113.686273429,57.3416589507
68,114.486695716,57.5307196627
69,115.920316657,57.7647767591
70,116.78182936,57.8266601616
71,117.807391543,57.8907603352
72,118.873646184,57.973518622
73,119.819484365,57.9910764848
74,120.574929594,58.0044567034
75,121.326642669,58.0702177774
76,122.725485939,58.2050766934
77,123.55618697,58.4227337727
78,123.867758794,58.4748532667
79,124.535450726,58.523226328
80,125.261177719,58.6103561731
81,126.330451744,58.7123209438
82,127.277346421,58.796927624
83,128.261380739,58.9853422938
84,129.057904926,58.9983151732
85,129.694769642,59.0037078502
86,131.402128554,59.0915737728
87,132.256278917,59.2241052515
88,133.060446218,59.255620194
89,133.902783346,59.2878533137
90,134.727975358,59.3896793871
91,135.27987261,59.4495610501
92,136.204176437,59.4798355353
93,136.806040484,59.5436432165
