Time(Iteration),CABCoTheta,,,,,,
0,0.303211910249,,,,,,
1,0.292497670106,,,,,,
2,0.288585601616,,,,,,
3,0.278286326822,,,,,,
4,0.272138241497,,,,,,
5,0.264842066721,,,,,,
6,0.257424084241,,,,,,
7,0.253229406788,,,,,,
8,0.249563472848,,,,,,
9,0.246059349183,,,,,,
10,0.240896150836,,,,,,
11,0.238743367475,,,,,,
12,0.234675815607,,,,,,
13,0.233334460653,,,,,,
14,0.226309295981,,,,,,
15,0.219926782005,,,,,,
16,0.215592999493,,,,,,
17,0.210719428673,,,,,,
18,0.208707844553,,,,,,
19,0.205891659003,,,,,,
20,0.203235206771,,,,,,
21,0.200303859363,,,,,,
22,0.196980597971,,,,,,
23,0.195699487581,,,,,,
24,0.192672748189,,,,,,
25,0.190524867917,,,,,,
26,0.188652409027,,,,,,
27,0.187182464177,,,,,,
28,0.184849934335,,,,,,
29,0.183210383417,,,,,,
30,0.181907603048,,,,,,
31,0.1805174391,,,,,,
32,0.180473965691,,,,,,
33,0.178887590787,,,,,,
34,0.178452418648,,,,,,
35,0.17653053686,,,,,,
36,0.173230028423,,,,,,
37,0.168260429781,,,,,,
38,0.165723859522,,,,,,
39,0.164371999463,,,,,,
40,0.163737609272,,,,,,
41,0.162717311553,,,,,,
42,0.161700520634,,,,,,
43,0.161149857704,,,,,,
44,0.158194749945,,,,,,
45,0.157058766852,,,,,,
46,0.155989907105,,,,,,
47,0.155125980992,,,,,,
48,0.151357248785,,,,,,
49,0.150270618442,,,,,,
50,0.149844809975,,,,,,
51,0.148507380843,,,,,,
52,0.147835601515,,,,,,
53,0.144092751191,,,,,,
54,0.142819774679,,,,,,
55,0.141215763023,,,,,,
56,0.139782718885,,,,,,
57,0.138911697539,,,,,,
58,0.138617050608,,,,,,
59,0.133852506005,,,,,,
60,0.133091302448,,,,,,
61,0.132204469616,,,,,,
62,0.131719897927,,,,,,
63,0.129299024395,,,,,,
64,0.126003681257,,,,,,
65,0.125443492311,,,,,,
66,0.124910976978,,,,,,
67,0.124332139461,,,,,,
68,0.12436386074,,,,,,
69,0.123244705778,,,,,,
70,0.121091975307,,,,,,
71,0.119881899967,,,,,,
72,0.119740707127,,,,,,
73,0.119284929229,,,,,,
74,0.118605245419,,,,,,
75,0.117735332144,,,,,,
76,0.117684607938,,,,,,
77,0.116960226546,,,,,,
78,0.116457307398,,,,,,
79,0.115973198032,,,,,,
80,0.11565041871,,,,,,
81,0.115543862605,,,,,,
82,0.115328013841,,,,,,
83,0.11419210279,,,,,,
84,0.11312806157,,,,,,
85,0.111964141902,,,,,,
86,0.110964872903,,,,,,
87,0.111072472952,,,,,,
88,0.110981363415,,,,,,
89,0.110760332412,,,,,,
90,0.110633546132,,,,,,
91,0.110295217686,,,,,,
92,0.109826457447,,,,,,
93,0.109694980355,,,,,,
94,0.108706697654,,,,,,
95,0.10750002392,,,,,,
96,0.107220977803,,,,,,
97,0.107309241024,,,,,,
98,0.107212670916,,,,,,
99,0.107232458426,,,,,,
100,0.107143546843,,,,,,
101,0.106723554441,,,,,,
