Time(Iteration),LinUCB_newCoTheta,LinUCBCoTheta,,,,,,
0,0.949356781197,0.950759670107,,,,,,
1,0.922986469237,0.926898745729,,,,,,
2,0.900142644481,0.904040389162,,,,,,
3,0.867581330426,0.861542246049,,,,,,
4,0.846893530989,0.844390532424,,,,,,
5,0.828931797302,0.828238009938,,,,,,
6,0.810995806064,0.810994756161,,,,,,
7,0.792538978182,0.791988777235,,,,,,
8,0.775423481214,0.776752807282,,,,,,
9,0.755006422497,0.756573698094,,,,,,
10,0.744388988891,0.74400181887,,,,,,
11,0.723501774708,0.729062367139,,,,,,
12,0.714119181228,0.720687577571,,,,,,
13,0.70283664416,0.71056845048,,,,,,
14,0.690494642361,0.696139116204,,,,,,
15,0.679247459058,0.686044550482,,,,,,
16,0.664664408207,0.672015801784,,,,,,
17,0.654200436119,0.664558442217,,,,,,
18,0.643654496977,0.657413853898,,,,,,
19,0.63818505679,0.649645488429,,,,,,
20,0.631894547371,0.643161313814,,,,,,
21,0.626388484748,0.63673527818,,,,,,
22,0.621155242456,0.630586591356,,,,,,
23,0.610243165455,0.624608222271,,,,,,
24,0.597289382918,0.61323971872,,,,,,
25,0.591455963735,0.608574181524,,,,,,
26,0.58476698534,0.60211099756,,,,,,
27,0.580695273309,0.598547680436,,,,,,
28,0.575691299167,0.594031375763,,,,,,
29,0.567355397518,0.585952759115,,,,,,
30,0.562325572118,0.57784952198,,,,,,
31,0.554066453551,0.570139762638,,,,,,
32,0.552186490705,0.5672276542,,,,,,
33,0.54756283026,0.563255412995,,,,,,
34,0.542002896297,0.55852949532,,,,,,
35,0.530039602821,0.546625596108,,,,,,
36,0.527998918924,0.544806314054,,,,,,
37,0.516276703129,0.53276414728,,,,,,
38,0.515239817016,0.531710585575,,,,,,
39,0.513600122137,0.530203700451,,,,,,
40,0.511259579586,0.527876882957,,,,,,
41,0.504539531881,0.521359111676,,,,,,
42,0.502025818567,0.518625179786,,,,,,
43,0.497968569452,0.514987218716,,,,,,
44,0.494051683183,0.510982710726,,,,,,
45,0.490118408474,0.506164944969,,,,,,
46,0.487471117962,0.504191575887,,,,,,
47,0.486121141926,0.501354740906,,,,,,
48,0.481004332607,0.492407929582,,,,,,
49,0.474474305253,0.485893097962,,,,,,
50,0.469089508847,0.482463049727,,,,,,
51,0.464628704043,0.477034778439,,,,,,
52,0.459683650099,0.472530613994,,,,,,
53,0.449153662459,0.459366696635,,,,,,
54,0.447037106977,0.457757140369,,,,,,
55,0.445610530721,0.456673033676,,,,,,
56,0.443896489121,0.453800409505,,,,,,
57,0.437607996309,0.447367575564,,,,,,
58,0.437293613575,0.446527031687,,,,,,
59,0.433102844815,0.441756675295,,,,,,
60,0.432131550513,0.436999067679,,,,,,
61,0.430417453308,0.435492869145,,,,,,
62,0.429264410165,0.433998454649,,,,,,
63,0.428339405723,0.432582607761,,,,,,
64,0.427625154544,0.431928708778,,,,,,
65,0.422318967043,0.430571771253,,,,,,
66,0.421394577679,0.429608734802,,,,,,
67,0.41857288588,0.427736207334,,,,,,
68,0.407143488021,0.41631766028,,,,,,
69,0.406472529073,0.414931867306,,,,,,
70,0.402784041039,0.411605702677,,,,,,
71,0.401620381812,0.410467182072,,,,,,
72,0.399687905988,0.407582370388,,,,,,
73,0.382829763482,0.398162229406,,,,,,
74,0.381440466912,0.395631596522,,,,,,
75,0.379448825206,0.393929489834,,,,,,
76,0.378473849038,0.392510920399,,,,,,
77,0.376403392159,0.389297674493,,,,,,
78,0.375426546962,0.388647605375,,,,,,
79,0.373443450189,0.386741834053,,,,,,
80,0.371913579182,0.38442680809,,,,,,
81,0.371006740427,0.383894466138,,,,,,
82,0.366033185699,0.379407496333,,,,,,
83,0.359535297177,0.372328527276,,,,,,
84,0.357162855459,0.369190172059,,,,,,
85,0.35552387821,0.367441740259,,,,,,
86,0.351576877246,0.363969183429,,,,,,
87,0.350493654902,0.362843961254,,,,,,
88,0.34908488266,0.361435855199,,,,,,
89,0.34740217891,0.360012278333,,,,,,
90,0.346937726219,0.359810456636,,,,,,
91,0.343965193591,0.357172830065,,,,,,
92,0.342019078676,0.355643453168,,,,,,
93,0.340954699377,0.354672609448,,,,,,
94,0.340160566885,0.353766267613,,,,,,
95,0.339204843108,0.352617956946,,,,,,
96,0.338268563935,0.352029519733,,,,,,
97,0.335861860585,0.34740117261,,,,,,
98,0.335568346215,0.347034868991,,,,,,
99,0.333559790474,0.345834226852,,,,,,
100,0.333454053427,0.345539491028,,,,,,
101,0.330605614099,0.342899332961,,,,,,
102,0.325475341005,0.338501050079,,,,,,
103,0.324264670829,0.337583558273,,,,,,
104,0.323089976532,0.336413634843,,,,,,
105,0.322853560824,0.336149276902,,,,,,
106,0.322075055875,0.335885429776,,,,,,
107,0.321617695779,0.335756939679,,,,,,
108,0.318363490498,0.333367777212,,,,,,
109,0.318042136821,0.332978892229,,,,,,
110,0.313118102044,0.327631230048,,,,,,
111,0.311173703119,0.326923625764,,,,,,
112,0.306157046571,0.325803160542,,,,,,
113,0.306006256906,0.325094389545,,,,,,
114,0.306442425383,0.324868909443,,,,,,
115,0.306452131163,0.324792504448,,,,,,
116,0.30554431823,0.324367301353,,,,,,
117,0.302730205934,0.321905738507,,,,,,
118,0.301997214878,0.321256186745,,,,,,
119,0.301877268878,0.321176683017,,,,,,
120,0.298757954959,0.318153341378,,,,,,
121,0.298365371188,0.317832024532,,,,,,
122,0.298097184302,0.317423986893,,,,,,
123,0.297389522542,0.317034570589,,,,,,
124,0.296875188569,0.316509377422,,,,,,
125,0.296816767808,0.316233497194,,,,,,
126,0.296300549283,0.315386362635,,,,,,
127,0.295650074121,0.314736257595,,,,,,
128,0.29440377011,0.313525944028,,,,,,
129,0.293190080115,0.307407351035,,,,,,
130,0.293014747966,0.307303828118,,,,,,
131,0.291771309696,0.306476410639,,,,,,
132,0.29053200759,0.306121821146,,,,,,
133,0.285754672685,0.298571861742,,,,,,
134,0.284647036108,0.297151442849,,,,,,
135,0.283941203395,0.296708865897,,,,,,
136,0.283196065796,0.296489448917,,,,,,
137,0.283126316667,0.296391859892,,,,,,
138,0.282240262949,0.292604006554,,,,,,
139,0.282122867808,0.292907284396,,,,,,
140,0.280889623127,0.292104265786,,,,,,
141,0.2800376617,0.290916410219,,,,,,
142,0.279531091542,0.290504791026,,,,,,
143,0.279021648533,0.290018685537,,,,,,
144,0.279300166285,0.290286556542,,,,,,
145,0.27877757972,0.289854379623,,,,,,
146,0.278274269573,0.289443145,,,,,,
147,0.27721645008,0.288405574205,,,,,,
148,0.276437223661,0.287568228195,,,,,,
149,0.275005718151,0.28617831782,,,,,,
150,0.275110143443,0.286252509068,,,,,,
151,0.273305174738,0.283367160696,,,,,,
152,0.272790073482,0.28290420111,,,,,,
153,0.272934292729,0.282929886,,,,,,
154,0.272336570445,0.28228194492,,,,,,
155,0.27204554039,0.281989369913,,,,,,
156,0.270987977947,0.281219998148,,,,,,
157,0.270790810633,0.281055590156,,,,,,
158,0.270402702839,0.280551863461,,,,,,
159,0.270336434314,0.280082740688,,,,,,
160,0.27040416402,0.279993285242,,,,,,
161,0.269340145157,0.278927121384,,,,,,
162,0.267901027248,0.278105087395,,,,,,
163,0.267559752655,0.277948028347,,,,,,
164,0.26709623664,0.277484928366,,,,,,
165,0.267332868549,0.277752571243,,,,,,
166,0.267501554978,0.27784747513,,,,,,
167,0.266996846449,0.277410365321,,,,,,
168,0.266739912061,0.277274136706,,,,,,
169,0.265877970579,0.276659054674,,,,,,
170,0.265642552615,0.276527867496,,,,,,
171,0.26550498594,0.276350384301,,,,,,
172,0.26513383381,0.276038508277,,,,,,
173,0.264375373119,0.275339499859,,,,,,
174,0.263520882021,0.274497124499,,,,,,
175,0.263717558332,0.274831814058,,,,,,
176,0.263716026454,0.274838780846,,,,,,
177,0.263588638994,0.274686104574,,,,,,
178,0.261582919331,0.272667065468,,,,,,
179,0.261275381505,0.272134055533,,,,,,
180,0.260437243325,0.270797575189,,,,,,
181,0.25982677429,0.270350151661,,,,,,
182,0.259435304408,0.269919768147,,,,,,
183,0.259496706231,0.269973840773,,,,,,
184,0.258515828884,0.269100163255,,,,,,
185,0.258655847122,0.269256359581,,,,,,
186,0.255174220358,0.265096063308,,,,,,
187,0.254409031051,0.264810419288,,,,,,
188,0.253339843571,0.263776301847,,,,,,
189,0.252806970451,0.262983817989,,,,,,
190,0.253195374794,0.263493437658,,,,,,
191,0.252565893378,0.263007837147,,,,,,
192,0.25194977087,0.26233276033,,,,,,
193,0.252069501296,0.262361346058,,,,,,
194,0.252023758813,0.262162746907,,,,,,
195,0.251893816464,0.261773576731,,,,,,
196,0.251776627752,0.261653005703,,,,,,
197,0.25206781764,0.262050314723,,,,,,
198,0.250847922398,0.260998067023,,,,,,
199,0.25051778753,0.260929951033,,,,,,
