Time(Iteration),CAB_originalCoTheta,LinUCBCoTheta,,,,,,
0,0.962510752473,0.98197647119,,,,,,
1,0.931506420844,0.948458276339,,,,,,
2,0.908565927082,0.930947446231,,,,,,
3,0.882794403325,0.905429660936,,,,,,
4,0.858752493547,0.871635858118,,,,,,
5,0.833895235403,0.852688072155,,,,,,
6,0.81475312102,0.816044824342,,,,,,
7,0.790714678862,0.803364547145,,,,,,
8,0.77476345022,0.775881220712,,,,,,
9,0.753749243813,0.748541085164,,,,,,
10,0.740935308445,0.731462368574,,,,,,
11,0.721219551895,0.702245673022,,,,,,
12,0.711235642392,0.685720908964,,,,,,
13,0.692255043161,0.663432272629,,,,,,
14,0.684539702017,0.653032111217,,,,,,
15,0.662656389703,0.636047004971,,,,,,
16,0.652054691445,0.625099251607,,,,,,
17,0.634525189702,0.613469867861,,,,,,
18,0.621620432578,0.601515426847,,,,,,
19,0.612209099233,0.587887154495,,,,,,
20,0.603288371901,0.577524580953,,,,,,
21,0.595975340482,0.568334832378,,,,,,
22,0.586840144896,0.561486504202,,,,,,
23,0.580130853318,0.555458746391,,,,,,
24,0.577749735547,0.548030211853,,,,,,
25,0.573086023564,0.54050350663,,,,,,
26,0.569852121177,0.535758730737,,,,,,
27,0.564288314383,0.525494932739,,,,,,
28,0.555700331706,0.516271330714,,,,,,
29,0.548178084414,0.507187272203,,,,,,
30,0.540605839079,0.502883031425,,,,,,
31,0.534432303057,0.498571597314,,,,,,
32,0.526037994506,0.493326590464,,,,,,
33,0.521786933959,0.486827996308,,,,,,
34,0.517080827092,0.480904380629,,,,,,
35,0.5115421594,0.476542197247,,,,,,
36,0.509929785145,0.473381454415,,,,,,
37,0.50797410817,0.468763145067,,,,,,
38,0.50606162272,0.466286062114,,,,,,
39,0.499832685253,0.458515760173,,,,,,
40,0.495177530812,0.451155053578,,,,,,
41,0.491205207471,0.448188629685,,,,,,
42,0.477355686409,0.441560357308,,,,,,
43,0.475492585533,0.438050976056,,,,,,
44,0.473450276945,0.435986585932,,,,,,
45,0.467368441781,0.429091412614,,,,,,
46,0.459955141136,0.426586310556,,,,,,
47,0.451967991895,0.424588418609,,,,,,
48,0.449002804421,0.415873839348,,,,,,
49,0.44596917686,0.41398238466,,,,,,
50,0.443781533944,0.408700896983,,,,,,
51,0.439621363695,0.405525839833,,,,,,
52,0.437874944612,0.403450991082,,,,,,
53,0.434572491923,0.397675533803,,,,,,
54,0.433099455111,0.395957274113,,,,,,
55,0.422797872652,0.392897809414,,,,,,
56,0.420910303708,0.389163075113,,,,,,
57,0.417129756701,0.386385210971,,,,,,
58,0.412230195276,0.384062853373,,,,,,
59,0.407202225572,0.382262289142,,,,,,
60,0.40222397712,0.379332712704,,,,,,
61,0.39912787804,0.377105531704,,,,,,
62,0.396967704844,0.373793059907,,,,,,
63,0.39597421389,0.372992681371,,,,,,
64,0.388703293341,0.366683247673,,,,,,
65,0.386453004079,0.363781567209,,,,,,
66,0.379899588121,0.359388308261,,,,,,
67,0.377526914261,0.357772572639,,,,,,
68,0.371986291354,0.355920423984,,,,,,
69,0.369667778771,0.354133528165,,,,,,
70,0.367809993808,0.353189772458,,,,,,
71,0.366881495998,0.35183941312,,,,,,
72,0.365027970066,0.349906548149,,,,,,
73,0.363713028861,0.34898305378,,,,,,
74,0.363182682129,0.348265257396,,,,,,
75,0.358058564961,0.345282490745,,,,,,
76,0.356866245232,0.344237520271,,,,,,
77,0.355751189413,0.342856844238,,,,,,
78,0.355307799078,0.341371449777,,,,,,
79,0.354682327001,0.338517189296,,,,,,
80,0.353673993394,0.336841417263,,,,,,
81,0.352769727071,0.335965533686,,,,,,
82,0.350742923782,0.334761395448,,,,,,
83,0.344685334214,0.333678795013,,,,,,
84,0.34274236042,0.330114518383,,,,,,
85,0.342100585401,0.32739888391,,,,,,
86,0.33979072882,0.325907473656,,,,,,
