Time(Iteration),CAB_original
315,198.520491719
316,198.82480061
317,199.291309917
318,199.595866912
319,199.961274729
320,200.165211654
321,200.500952068
322,200.817550233
323,201.022167537
324,201.420770686
325,201.868986113
326,202.062120043
327,202.699577125
328,203.123530788
329,203.407943553
330,203.714987897
331,203.927273302
332,204.432827945
333,204.85575763
334,204.975389386
335,205.501167868
336,206.095600883
337,206.671462467
338,207.031071785
339,207.493643041
340,207.834106964
341,208.392465022
342,208.476982277
343,208.671789655
344,209.142945094
345,209.471109639
346,210.046648846
347,210.370937921
348,210.641761483
349,210.960770985
350,211.416519562
351,211.862055925
352,212.252427282
353,212.690095441
354,212.990756347
355,213.281091535
356,213.409217249
357,214.013881313
358,214.34833427
359,214.584209632
360,214.785030358
361,215.173815241
362,215.3519501
363,215.79272909
364,216.061214925
365,216.252658717
366,216.496906581
367,217.134186299
368,217.585202971
369,217.943221583
370,218.306862013
371,218.496044225
372,218.780190894
373,219.18600665
374,219.602165065
375,219.968392562
376,220.464273952
377,220.999186057
378,221.539812752
379,221.787156543
380,222.220482349
381,222.718931623
382,223.013362354
383,223.44055245
384,223.878375644
385,224.050647457
386,224.217914771
387,224.659963033
388,224.881972538
389,225.238675398
390,225.46209012
391,226.236492678
392,226.742846754
393,227.261867061
394,227.877821696
395,228.475393045
396,228.71208184
397,229.121622908
398,229.304689427
399,229.500647421
400,229.92815141
401,230.353763454
402,230.616907518
403,230.967500989
404,231.212828859
405,231.657312154
406,231.784808552
407,232.245753585
408,232.879143645
409,233.402996442
410,233.588718072
411,233.856242623
412,234.138017596
413,234.278856392
414,234.600457364
415,234.966050432
416,235.507038786
417,236.043359158
418,236.452870247
419,237.015715904
420,237.46016232
421,237.880838959
422,238.006592189
423,238.738823766
424,238.936453981
425,239.461133791
426,240.047723821
427,240.658012242
428,241.041715254
429,241.302466151
430,241.703394192
431,242.294142731
432,242.622564903
433,242.919891368
434,243.42866668
435,244.029837854
436,244.376281151
437,244.560290104
438,245.208339601
439,245.377587752
440,245.749777821
441,246.088680475
442,246.585701783
443,246.906326576
444,247.266409808
445,247.622248076
446,248.129858502
447,248.597514703
448,248.860191774
449,249.137962103
450,249.330494622
451,249.545814821
452,250.041389054
453,250.438784522
454,250.667094738
455,250.961403104
456,251.376161443
457,251.733834524
458,252.27045275
459,252.49079689
460,252.79861793
461,252.987684521
462,253.24182924
463,253.909852029
464,254.400247476
465,254.857931169
466,255.299282856
467,255.61415407
468,256.054370547
469,256.264788799
470,256.707097809
471,257.299717767
472,257.615220792
473,258.048203045
474,258.500213869
475,258.868164206
476,259.1781074
477,259.632495507
478,259.883301952
479,260.228039792
480,260.366259448
481,260.647050015
482,261.130698785
483,261.547247315
484,261.960817251
485,262.446479847
486,262.635045874
487,263.020701305
488,263.400943448
489,263.674401498
490,264.135124902
491,264.489749211
492,264.521580122
493,264.860871926
494,265.327195423
495,265.978282995
496,266.42730792
497,266.753194696
498,267.012975091
499,267.040020772
