Time(Iteration),CAB_original,LinUCB
0,5.85407421349,5.85407421349
1,10.8724163678,10.8724163678
2,15.1620016145,15.1620016145
3,17.90983446,17.90983446
4,19.8528007076,19.8528007076
5,22.2863297681,22.2863297681
6,23.8663764143,23.8663764143
7,25.6715512869,25.6715512869
8,27.3764103611,27.3764103611
9,28.77659189,28.77659189
10,30.9707525727,30.9707525727
11,32.2640693311,32.2640693311
12,33.9195869072,33.9195869072
13,35.1865284468,35.1865284468
14,36.3243824973,36.3243824973
15,37.4095448459,37.4095448459
16,38.6874270426,38.6874270426
17,39.5256927372,39.5256927372
18,40.4316084338,40.4316084338
19,40.9733297059,40.9733297059
20,41.5718612728,41.5718612728
21,41.8967803004,41.8967803004
22,42.5219173316,42.5219173316
23,43.1833990501,43.1833990501
24,43.340949185,43.340949185
25,43.6076256156,43.6076256156
26,44.0547438865,44.0547438865
27,44.8011535061,44.8011535061
28,44.9993464499,44.9993464499
29,45.2977041196,45.2977041196
30,45.9240670009,45.9240670009
31,46.2852714289,46.2852714289
32,46.7799172312,46.7799172312
33,47.182203797,47.182203797
34,47.4281617727,47.4281617727
35,47.9036655253,47.9036655253
36,48.1630546863,48.1630546863
37,48.4166234871,48.4166234871
38,48.6708021583,48.6708021583
39,48.9069061322,48.9069061322
40,49.123774742,49.123774742
41,49.397171949,49.397171949
42,49.5190008102,49.5190008102
43,49.8070340547,49.8070340547
44,49.9804696566,49.9804696566
45,50.2896059457,50.2896059457
46,50.4090097337,50.4090097337
47,50.4960787276,50.4960787276
48,50.4985680792,50.4985680792
49,50.5756180367,50.5756180367
50,51.2377048993,51.2377048993
51,51.3597631847,51.3597631847
52,51.550219317,51.550219317
53,51.7302667792,51.7302667792
54,52.0456684493,52.0456684493
55,52.183309091,52.183309091
56,52.3653541233,52.3653541233
57,52.6372913477,52.6372913477
58,52.7499468593,52.7499468593
59,52.8856495926,52.8856495926
60,52.9786370625,52.9786370625
61,53.0174654292,53.0174654292
62,53.0749148341,53.0749148341
63,53.1750019824,53.1750019824
64,53.2604077982,53.2604077982
65,53.2996834874,53.2996834874
66,53.4174058267,53.4174058267
67,53.5873903504,53.5873903504
68,53.7212914421,53.7212914421
69,53.834303689,53.834303689
70,53.9756565782,53.9756565782
71,54.1553074796,54.1553074796
72,54.3081345062,54.3081345062
73,54.3883717945,54.3883717945
74,54.4217263512,54.4217263512
75,54.4722974777,54.4722974777
76,54.5340493586,54.5340493586
77,54.546747997,54.546747997
78,54.5986159749,54.5986159749
79,54.6228153825,54.6228153825
80,54.6498822511,54.6498822511
81,54.6560264973,54.6560264973
82,54.6674257625,54.6674257625
83,54.7279823962,54.7279823962
84,54.8848257517,54.8848257517
85,55.011442762,55.011442762
86,55.0715328278,55.0715328278
87,55.133368012,55.133368012
88,55.2082393977,55.2082393977
89,55.2739227146,55.2739227146
90,55.3364926658,55.3364926658
91,55.5265880173,55.5265880173
92,55.5265880173,55.5265880173
93,55.5779663998,55.5779663998
94,55.617665538,55.617665538
95,55.6320424518,55.6320424518
96,55.6320424518,55.6320424518
97,55.7149697892,55.7149697892
98,55.7567352924,55.7567352924
99,55.7606873999,55.7606873999
100,55.8067936579,55.8067936579
101,55.9569605017,55.9569605017
102,55.9569605017,55.9569605017
103,55.9871671991,55.9871671991
104,55.997529303,55.997529303
105,56.0244722993,56.0244722993
106,56.0875909622,56.0875909622
107,56.1070957263,56.1070957263
108,56.3141796519,56.3141796519
109,56.4144009446,56.4144009446
110,56.4344233675,56.4344233675
111,56.4549454629,56.4549454629
112,56.4629825488,56.4629825488
113,56.5195468307,56.5195468307
114,56.5561875367,56.5561875367
115,56.606329109,56.606329109
116,56.6170569558,56.6170569558
117,56.6435879835,56.6435879835
118,56.7074234883,56.7074234883
119,56.7132645359,56.7132645359
120,56.717990937,56.717990937
121,56.729182828,56.729182828
122,56.7728121749,56.7728121749
123,56.7992508863,56.7992508863
124,56.8095909745,56.8095909745
125,57.0581054542,57.0581054542
126,57.0887999726,57.0887999726
127,57.1029850861,57.1029850861
128,57.1166568956,57.1166568956
129,57.2135946019,57.2135946019
130,57.2696893855,57.2696893855
131,57.3104815396,57.3104815396
132,57.3386174772,57.3386174772
133,57.341210065,57.341210065
134,57.3647004565,57.3647004565
135,57.3647004565,57.3647004565
136,57.3833616668,57.3833616668
137,57.4165152698,57.4165152698
138,57.4186226717,57.4186226717
139,57.4428959238,57.4428959238
140,57.4659760846,57.4659760846
141,57.5391120315,57.5391120315
142,57.5582666536,57.5582666536
143,57.5668308526,57.5668308526
144,57.5777960601,57.5777960601
145,57.5903929373,57.5903929373
146,57.610676111,57.610676111
147,57.6116658265,57.6116658265
148,57.6156033335,57.6156033335
149,57.6156033335,57.6156033335
150,57.6156033335,57.6156033335
151,57.7090507905,57.7090507905
152,57.7426912592,57.7426912592
153,57.8291074833,57.8291074833
154,57.8383972322,57.8383972322
155,57.8512946341,57.8512946341
156,57.9093958363,57.9093958363
157,57.9209027207,57.9209027207
158,57.9463214136,57.9463214136
159,57.9508208614,57.9508208614
160,57.9580684346,57.9580684346
161,58.0564724746,58.0564724746
162,58.1566004751,58.1566004751
163,58.1566004751,58.1566004751
164,58.184924959,58.184924959
165,58.2210294325,58.2210294325
166,58.2245916385,58.2245916385
167,58.3885492463,58.3885492463
168,58.3885492463,58.3885492463
169,58.3959557975,58.3959557975
170,58.3959557975,58.3959557975
171,58.4131104848,58.4131104848
172,58.5461903034,58.5461903034
173,58.5617854629,58.5617854629
174,58.5714751998,58.5714751998
175,58.5714751998,58.5714751998
176,58.5785941522,58.5785941522
177,58.6098818163,58.6098818163
178,58.612674506,58.612674506
179,58.6592573052,58.6592573052
180,58.8129539179,58.8129539179
181,58.9800195032,58.9800195032
182,58.9818448393,58.9818448393
183,59.0016679552,59.0016679552
184,59.0820566212,59.0820566212
185,59.0820566212,59.0820566212
186,59.0934687981,59.0934687981
187,59.1330345473,59.1330345473
188,59.1330345473,59.1330345473
189,59.1431526252,59.1431526252
190,59.1506767549,59.1506767549
191,59.2173008513,59.2173008513
192,59.2210046293,59.2210046293
193,59.2481547012,59.2481547012
194,59.2550528393,59.2550528393
195,59.2550528393,59.2550528393
196,59.2643724319,59.2643724319
197,59.2972462506,59.2972462506
198,59.308784935,59.308784935
199,59.322677157,59.322677157
200,59.3670341859,59.3670341859
201,59.3692713623,59.3692713623
202,59.3692713623,59.3692713623
203,59.371851715,59.371851715
204,59.3996212557,59.3996212557
205,59.4131223582,59.4131223582
206,59.5236159066,59.5236159066
207,59.5270514483,59.5270514483
208,59.543075115,59.543075115
209,59.5632061728,59.5632061728
210,59.5901670222,59.5901670222
211,59.5901670222,59.5901670222
212,59.6316695072,59.6316695072
213,59.6316695072,59.6316695072
214,59.6615940873,59.6615940873
215,59.6615940873,59.6615940873
216,59.6878032722,59.6878032722
217,59.6969302392,59.6969302392
218,59.6969302392,59.6969302392
219,59.7015141659,59.7015141659
220,59.7015141659,59.7015141659
221,59.7015141659,59.7015141659
222,59.7015141659,59.7015141659
223,59.7015141659,59.7015141659
224,59.7028530744,59.7028530744
225,59.7052721267,59.7052721267
226,59.813179175,59.813179175
227,59.8568711925,59.8568711925
228,59.8568711925,59.8568711925
229,59.8807347528,59.8807347528
230,59.9064030213,59.9064030213
231,59.9068606089,59.9068606089
232,59.9080164692,59.9080164692
233,59.909925978,59.909925978
234,59.9115080448,59.9115080448
235,59.9222480995,59.9222480995
236,59.9698292123,59.9698292123
237,59.9777351928,59.9777351928
238,59.9777351928,59.9777351928
239,59.9791770899,59.9791770899
240,60.0148662621,60.0148662621
241,60.0465506565,60.0465506565
242,60.1530899321,60.1530899321
243,60.1538616511,60.1538616511
244,60.2690106792,60.2690106792
245,60.2690106792,60.2690106792
246,60.3089324419,60.3089324419
247,60.3321629938,60.3321629938
248,60.3321629938,60.3321629938
249,60.3989317397,60.3989317397
250,60.4659505868,60.4659505868
251,60.4659505868,60.4659505868
252,60.4938163647,60.4938163647
253,60.4951302416,60.4951302416
254,60.4951302416,60.4951302416
255,60.5247035488,60.5247035488
256,60.5333777008,60.5333777008
257,60.5487259813,60.5487259813
258,60.5504708751,60.5504708751
259,60.5579919994,60.5579919994
260,60.5579919994,60.5579919994
261,60.5666450843,60.5666450843
262,60.5666450843,60.5666450843
263,60.5666450843,60.5666450843
264,60.5666450843,60.5666450843
265,60.5666450843,60.5666450843
266,60.5666450843,60.5666450843
267,60.6923563307,60.6923563307
268,60.7935020838,60.7935020838
269,60.8064933204,60.8064933204
270,60.8164190069,60.8164190069
271,60.8657688355,60.8657688355
272,60.8657688355,60.8657688355
273,60.8837618868,60.8837618868
274,60.9622060229,60.9622060229
275,60.9622060229,60.9622060229
276,60.9622060229,60.9622060229
277,60.9698829618,60.9698829618
278,60.9824335545,60.9824335545
279,60.9840096696,60.9840096696
280,60.9862167304,60.9862167304
281,61.1172973584,61.1172973584
282,61.1218414191,61.1218414191
283,61.1587656446,61.1587656446
284,61.1587656446,61.1587656446
285,61.2114147864,61.2114147864
286,61.2292716821,61.2292716821
287,61.2468859199,61.2468859199
288,61.2473995243,61.2473995243
289,61.3006574241,61.3006574241
290,61.3152728288,61.3152728288
291,61.3284794261,61.3284794261
292,61.3470895155,61.3470895155
293,61.3534787959,61.3534787959
294,61.3540100744,61.3540100744
295,61.3569789495,61.3569789495
296,61.3569789495,61.3569789495
297,61.3569789495,61.3569789495
298,61.4013992608,61.4013992608
299,61.4032838413,61.4032838413
300,61.4098228929,61.4098228929
301,61.4171551542,61.4171551542
302,61.4186761379,61.4186761379
303,61.4227145436,61.4227145436
304,61.4565869896,61.4565869896
305,61.5129003547,61.5129003547
306,61.532686672,61.532686672
307,61.5479152346,61.5479152346
308,61.5545745139,61.5545745139
309,61.5545745139,61.5545745139
310,61.6510262476,61.6510262476
311,61.6513871559,61.6513871559
312,61.6513871559,61.6513871559
313,61.6513871559,61.6513871559
314,61.8118212616,61.8118212616
315,61.8340171027,61.8340171027
316,61.835944509,61.835944509
317,61.835944509,61.835944509
318,61.835944509,61.835944509
319,61.8399364992,61.8399364992
320,61.8659396242,61.8659396242
321,61.8734855568,61.8734855568
322,61.8734855568,61.8734855568
323,61.8734855568,61.8734855568
324,61.8734855568,61.8734855568
325,61.9041688996,61.9041688996
326,61.9323574741,61.9323574741
327,61.9330200052,61.9330200052
328,61.9330200052,61.9330200052
329,61.9495609685,61.9495609685
330,62.0609080345,62.0609080345
331,62.1214437494,62.1214437494
332,62.1276167993,62.1276167993
333,62.1276167993,62.1276167993
334,62.1276167993,62.1276167993
335,62.1514394252,62.1514394252
336,62.2352390392,62.2352390392
337,62.2352390392,62.2352390392
338,62.2478640534,62.2478640534
339,62.2643565771,62.2643565771
340,62.2681377414,62.2681377414
341,62.2681377414,62.2681377414
342,62.2681377414,62.2681377414
343,62.370575129,62.370575129
344,62.3838176158,62.3838176158
345,62.3910768579,62.3910768579
346,62.4311921333,62.4311921333
347,62.43393396,62.43393396
348,62.4356964638,62.4356964638
349,62.4356964638,62.4356964638
350,62.4356964638,62.4356964638
351,62.4416288693,62.4416288693
352,62.4923501475,62.4923501475
353,62.4989042696,62.4989042696
354,62.5827949513,62.5827949513
355,62.6602588475,62.6602588475
356,62.6608901164,62.6608901164
357,62.66290892,62.66290892
358,62.692562849,62.692562849
359,62.692562849,62.692562849
360,62.692562849,62.692562849
361,62.692562849,62.692562849
362,62.692562849,62.692562849
363,62.6996052551,62.6996052551
364,62.6996052551,62.6996052551
365,62.6996888391,62.6996888391
366,62.6996888391,62.6996888391
367,62.7104353565,62.7104353565
368,62.750379247,62.750379247
369,62.7598364077,62.7598364077
370,62.7649619111,62.7649619111
371,62.7649619111,62.7649619111
372,62.7677811004,62.7677811004
373,62.7677811004,62.7677811004
374,62.7725848757,62.7725848757
375,62.7725848757,62.7725848757
376,62.7767816732,62.7767816732
377,62.7781699825,62.7781699825
378,62.7790323517,62.7790323517
379,62.7809944446,62.7809944446
380,62.782980635,62.782980635
381,62.7832812293,62.7832812293
382,62.7860423446,62.7860423446
383,62.7860423446,62.7860423446
384,62.7876596887,62.7876596887
385,62.8215625599,62.8215625599
386,62.8239026281,62.8239026281
387,62.8239026281,62.8239026281
388,62.8239026281,62.8239026281
389,62.8329492842,62.8329492842
390,62.8406024006,62.8406024006
391,62.8406024006,62.8406024006
392,62.8464434482,62.8464434482
393,62.8464434482,62.8464434482
394,62.8464434482,62.8464434482
395,62.8510545339,62.8510545339
396,62.8510545339,62.8510545339
397,62.8519118896,62.8519118896
398,62.8588792781,62.8588792781
399,62.8588792781,62.8588792781
400,62.8588792781,62.8588792781
401,62.8759043518,62.8759043518
402,62.8841074412,62.8841074412
403,63.0212626516,63.0212626516
404,63.0275981454,63.0275981454
405,63.0275981454,63.0275981454
406,63.0275981454,63.0275981454
407,63.0399248565,63.0399248565
408,63.0399248565,63.0399248565
409,63.1074898624,63.1074898624
410,63.1074898624,63.1074898624
411,63.1074898624,63.1074898624
412,63.1074898624,63.1074898624
413,63.1074898624,63.1074898624
414,63.1148755731,63.1148755731
415,63.1210751828,63.1210751828
416,63.1259568203,63.1259568203
417,63.1274421276,63.1274421276
418,63.1274421276,63.1274421276
419,63.1274421276,63.1274421276
420,63.1274421276,63.1274421276
421,63.216859039,63.216859039
422,63.216859039,63.216859039
423,63.216859039,63.216859039
424,63.2207732515,63.2207732515
425,63.2207732515,63.2207732515
426,63.2224828802,63.2224828802
427,63.2224828802,63.2224828802
428,63.2236494196,63.2236494196
429,63.2906162514,63.2906162514
430,63.2933419439,63.2933419439
431,63.2956646089,63.2956646089
432,63.2980679195,63.2980679195
433,63.2980679195,63.2980679195
434,63.3282043348,63.3282043348
435,63.339211813,63.339211813
436,63.339211813,63.339211813
437,63.339211813,63.339211813
438,63.3418759476,63.3418759476
439,63.3418759476,63.3418759476
440,63.3427120965,63.3427120965
441,63.3427120965,63.3427120965
442,63.3427120965,63.3427120965
443,63.3429644201,63.3429644201
444,63.3441369356,63.3441369356
445,63.3441369356,63.3441369356
446,63.3441369356,63.3441369356
447,63.3452854973,63.3452854973
448,63.3452854973,63.3452854973
449,63.3939137782,63.3939137782
450,63.3997732073,63.3997732073
451,63.3997732073,63.3997732073
452,63.4038145056,63.4038145056
453,63.4038145056,63.4038145056
454,63.4135629496,63.4135629496
455,63.4204040597,63.4204040597
456,63.4247773836,63.4247773836
457,63.4247773836,63.4247773836
458,63.4364080068,63.4364080068
459,63.4364080068,63.4364080068
460,63.4374029475,63.4374029475
461,63.4374029475,63.4374029475
462,63.4387980124,63.4387980124
463,63.4449970941,63.4449970941
464,63.4479357844,63.4479357844
465,63.4789610459,63.4789610459
466,63.4789610459,63.4789610459
467,63.4789610459,63.4789610459
468,63.5415654533,63.5415654533
469,63.6244732453,63.6244732453
470,63.6251297536,63.6251297536
471,63.6267504596,63.6267504596
472,63.6378391832,63.6378391832
473,63.6378391832,63.6378391832
474,63.644397855,63.644397855
475,63.644397855,63.644397855
476,63.644397855,63.644397855
477,63.644397855,63.644397855
478,63.6748047726,63.6748047726
479,63.6785807807,63.6785807807
480,63.6856953773,63.6856953773
481,63.6856953773,63.6856953773
482,63.6856953773,63.6856953773
483,63.7182460753,63.7182460753
484,63.7182460753,63.7182460753
485,63.7182460753,63.7182460753
486,63.727711653,63.727711653
487,63.727711653,63.727711653
488,63.7579207598,63.7579207598
489,63.7595192077,63.7595192077
490,63.7595192077,63.7595192077
491,63.7624825336,63.7624825336
492,63.7743090178,63.7743090178
493,63.7743090178,63.7743090178
494,63.7756387587,63.7756387587
495,63.7832182939,63.7832182939
496,63.7832182939,63.7832182939
497,63.7832182939,63.7832182939
498,63.7832182939,63.7832182939
499,63.7896977666,63.7896977666
