Time(Iteration),CAB,LinUCB
0,7.14106972574,5.64037692379
1,11.9877461026,10.3255355843
2,15.9734522062,14.265568167
3,21.0147140288,18.0682581727
4,24.9204538874,20.6783848374
5,28.6204842099,23.1368248564
6,33.4064918707,26.8460214754
7,37.7557895048,28.7741508512
8,41.4626306697,29.958508728
9,45.2187468833,32.7984795696
10,48.1388821605,34.807057247
11,51.1345125606,36.0906823469
12,54.0371812445,37.6747360922
13,56.2518989063,38.7825768167
14,58.2136124765,39.3984701746
15,59.455131183,39.8464706237
16,61.8203971026,41.4113349145
17,64.440328024,42.6418422487
18,67.0168820142,43.5599907213
19,69.3030643067,44.5248503801
20,71.0805799776,45.2568877676
21,72.3833471914,46.2976502575
22,73.7950105082,46.9559042387
23,75.6751715328,47.8085370364
24,77.5573292542,48.6593591621
25,79.0740292082,49.2161820475
26,81.1788444103,49.8325916261
27,83.5013493507,50.3976561701
28,84.9694403848,51.2665497744
29,87.1902359075,52.0076628037
30,88.4209751598,52.7081956839
31,90.1546122722,53.4735493159
32,92.3353523583,53.9929422425
33,93.3526398148,54.570573742
34,94.8842192692,54.7572056174
35,96.6858612591,55.3301291462
36,98.6021013321,55.8118858033
37,100.815817145,56.1491712846
38,102.452519064,56.2628230527
39,104.015294147,56.8053865002
40,105.771545304,57.120711988
41,107.860575788,57.4684846036
42,109.31545279,58.1885799228
43,111.054989329,58.4610300406
44,112.210452266,58.6462600085
45,113.008976795,58.7616421513
46,114.464559401,59.2316700747
47,115.349554253,59.4509126454
48,116.446831576,60.1227853407
49,118.06922073,60.8408717193
50,119.540558756,61.0902263695
51,120.388627914,61.7816933956
52,121.872504473,62.0536432252
53,122.746638529,62.2420990382
54,123.735154973,62.6051557253
55,124.714422804,62.972537103
56,125.775259983,63.1268977982
57,127.285404639,63.3695749664
58,128.191779125,63.7943562461
59,129.002079475,64.5825722299
60,130.268572091,64.6399074555
61,131.667011911,65.2054210791
62,132.718086125,65.2940511316
63,134.150835638,65.4455222516
64,134.938927705,65.9204674005
65,136.171597236,66.0637633169
66,137.046545797,66.2138436287
67,138.935129639,66.3720304893
68,139.799184862,66.3903418903
69,140.779284337,66.5794520592
70,141.740260221,66.7437158205
71,142.227887961,66.9431208157
72,143.440739662,67.1792324484
73,144.762099866,67.3517841515
74,145.490259123,67.4912849057
75,146.711195443,67.4922540938
76,148.167124005,67.619124606
77,148.891078295,67.9571759732
78,150.310844354,67.9606974735
79,151.30864091,67.9712734054
80,152.191327549,68.0248501049
81,153.102190853,68.3000884697
82,153.522913554,68.4466429908
83,154.87105273,68.4971211877
84,155.807537622,68.5881319497
85,156.622482587,68.6105382551
86,157.541167035,68.6406416723
87,158.196729308,68.7325099858
88,158.830234747,68.8670715898
89,159.905780581,68.973064166
90,160.586970484,69.0204728896
91,161.272265881,69.0924167114
92,162.278626789,69.2397857657
93,163.137201107,69.3277565975
94,163.618896472,69.4430871007
95,164.181771309,69.4576583075
96,164.761703522,69.6207676982
97,165.520691589,69.6755504574
98,166.079650987,69.802865082
99,166.5399401,69.8139983219
