Time(Iteration),CAB,CAB_original
0,7.02078964554,5.9065784575
1,13.0202868207,12.1331901861
2,17.6836678816,17.6371167682
3,21.2414011159,20.7472498007
4,25.4381615069,22.2908439189
5,28.3276441294,24.2862634464
6,30.825078014,27.8069107895
7,32.5331781952,29.6865397451
8,34.2480440024,31.627437297
9,36.1566725184,33.5475367428
10,37.6830392248,35.2925813807
11,39.1367345802,36.9079183712
12,39.6690177522,38.7118946874
13,40.4032194246,39.4985196959
14,41.2285753451,40.6103811945
15,42.1498105297,41.3793983438
16,42.8916969396,42.7794712977
17,43.5006013897,43.5522459899
18,44.5297140888,44.2405242275
19,45.5376291653,45.3855776186
20,45.8644566452,46.6892810392
21,46.7612175085,47.9099112988
22,47.7585784522,48.7781224833
23,48.5510675572,49.2600187715
24,48.7862523926,49.6921355383
25,49.6902330825,50.3448335613
26,50.5206847633,50.6580746745
27,51.1371169159,51.3547312404
28,51.8297033743,52.2537315371
29,52.1089884105,52.5453058803
30,52.3815480745,52.8505095695
31,52.7323488688,53.0258676005
32,53.2592959015,53.4502525095
33,53.5767702813,53.6649104389
34,53.8863203285,53.8464938677
35,54.0940556078,54.0642934836
36,54.9839367272,54.549131304
37,55.058587172,54.6910862991
38,55.2444737996,55.3560528415
39,55.375150489,55.6194246418
40,55.5268176108,55.891303839
41,55.6656271736,56.2357198122
42,56.0613340564,56.635846548
43,56.355847728,56.969334128
44,56.4022257284,57.1109529563
45,56.4085843232,57.4437715116
46,56.5134569287,57.551541318
47,56.5668373568,57.7902040843
48,56.6695565941,57.8786314601
49,56.8112077356,58.0750998942
50,57.0163999473,58.3617685049
51,57.2221324404,58.8195009541
52,57.2929627634,58.97918367
53,57.2929627634,58.97918367
54,57.3433407991,59.056496816
55,57.5098586897,59.1441400847
56,57.5601579154,59.560116943
57,57.7126552271,59.5905276759
58,57.8170461268,59.5922931099
59,57.9515913955,59.5997021122
60,58.0102728803,59.8711482994
61,58.1200779369,60.085902202
62,58.3805790896,60.3231449767
63,58.4083917525,60.4198412733
64,58.4672959015,60.6697542303
65,58.4795196451,60.8594435513
66,58.5048484424,61.0341821431
67,58.6045088952,61.2442313109
68,58.6937979901,61.3276311041
69,58.7030486345,61.3577889128
70,58.7994843102,61.4081013331
71,58.8589114736,61.4675284965
72,58.9493524112,61.6018201614
73,58.9676657967,61.6201335469
74,59.0326642071,61.7507297315
75,59.3493151189,61.9088530453
76,59.4833695955,61.9893251112
77,59.4833695955,62.004374741
78,59.5413616541,62.0072911245
79,59.6449198039,62.2983013009
80,59.7907586122,62.4132154522
81,59.9789429037,62.6131812259
82,60.0054556766,62.670135234
83,60.0054556766,62.8734061767
84,60.0675709174,62.9592319584
85,60.1604479625,63.0367034996
86,60.1672282381,63.2573877933
87,60.1732387006,63.2612591573
88,60.2826825068,63.3878026931
89,60.474653026,63.5180759606
90,60.4893423221,63.5483125377
91,60.5908316312,63.5974677581
92,60.5908316312,63.5974677581
93,60.6127793709,63.6194154979
94,60.6683951436,63.6860521278
95,60.6683951436,63.7135327974
96,60.7151761855,63.7650774658
97,60.7315743534,63.7814756338
98,60.7509107608,63.8008120412
99,60.774626767,63.8200689547
100,60.8473803679,63.8459844984
101,60.8473803679,63.8459844984
102,60.9070058316,63.9391574542
103,60.9070058316,63.9473800142
104,60.971812591,64.0435940776
105,60.9793469037,64.0489998474
106,60.9959427905,64.0726872229
107,60.9959427905,64.1893402568
108,60.9997900882,64.2089009315
109,61.0075960568,64.2167069001
110,61.0232106835,64.2275462166
111,61.0248576178,64.2291931509
112,61.0486682445,64.2615916161
113,61.0513054258,64.2642287975
114,61.065274697,64.3426853389
115,61.0996761592,64.377409715
116,61.1134582623,64.6641917394
117,61.1138603922,64.6976643465
118,61.168803641,64.8482773186
119,61.1769212525,64.85536823
120,61.1880361311,64.9607361728
121,61.2411759389,65.0171848523
122,61.3135952097,65.0880696016
123,61.3135952097,65.0880696016
124,61.3143007309,65.0946561571
125,61.3362208011,65.102171115
126,61.3524360753,65.1183863892
127,61.3524360753,65.1183863892
128,61.3524360753,65.1183863892
129,61.3524360753,65.1229003353
130,61.3524360753,65.1229003353
131,61.505395749,65.1875846629
132,61.5323885025,65.2207412311
133,61.5351921247,65.2235448533
134,61.5351921247,65.2235448533
135,61.5357176792,65.2240704078
136,61.5357176792,65.2333482537
137,61.5449522016,65.234296851
138,61.5530779634,65.2413397152
139,61.5530779634,65.2653651661
140,61.5620594932,65.2734729897
141,61.5715470643,65.3537875315
142,61.6439630563,65.4262035235
143,61.6745364963,65.4567769635
144,61.7171022698,65.5182394741
145,61.7171022698,65.5473861292
146,61.7630922887,65.5933761481
147,61.7967450101,65.5933761481
148,61.8009727036,65.5976038416
149,61.8009727036,65.5976038416
150,61.8016584075,65.5976038416
151,61.8091767669,65.605122201
152,61.8091767669,65.6209419337
153,61.8097183729,65.6214835397
154,61.842190153,65.6539553199
155,61.842190153,65.6539553199
156,61.842190153,65.6776463417
157,61.8497256002,65.6851817889
158,61.9349365928,65.7703927815
159,61.9364383988,65.7718945875
160,61.9364383988,65.7718945875
161,61.9697648278,65.8052210165
162,62.0158610585,65.8997858443
163,62.0225508955,65.9064756813
164,62.0238934103,65.9078181961
165,62.0238934103,65.9156566192
166,62.0238934103,65.9156566192
167,62.0238934103,65.9156566192
168,62.0417571777,65.9335203865
169,62.0417571777,65.9335203865
170,62.0732672615,65.9621362462
171,62.1033852698,65.9922542544
172,62.1270934712,66.0169338031
173,62.134386607,66.0393903759
174,62.1398742022,66.0448779711
175,62.1675893612,66.0451439501
176,62.1871036806,66.047210203
177,62.1891091427,66.047210203
178,62.1962340043,66.0543350645
179,62.2228003526,66.0809014128
180,62.2228003526,66.0809014128
181,62.3682337492,66.2263348095
182,62.369832989,66.2811389071
183,62.369832989,66.2811389071
184,62.369832989,66.2851077837
185,62.3706973554,66.2859721501
186,62.4041314837,66.3194062784
187,62.4041314837,66.3250906613
188,62.4081888465,66.3371216401
189,62.4112672607,66.3371216401
190,62.4155216834,66.3371216401
191,62.4173246957,66.3615457934
192,62.4173246957,66.3832266622
193,62.4173246957,66.3832266622
194,62.4210120707,66.4021323377
195,62.4261200593,66.4054568792
196,62.4261200593,66.4054568792
197,62.4512068397,66.4305436596
198,62.4512068397,66.4520590015
199,62.4801826593,66.4810348211
