Time(Iteration),CAB,CAB_original
0,4.90115471873,4.90115471873
1,9.99407342918,9.99407342918
2,15.8252864686,15.8252864686
3,19.9217546399,19.6720726734
4,25.1271248916,24.6058436862
5,28.5356892253,28.1856124038
6,32.6057704066,32.4496311369
7,36.5675405249,36.5760432401
8,40.3823005192,40.6294553586
9,43.6863073752,43.9373556571
10,47.2938779754,47.4195325666
11,49.6947113502,50.0948143233
12,53.0804964691,53.8058583805
13,56.051312313,57.1235325693
14,58.9840013999,59.8900664869
15,61.2170539781,62.1050461752
16,63.690277615,64.7130997114
17,66.1253556499,67.068668193
18,67.8549969973,68.8743101459
19,70.2884839762,71.623865711
20,72.2513120313,73.6405395594
21,73.4459921777,74.8907853035
22,75.1200016185,76.7729079484
23,76.9300334703,78.6179942829
24,78.7348493669,80.4428035863
25,80.4240811576,82.1402992234
26,81.9639925291,83.7825912383
27,83.4929103538,85.534337513
28,85.2629400099,87.2474343216
29,87.1072225523,89.063601798
30,89.136230662,90.8590043672
31,90.7528691965,92.2555287774
32,92.4272403199,93.8331243179
33,94.1365059316,95.3616502122
34,95.252265564,96.4622157485
35,96.402497544,97.6297153775
36,98.320416855,99.3216927146
37,99.7005525107,100.460966472
38,101.036136765,101.592566361
39,102.651419579,103.072391881
40,104.583752656,104.563896392
41,106.416719481,105.976303391
42,108.027936631,107.231295574
43,109.827622517,108.551102539
44,111.397460296,109.755549494
45,112.807690371,110.77091664
46,114.051924833,111.649352469
47,115.989435337,113.127554613
48,117.502294453,114.392698355
49,119.097949164,115.817210978
50,120.815826382,117.127744918
51,122.276356224,118.330242259
52,123.955760405,119.718617986
53,125.477505416,120.73787087
54,126.866586717,121.859504193
55,128.351739585,123.041385601
56,129.716908347,123.94611149
57,130.489235962,124.672427864
58,132.01056316,125.907651979
59,133.408112156,127.208943485
60,134.762760042,128.483427431
61,136.269138852,129.773295082
62,137.587162709,130.69926374
63,138.795508774,131.785016263
64,139.838705762,132.723277592
65,140.963821669,133.618898119
66,142.295438264,134.787169775
67,143.874224935,136.054705624
68,145.004736771,136.917012608
69,146.36426154,137.93898643
70,147.722670823,139.093302827
71,148.824437497,139.882065762
72,149.857109328,140.775460011
73,150.947679997,141.597582684
74,152.396586959,142.884266293
75,153.356018069,143.650019475
76,154.645239827,144.567414839
77,156.016460617,145.865539415
78,156.824421571,146.46544755
79,157.85941092,147.301463442
80,158.776982895,148.107553832
81,159.804068899,148.871153282
82,161.000433068,149.992978827
83,162.159756306,151.049445379
84,162.855334959,151.617081588
85,164.023362863,152.472941677
86,165.022153128,153.240754164
87,166.065738957,154.105714509
88,166.939619072,155.02772479
89,167.494282823,155.409504797
90,168.528329755,156.244285149
91,169.755566285,157.179549453
92,170.772396727,158.133115525
93,171.496954063,158.721327232
94,172.30891356,159.471938342
95,173.337364379,160.44639879
96,174.253282759,161.08615023
97,175.018353348,161.816683575
98,175.465957832,162.094563536
99,176.432134418,162.926122848
100,176.932232141,163.310604702
101,177.266505537,163.644878097
102,178.253034504,164.498414806
103,178.711018096,164.767698298
104,179.729346026,165.570511737
105,180.866082624,166.4939684
106,181.578739661,167.112077008
107,182.498829806,167.881730569
108,183.71423484,169.033231173
109,184.649186888,169.916380204
110,185.54243118,170.606727001
111,186.656024466,171.607990496
112,187.262764228,172.606029074
113,187.81686689,173.234520541
114,188.14250523,173.491484281
115,188.863141351,174.212397507
116,189.720044195,175.242587138
117,190.225471559,176.046549986
118,190.715118884,176.697880767
119,191.266841481,177.467307239
120,191.876988406,178.340479198
121,192.367555802,178.831046595
122,192.973780277,179.616825377
123,193.355156155,180.036437011
124,194.094926002,180.718527249
125,194.651405503,181.409141694
126,195.426430135,182.399781797
127,196.374283,183.510120338
128,197.132756589,184.415520373
129,197.888253718,185.260345427
130,198.472181348,186.026824354
131,199.248378131,186.885741688
132,199.988949391,187.730271764
133,200.204967201,188.078748368
134,200.49686238,188.469346349
135,201.35773053,189.460861947
136,201.964234847,190.135197379
137,202.793207685,191.132822474
138,203.206710591,191.626193361
139,203.726619747,192.526071205
140,204.272979407,193.199232484
141,204.668002663,193.708788389
142,205.438338584,194.585946417
143,205.719545698,194.994046962
144,206.197662595,195.702004669
145,206.607207479,196.25748257
146,207.065492772,196.963608728
147,207.945765442,197.870503068
148,208.328240675,198.424891308
149,209.069408063,199.198118309
150,209.695855174,199.765681752
151,210.57073905,200.643982127
152,211.054836028,201.297767774
153,211.417590449,201.70716488
154,211.996010747,202.226884993
155,212.616925802,202.875299169
156,213.190656167,203.506181499
157,213.685276348,204.236451213
158,214.279549877,204.973814715
159,214.807422167,205.65689061
160,215.465333395,206.422199333
161,215.910877532,206.875342938
162,216.518153952,207.720417766
163,217.19503492,208.474077119
164,217.873201348,209.381364632
165,218.483115143,210.155139445
166,219.594438736,210.969795828
167,220.067867429,211.488246157
168,220.531436525,212.029188525
169,220.970228962,212.561995506
170,221.513472809,213.089039917
171,222.033860681,213.902058945
172,222.843872469,214.784631906
173,223.624363654,215.796363455
174,224.22700207,216.464401617
175,224.765347433,217.006860063
176,224.845971429,217.391520616
177,225.374321173,218.05761272
178,225.944879643,218.744059538
179,226.802423285,219.583148485
180,227.711885336,220.573288203
181,228.158577951,221.174867135
182,228.492523916,221.730872558
183,229.085673152,222.572224749
184,229.694319066,223.328387047
185,230.457778975,224.266402862
186,230.736422507,224.768395602
187,231.419202494,225.509165206
188,232.003862401,226.207323249
189,232.647437592,226.999301645
